
time,ax,ay,az,wx,wy,wz,
21:21:38:994,-0.04,0.00,-0.06,0.08,-0.19,-0.16,
21:21:38:997,-0.04,0.00,-0.06,0.12,-0.15,-0.16,
21:21:38:997,0.26,-0.03,-0.23,0.12,-0.15,-0.16,
21:21:38:998,0.26,-0.03,-0.23,0.15,-0.11,-0.17,
21:21:39:000,0.26,-0.03,-0.23,0.17,-0.08,-0.17,
21:21:39:002,0.26,-0.03,-0.23,0.19,-0.03,-0.17,
21:21:39:004,0.26,-0.03,-0.23,0.20,0.03,-0.17,
21:21:39:007,0.26,-0.03,-0.23,0.21,0.06,-0.17,
21:21:39:007,0.56,-0.01,-0.49,0.21,0.06,-0.17,
21:21:39:008,0.56,-0.01,-0.49,0.22,0.11,-0.15,
21:21:39:010,0.56,-0.01,-0.49,0.24,0.16,-0.14,
21:21:39:012,0.56,-0.01,-0.49,0.25,0.19,-0.12,
21:21:39:014,0.56,-0.01,-0.49,0.27,0.21,-0.11,
21:21:39:020,0.56,-0.01,-0.49,0.29,0.25,-0.04,
21:21:39:021,0.56,-0.01,-0.49,0.29,0.26,-0.02,
21:21:39:021,0.56,-0.01,-0.49,0.29,0.26,-0.02,
21:21:39:022,0.57,0.18,-0.53,0.29,0.26,-0.02,
21:21:39:022,0.57,0.18,-0.53,0.31,0.26,0.02,
21:21:39:024,0.57,0.18,-0.53,0.32,0.25,0.06,
21:21:39:028,0.49,0.34,-0.48,0.32,0.25,0.06,
21:21:39:028,0.49,0.34,-0.48,0.32,0.25,0.08,
21:21:39:029,0.49,0.34,-0.48,0.32,0.24,0.12,
21:21:39:030,0.49,0.34,-0.48,0.30,0.23,0.14,
21:21:39:033,0.49,0.34,-0.48,0.29,0.22,0.16,
21:21:39:034,0.49,0.34,-0.48,0.27,0.21,0.17,
21:21:39:037,0.49,0.34,-0.48,0.24,0.21,0.17,
21:21:39:037,0.47,0.37,-0.42,0.24,0.21,0.17,
21:21:39:038,0.47,0.37,-0.42,0.22,0.20,0.17,
21:21:39:040,0.47,0.37,-0.42,0.18,0.21,0.16,
21:21:39:042,0.47,0.37,-0.42,0.13,0.21,0.14,
21:21:39:044,0.47,0.37,-0.42,0.10,0.21,0.13,
21:21:39:047,0.45,0.36,-0.43,0.10,0.21,0.13,
21:21:39:047,0.45,0.36,-0.43,0.06,0.21,0.10,
21:21:39:047,0.45,0.36,-0.43,0.01,0.20,0.07,
21:21:39:050,0.45,0.36,-0.43,-0.01,0.20,0.05,
21:21:39:052,0.45,0.36,-0.43,-0.06,0.18,0.02,
21:21:39:054,0.45,0.36,-0.43,-0.11,0.16,-0.00,
21:21:39:060,0.23,0.40,-0.34,-0.11,0.16,-0.00,
21:21:39:061,0.23,0.40,-0.34,-0.17,0.08,-0.05,
21:21:39:062,0.23,0.40,-0.34,-0.18,0.06,-0.05,
21:21:39:062,0.23,0.40,-0.34,-0.18,0.06,-0.05,
21:21:39:063,0.23,0.40,-0.34,-0.19,0.03,-0.06,
21:21:39:064,0.23,0.40,-0.34,-0.21,-0.02,-0.06,
21:21:39:067,-0.01,0.41,-0.30,-0.21,-0.02,-0.06,
21:21:39:068,-0.01,0.41,-0.30,-0.23,-0.09,-0.06,
21:21:39:068,-0.01,0.41,-0.30,-0.25,-0.14,-0.06,
21:21:39:070,-0.01,0.41,-0.30,-0.25,-0.17,-0.07,
21:21:39:071,-0.01,0.41,-0.30,-0.26,-0.21,-0.07,
21:21:39:074,-0.01,0.41,-0.30,-0.28,-0.25,-0.08,
21:21:39:077,0.01,0.32,-0.43,-0.28,-0.25,-0.08,
21:21:39:078,0.01,0.32,-0.43,-0.29,-0.26,-0.08,
21:21:39:078,0.01,0.32,-0.43,-0.31,-0.27,-0.09,
21:21:39:080,0.01,0.32,-0.43,-0.32,-0.26,-0.11,
21:21:39:082,0.01,0.32,-0.43,-0.32,-0.25,-0.12,
21:21:39:084,0.01,0.32,-0.43,-0.33,-0.23,-0.14,
21:21:39:087,0.27,0.20,-0.71,-0.33,-0.23,-0.14,
21:21:39:091,0.27,0.20,-0.71,-0.34,-0.20,-0.16,
21:21:39:091,0.27,0.20,-0.71,-0.35,-0.18,-0.16,
21:21:39:092,0.27,0.20,-0.71,-0.36,-0.14,-0.17,
21:21:39:093,0.27,0.20,-0.71,-0.35,-0.10,-0.18,
21:21:39:095,0.27,0.20,-0.71,-0.35,-0.08,-0.18,
21:21:39:101,0.45,0.16,-0.95,-0.35,-0.08,-0.18,
21:21:39:101,0.45,0.16,-0.95,-0.29,-0.01,-0.15,
21:21:39:102,0.45,0.16,-0.95,-0.28,0.00,-0.13,
21:21:39:102,0.45,0.16,-0.95,-0.28,0.00,-0.13,
21:21:39:103,0.45,0.16,-0.95,-0.26,0.01,-0.11,
21:21:39:103,0.45,0.16,-0.95,-0.22,0.02,-0.08,
21:21:39:113,0.56,0.12,-1.05,-0.22,0.02,-0.08,
21:21:39:113,0.56,0.12,-1.05,-0.20,0.02,-0.06,
21:21:39:114,0.56,0.12,-1.05,-0.15,0.02,-0.02,
21:21:39:114,0.56,0.12,-1.05,-0.11,0.03,0.01,
21:21:39:114,0.56,0.12,-1.05,-0.10,0.03,0.03,
21:21:39:115,0.56,0.12,-1.05,-0.06,0.04,0.06,
21:21:39:117,0.71,0.05,-1.18,-0.06,0.04,0.06,
21:21:39:117,0.71,0.05,-1.18,-0.02,0.06,0.08,
21:21:39:118,0.71,0.05,-1.18,0.02,0.09,0.08,
21:21:39:120,0.71,0.05,-1.18,0.04,0.10,0.08,
21:21:39:122,0.71,0.05,-1.18,0.07,0.14,0.08,
21:21:39:128,0.71,0.05,-1.18,0.08,0.18,0.07,
21:21:39:128,0.90,-0.08,-1.35,0.08,0.18,0.07,
21:21:39:128,0.90,-0.08,-1.35,0.10,0.21,0.07,
21:21:39:129,0.90,-0.08,-1.35,0.12,0.25,0.05,
21:21:39:130,0.90,-0.08,-1.35,0.14,0.29,0.03,
21:21:39:132,0.90,-0.08,-1.35,0.15,0.31,0.02,
21:21:39:134,0.90,-0.08,-1.35,0.16,0.34,0.01,
21:21:39:138,0.90,-0.08,-1.35,0.18,0.36,0.01,
21:21:39:139,0.90,-0.08,-1.35,0.19,0.36,0.01,
21:21:39:139,0.79,-0.21,-1.36,0.19,0.36,0.01,
21:21:39:140,0.79,-0.21,-1.36,0.20,0.36,0.01,
21:21:39:142,0.79,-0.21,-1.36,0.22,0.34,0.01,
21:21:39:144,0.79,-0.21,-1.36,0.23,0.32,0.02,
21:21:39:147,0.40,-0.24,-1.26,0.23,0.32,0.02,
21:21:39:147,0.40,-0.24,-1.26,0.23,0.28,0.03,
21:21:39:147,0.40,-0.24,-1.26,0.24,0.23,0.04,
21:21:39:150,0.40,-0.24,-1.26,0.25,0.21,0.04,
21:21:39:152,0.40,-0.24,-1.26,0.26,0.15,0.04,
21:21:39:154,0.40,-0.24,-1.26,0.27,0.10,0.02,
21:21:39:157,0.13,-0.24,-1.12,0.27,0.10,0.02,
21:21:39:157,0.13,-0.24,-1.12,0.27,0.09,0.02,
21:21:39:158,0.13,-0.24,-1.12,0.26,0.04,-0.00,
21:21:39:160,0.13,-0.24,-1.12,0.24,0.01,-0.03,
21:21:39:162,0.13,-0.24,-1.12,0.23,0.00,-0.05,
21:21:39:164,0.13,-0.24,-1.12,0.21,-0.01,-0.09,
21:21:39:167,0.10,-0.30,-1.04,0.21,-0.01,-0.09,
21:21:39:167,0.10,-0.30,-1.04,0.19,-0.03,-0.14,
21:21:39:167,0.10,-0.30,-1.04,0.17,-0.03,-0.16,
21:21:39:170,0.10,-0.30,-1.04,0.13,-0.03,-0.20,
21:21:39:172,0.10,-0.30,-1.04,0.09,-0.04,-0.23,
21:21:39:174,0.10,-0.30,-1.04,0.06,-0.04,-0.26,
21:21:39:179,0.09,-0.29,-0.96,0.06,-0.04,-0.26,
21:21:39:180,0.09,-0.29,-0.96,0.02,-0.05,-0.29,
21:21:39:181,0.09,-0.29,-0.96,0.01,-0.06,-0.30,
21:21:39:182,0.09,-0.29,-0.96,-0.01,-0.07,-0.30,
21:21:39:182,0.09,-0.29,-0.96,-0.02,-0.08,-0.30,
21:21:39:187,0.09,-0.29,-0.96,-0.03,-0.09,-0.28,
21:21:39:188,0.02,-0.19,-0.86,-0.03,-0.09,-0.28,
21:21:39:189,0.02,-0.19,-0.86,-0.05,-0.12,-0.26,
21:21:39:189,0.02,-0.19,-0.86,-0.05,-0.12,-0.25,
21:21:39:190,0.02,-0.19,-0.86,-0.06,-0.14,-0.21,
21:21:39:195,0.02,-0.19,-0.86,-0.08,-0.15,-0.18,
21:21:39:196,0.02,-0.19,-0.86,-0.09,-0.16,-0.16,
21:21:39:197,0.00,-0.06,-0.94,-0.09,-0.16,-0.16,
21:21:39:198,0.00,-0.06,-0.94,-0.11,-0.15,-0.11,
21:21:39:198,0.00,-0.06,-0.94,-0.13,-0.14,-0.08,
21:21:39:204,0.00,-0.06,-0.94,-0.14,-0.14,-0.06,
21:21:39:205,0.00,-0.06,-0.94,-0.15,-0.11,-0.03,
21:21:39:205,0.00,-0.06,-0.94,-0.18,-0.07,-0.00,
21:21:39:212,0.16,0.03,-1.12,-0.18,-0.07,-0.00,
21:21:39:213,0.16,0.03,-1.12,-0.18,-0.05,0.01,
21:21:39:213,0.16,0.03,-1.12,-0.21,0.01,0.03,
21:21:39:214,0.16,0.03,-1.12,-0.22,0.06,0.05,
21:21:39:214,0.16,0.03,-1.12,-0.23,0.10,0.05,
21:21:39:215,0.16,0.03,-1.12,-0.24,0.15,0.07,
21:21:39:220,0.19,0.04,-1.22,-0.24,0.15,0.07,
21:21:39:221,0.19,0.04,-1.22,-0.24,0.23,0.11,
21:21:39:221,0.19,0.04,-1.22,-0.24,0.25,0.13,
21:21:39:222,0.19,0.04,-1.22,-0.24,0.25,0.13,
21:21:39:222,0.19,0.04,-1.22,-0.23,0.26,0.15,
21:21:39:224,0.19,0.04,-1.22,-0.23,0.27,0.16,
21:21:39:227,-0.01,-0.01,-1.17,-0.23,0.27,0.16,
21:21:39:227,-0.01,-0.01,-1.17,-0.21,0.26,0.19,
21:21:39:227,-0.01,-0.01,-1.17,-0.19,0.24,0.21,
21:21:39:230,-0.01,-0.01,-1.17,-0.18,0.22,0.24,
21:21:39:232,-0.01,-0.01,-1.17,-0.16,0.21,0.25,
21:21:39:234,-0.01,-0.01,-1.17,-0.14,0.18,0.25,
21:21:39:237,-0.21,-0.12,-1.03,-0.14,0.18,0.25,
21:21:39:237,-0.21,-0.12,-1.03,-0.11,0.16,0.25,
21:21:39:238,-0.21,-0.12,-1.03,-0.10,0.14,0.24,
21:21:39:240,-0.21,-0.12,-1.03,-0.07,0.12,0.22,
21:21:39:242,-0.21,-0.12,-1.03,-0.05,0.11,0.18,
21:21:39:244,-0.21,-0.12,-1.03,-0.04,0.11,0.16,
21:21:39:247,-0.25,-0.29,-0.91,-0.04,0.11,0.16,
21:21:39:247,-0.25,-0.29,-0.91,-0.01,0.10,0.11,
21:21:39:247,-0.25,-0.29,-0.91,0.01,0.09,0.06,
21:21:39:250,-0.25,-0.29,-0.91,0.02,0.10,0.03,
21:21:39:252,-0.25,-0.29,-0.91,0.05,0.09,-0.03,
21:21:39:255,-0.25,-0.29,-0.91,0.07,0.08,-0.09,
21:21:39:260,-0.35,-0.38,-0.71,0.07,0.08,-0.09,
21:21:39:261,-0.35,-0.38,-0.71,0.13,0.04,-0.18,
21:21:39:261,-0.35,-0.38,-0.71,0.15,0.03,-0.20,
21:21:39:262,-0.35,-0.38,-0.71,0.15,0.03,-0.20,
21:21:39:262,-0.35,-0.38,-0.71,0.16,0.02,-0.22,
21:21:39:264,-0.35,-0.38,-0.71,0.19,-0.00,-0.24,
21:21:39:268,-0.54,-0.34,-0.51,0.19,-0.00,-0.24,
21:21:39:269,-0.54,-0.34,-0.51,0.22,-0.04,-0.26,
21:21:39:269,-0.54,-0.34,-0.51,0.24,-0.06,-0.26,
21:21:39:270,-0.54,-0.34,-0.51,0.26,-0.09,-0.26,
21:21:39:272,-0.54,-0.34,-0.51,0.29,-0.12,-0.25,
21:21:39:274,-0.54,-0.34,-0.51,0.30,-0.14,-0.25,
21:21:39:277,-0.62,-0.22,-0.42,0.30,-0.14,-0.25,
21:21:39:278,-0.62,-0.22,-0.42,0.31,-0.17,-0.24,
21:21:39:279,-0.62,-0.22,-0.42,0.31,-0.18,-0.23,
21:21:39:280,-0.62,-0.22,-0.42,0.31,-0.18,-0.22,
21:21:39:282,-0.62,-0.22,-0.42,0.31,-0.18,-0.21,
21:21:39:284,-0.62,-0.22,-0.42,0.29,-0.16,-0.20,
21:21:39:287,-0.62,-0.22,-0.42,0.27,-0.13,-0.20,
21:21:39:287,-0.45,-0.06,-0.47,0.27,-0.13,-0.20,
21:21:39:288,-0.45,-0.06,-0.47,0.26,-0.11,-0.19,
21:21:39:290,-0.45,-0.06,-0.47,0.23,-0.07,-0.18,
21:21:39:292,-0.45,-0.06,-0.47,0.19,-0.01,-0.17,
21:21:39:294,-0.45,-0.06,-0.47,0.18,0.02,-0.16,
21:21:39:300,-0.45,-0.06,-0.47,0.11,0.13,-0.10,
21:21:39:301,-0.45,-0.06,-0.47,0.11,0.13,-0.10,
21:21:39:301,-0.45,-0.06,-0.47,0.09,0.15,-0.08,
21:21:39:301,-0.33,0.21,-0.52,0.09,0.15,-0.08,
21:21:39:302,-0.33,0.21,-0.52,0.07,0.16,-0.05,
21:21:39:304,-0.33,0.21,-0.52,0.04,0.17,-0.01,
21:21:39:311,-0.33,0.21,-0.52,0.03,0.18,0.02,
21:21:39:312,-0.39,0.45,-0.49,0.03,0.18,0.02,
21:21:39:312,-0.39,0.45,-0.49,0.01,0.18,0.07,
21:21:39:312,-0.39,0.45,-0.49,-0.01,0.17,0.12,
21:21:39:313,-0.39,0.45,-0.49,-0.02,0.16,0.15,
21:21:39:315,-0.39,0.45,-0.49,-0.04,0.15,0.20,
21:21:39:327,-0.49,0.59,-0.37,-0.04,0.15,0.20,
21:21:39:328,-0.49,0.59,-0.37,-0.06,0.14,0.23,
21:21:39:328,-0.49,0.59,-0.37,-0.07,0.13,0.25,
21:21:39:328,-0.49,0.59,-0.37,-0.08,0.12,0.27,
21:21:39:329,-0.49,0.59,-0.37,-0.11,0.11,0.27,
21:21:39:331,-0.49,0.59,-0.37,-0.12,0.11,0.27,
21:21:39:331,-0.49,0.59,-0.37,-0.15,0.12,0.26,
21:21:39:332,-0.49,0.61,-0.38,-0.15,0.12,0.26,
21:21:39:332,-0.49,0.61,-0.38,-0.18,0.13,0.24,
21:21:39:332,-0.49,0.61,-0.38,-0.19,0.14,0.23,
21:21:39:333,-0.49,0.61,-0.38,-0.21,0.16,0.19,
21:21:39:335,-0.49,0.61,-0.38,-0.23,0.16,0.16,
21:21:39:339,-0.58,0.57,-0.35,-0.23,0.16,0.16,
21:21:39:340,-0.58,0.57,-0.35,-0.25,0.17,0.12,
21:21:39:340,-0.58,0.57,-0.35,-0.26,0.17,0.11,
21:21:39:341,-0.58,0.57,-0.35,-0.26,0.15,0.08,
21:21:39:342,-0.58,0.57,-0.35,-0.27,0.12,0.06,
21:21:39:344,-0.58,0.57,-0.35,-0.26,0.11,0.05,
21:21:39:347,-0.84,0.44,-0.17,-0.26,0.11,0.05,
21:21:39:347,-0.84,0.44,-0.17,-0.25,0.06,0.04,
21:21:39:348,-0.84,0.44,-0.17,-0.23,0.01,0.03,
21:21:39:350,-0.84,0.44,-0.17,-0.23,-0.01,0.03,
21:21:39:352,-0.84,0.44,-0.17,-0.21,-0.07,0.03,
21:21:39:354,-0.84,0.44,-0.17,-0.19,-0.12,0.03,
21:21:39:357,-0.84,0.44,-0.17,-0.18,-0.14,0.02,
21:21:39:358,-1.00,0.26,-0.01,-0.18,-0.14,0.02,
21:21:39:359,-1.00,0.26,-0.01,-0.15,-0.17,0.01,
21:21:39:361,-1.00,0.26,-0.01,-0.12,-0.19,-0.01,
21:21:39:362,-1.00,0.26,-0.01,-0.12,-0.20,-0.02,
21:21:39:364,-1.00,0.26,-0.01,-0.10,-0.20,-0.04,
21:21:39:368,-0.89,0.14,-0.05,-0.10,-0.20,-0.04,
21:21:39:369,-0.89,0.14,-0.05,-0.08,-0.18,-0.07,
21:21:39:369,-0.89,0.14,-0.05,-0.06,-0.17,-0.09,
21:21:39:370,-0.89,0.14,-0.05,-0.04,-0.14,-0.13,
21:21:39:372,-0.89,0.14,-0.05,-0.03,-0.10,-0.16,
21:21:39:374,-0.89,0.14,-0.05,-0.02,-0.08,-0.17,
21:21:39:380,-0.76,0.13,-0.14,-0.02,-0.08,-0.17,
21:21:39:381,-0.76,0.13,-0.14,0.03,-0.01,-0.19,
21:21:39:381,-0.76,0.13,-0.14,0.04,-0.00,-0.19,
21:21:39:382,-0.76,0.13,-0.14,0.04,-0.00,-0.19,
21:21:39:382,-0.76,0.13,-0.14,0.06,0.01,-0.18,
21:21:39:384,-0.76,0.13,-0.14,0.09,0.02,-0.15,
21:21:39:387,-0.74,0.13,-0.14,0.09,0.02,-0.15,
21:21:39:388,-0.74,0.13,-0.14,0.10,0.02,-0.13,
21:21:39:388,-0.74,0.13,-0.14,0.13,0.02,-0.09,
21:21:39:390,-0.74,0.13,-0.14,0.15,0.01,-0.05,
21:21:39:392,-0.74,0.13,-0.14,0.17,0.01,0.00,
21:21:39:395,-0.74,0.13,-0.14,0.18,0.01,0.02,
21:21:39:397,-0.74,0.13,-0.14,0.20,0.01,0.06,
21:21:39:397,-0.78,0.17,-0.24,0.20,0.01,0.06,
21:21:39:398,-0.78,0.17,-0.24,0.21,0.02,0.09,
21:21:39:400,-0.78,0.17,-0.24,0.21,0.03,0.11,
21:21:39:403,-0.78,0.17,-0.24,0.22,0.06,0.12,
21:21:39:404,-0.78,0.17,-0.24,0.23,0.10,0.13,
21:21:39:411,-0.78,0.17,-0.24,0.22,0.12,0.13,
21:21:39:412,-0.62,0.25,-0.35,0.22,0.12,0.13,
21:21:39:412,-0.62,0.25,-0.35,0.21,0.17,0.12,
21:21:39:413,-0.62,0.25,-0.35,0.20,0.22,0.11,
21:21:39:413,-0.62,0.25,-0.35,0.19,0.24,0.11,
21:21:39:425,-0.62,0.25,-0.35,0.18,0.26,0.10,
21:21:39:426,-0.62,0.25,-0.35,0.15,0.27,0.10,
21:21:39:426,-0.62,0.25,-0.35,0.13,0.26,0.10,
21:21:39:427,-0.66,0.26,-0.36,0.13,0.26,0.10,
21:21:39:430,-0.66,0.26,-0.36,0.13,0.26,0.10,
21:21:39:430,-0.66,0.26,-0.36,0.11,0.24,0.12,
21:21:39:431,-0.66,0.26,-0.36,0.11,0.22,0.12,
21:21:39:431,-0.66,0.26,-0.36,0.09,0.19,0.13,
21:21:39:431,-0.66,0.26,-0.36,0.08,0.14,0.14,
21:21:39:432,-0.84,0.24,-0.20,0.08,0.14,0.14,
21:21:39:432,-0.84,0.24,-0.20,0.08,0.12,0.15,
21:21:39:433,-0.84,0.24,-0.20,0.06,0.08,0.16,
21:21:39:435,-0.84,0.24,-0.20,0.04,0.03,0.16,
21:21:39:438,-0.97,0.24,-0.10,0.04,0.03,0.16,
21:21:39:439,-0.97,0.24,-0.10,0.03,0.02,0.16,
21:21:39:439,-0.97,0.24,-0.10,0.01,-0.01,0.14,
21:21:39:440,-0.97,0.24,-0.10,-0.00,-0.03,0.12,
21:21:39:443,-0.97,0.24,-0.10,-0.03,-0.04,0.09,
21:21:39:444,-0.97,0.24,-0.10,-0.04,-0.05,0.08,
21:21:39:447,-0.95,0.23,-0.17,-0.04,-0.05,0.08,
21:21:39:448,-0.95,0.23,-0.17,-0.07,-0.05,0.05,
21:21:39:449,-0.95,0.23,-0.17,-0.10,-0.05,0.02,
21:21:39:451,-0.95,0.23,-0.17,-0.11,-0.05,0.00,
21:21:39:452,-0.95,0.23,-0.17,-0.13,-0.05,-0.02,
21:21:39:454,-0.95,0.23,-0.17,-0.16,-0.06,-0.04,
21:21:39:460,-0.95,0.23,-0.17,-0.19,-0.08,-0.05,
21:21:39:461,-0.95,0.23,-0.17,-0.20,-0.09,-0.05,
21:21:39:462,-0.95,0.23,-0.17,-0.20,-0.10,-0.05,
21:21:39:462,-0.94,0.17,-0.24,-0.20,-0.10,-0.05,
21:21:39:463,-0.94,0.17,-0.24,-0.20,-0.10,-0.05,
21:21:39:464,-0.94,0.17,-0.24,-0.20,-0.12,-0.04,
21:21:39:468,-0.94,0.17,-0.24,-0.20,-0.15,-0.03,
21:21:39:469,-0.94,0.17,-0.24,-0.19,-0.15,-0.02,
21:21:39:470,-0.91,0.13,-0.27,-0.19,-0.15,-0.02,
21:21:39:470,-0.91,0.13,-0.27,-0.18,-0.16,-0.00,
21:21:39:472,-0.91,0.13,-0.27,-0.17,-0.16,0.01,
21:21:39:475,-0.91,0.13,-0.27,-0.16,-0.16,0.02,
21:21:39:478,-0.91,0.13,-0.27,-0.14,-0.15,0.03,
21:21:39:479,-0.91,0.13,-0.27,-0.13,-0.13,0.04,
21:21:39:480,-0.71,0.10,-0.37,-0.13,-0.13,0.04,
21:21:39:480,-0.71,0.10,-0.37,-0.12,-0.12,0.05,
21:21:39:483,-0.71,0.10,-0.37,-0.10,-0.09,0.05,
21:21:39:484,-0.71,0.10,-0.37,-0.08,-0.06,0.05,
21:21:39:488,-0.42,0.08,-0.54,-0.08,-0.06,0.05,
21:21:39:489,-0.42,0.08,-0.54,-0.07,-0.03,0.05,
21:21:39:489,-0.42,0.08,-0.54,-0.06,0.00,0.06,
21:21:39:490,-0.42,0.08,-0.54,-0.04,0.04,0.06,
21:21:39:493,-0.42,0.08,-0.54,-0.03,0.06,0.06,
21:21:39:495,-0.42,0.08,-0.54,-0.01,0.10,0.07,
21:21:39:501,-0.42,0.08,-0.54,0.04,0.14,0.10,
21:21:39:502,-0.42,0.08,-0.54,0.05,0.15,0.13,
21:21:39:503,-0.42,0.08,-0.54,0.05,0.15,0.13,
21:21:39:503,-0.28,0.00,-0.64,0.05,0.15,0.13,
21:21:39:504,-0.28,0.00,-0.64,0.06,0.15,0.14,
21:21:39:505,-0.28,0.00,-0.64,0.08,0.15,0.16,
21:21:39:512,-0.28,0.00,-0.64,0.09,0.14,0.17,
21:21:39:513,-0.28,0.00,-0.64,0.12,0.14,0.18,
21:21:39:513,-0.22,-0.08,-0.65,0.12,0.14,0.18,
21:21:39:513,-0.22,-0.08,-0.65,0.14,0.13,0.19,
21:21:39:514,-0.22,-0.08,-0.65,0.15,0.13,0.20,
21:21:39:514,-0.22,-0.08,-0.65,0.17,0.13,0.19,
21:21:39:521,-0.15,-0.11,-0.67,0.17,0.13,0.19,
21:21:39:522,-0.15,-0.11,-0.67,0.18,0.13,0.19,
21:21:39:523,-0.15,-0.11,-0.67,0.19,0.14,0.18,
21:21:39:524,-0.15,-0.11,-0.67,0.19,0.14,0.16,
21:21:39:525,-0.15,-0.11,-0.67,0.20,0.14,0.14,
21:21:39:525,-0.15,-0.11,-0.67,0.20,0.14,0.12,
21:21:39:528,-0.15,-0.11,-0.67,0.20,0.14,0.10,
21:21:39:529,-0.10,-0.12,-0.68,0.20,0.14,0.10,
21:21:39:529,-0.10,-0.12,-0.68,0.19,0.13,0.07,
21:21:39:530,-0.10,-0.12,-0.68,0.19,0.12,0.06,
21:21:39:533,-0.10,-0.12,-0.68,0.18,0.10,0.04,
21:21:39:535,-0.10,-0.12,-0.68,0.17,0.08,0.02,
21:21:39:541,-0.12,-0.17,-0.62,0.17,0.08,0.02,
21:21:39:542,-0.12,-0.17,-0.62,0.16,0.06,0.01,
21:21:39:542,-0.12,-0.17,-0.62,0.16,0.04,0.00,
21:21:39:542,-0.12,-0.17,-0.62,0.15,0.00,-0.01,
21:21:39:543,-0.12,-0.17,-0.62,0.14,-0.02,-0.01,
21:21:39:544,-0.12,-0.17,-0.62,0.12,-0.05,-0.02,
21:21:39:547,-0.12,-0.17,-0.59,0.12,-0.05,-0.02,
21:21:39:548,-0.12,-0.17,-0.59,0.10,-0.08,-0.02,
21:21:39:549,-0.12,-0.17,-0.59,0.09,-0.10,-0.03,
21:21:39:550,-0.12,-0.17,-0.59,0.09,-0.11,-0.03,
21:21:39:552,-0.12,-0.17,-0.59,0.07,-0.13,-0.04,
21:21:39:554,-0.12,-0.17,-0.59,0.05,-0.13,-0.05,
21:21:39:557,-0.12,-0.17,-0.59,0.05,-0.13,-0.05,
21:21:39:558,0.02,-0.07,-0.64,0.05,-0.13,-0.05,
21:21:39:559,0.02,-0.07,-0.64,0.03,-0.12,-0.06,
21:21:39:560,0.02,-0.07,-0.64,0.02,-0.11,-0.07,
21:21:39:562,0.02,-0.07,-0.64,0.01,-0.11,-0.07,
21:21:39:564,0.02,-0.07,-0.64,-0.02,-0.10,-0.06,
21:21:39:567,0.02,-0.07,-0.64,-0.04,-0.09,-0.05,
21:21:39:568,0.17,0.01,-0.79,-0.04,-0.09,-0.05,
21:21:39:568,0.17,0.01,-0.79,-0.05,-0.08,-0.05,
21:21:39:571,0.17,0.01,-0.79,-0.07,-0.07,-0.03,
21:21:39:572,0.17,0.01,-0.79,-0.08,-0.06,-0.01,
