
time,ax,ay,az,wx,wy,wz,
21:14:50:349,0.24,0.64,-0.40,0.01,0.06,0.13,
21:14:50:352,0.24,0.64,-0.40,0.01,0.05,0.15,
21:14:50:352,0.24,0.64,-0.40,0.01,0.04,0.18,
21:14:50:354,0.24,0.64,-0.40,0.00,0.04,0.20,
21:14:50:356,0.24,0.64,-0.40,-0.01,0.04,0.20,
21:14:50:359,0.24,0.64,-0.40,-0.02,0.06,0.21,
21:14:50:360,0.36,0.22,-0.31,-0.02,0.06,0.21,
21:14:50:360,0.36,0.22,-0.31,-0.04,0.07,0.20,
21:14:50:362,0.36,0.22,-0.31,-0.06,0.09,0.19,
21:14:50:364,0.36,0.22,-0.31,-0.07,0.11,0.16,
21:14:50:366,0.36,0.22,-0.31,-0.09,0.13,0.14,
21:14:50:373,0.20,-0.00,-0.39,-0.09,0.13,0.14,
21:14:50:374,0.20,-0.00,-0.39,-0.12,0.15,0.10,
21:14:50:375,0.20,-0.00,-0.39,-0.14,0.15,0.07,
21:14:50:375,0.20,-0.00,-0.39,-0.14,0.15,0.07,
21:14:50:376,0.20,-0.00,-0.39,-0.15,0.14,0.05,
21:14:50:377,0.20,-0.00,-0.39,-0.15,0.13,0.04,
21:14:50:380,0.20,-0.00,-0.39,-0.15,0.10,0.02,
21:14:50:381,-0.78,-0.13,0.28,-0.15,0.10,0.02,
21:14:50:381,-0.78,-0.13,0.28,-0.14,0.06,0.02,
21:14:50:382,-0.78,-0.13,0.28,-0.14,0.04,0.02,
21:14:50:388,-0.78,-0.13,0.28,-0.13,-0.01,0.03,
21:14:50:389,-0.78,-0.13,0.28,-0.12,-0.07,0.02,
21:14:50:389,-0.78,-0.13,0.28,-0.11,-0.09,0.02,
21:14:50:389,-0.97,-0.38,0.71,-0.11,-0.09,0.02,
21:14:50:390,-0.97,-0.38,0.71,-0.09,-0.13,0.02,
21:14:50:392,-0.97,-0.38,0.71,-0.08,-0.16,0.01,
21:14:50:394,-0.97,-0.38,0.71,-0.07,-0.17,0.01,
21:14:50:396,-0.97,-0.38,0.71,-0.07,-0.18,-0.01,
21:14:50:400,0.07,-0.58,0.06,-0.07,-0.18,-0.01,
21:14:50:400,0.07,-0.58,0.06,-0.05,-0.18,-0.04,
21:14:50:401,0.07,-0.58,0.06,-0.05,-0.18,-0.05,
21:14:50:402,0.07,-0.58,0.06,-0.05,-0.16,-0.08,
21:14:50:404,0.07,-0.58,0.06,-0.04,-0.13,-0.11,
21:14:50:406,0.07,-0.58,0.06,-0.04,-0.12,-0.12,
21:14:50:412,0.07,-0.58,0.06,-0.03,-0.07,-0.17,
21:14:50:413,0.07,-0.58,0.06,-0.03,-0.06,-0.17,
21:14:50:413,0.07,-0.58,0.06,-0.03,-0.06,-0.17,
21:14:50:413,0.63,-0.25,-0.49,-0.03,-0.06,-0.17,
21:14:50:414,0.63,-0.25,-0.49,-0.01,-0.04,-0.18,
21:14:50:417,0.63,-0.25,-0.49,0.00,-0.03,-0.17,
21:14:50:419,0.12,0.07,-0.25,0.00,-0.03,-0.17,
21:14:50:420,0.12,0.07,-0.25,0.01,-0.03,-0.17,
21:14:50:421,0.12,0.07,-0.25,0.03,-0.03,-0.15,
21:14:50:422,0.12,0.07,-0.25,0.05,-0.04,-0.12,
21:14:50:424,0.12,0.07,-0.25,0.08,-0.05,-0.09,
21:14:50:426,0.12,0.07,-0.25,0.09,-0.05,-0.07,
21:14:50:429,0.12,0.07,-0.25,0.11,-0.06,-0.04,
21:14:50:431,-0.06,0.09,-0.10,0.11,-0.06,-0.04,
21:14:50:432,-0.06,0.09,-0.10,0.13,-0.06,-0.00,
21:14:50:432,-0.06,0.09,-0.10,0.13,-0.06,0.01,
21:14:50:434,-0.06,0.09,-0.10,0.14,-0.04,0.04,
21:14:50:436,-0.06,0.09,-0.10,0.14,-0.02,0.05,
21:14:50:439,-0.06,0.09,-0.10,0.14,-0.01,0.06,
21:14:50:440,0.80,-0.05,-0.52,0.14,-0.01,0.06,
21:14:50:440,0.80,-0.05,-0.52,0.14,0.03,0.06,
21:14:50:442,0.80,-0.05,-0.52,0.13,0.07,0.07,
21:14:50:444,0.80,-0.05,-0.52,0.12,0.09,0.06,
21:14:50:446,0.80,-0.05,-0.52,0.11,0.14,0.06,
21:14:50:453,0.80,-0.05,-0.52,0.09,0.20,0.04,
21:14:50:453,0.80,-0.05,-0.52,0.08,0.21,0.04,
21:14:50:453,0.80,-0.05,-0.52,0.08,0.21,0.04,
21:14:50:454,0.57,0.24,-0.43,0.08,0.21,0.04,
21:14:50:454,0.57,0.24,-0.43,0.07,0.22,0.04,
21:14:50:456,0.57,0.24,-0.43,0.07,0.22,0.04,
21:14:50:459,0.57,0.24,-0.43,0.07,0.21,0.05,
21:14:50:460,-0.33,0.39,0.23,0.07,0.21,0.05,
21:14:50:461,-0.33,0.39,0.23,0.07,0.18,0.06,
21:14:50:461,-0.33,0.39,0.23,0.07,0.17,0.06,
21:14:50:464,-0.33,0.39,0.23,0.07,0.13,0.08,
21:14:50:466,-0.33,0.39,0.23,0.06,0.08,0.09,
21:14:50:469,-0.33,0.39,0.23,0.06,0.06,0.10,
21:14:50:470,-0.93,0.14,0.58,0.06,0.06,0.10,
21:14:50:473,-0.93,0.14,0.58,0.06,0.02,0.11,
21:14:50:474,-0.93,0.14,0.58,0.05,-0.02,0.11,
21:14:50:474,-0.93,0.14,0.58,0.04,-0.03,0.11,
21:14:50:476,-0.93,0.14,0.58,0.02,-0.05,0.10,
21:14:50:479,-0.93,0.14,0.58,-0.00,-0.06,0.08,
21:14:50:479,-0.21,-0.16,0.14,-0.00,-0.06,0.08,
21:14:50:480,-0.21,-0.16,0.14,-0.02,-0.06,0.05,
21:14:50:482,-0.21,-0.16,0.14,-0.03,-0.06,0.03,
21:14:50:484,-0.21,-0.16,0.14,-0.06,-0.05,-0.00,
21:14:50:486,-0.21,-0.16,0.14,-0.08,-0.04,-0.04,
21:14:50:491,-0.21,-0.16,0.14,-0.10,-0.03,-0.07,
21:14:50:492,-0.21,-0.16,0.14,-0.11,-0.03,-0.09,
21:14:50:492,0.24,-0.14,-0.12,-0.11,-0.03,-0.09,
21:14:50:492,0.24,-0.14,-0.12,-0.12,-0.03,-0.11,
21:14:50:497,0.24,-0.14,-0.12,-0.13,-0.03,-0.12,
21:14:50:498,0.24,-0.14,-0.12,-0.13,-0.04,-0.13,
21:14:50:499,0.24,-0.14,-0.12,-0.14,-0.06,-0.13,
21:14:50:499,-0.44,0.09,0.10,-0.14,-0.06,-0.13,
21:14:50:500,-0.44,0.09,0.10,-0.13,-0.08,-0.13,
21:14:50:502,-0.44,0.09,0.10,-0.13,-0.11,-0.11,
21:14:50:505,-0.44,0.09,0.10,-0.12,-0.13,-0.09,
21:14:50:506,-0.44,0.09,0.10,-0.11,-0.15,-0.08,
21:14:50:510,-0.44,0.09,0.10,-0.10,-0.17,-0.06,
21:14:50:510,-0.47,0.10,0.21,-0.10,-0.17,-0.06,
21:14:50:510,-0.47,0.10,0.21,-0.09,-0.18,-0.04,
21:14:50:511,-0.47,0.10,0.21,-0.08,-0.19,-0.03,
21:14:50:514,-0.47,0.10,0.21,-0.08,-0.19,-0.01,
21:14:50:515,-0.47,0.10,0.21,-0.07,-0.17,-0.00,
21:14:50:519,-0.47,0.10,0.21,-0.07,-0.16,0.01,
21:14:50:520,0.65,-0.20,-0.40,-0.07,-0.16,0.01,
21:14:50:520,0.65,-0.20,-0.40,-0.07,-0.13,0.01,
21:14:50:522,0.65,-0.20,-0.40,-0.07,-0.09,0.00,
21:14:50:524,0.65,-0.20,-0.40,-0.07,-0.06,0.00,
21:14:50:526,0.65,-0.20,-0.40,-0.07,-0.02,-0.01,
21:14:50:532,0.65,-0.20,-0.40,-0.05,0.05,-0.02,
21:14:50:532,0.65,-0.20,-0.40,-0.05,0.07,-0.02,
21:14:50:533,1.09,-0.10,-0.61,-0.05,0.07,-0.02,
21:14:50:533,1.09,-0.10,-0.61,-0.04,0.09,-0.02,
21:14:50:534,1.09,-0.10,-0.61,-0.03,0.12,-0.01,
21:14:50:536,1.09,-0.10,-0.61,-0.02,0.13,-0.00,
21:14:50:539,1.09,-0.10,-0.61,-0.01,0.14,0.00,
21:14:50:540,0.19,0.13,-0.23,-0.01,0.14,0.00,
21:14:50:540,0.19,0.13,-0.23,0.01,0.14,0.02,
21:14:50:542,0.19,0.13,-0.23,0.03,0.13,0.05,
21:14:50:544,0.19,0.13,-0.23,0.05,0.12,0.06,
21:14:50:546,0.19,0.13,-0.23,0.07,0.10,0.08,
21:14:50:549,0.19,0.13,-0.23,0.09,0.08,0.10,
21:14:50:550,0.19,0.13,-0.23,0.09,0.08,0.10,
21:14:50:550,0.19,0.13,-0.23,0.10,0.07,0.11,
21:14:50:552,0.19,0.13,-0.23,0.12,0.06,0.13,
21:14:50:554,0.19,0.13,-0.23,0.12,0.05,0.13,
21:14:50:556,0.19,0.13,-0.23,0.12,0.04,0.13,
21:14:50:559,0.19,0.13,-0.23,0.12,0.04,0.13,
21:14:50:560,0.06,-0.42,-0.20,0.12,0.04,0.13,
21:14:50:561,0.06,-0.42,-0.20,0.12,0.05,0.11,
21:14:50:562,0.06,-0.42,-0.20,0.11,0.06,0.10,
21:14:50:564,0.06,-0.42,-0.20,0.10,0.07,0.07,
21:14:50:567,0.06,-0.42,-0.20,0.09,0.08,0.04,
21:14:50:572,0.06,-0.42,-0.20,0.08,0.10,-0.01,
21:14:50:572,0.06,-0.42,-0.20,0.07,0.10,-0.03,
21:14:50:573,0.06,-0.42,-0.20,0.07,0.10,-0.04,
21:14:50:573,0.24,-0.26,-0.06,0.07,0.10,-0.04,
21:14:50:574,0.24,-0.26,-0.06,0.07,0.10,-0.05,
21:14:50:576,0.24,-0.26,-0.06,0.06,0.09,-0.08,
21:14:50:579,0.24,-0.26,-0.06,0.06,0.07,-0.09,
21:14:50:580,-0.44,0.05,0.32,0.06,0.07,-0.09,
21:14:50:580,-0.44,0.05,0.32,0.06,0.05,-0.09,
21:14:50:582,-0.44,0.05,0.32,0.06,0.02,-0.10,
21:14:50:589,-0.44,0.05,0.32,0.06,-0.03,-0.09,
21:14:50:590,-0.44,0.05,0.32,0.07,-0.07,-0.08,
21:14:50:590,-0.43,0.05,0.32,0.07,-0.07,-0.08,
21:14:50:590,-0.43,0.05,0.32,0.07,-0.09,-0.08,
21:14:50:591,-0.43,0.05,0.32,0.07,-0.13,-0.07,
21:14:50:592,-0.43,0.05,0.32,0.06,-0.16,-0.06,
21:14:50:594,-0.43,0.05,0.32,0.06,-0.17,-0.06,
21:14:50:596,-0.43,0.05,0.32,0.05,-0.19,-0.05,
21:14:50:600,-0.43,0.05,0.32,0.03,-0.19,-0.05,
21:14:50:601,-0.43,0.05,0.32,0.02,-0.19,-0.05,
21:14:50:601,-0.02,0.02,-0.09,0.02,-0.19,-0.05,
21:14:50:606,-0.02,0.02,-0.09,-0.01,-0.17,-0.06,
21:14:50:607,-0.02,0.02,-0.09,-0.03,-0.15,-0.07,
21:14:50:607,-0.02,0.02,-0.09,-0.04,-0.12,-0.07,
21:14:50:612,-0.02,0.02,-0.09,-0.08,-0.06,-0.10,
21:14:50:613,-0.02,0.02,-0.09,-0.09,-0.03,-0.10,
21:14:50:613,-0.02,0.02,-0.09,-0.09,-0.02,-0.10,
21:14:50:614,0.89,0.18,-0.47,-0.09,-0.02,-0.10,
21:14:50:614,0.89,0.18,-0.47,-0.10,-0.01,-0.10,
21:14:50:616,0.89,0.18,-0.47,-0.10,0.02,-0.09,
21:14:50:619,0.89,0.18,-0.47,-0.10,0.02,-0.08,
21:14:50:620,0.89,0.18,-0.47,-0.10,0.03,-0.06,
21:14:50:620,0.41,0.34,-0.10,-0.10,0.03,-0.06,
21:14:50:622,0.41,0.34,-0.10,-0.10,0.03,-0.03,
21:14:50:624,0.41,0.34,-0.10,-0.09,0.03,-0.01,
21:14:50:626,0.41,0.34,-0.10,-0.09,0.01,0.02,
21:14:50:629,-0.21,0.46,0.17,-0.09,0.01,0.02,
21:14:50:629,-0.21,0.46,0.17,-0.07,0.00,0.06,
21:14:50:630,-0.21,0.46,0.17,-0.07,-0.00,0.07,
21:14:50:631,-0.21,0.46,0.17,-0.06,-0.01,0.11,
21:14:50:634,-0.21,0.46,0.17,-0.05,-0.02,0.13,
21:14:50:636,-0.21,0.46,0.17,-0.04,-0.02,0.14,
21:14:50:639,-0.21,0.46,0.17,-0.04,-0.00,0.15,
21:14:50:640,-0.21,0.46,0.17,-0.05,0.01,0.16,
21:14:50:640,0.32,0.03,-0.28,-0.05,0.01,0.16,
21:14:50:643,0.32,0.03,-0.28,-0.05,0.03,0.15,
21:14:50:644,0.32,0.03,-0.28,-0.06,0.05,0.15,
21:14:50:646,0.32,0.03,-0.28,-0.06,0.07,0.13,
21:14:50:654,0.32,0.03,-0.28,-0.07,0.13,0.08,
21:14:50:655,0.32,0.03,-0.28,-0.07,0.14,0.07,
21:14:50:655,0.32,0.03,-0.28,-0.07,0.14,0.07,
21:14:50:655,0.32,0.03,-0.28,-0.06,0.15,0.05,
21:14:50:656,0.66,-0.38,-0.29,-0.06,0.15,0.05,
21:14:50:657,0.66,-0.38,-0.29,-0.06,0.16,0.04,
21:14:50:659,0.66,-0.38,-0.29,-0.05,0.15,0.03,
21:14:50:660,-0.12,-0.31,0.19,-0.05,0.15,0.03,
21:14:50:661,-0.12,-0.31,0.19,-0.03,0.14,0.02,
21:14:50:662,-0.12,-0.31,0.19,-0.03,0.12,0.02,
21:14:50:663,-0.12,-0.31,0.19,-0.01,0.09,0.02,
21:14:50:665,-0.12,-0.31,0.19,0.01,0.05,0.02,
21:14:50:669,-0.98,-0.11,0.44,0.01,0.05,0.02,
21:14:50:670,-0.98,-0.11,0.44,0.02,0.03,0.02,
21:14:50:670,-0.98,-0.11,0.44,0.04,-0.01,0.02,
21:14:50:671,-0.98,-0.11,0.44,0.06,-0.05,0.02,
21:14:50:673,-0.98,-0.11,0.44,0.06,-0.07,0.02,
21:14:50:675,-0.98,-0.11,0.44,0.07,-0.09,0.01,
21:14:50:678,-0.98,-0.11,0.44,0.07,-0.11,-0.00,
21:14:50:679,-0.47,-0.18,0.00,0.07,-0.11,-0.00,
21:14:50:679,-0.47,-0.18,0.00,0.08,-0.12,-0.01,
21:14:50:681,-0.47,-0.18,0.00,0.07,-0.12,-0.03,
21:14:50:686,-0.47,-0.18,0.00,0.06,-0.12,-0.05,
21:14:50:687,-0.47,-0.18,0.00,0.05,-0.11,-0.07,
21:14:50:690,-0.47,-0.18,0.00,0.03,-0.09,-0.10,
21:14:50:691,-0.47,-0.18,0.00,0.02,-0.08,-0.12,
21:14:50:691,0.47,-0.34,-0.62,0.02,-0.08,-0.12,
21:14:50:699,0.47,-0.34,-0.62,0.02,-0.07,-0.14,
21:14:50:700,0.47,-0.34,-0.62,0.01,-0.05,-0.14,
21:14:50:701,0.47,-0.34,-0.62,0.01,-0.04,-0.15,
21:14:50:702,0.23,-0.01,-0.45,0.01,-0.04,-0.15,
21:14:50:703,0.23,-0.01,-0.45,-0.00,-0.04,-0.16,
21:14:50:704,0.23,-0.01,-0.45,-0.00,-0.03,-0.15,
21:14:50:705,0.23,-0.01,-0.45,0.00,-0.04,-0.14,
21:14:50:706,0.23,-0.01,-0.45,0.01,-0.05,-0.13,
21:14:50:707,0.23,-0.01,-0.45,0.01,-0.06,-0.12,
21:14:50:709,-0.20,0.51,-0.13,0.01,-0.06,-0.12,
21:14:50:711,-0.20,0.51,-0.13,0.03,-0.07,-0.09,
21:14:50:711,-0.20,0.51,-0.13,0.03,-0.08,-0.06,
21:14:50:712,-0.20,0.51,-0.13,0.04,-0.08,-0.05,
21:14:50:714,-0.20,0.51,-0.13,0.03,-0.08,-0.02,
21:14:50:716,-0.20,0.51,-0.13,0.04,-0.08,0.01,
21:14:50:719,0.25,0.49,-0.62,0.04,-0.08,0.01,
21:14:50:720,0.25,0.49,-0.62,0.03,-0.08,0.02,
21:14:50:721,0.25,0.49,-0.62,0.03,-0.06,0.04,
21:14:50:722,0.25,0.49,-0.62,0.03,-0.04,0.05,
21:14:50:724,0.25,0.49,-0.62,0.02,-0.03,0.05,
21:14:50:727,0.25,0.49,-0.62,0.01,0.00,0.06,
21:14:50:731,0.25,0.49,-0.62,-0.02,0.06,0.07,
21:14:50:732,0.25,0.49,-0.62,-0.03,0.06,0.06,
21:14:50:732,0.92,0.06,-0.96,-0.03,0.06,0.06,
21:14:50:733,0.92,0.06,-0.96,-0.03,0.07,0.06,
21:14:50:734,0.92,0.06,-0.96,-0.05,0.10,0.06,
21:14:50:736,0.92,0.06,-0.96,-0.05,0.12,0.06,
21:14:50:739,0.92,0.06,-0.96,-0.06,0.13,0.06,
21:14:50:739,0.43,0.09,-0.72,-0.06,0.13,0.06,
21:14:50:740,0.43,0.09,-0.72,-0.07,0.13,0.07,
21:14:50:743,0.43,0.09,-0.72,-0.07,0.14,0.07,
21:14:50:743,0.43,0.09,-0.72,-0.07,0.13,0.07,
21:14:50:746,0.43,0.09,-0.72,-0.06,0.11,0.08,
21:14:50:749,0.43,0.09,-0.72,-0.05,0.10,0.09,
21:14:50:749,-0.37,0.28,-0.13,-0.05,0.10,0.09,
21:14:50:750,-0.37,0.28,-0.13,-0.05,0.09,0.09,
21:14:50:752,-0.37,0.28,-0.13,-0.04,0.07,0.10,
21:14:50:754,-0.37,0.28,-0.13,-0.02,0.04,0.10,
21:14:50:756,-0.37,0.28,-0.13,-0.02,0.03,0.10,
21:14:50:759,-0.37,0.28,-0.13,-0.01,0.01,0.10,
21:14:50:760,-0.40,-0.05,-0.17,-0.01,0.01,0.10,
21:14:50:760,-0.40,-0.05,-0.17,-0.01,-0.01,0.09,
21:14:50:762,-0.40,-0.05,-0.17,-0.01,-0.02,0.08,
21:14:50:764,-0.40,-0.05,-0.17,-0.01,-0.03,0.07,
21:14:50:766,-0.40,-0.05,-0.17,-0.02,-0.03,0.05,
21:14:50:772,0.17,-0.35,-0.42,-0.02,-0.03,0.05,
21:14:50:773,0.17,-0.35,-0.42,-0.03,-0.03,0.01,
21:14:50:774,0.17,-0.35,-0.42,-0.03,-0.03,-0.01,
21:14:50:774,0.17,-0.35,-0.42,-0.03,-0.03,-0.02,
21:14:50:775,0.17,-0.35,-0.42,-0.03,-0.03,-0.03,
21:14:50:776,0.17,-0.35,-0.42,-0.03,-0.02,-0.06,
21:14:50:779,0.17,-0.35,-0.42,-0.04,-0.03,-0.08,
21:14:50:780,0.16,-0.37,-0.20,-0.04,-0.03,-0.08,
21:14:50:781,0.16,-0.37,-0.20,-0.03,-0.03,-0.09,
21:14:50:782,0.16,-0.37,-0.20,-0.03,-0.04,-0.10,
21:14:50:788,0.16,-0.37,-0.20,-0.02,-0.05,-0.11,
21:14:50:789,0.16,-0.37,-0.20,-0.02,-0.06,-0.11,
21:14:50:790,-0.16,-0.12,0.11,-0.02,-0.06,-0.11,
21:14:50:791,-0.16,-0.12,0.11,-0.01,-0.07,-0.11,
21:14:50:792,-0.16,-0.12,0.11,0.01,-0.09,-0.11,
21:14:50:792,-0.16,-0.12,0.11,0.02,-0.10,-0.10,
21:14:50:798,-0.16,-0.12,0.11,0.03,-0.11,-0.09,
21:14:50:799,-0.16,-0.12,0.11,0.04,-0.11,-0.08,
21:14:50:799,-0.16,-0.12,0.11,0.05,-0.11,-0.07,
21:14:50:799,-0.02,0.12,-0.25,0.05,-0.11,-0.07,
21:14:50:800,-0.02,0.12,-0.25,0.06,-0.11,-0.07,
21:14:50:802,-0.02,0.12,-0.25,0.06,-0.10,-0.06,
21:14:50:806,-0.02,0.12,-0.25,0.07,-0.09,-0.05,
21:14:50:806,-0.02,0.12,-0.25,0.07,-0.08,-0.05,
21:14:50:812,-0.02,0.12,-0.25,0.06,-0.02,-0.04,
21:14:50:813,-0.02,0.12,-0.25,0.06,-0.01,-0.04,
21:14:50:813,-0.02,0.12,-0.25,0.06,-0.01,-0.04,
21:14:50:814,0.67,0.14,-0.62,0.06,-0.01,-0.04,
21:14:50:814,0.67,0.14,-0.62,0.06,0.01,-0.03,
21:14:50:816,0.67,0.14,-0.62,0.05,0.03,-0.02,
21:14:50:820,0.67,0.14,-0.62,0.05,0.05,-0.02,
21:14:50:820,0.67,0.14,-0.62,0.05,0.06,-0.01,
21:14:50:821,0.52,0.17,-0.55,0.05,0.06,-0.01,
21:14:50:822,0.52,0.17,-0.55,0.05,0.07,0.01,
21:14:50:823,0.52,0.17,-0.55,0.04,0.08,0.01,
21:14:50:826,0.52,0.17,-0.55,0.04,0.08,0.03,
21:14:50:830,0.09,0.14,-0.13,0.04,0.08,0.03,
21:14:50:830,0.09,0.14,-0.13,0.04,0.08,0.04,
21:14:50:831,0.09,0.14,-0.13,0.04,0.08,0.05,
21:14:50:832,0.09,0.14,-0.13,0.04,0.08,0.07,
21:14:50:834,0.09,0.14,-0.13,0.03,0.07,0.08,
21:14:50:836,0.09,0.14,-0.13,0.03,0.07,0.08,
21:14:50:840,0.09,0.14,-0.13,0.03,0.06,0.09,
21:14:50:841,0.09,0.14,-0.13,0.03,0.06,0.09,
21:14:50:841,-0.09,0.20,0.00,0.03,0.06,0.09,
21:14:50:843,-0.09,0.20,0.00,0.03,0.06,0.09,
21:14:50:844,-0.09,0.20,0.00,0.02,0.06,0.09,
21:14:50:846,-0.09,0.20,0.00,0.00,0.06,0.08,
21:14:50:853,-0.17,-0.03,-0.07,0.00,0.06,0.08,
21:14:50:855,-0.17,-0.03,-0.07,-0.01,0.06,0.06,
21:14:50:856,-0.17,-0.03,-0.07,-0.01,0.06,0.06,
21:14:50:857,-0.17,-0.03,-0.07,-0.01,0.06,0.06,
21:14:50:858,-0.17,-0.03,-0.07,-0.03,0.06,0.05,
21:14:50:859,-0.17,-0.03,-0.07,-0.03,0.05,0.04,
21:14:50:860,-0.17,-0.03,-0.07,-0.04,0.04,0.03,
21:14:50:862,-0.36,-0.21,0.09,-0.04,0.04,0.03,
21:14:50:862,-0.36,-0.21,0.09,-0.05,0.03,0.02,
21:14:50:863,-0.36,-0.21,0.09,-0.05,0.02,0.01,
21:14:50:864,-0.36,-0.21,0.09,-0.05,-0.00,0.01,
21:14:50:866,-0.36,-0.21,0.09,-0.05,-0.02,-0.00,
21:14:50:870,-0.36,-0.21,0.09,-0.05,-0.04,-0.01,
21:14:50:871,-0.47,-0.17,0.23,-0.05,-0.04,-0.01,
21:14:50:871,-0.47,-0.17,0.23,-0.06,-0.06,-0.01,
21:14:50:872,-0.47,-0.17,0.23,-0.05,-0.08,-0.02,
21:14:50:874,-0.47,-0.17,0.23,-0.04,-0.08,-0.03,
21:14:50:876,-0.47,-0.17,0.23,-0.04,-0.10,-0.04,
21:14:50:879,-0.47,-0.17,0.23,-0.04,-0.10,-0.05,
21:14:50:880,-0.26,-0.04,0.04,-0.04,-0.10,-0.05,
21:14:50:882,-0.26,-0.04,0.04,-0.04,-0.10,-0.05,
21:14:50:883,-0.26,-0.04,0.04,-0.03,-0.11,-0.07,
21:14:50:887,-0.26,-0.04,0.04,-0.03,-0.10,-0.08,
21:14:50:888,-0.26,-0.04,0.04,-0.03,-0.10,-0.08,
21:14:50:890,-0.26,-0.04,0.04,-0.03,-0.09,-0.08,
21:14:50:891,-0.26,-0.04,0.04,-0.03,-0.09,-0.08,
