time,wx,wy,wz,ax,ay,az
1900-01-01 22:18:07.300,-0.2066666666666666,-0.1099999999999999,-0.01,-0.315,0.23,-0.5
1900-01-01 22:18:07.310,-0.1722222222222222,-0.1011111111111111,0.0466666666666666,-0.0988888888888888,0.01,0.3088888888888889
1900-01-01 22:18:07.320,-0.11,-0.07,0.06,0.05,-0.26,0.59
1900-01-01 22:18:07.330,0.0157142857142857,-0.0328571428571428,0.02,0.1428571428571428,-0.2971428571428571,0.3349999999999999
1900-01-01 22:18:07.340,0.12,0.02,-0.02,0.165,-0.07,0.3349999999999999
1900-01-01 22:18:07.350,0.1136363636363636,0.0681818181818181,-0.0236363636363636,0.0872727272727272,0.0436363636363636,-0.039090909090909
1900-01-01 22:18:07.360,0.0075,0.0058333333333333,-0.0066666666666666,-0.12,0.01,-0.28
1900-01-01 22:18:07.370,-0.05125,-0.04125,0.00875,-0.0025,-0.05,-0.105
1900-01-01 22:18:07.380,-0.038,-0.022,0.002,0.1139999999999999,-0.144,0.026
1900-01-01 22:18:07.390,-0.02,-0.01,-0.01,0.09,-0.12,0.09
1900-01-01 22:18:07.400,0.0128571428571428,0.0057142857142857,-0.0185714285714285,0.13,-0.06,0.1728571428571428
1900-01-01 22:18:07.410,0.0442857142857142,0.0314285714285714,-0.0271428571428571,0.0585714285714285,-0.0271428571428571,0.1385714285714285
1900-01-01 22:18:07.420,0.0347058823529411,0.0141176470588235,-0.0029411764705882,-0.1088235294117647,-0.0617647058823529,-0.0429411764705882
1900-01-01 22:18:07.430,-0.007,-0.0289999999999999,0.019,-0.036,0.0419999999999999,-0.062
1900-01-01 22:18:07.440,-0.0177777777777777,-0.0233333333333333,0.0155555555555555,0.1066666666666666,0.0188888888888888,-0.0133333333333333
1900-01-01 22:18:07.450,-0.01,-0.0066666666666666,-0.0033333333333333,0.145,-0.145,-0.005
1900-01-01 22:18:07.460,0.0033333333333333,0.0133333333333333,-0.0188888888888888,0.0811111111111111,-0.1888888888888888,-0.0366666666666666
1900-01-01 22:18:07.470,0.0225,0.025,-0.02625,-0.0775,-0.035,0.13
1900-01-01 22:18:07.480,0.038,0.012,-0.02,-0.066,0.048,0.048
1900-01-01 22:18:07.500,0.036,0.0,0.0,-0.031,0.048,0.009
1900-01-01 22:18:07.510,0.01,-0.00375,0.00375,0.0425,-0.056875,-0.069375
1900-01-01 22:18:07.520,0.0,0.0011111111111111,-0.0022222222222222,-0.0222222222222222,-0.05,0.0155555555555555
1900-01-01 22:18:07.530,0.0066666666666666,-0.01,0.0044444444444444,-0.0255555555555555,0.02,0.09
1900-01-01 22:18:07.540,0.0071428571428571,-0.01,0.01,0.0042857142857142,-0.1457142857142857,0.0614285714285714
1900-01-01 22:18:07.550,0.01,-0.00875,0.00375,0.0525,-0.09,0.06
