time,wx,wy,wz,ax,ay,az
1900-01-01 08:28:16.800,0.044,0.0279999999999999,-0.002,-0.1279999999999999,-0.156,1.9
1900-01-01 08:28:16.810,0.0728571428571428,7.434529182757744e-19,-0.0157142857142857,-0.3985714285714286,-0.0057142857142857,1.4185714285714286
1900-01-01 08:28:16.820,0.0733333333333333,0.02,-0.0366666666666666,-0.2699999999999999,-0.0844444444444444,0.9055555555555556
1900-01-01 08:28:16.830,0.0311111111111111,0.1122222222222222,-0.0466666666666666,-0.941111111111111,-0.7644444444444445,0.2611111111111111
1900-01-01 08:28:16.840,0.0257142857142857,0.09,-0.0714285714285714,0.2957142857142857,-0.4314285714285714,2.142857142857143
1900-01-01 08:28:16.850,0.03,0.08,-0.03,-1.34,-1.255,0.765
1900-01-01 08:28:16.860,0.08,0.0742857142857142,-0.0485714285714285,-0.8521428571428571,-0.1664285714285714,1.547857142857143
1900-01-01 08:28:16.870,0.0725,-0.0525,-0.02,-0.9825,-0.52,1.1425
1900-01-01 08:28:16.880,0.09,0.0516666666666666,-0.0349999999999999,-1.1133333333333333,0.1558333333333333,0.9433333333333334
1900-01-01 08:28:16.890,0.06,-0.054,-0.014,-0.638,-1.006,-0.1329999999999999
1900-01-01 08:28:16.900,0.08,0.185,-0.035,-1.37,-0.58,-0.1049999999999999
1900-01-01 08:28:16.910,0.072,-0.0279999999999999,-0.018,-1.186,-0.43,1.5690000000000002
1900-01-01 08:28:16.920,0.052,0.042,-0.006,-0.741,-0.407,0.292
1900-01-01 08:28:16.930,0.0657142857142857,0.0128571428571428,-0.04,-1.3485714285714283,-0.3028571428571429,1.2714285714285716
1900-01-01 08:28:16.940,0.0733333333333333,-0.1188888888888888,0.0177777777777777,-0.32,-0.64,-0.7733333333333333
1900-01-01 08:28:16.950,-0.0011111111111111,0.1333333333333333,-0.0566666666666666,-0.4666666666666665,-1.3022222222222224,0.0244444444444444
1900-01-01 08:28:16.960,0.0433333333333333,-0.0733333333333333,0.0077777777777777,-1.0144444444444445,-0.7766666666666667,0.5455555555555556
1900-01-01 08:28:16.970,0.0066666666666666,0.08,-0.03,-0.3333333333333333,-1.3066666666666666,0.3266666666666666
1900-01-01 08:28:16.980,0.0311111111111111,0.08,-0.0322222222222222,-1.65,-0.5299999999999999,-0.25
1900-01-01 08:28:16.990,0.0057142857142857,-0.1457142857142857,-0.0128571428571428,-0.5542857142857143,-0.5771428571428573,0.0485714285714285
1900-01-01 08:28:17.000,-0.0666666666666666,-0.0377777777777777,-0.0288888888888888,0.0444444444444444,-2.42,-1.6933333333333334
1900-01-01 08:28:17.010,-0.0325,0.22,-0.05,-0.7,-1.925,-0.94
1900-01-01 08:28:17.020,-0.0263636363636363,0.009090909090909,-0.0272727272727272,-1.22,-1.8663636363636364,0.519090909090909
1900-01-01 08:28:17.030,-0.0525,-0.015,-0.0125,-0.0449999999999999,-0.655,-0.80125
1900-01-01 08:28:17.040,-0.082,0.2759999999999999,-0.048,-0.412,0.142,0.68
1900-01-01 08:28:17.050,-0.0716666666666666,-0.08,0.0016666666666666,-1.2566666666666666,0.2966666666666666,2.1933333333333334
1900-01-01 08:28:17.060,-0.0683333333333333,-0.0016666666666666,0.0166666666666666,0.1933333333333333,-0.6733333333333333,-0.0766666666666666
1900-01-01 08:28:17.070,-0.06,0.1966666666666666,-0.04,-1.0844444444444443,-0.788888888888889,0.7366666666666667
1900-01-01 08:28:17.080,-0.0533333333333333,-0.1055555555555555,0.04,-1.411111111111111,-0.1755555555555555,0.2855555555555555
1900-01-01 08:28:17.090,-0.1171428571428571,0.11,-0.0142857142857142,-0.5128571428571428,-0.16,0.7771428571428572
1900-01-01 08:28:17.100,-0.095,-0.0525,0.02,-1.44125,-0.19875,1.9325
1900-01-01 08:28:17.110,-0.02,-0.065,0.04,-0.0274999999999999,0.9375,1.88
1900-01-01 08:28:17.120,-0.052,0.2,0.006,-1.0219999999999998,0.028,1.448
1900-01-01 08:28:17.130,-0.0773333333333333,-0.048,0.026,-0.6533333333333332,-0.0786666666666666,1.3
1900-01-01 08:28:17.140,-0.0671428571428571,0.12,-0.0271428571428571,-0.3628571428571429,-0.2542857142857143,1.1771428571428573
1900-01-01 08:28:17.150,-0.0366666666666666,-0.1111111111111111,0.0211111111111111,-1.2222222222222223,0.2188888888888889,1.6900000000000002
1900-01-01 08:28:17.160,-0.06,0.0966666666666666,0.0033333333333333,-0.06,0.47,0.7983333333333333
1900-01-01 08:28:17.170,-0.074,0.092,-0.034,-1.302,-0.063,1.926
1900-01-01 08:28:17.180,-0.046,-0.122,0.018,0.071,-0.445,1.137
1900-01-01 08:28:17.190,-0.0085714285714285,0.2685714285714285,-0.0799999999999999,-1.241428571428571,-0.1757142857142857,0.4757142857142857
1900-01-01 08:28:17.200,-0.0422222222222222,-0.1533333333333333,-0.0111111111111111,-0.7844444444444445,-0.4033333333333333,1.815555555555556
1900-01-01 08:28:17.210,-0.08,-0.23,0.02,0.7,-1.005,0.37
1900-01-01 08:28:17.220,-0.0377777777777777,0.2755555555555555,-0.04,-0.64,-0.9933333333333332,0.4844444444444444
1900-01-01 08:28:17.230,0.0244444444444444,-0.1022222222222222,-0.02,-1.1844444444444444,-0.2155555555555555,3.1344444444444446
1900-01-01 08:28:17.240,0.005,0.1124999999999999,-0.0316666666666666,-0.7725,-0.055,0.9775
1900-01-01 08:28:17.250,0.0357142857142857,-0.1228571428571428,-0.0142857142857142,-1.3485714285714283,-0.0314285714285714,1.1857142857142855
