
time,ax,ay,az,wx,wy,wz,
0.002183,-0.41,13.67,10.72,-0.06,0.03,0.01,
0.002625,-0.41,13.66,10.72,-0.06,0.03,0.01,
0.002965,-0.41,13.66,10.72,-0.04,-0.02,0.01,
0.003285,1.06,13.99,11.37,-0.04,-0.02,0.01,
0.003614,1.06,13.99,11.37,-0.03,-0.01,-0.01,
0.003968,1.06,13.99,11.37,-0.03,-0.01,-0.01,
0.004345,1.06,13.99,11.37,-0.05,0.05,-0.01,
0.004643,-0.14,14.83,12.37,-0.05,0.05,-0.01,
0.004966,-0.14,14.83,12.37,-0.05,0.08,-0.00,
0.005473,-0.14,14.83,12.37,-0.05,0.08,-0.00,
0.008030,-0.14,14.83,12.37,-0.06,0.04,0.01,
0.008622,0.54,14.16,11.54,-0.06,0.04,0.01,
0.009533,0.54,14.16,11.54,-0.04,0.00,0.01,
0.009919,0.54,14.16,11.54,-0.04,0.00,0.01,
0.011998,0.54,14.16,11.54,-0.03,-0.01,-0.01,
0.012483,1.40,14.64,12.42,-0.03,-0.01,-0.01,
0.014167,1.40,14.64,12.42,-0.04,0.03,-0.02,
0.014616,1.40,14.64,12.43,-0.04,0.03,-0.02,
0.017181,1.40,14.64,12.43,-0.05,0.06,-0.01,
0.017561,0.34,14.81,12.13,-0.05,0.06,-0.01,
0.019418,0.34,14.81,12.13,-0.04,0.06,0.00,
0.019813,0.33,14.81,12.13,-0.04,0.06,0.00,
0.022210,0.33,14.81,12.13,-0.03,0.02,-0.00,
0.022627,1.18,13.79,11.02,-0.03,0.02,-0.00,
0.037243,1.18,13.79,11.02,-0.02,-0.02,-0.00,
0.037802,1.18,13.79,11.02,-0.02,-0.02,-0.00,
0.038131,1.18,13.79,11.02,-0.02,-0.00,-0.00,
0.038465,0.81,14.08,11.13,-0.02,-0.00,-0.00,
0.038944,0.81,14.08,11.13,-0.03,0.02,0.00,
0.039301,0.81,14.08,11.13,-0.03,0.02,0.00,
0.039654,0.81,14.08,11.13,-0.05,0.04,-0.00,
0.040029,0.29,15.37,11.46,-0.05,0.04,-0.00,
0.040446,0.29,15.37,11.46,-0.07,0.06,-0.01,
0.040785,0.29,15.37,11.46,-0.07,0.06,-0.01,
0.041141,0.29,15.37,11.46,-0.08,0.07,-0.01,
0.041446,-0.32,13.98,10.67,-0.08,0.07,-0.01,
0.041766,-0.32,13.98,10.67,-0.08,0.06,0.01,
0.042342,-0.33,13.98,10.68,-0.08,0.06,0.01,
0.042839,-0.33,13.98,10.68,-0.08,0.03,0.02,
0.043268,1.64,13.46,10.55,-0.08,0.03,0.02,
0.048762,1.64,13.46,10.55,-0.06,0.01,0.02,
0.049229,1.64,13.46,10.55,-0.06,0.01,0.02,
0.049560,1.64,13.46,10.55,-0.06,0.03,-0.00,
0.049864,1.06,14.73,11.71,-0.06,0.03,-0.00,
0.050169,1.06,14.73,11.71,-0.07,0.06,-0.02,
0.050461,1.06,14.73,11.71,-0.07,0.06,-0.02,
0.051991,1.06,14.73,11.71,-0.08,0.09,-0.01,
0.052442,-1.11,14.58,10.95,-0.08,0.09,-0.01,
0.054458,-1.11,14.58,10.95,-0.09,0.07,0.01,
