
time,ax,ay,az,wx,wy,wz,
0.000689,0.53,-0.53,-1.03,-0.05,0.26,-0.05,
0.001259,0.16,-0.39,-1.04,-0.05,0.26,-0.05,
0.001620,0.16,-0.39,-1.04,-0.12,0.34,-0.06,
0.001951,0.17,-0.39,-1.04,-0.12,0.34,-0.06,
0.002677,0.17,-0.39,-1.04,-0.19,0.38,-0.08,
0.003064,0.22,-0.40,-0.29,-0.19,0.38,-0.08,
0.005110,0.22,-0.40,-0.29,-0.26,0.35,-0.09,
0.005497,0.22,-0.40,-0.30,-0.26,0.35,-0.09,
0.007695,0.22,-0.40,-0.30,-0.31,0.27,-0.09,
0.008063,0.85,-0.49,0.06,-0.31,0.27,-0.09,
0.011633,0.85,-0.49,0.06,-0.36,0.18,-0.08,
0.012279,0.86,-0.49,0.05,-0.36,0.18,-0.08,
0.012621,0.86,-0.49,0.05,-0.39,0.08,-0.06,
0.012972,0.71,-0.41,0.07,-0.39,0.08,-0.06,
0.014907,0.71,-0.41,0.07,-0.41,0.01,-0.04,
0.015284,0.71,-0.41,0.06,-0.41,0.01,-0.04,
0.017586,0.71,-0.41,0.06,-0.41,-0.02,-0.02,
0.017933,-0.13,0.10,1.51,-0.41,-0.02,-0.02,
0.019897,-0.13,0.10,1.51,-0.39,-0.02,-0.01,
0.020329,-0.13,0.10,1.51,-0.39,-0.02,-0.01,
0.022822,-0.13,0.10,1.51,-0.32,-0.03,0.01,
0.023176,-0.62,0.19,3.12,-0.32,-0.03,0.01,
0.025043,-0.62,0.19,3.12,-0.22,-0.07,0.01,
0.025629,-0.63,0.19,3.11,-0.22,-0.07,0.01,
0.035257,-0.63,0.19,3.11,-0.10,-0.14,0.00,
0.035841,0.46,-0.16,1.83,-0.10,-0.14,0.00,
0.036200,0.46,-0.16,1.83,0.01,-0.19,0.00,
0.036519,0.46,-0.16,1.83,0.01,-0.19,0.00,
0.036831,0.46,-0.16,1.83,0.11,-0.17,-0.00,
0.037198,0.40,-0.72,1.43,0.11,-0.17,-0.00,
0.037515,0.40,-0.72,1.43,0.18,-0.08,-0.01,
0.037832,0.40,-0.72,1.43,0.18,-0.08,-0.01,
0.038145,0.40,-0.72,1.43,0.22,0.03,-0.01,
0.038457,0.73,-0.56,0.52,0.22,0.03,-0.01,
0.040261,0.73,-0.56,0.52,0.23,0.14,-0.02,
0.040668,0.73,-0.56,0.53,0.23,0.14,-0.02,
0.044138,0.73,-0.56,0.53,0.21,0.21,-0.03,
0.044633,0.64,-0.13,-0.06,0.21,0.21,-0.03,
0.045278,0.64,-0.13,-0.06,0.18,0.25,-0.03,
0.046219,0.64,-0.13,-0.05,0.18,0.25,-0.03,
0.047556,0.64,-0.13,-0.05,0.14,0.24,-0.04,
0.047976,-0.26,-0.12,-0.27,0.14,0.24,-0.04,
0.049998,-0.26,-0.12,-0.27,0.10,0.20,-0.04,
0.050388,-0.26,-0.12,-0.26,0.10,0.20,-0.04,
0.052424,-0.26,-0.12,-0.26,0.05,0.12,-0.04,
0.052996,-0.25,-0.15,0.62,0.05,0.12,-0.04,
0.055017,-0.25,-0.15,0.62,-0.00,0.03,-0.03,
0.055451,-0.24,-0.15,0.62,-0.00,0.03,-0.03,
0.057805,-0.24,-0.15,0.62,-0.05,-0.05,-0.02,
0.058180,-0.34,-0.22,0.70,-0.05,-0.05,-0.02,
0.060500,-0.34,-0.22,0.70,-0.09,-0.11,0.00,
0.060996,-0.34,-0.22,0.70,-0.09,-0.11,0.00,
0.062714,-0.34,-0.22,0.70,-0.12,-0.16,0.02,
0.063134,0.56,-0.69,-0.04,-0.12,-0.16,0.02,
0.065147,0.56,-0.69,-0.04,-0.13,-0.19,0.03,
0.065630,0.55,-0.69,-0.04,-0.13,-0.19,0.03,
0.067738,0.55,-0.69,-0.04,-0.12,-0.16,0.03,
0.068130,0.16,-0.63,-0.04,-0.12,-0.16,0.03,
0.070102,0.16,-0.63,-0.04,-0.10,-0.07,0.03,
0.070493,0.15,-0.63,-0.04,-0.10,-0.07,0.03,
0.072414,0.15,-0.63,-0.04,-0.06,0.01,0.02,
0.072792,0.43,0.02,1.28,-0.06,0.01,0.02,
0.075198,0.43,0.02,1.28,-0.02,0.04,0.00,
0.075712,0.43,0.02,1.28,-0.02,0.04,0.00,
0.078034,0.43,0.02,1.28,0.01,0.03,-0.01,
0.078484,0.86,-0.43,0.99,0.01,0.03,-0.01,
0.080149,0.86,-0.43,0.99,0.05,0.04,-0.02,
0.080529,0.86,-0.43,0.99,0.05,0.04,-0.02,
0.082799,0.86,-0.43,0.99,0.07,0.06,-0.03,
0.083274,-0.09,-0.36,0.84,0.07,0.06,-0.03,
0.084992,-0.09,-0.36,0.84,0.09,0.07,-0.02,
0.085391,-0.09,-0.36,0.84,0.09,0.07,-0.02,
0.087626,-0.09,-0.36,0.84,0.10,0.06,-0.01,
0.088002,0.13,-0.02,0.87,0.10,0.06,-0.01,
0.090132,0.13,-0.02,0.87,0.09,0.03,-0.00,
0.090586,0.13,-0.02,0.87,0.09,0.03,-0.00,
0.094036,0.13,-0.02,0.87,0.07,0.00,0.00,
0.094358,0.16,-0.32,0.10,0.07,0.00,0.00,
0.102884,0.16,-0.32,0.10,0.04,-0.00,0.01,
0.103403,0.16,-0.32,0.10,0.04,-0.00,0.01,
0.103741,0.16,-0.32,0.10,0.02,-0.01,0.01,
0.104063,0.12,-0.08,0.41,0.02,-0.01,0.01,
0.104399,0.12,-0.08,0.41,-0.01,-0.02,0.01,
0.104711,0.12,-0.08,0.41,-0.01,-0.02,0.01,
0.105081,0.12,-0.08,0.41,-0.04,-0.05,0.01,
0.105429,0.89,-0.13,0.82,-0.04,-0.05,0.01,
0.105753,0.89,-0.13,0.82,-0.06,-0.06,0.01,
0.106078,0.89,-0.13,0.82,-0.06,-0.06,0.01,
0.107499,0.89,-0.13,0.82,-0.07,-0.06,0.00,
0.107881,0.63,-0.68,-0.41,-0.07,-0.06,0.00,
0.110258,0.63,-0.68,-0.41,-0.07,-0.06,-0.00,
0.110598,0.63,-0.68,-0.41,-0.07,-0.06,-0.00,
0.112664,0.63,-0.68,-0.41,-0.05,-0.02,-0.00,
0.113169,-0.09,0.03,0.87,-0.05,-0.02,-0.00,
0.114945,-0.09,0.03,0.87,-0.03,0.05,-0.00,
0.115512,-0.09,0.03,0.87,-0.03,0.05,-0.00,
0.117486,-0.09,0.03,0.87,-0.01,0.09,-0.00,
0.118080,-0.46,-0.55,1.20,-0.01,0.09,-0.00,
0.119717,-0.46,-0.55,1.20,0.00,0.08,-0.00,
0.120100,-0.46,-0.55,1.20,0.00,0.08,-0.00,
0.122511,-0.46,-0.55,1.20,0.01,0.01,-0.01,
0.122906,0.49,-1.21,0.50,0.01,0.01,-0.01,
0.125063,0.49,-1.21,0.50,0.03,-0.07,-0.01,
0.125603,0.48,-1.21,0.50,0.03,-0.07,-0.01,
0.127842,0.48,-1.21,0.50,0.04,-0.11,0.00,
0.128307,0.29,0.09,0.27,0.04,-0.11,0.00,
0.129943,0.29,0.09,0.27,0.05,-0.08,0.01,
0.130359,0.29,0.09,0.27,0.05,-0.08,0.01,
0.132412,0.29,0.09,0.27,0.05,0.00,0.02,
0.132847,-0.43,-0.13,0.07,0.05,0.00,0.02,
0.134827,-0.43,-0.13,0.07,0.03,0.07,0.02,
0.135212,-0.43,-0.13,0.07,0.03,0.07,0.02,
0.137816,-0.43,-0.13,0.07,0.01,0.07,0.01,
0.138309,0.86,-0.38,1.28,0.01,0.07,0.01,
0.140426,0.86,-0.38,1.28,-0.01,0.04,-0.00,
0.140834,0.86,-0.38,1.28,-0.01,0.04,-0.00,
0.143703,0.86,-0.38,1.28,-0.03,0.02,-0.01,
0.144173,0.20,-0.61,0.00,-0.03,0.02,-0.01,
0.145110,0.20,-0.61,0.00,-0.04,-0.01,-0.01,
0.145609,0.20,-0.61,0.00,-0.04,-0.01,-0.01,
0.147409,0.20,-0.61,0.00,-0.04,-0.04,-0.01,
0.147815,0.33,-0.29,0.76,-0.04,-0.04,-0.01,
0.149947,0.33,-0.29,0.76,-0.03,-0.05,-0.01,
0.150425,0.33,-0.29,0.76,-0.03,-0.05,-0.01,
0.152614,0.33,-0.29,0.76,-0.01,-0.01,0.00,
0.153399,-0.50,0.51,1.25,-0.01,-0.01,0.00,
0.155168,-0.50,0.51,1.25,0.00,0.02,0.01,
0.155599,-0.50,0.51,1.25,0.00,0.02,0.01,
0.157968,-0.50,0.51,1.25,0.00,0.01,0.01,
0.158436,0.73,-0.35,1.01,0.00,0.01,0.01,
0.160580,0.73,-0.35,1.01,0.00,-0.05,0.01,
0.161088,0.73,-0.35,1.01,0.00,-0.05,0.01,
0.162813,0.73,-0.35,1.01,0.01,-0.09,0.01,
0.163245,1.15,0.06,0.90,0.01,-0.09,0.01,
0.165342,1.15,0.06,0.90,0.01,-0.06,0.00,
0.166232,1.15,0.06,0.90,0.01,-0.06,0.00,
0.167796,1.15,0.06,0.90,0.01,0.02,0.00,
0.168164,-0.28,-0.35,0.15,0.01,0.02,0.00,
0.170046,-0.28,-0.35,0.15,0.01,0.06,0.00,
0.170503,-0.28,-0.35,0.15,0.01,0.06,0.00,
0.172708,-0.28,-0.35,0.15,0.02,0.05,-0.00,
0.173179,0.70,0.41,1.13,0.02,0.05,-0.00,
0.175054,0.70,0.41,1.13,0.02,0.05,-0.01,
0.175530,0.70,0.41,1.13,0.02,0.05,-0.01,
0.177706,0.70,0.41,1.13,0.02,0.06,-0.01,
0.178165,-0.46,-0.20,1.17,0.02,0.06,-0.01,
0.179826,-0.46,-0.20,1.17,0.02,0.05,-0.01,
0.180287,-0.46,-0.20,1.17,0.02,0.05,-0.01,
0.182479,-0.46,-0.20,1.17,0.01,-0.02,-0.01,
0.182785,0.89,0.21,1.81,0.01,-0.02,-0.01,
0.185250,0.89,0.21,1.81,0.00,-0.09,0.00,
0.185679,0.89,0.21,1.81,0.00,-0.09,0.00,
0.187892,0.89,0.21,1.81,-0.01,-0.11,0.01,
0.188282,0.30,-0.47,0.11,-0.01,-0.11,0.01,
0.190311,0.30,-0.47,0.11,-0.01,-0.09,0.01,
0.190688,0.30,-0.47,0.11,-0.01,-0.09,0.01,
