
time,ax,ay,az,wx,wy,wz,
0.002353,2.95,-1.15,-0.14,-0.42,-0.19,-0.04,
0.002830,3.98,-0.63,3.37,-0.42,-0.19,-0.04,
0.003022,3.98,-0.63,3.37,-0.34,-0.10,-0.02,
0.003193,3.98,-0.62,3.36,-0.34,-0.10,-0.02,
0.003439,3.98,-0.62,3.36,-0.22,0.02,-0.01,
0.003613,1.22,-2.32,2.33,-0.22,0.02,-0.01,
0.003843,1.22,-2.32,2.33,-0.07,0.07,0.00,
0.004006,1.22,-2.32,2.33,-0.07,0.07,0.00,
0.004164,1.22,-2.32,2.33,0.09,0.05,-0.01,
0.004328,2.32,0.13,1.79,0.09,0.05,-0.01,
0.007580,2.32,0.13,1.79,0.24,0.02,-0.01,
0.008136,2.32,0.13,1.79,0.24,0.02,-0.01,
0.009403,2.32,0.13,1.79,0.36,0.05,-0.02,
0.009869,1.79,1.63,2.84,0.36,0.05,-0.02,
0.011816,1.79,1.63,2.84,0.44,0.14,-0.02,
0.012179,1.79,1.63,2.85,0.44,0.14,-0.02,
0.014093,1.79,1.63,2.85,0.45,0.24,-0.02,
0.014578,1.07,0.78,0.88,0.45,0.24,-0.02,
0.016893,1.07,0.78,0.88,0.41,0.29,-0.03,
0.017375,1.08,0.78,0.89,0.41,0.29,-0.03,
0.019282,1.08,0.78,0.89,0.35,0.25,-0.04,
0.019684,1.04,0.47,-0.72,0.35,0.25,-0.04,
0.035055,1.04,0.47,-0.72,0.27,0.20,-0.04,
0.035698,1.04,0.47,-0.72,0.27,0.20,-0.04,
0.036065,1.04,0.47,-0.72,0.19,0.14,-0.02,
0.036408,0.24,1.35,-0.00,0.19,0.14,-0.02,
0.037130,0.24,1.35,-0.00,0.10,0.12,0.01,
0.037646,0.24,1.35,-0.00,0.10,0.12,0.01,
0.037929,0.24,1.35,-0.00,0.03,0.12,0.05,
0.038168,-1.35,1.38,0.11,0.03,0.12,0.05,
0.038497,-1.35,1.38,0.11,-0.05,0.11,0.09,
0.038747,-1.35,1.38,0.11,-0.05,0.11,0.09,
0.038989,-1.35,1.38,0.11,-0.10,0.06,0.11,
0.039229,-1.08,-0.01,-0.54,-0.10,0.06,0.11,
0.039512,-1.08,-0.01,-0.54,-0.14,-0.03,0.10,
0.039758,-1.08,-0.01,-0.54,-0.14,-0.03,0.10,
0.040034,-1.08,-0.01,-0.54,-0.17,-0.16,0.07,
0.040281,0.96,-1.15,-0.11,-0.17,-0.16,0.07,
0.041869,0.96,-1.15,-0.11,-0.18,-0.26,0.03,
0.042338,0.95,-1.15,-0.11,-0.18,-0.26,0.03,
0.049937,0.95,-1.15,-0.11,-0.17,-0.28,0.01,
0.050382,0.62,-1.01,0.53,-0.17,-0.28,0.01,
0.050714,0.62,-1.01,0.53,-0.15,-0.22,-0.01,
0.051065,0.62,-1.01,0.52,-0.15,-0.22,-0.01,
0.051370,0.62,-1.01,0.52,-0.12,-0.14,-0.02,
0.051662,0.78,-1.40,0.29,-0.12,-0.14,-0.02,
0.052146,0.78,-1.40,0.29,-0.09,-0.07,-0.02,
0.052528,0.78,-1.40,0.29,-0.09,-0.07,-0.02,
0.055379,0.78,-1.40,0.29,-0.05,-0.03,-0.03,
0.055813,1.42,-2.29,-0.05,-0.05,-0.03,-0.03,
0.056283,1.42,-2.29,-0.05,-0.01,-0.01,-0.05,
0.056579,1.42,-2.29,-0.06,-0.01,-0.01,-0.05,
0.059221,1.42,-2.29,-0.06,0.02,-0.01,-0.07,
0.059705,2.13,-1.10,1.03,0.02,-0.01,-0.07,
0.061679,2.13,-1.10,1.03,0.06,0.02,-0.07,
0.062091,2.14,-1.10,1.04,0.06,0.02,-0.07,
0.064001,2.14,-1.10,1.04,0.08,0.08,-0.06,
0.064366,1.06,-0.05,1.01,0.08,0.08,-0.06,
0.066901,1.06,-0.05,1.01,0.09,0.13,-0.04,
0.067286,1.06,-0.06,1.01,0.09,0.13,-0.04,
0.069308,1.06,-0.06,1.01,0.09,0.14,-0.02,
0.069667,1.03,-1.19,0.54,0.09,0.14,-0.02,
0.072053,1.03,-1.19,0.54,0.08,0.09,-0.01,
0.072409,1.03,-1.19,0.54,0.08,0.09,-0.01,
0.074160,1.03,-1.19,0.54,0.05,0.03,-0.01,
0.074513,1.33,-1.12,-0.43,0.05,0.03,-0.01,
0.076951,1.33,-1.12,-0.43,0.04,-0.01,-0.01,
0.077394,1.33,-1.12,-0.43,0.04,-0.01,-0.01,
0.079298,1.33,-1.12,-0.43,0.02,0.01,-0.02,
0.079664,0.76,0.72,1.44,0.02,0.01,-0.02,
0.082005,0.76,0.72,1.44,0.01,0.04,-0.02,
0.082367,0.76,0.72,1.44,0.01,0.04,-0.02,
0.084341,0.76,0.72,1.44,-0.00,0.06,-0.02,
0.084743,0.74,1.23,1.24,-0.00,0.06,-0.02,
0.086933,0.74,1.23,1.24,-0.03,0.04,-0.02,
0.087271,0.75,1.23,1.24,-0.03,0.04,-0.02,
0.089352,0.75,1.23,1.24,-0.05,-0.03,-0.01,
0.089815,1.26,-1.82,-1.05,-0.05,-0.03,-0.01,
0.092013,1.26,-1.82,-1.05,-0.07,-0.10,-0.01,
0.092464,1.26,-1.81,-1.05,-0.07,-0.10,-0.01,
0.094273,1.26,-1.81,-1.05,-0.06,-0.13,-0.01,
0.094665,1.21,1.06,-0.01,-0.06,-0.13,-0.01,
0.096714,1.21,1.06,-0.01,-0.03,-0.08,0.00,
0.097106,1.21,1.06,-0.01,-0.03,-0.08,0.00,
0.099269,1.21,1.06,-0.01,-0.01,0.05,0.01,
0.099599,-0.20,1.39,2.28,-0.01,0.05,0.01,
0.103044,-0.20,1.39,2.28,-0.00,0.16,0.02,
0.103574,-0.20,1.39,2.28,-0.00,0.16,0.02,
0.106035,-0.20,1.39,2.28,-0.01,0.15,0.01,
0.106546,1.29,-1.13,0.84,-0.01,0.15,0.01,
0.107061,1.29,-1.13,0.84,-0.02,0.02,-0.01,
0.107400,1.29,-1.13,0.84,-0.02,0.02,-0.01,
0.109605,1.29,-1.13,0.84,-0.03,-0.11,-0.02,
0.110151,1.98,-1.36,-0.55,-0.03,-0.11,-0.02,
0.111973,1.98,-1.36,-0.55,-0.03,-0.17,-0.03,
0.112376,1.98,-1.36,-0.55,-0.03,-0.17,-0.03,
0.114302,1.98,-1.36,-0.55,-0.03,-0.14,-0.02,
0.114675,0.78,-0.70,0.59,-0.03,-0.14,-0.02,
0.116709,0.78,-0.70,0.59,-0.03,-0.04,-0.01,
0.117246,0.78,-0.69,0.59,-0.03,-0.04,-0.01,
0.119481,0.78,-0.69,0.59,-0.03,0.05,-0.01,
0.120165,0.85,-0.91,-0.47,-0.03,0.05,-0.01,
0.122565,0.85,-0.91,-0.47,-0.03,0.06,0.00,
0.123046,0.85,-0.91,-0.48,-0.03,0.06,0.00,
0.124392,0.85,-0.91,-0.48,-0.03,0.05,-0.00,
0.124921,1.52,-1.09,0.25,-0.03,0.05,-0.00,
0.126932,1.52,-1.09,0.25,-0.03,0.06,-0.01,
0.127346,1.52,-1.09,0.25,-0.03,0.06,-0.01,
0.129390,1.52,-1.09,0.25,-0.02,0.09,-0.02,
0.129734,0.77,-0.04,1.69,-0.02,0.09,-0.02,
0.131801,0.77,-0.04,1.69,-0.01,0.08,-0.03,
0.132192,0.78,-0.04,1.69,-0.01,0.08,-0.03,
0.134081,0.78,-0.04,1.69,-0.02,0.03,-0.03,
0.134510,1.10,-1.17,-0.71,-0.02,0.03,-0.03,
0.136788,1.10,-1.17,-0.71,-0.02,-0.05,-0.04,
