
time,wx,wy,wz,ax,ay,az,
02:36:38:654,0.32,0.21,0.04,0.17,-0.29,0.12,
02:36:38:654,0.32,0.19,0.05,0.17,-0.29,0.12,
02:36:38:658,0.27,0.09,0.09,0.17,-0.29,0.12,
02:36:38:658,0.27,0.09,0.09,0.17,-0.29,0.12,
02:36:38:659,0.27,0.09,0.09,0.17,-0.29,0.12,
02:36:38:659,0.27,0.09,0.09,-0.03,-0.29,0.12,
02:36:38:660,0.24,0.10,0.09,-0.03,-0.29,0.12,
02:36:38:662,0.23,0.09,0.05,-0.03,-0.29,0.12,
02:36:38:665,0.22,0.10,-0.01,-0.03,-0.29,0.12,
02:36:38:665,0.22,0.10,-0.01,0.04,-0.06,0.25,
02:36:38:666,0.21,0.11,-0.03,0.04,-0.06,0.25,
02:36:38:669,0.17,0.12,-0.06,0.04,-0.06,0.25,
02:36:38:670,0.13,0.10,-0.06,0.04,-0.06,0.25,
02:36:38:672,0.11,0.09,-0.07,0.04,-0.06,0.25,
02:36:38:676,0.11,0.02,-0.09,0.04,-0.06,0.25,
02:36:38:676,0.11,0.02,-0.09,-0.17,0.13,0.58,
02:36:38:676,0.11,-0.04,-0.09,-0.17,0.13,0.58,
02:36:38:678,0.10,-0.08,-0.08,-0.17,0.13,0.58,
02:36:38:681,0.05,-0.16,-0.05,-0.17,0.13,0.58,
02:36:38:682,0.00,-0.23,-0.00,-0.17,0.13,0.58,
02:36:38:686,-0.04,-0.31,0.02,-0.17,0.13,0.58,
02:36:38:686,-0.06,-0.34,0.03,-0.17,0.13,0.58,
02:36:38:686,-0.06,-0.34,0.03,-0.34,-0.07,0.62,
02:36:38:688,-0.10,-0.38,0.03,-0.34,-0.07,0.62,
02:36:38:690,-0.13,-0.38,0.03,-0.34,-0.07,0.62,
02:36:38:692,-0.19,-0.34,0.02,-0.34,-0.07,0.62,
02:36:38:698,-0.26,-0.18,-0.06,-0.34,-0.07,0.62,
02:36:38:699,-0.26,-0.13,-0.09,-0.34,-0.07,0.62,
02:36:38:699,-0.26,-0.13,-0.09,-0.34,-0.07,0.62,
02:36:38:700,-0.26,-0.13,-0.09,0.20,-0.06,0.51,
02:36:38:701,-0.28,-0.03,-0.14,0.20,-0.06,0.51,
02:36:38:702,-0.30,0.01,-0.15,0.20,-0.06,0.51,
02:36:38:706,-0.33,0.11,-0.16,0.20,-0.06,0.51,
02:36:38:707,-0.33,0.12,-0.16,0.20,-0.06,0.51,
02:36:38:707,-0.33,0.12,-0.16,0.34,0.08,0.23,
02:36:38:708,-0.32,0.11,-0.16,0.34,0.08,0.23,
02:36:38:710,-0.29,0.08,-0.13,0.34,0.08,0.23,
02:36:38:712,-0.26,0.05,-0.07,0.34,0.08,0.23,
02:36:38:716,-0.26,0.05,-0.07,0.06,0.13,0.32,
02:36:38:717,-0.23,0.00,0.01,0.06,0.13,0.32,
02:36:38:717,-0.21,-0.04,0.05,0.06,0.13,0.32,
02:36:38:719,-0.17,-0.10,0.12,0.06,0.13,0.32,
02:36:38:720,-0.13,-0.15,0.19,0.06,0.13,0.32,
02:36:38:723,-0.11,-0.18,0.22,0.06,0.13,0.32,
02:36:38:727,-0.10,-0.19,0.27,0.06,0.13,0.32,
02:36:38:728,-0.09,-0.17,0.28,0.06,0.13,0.32,
02:36:38:728,-0.09,-0.17,0.28,0.01,0.19,0.22,
02:36:38:728,-0.08,-0.16,0.28,0.01,0.19,0.22,
02:36:38:730,-0.06,-0.08,0.24,0.01,0.19,0.22,
02:36:38:733,-0.05,0.00,0.20,0.01,0.19,0.22,
02:36:38:740,-0.05,0.00,0.20,0.35,0.14,0.04,
02:36:38:741,-0.03,0.19,0.09,0.35,0.14,0.04,
02:36:38:741,-0.03,0.24,0.06,0.35,0.14,0.04,
02:36:38:742,-0.03,0.24,0.06,0.35,0.14,0.04,
02:36:38:742,-0.03,0.27,0.05,0.35,0.14,0.04,
02:36:38:743,-0.05,0.30,0.03,0.35,0.14,0.04,
02:36:38:753,-0.08,0.29,0.05,0.35,0.14,0.04,
02:36:38:754,-0.08,0.29,0.05,0.14,-0.04,-0.22,
02:36:38:754,-0.09,0.27,0.06,0.14,-0.04,-0.22,
