
time,wx,wy,wz,ax,ay,az,
21:03:21:381,-0.12,0.23,0.08,-0.17,0.02,0.07,
21:03:21:382,-0.12,0.23,0.08,-0.17,0.02,0.07,
21:03:21:382,-0.12,0.23,0.08,-0.11,0.13,0.03,
21:03:21:383,-0.11,0.23,0.09,-0.11,0.13,0.03,
21:03:21:383,-0.08,0.24,0.10,-0.11,0.13,0.03,
21:03:21:384,-0.06,0.24,0.11,-0.11,0.13,0.03,
21:03:21:389,-0.03,0.24,0.14,-0.11,0.13,0.03,
21:03:21:389,-0.03,0.24,0.14,-0.18,0.27,0.11,
21:03:21:390,-0.01,0.24,0.15,-0.18,0.27,0.11,
21:03:21:390,0.00,0.23,0.16,-0.18,0.27,0.11,
21:03:21:392,0.02,0.19,0.17,-0.18,0.27,0.11,
21:03:21:394,0.03,0.16,0.19,-0.18,0.27,0.11,
21:03:21:398,0.02,0.13,0.21,-0.18,0.27,0.11,
21:03:21:398,0.03,0.11,0.22,-0.18,0.27,0.11,
21:03:21:398,0.03,0.11,0.22,-0.32,0.11,0.07,
21:03:21:407,0.03,0.09,0.21,-0.32,0.11,0.07,
21:03:21:407,0.03,0.09,0.21,-0.32,0.11,0.07,
21:03:21:408,0.03,0.09,0.20,-0.32,0.11,0.07,
21:03:21:408,0.03,0.09,0.18,-0.32,0.11,0.07,
21:03:21:409,0.03,0.09,0.18,-0.30,0.08,0.08,
21:03:21:409,0.05,0.11,0.15,-0.30,0.08,0.08,
21:03:21:425,0.06,0.12,0.13,-0.30,0.08,0.08,
21:03:21:426,0.06,0.13,0.11,-0.30,0.08,0.08,
21:03:21:427,0.05,0.13,0.09,-0.30,0.08,0.08,
21:03:21:427,0.06,0.08,0.04,-0.30,0.08,0.08,
21:03:21:428,0.06,0.08,0.04,-0.30,0.08,0.08,
21:03:21:429,0.05,0.07,0.04,-0.30,0.08,0.08,
21:03:21:430,0.05,0.07,0.04,-0.40,-0.04,0.14,
21:03:21:431,0.05,0.05,0.03,-0.40,-0.04,0.14,
21:03:21:431,0.04,0.01,0.02,-0.40,-0.04,0.14,
21:03:21:433,0.04,0.01,0.02,-0.50,-0.10,0.26,
21:03:21:434,0.05,-0.04,-0.00,-0.50,-0.10,0.26,
21:03:21:434,0.06,-0.05,-0.02,-0.50,-0.10,0.26,
21:03:21:435,0.08,-0.07,-0.04,-0.50,-0.10,0.26,
21:03:21:435,0.08,-0.08,-0.05,-0.50,-0.10,0.26,
21:03:21:436,0.08,-0.08,-0.06,-0.50,-0.10,0.26,
21:03:21:441,0.08,-0.08,-0.06,-0.48,-0.11,0.35,
21:03:21:442,0.09,-0.09,-0.09,-0.48,-0.11,0.35,
21:03:21:442,0.10,-0.09,-0.10,-0.48,-0.11,0.35,
21:03:21:443,0.10,-0.10,-0.11,-0.48,-0.11,0.35,
21:03:21:443,0.09,-0.10,-0.13,-0.48,-0.11,0.35,
21:03:21:444,0.07,-0.11,-0.14,-0.48,-0.11,0.35,
21:03:21:447,0.05,-0.12,-0.15,-0.48,-0.11,0.35,
21:03:21:448,0.05,-0.12,-0.15,-0.40,-0.09,0.28,
21:03:21:449,0.05,-0.13,-0.16,-0.40,-0.09,0.28,
21:03:21:452,0.04,-0.12,-0.17,-0.40,-0.09,0.28,
21:03:21:453,0.03,-0.11,-0.17,-0.40,-0.09,0.28,
21:03:21:454,0.02,-0.09,-0.16,-0.40,-0.09,0.28,
21:03:21:461,0.00,-0.06,-0.14,-0.40,-0.09,0.28,
21:03:21:461,0.00,-0.06,-0.14,-0.40,-0.09,0.28,
21:03:21:462,0.00,-0.06,-0.14,-0.40,-0.09,0.28,
21:03:21:462,0.00,-0.06,-0.14,-0.29,-0.05,0.27,
21:03:21:462,-0.01,-0.06,-0.12,-0.29,-0.05,0.27,
21:03:21:464,-0.03,-0.07,-0.09,-0.29,-0.05,0.27,
21:03:21:467,-0.05,-0.10,-0.06,-0.29,-0.05,0.27,
21:03:21:468,-0.05,-0.10,-0.06,-0.20,-0.06,0.19,
21:03:21:469,-0.07,-0.11,-0.04,-0.20,-0.06,0.19,
21:03:21:470,-0.08,-0.10,-0.01,-0.20,-0.06,0.19,
21:03:21:473,-0.10,-0.11,0.00,-0.20,-0.06,0.19,
21:03:21:475,-0.11,-0.10,0.02,-0.20,-0.06,0.19,
21:03:21:478,-0.11,-0.10,0.02,-0.02,0.10,0.13,
21:03:21:478,-0.11,-0.08,0.04,-0.02,0.10,0.13,
21:03:21:479,-0.10,-0.06,0.04,-0.02,0.10,0.13,
21:03:21:480,-0.09,-0.03,0.05,-0.02,0.10,0.13,
21:03:21:482,-0.08,0.00,0.05,-0.02,0.10,0.13,
21:03:21:484,-0.08,0.02,0.06,-0.02,0.10,0.13,
21:03:21:487,-0.08,0.06,0.07,-0.02,0.10,0.13,
