
time,wx,wy,wz,ax,ay,az,
20:55:33:037,-0.03,0.06,0.04,0.07,0.03,-0.14,
20:55:33:038,-0.02,0.07,0.06,0.07,0.03,-0.14,
20:55:33:039,0.00,0.07,0.07,0.07,0.03,-0.14,
20:55:33:039,0.00,0.07,0.07,0.09,0.11,-0.15,
20:55:33:039,0.01,0.07,0.07,0.09,0.11,-0.15,
20:55:33:040,0.03,0.07,0.08,0.09,0.11,-0.15,
20:55:33:042,0.03,0.07,0.08,0.09,0.11,-0.15,
20:55:33:047,0.03,0.07,0.09,0.09,0.11,-0.15,
20:55:33:048,0.04,0.08,0.10,0.09,0.11,-0.15,
20:55:33:048,0.04,0.08,0.10,0.10,-0.05,-0.18,
20:55:33:048,0.04,0.08,0.10,0.10,-0.05,-0.18,
20:55:33:052,0.04,0.08,0.11,0.10,-0.05,-0.18,
20:55:33:053,0.04,0.08,0.11,0.10,-0.05,-0.18,
20:55:33:054,0.04,0.08,0.11,0.10,-0.05,-0.18,
20:55:33:059,0.04,0.08,0.11,0.09,-0.06,-0.13,
20:55:33:060,0.06,0.08,0.09,0.09,-0.06,-0.13,
20:55:33:060,0.06,0.08,0.09,0.09,-0.06,-0.13,
20:55:33:061,0.07,0.08,0.07,0.09,-0.06,-0.13,
20:55:33:065,0.09,0.09,0.06,0.09,-0.06,-0.13,
20:55:33:066,0.10,0.09,0.05,0.09,-0.06,-0.13,
20:55:33:067,0.12,0.09,0.03,0.09,-0.06,-0.13,
20:55:33:068,0.12,0.09,0.03,0.01,0.10,-0.08,
20:55:33:069,0.13,0.09,0.02,0.01,0.10,-0.08,
20:55:33:082,0.15,0.09,0.01,0.01,0.10,-0.08,
20:55:33:083,0.16,0.07,-0.00,0.01,0.10,-0.08,
20:55:33:083,0.17,0.06,-0.01,0.01,0.10,-0.08,
20:55:33:084,0.16,0.01,-0.01,0.01,0.10,-0.08,
20:55:33:085,0.16,0.01,-0.01,-0.12,-0.03,-0.01,
20:55:33:085,0.15,-0.01,-0.01,-0.12,-0.03,-0.01,
20:55:33:086,0.14,-0.03,-0.01,-0.12,-0.03,-0.01,
20:55:33:086,0.13,-0.06,-0.00,-0.12,-0.03,-0.01,
20:55:33:087,0.11,-0.08,-0.01,-0.12,-0.03,-0.01,
20:55:33:087,0.09,-0.08,-0.02,-0.12,-0.03,-0.01,
20:55:33:088,0.09,-0.08,-0.02,-0.13,-0.16,0.02,
20:55:33:088,0.08,-0.08,-0.03,-0.13,-0.16,0.02,
20:55:33:092,0.06,-0.07,-0.04,-0.13,-0.16,0.02,
20:55:33:094,0.05,-0.06,-0.05,-0.13,-0.16,0.02,
20:55:33:094,0.04,-0.04,-0.08,-0.13,-0.16,0.02,
20:55:33:100,0.04,0.01,-0.13,-0.13,-0.16,0.02,
20:55:33:101,0.04,0.01,-0.13,-0.13,-0.16,0.02,
20:55:33:101,0.04,0.01,-0.13,-0.04,0.10,0.04,
20:55:33:102,0.04,0.02,-0.14,-0.04,0.10,0.04,
20:55:33:106,0.04,0.03,-0.15,-0.04,0.10,0.04,
20:55:33:106,0.03,0.03,-0.14,-0.04,0.10,0.04,
20:55:33:107,0.03,-0.00,-0.13,-0.04,0.10,0.04,
20:55:33:108,0.03,-0.00,-0.13,-0.07,0.17,0.12,
20:55:33:109,0.02,-0.01,-0.12,-0.07,0.17,0.12,
20:55:33:110,0.01,-0.05,-0.10,-0.07,0.17,0.12,
20:55:33:113,0.00,-0.07,-0.08,-0.07,0.17,0.12,
20:55:33:114,-0.02,-0.11,-0.05,-0.07,0.17,0.12,
20:55:33:118,-0.05,-0.15,-0.01,-0.07,0.17,0.12,
20:55:33:119,-0.05,-0.15,-0.01,-0.10,0.02,0.10,
20:55:33:119,-0.06,-0.16,-0.00,-0.10,0.02,0.10,
20:55:33:120,-0.08,-0.16,0.02,-0.10,0.02,0.10,
20:55:33:124,-0.08,-0.15,0.02,-0.10,0.02,0.10,
20:55:33:124,-0.09,-0.14,0.02,-0.10,0.02,0.10,
20:55:33:128,-0.09,-0.14,0.02,0.09,0.17,-0.07,
20:55:33:128,-0.11,-0.10,0.02,0.09,0.17,-0.07,
20:55:33:128,-0.12,-0.05,0.01,0.09,0.17,-0.07,
20:55:33:133,-0.13,-0.02,0.00,0.09,0.17,-0.07,
20:55:33:134,-0.12,0.03,-0.02,0.09,0.17,-0.07,
20:55:33:136,-0.13,0.08,-0.03,0.09,0.17,-0.07,
20:55:33:141,-0.12,0.13,-0.02,0.09,0.17,-0.07,
