
time,wx,wy,wz,ax,ay,az,
02:31:43:144,0.33,0.30,0.08,0.28,-0.06,-0.26,
02:31:43:144,0.35,0.29,0.06,0.28,-0.06,-0.26,
02:31:43:145,0.35,0.29,0.06,0.17,-0.02,-0.25,
02:31:43:145,0.35,0.29,0.06,0.17,-0.02,-0.25,
02:31:43:146,0.35,0.29,0.06,0.17,-0.02,-0.25,
02:31:43:146,0.34,0.28,0.06,0.17,-0.02,-0.25,
02:31:43:148,0.32,0.25,0.06,0.17,-0.02,-0.25,
02:31:43:151,0.32,0.23,0.06,0.17,-0.02,-0.25,
02:31:43:151,0.32,0.23,0.06,0.01,-0.08,-0.18,
02:31:43:152,0.32,0.22,0.05,0.01,-0.08,-0.18,
02:31:43:155,0.32,0.20,0.03,0.01,-0.08,-0.18,
02:31:43:156,0.30,0.21,0.02,0.01,-0.08,-0.18,
02:31:43:161,0.28,0.20,0.02,0.01,-0.08,-0.18,
02:31:43:164,0.28,0.20,0.02,-0.09,-0.26,-0.05,
02:31:43:165,0.25,0.20,-0.04,-0.09,-0.26,-0.05,
02:31:43:166,0.25,0.20,-0.04,-0.09,-0.26,-0.05,
02:31:43:166,0.26,0.17,-0.06,-0.09,-0.26,-0.05,
02:31:43:167,0.25,0.14,-0.11,-0.09,-0.26,-0.05,
02:31:43:169,0.23,0.14,-0.12,-0.09,-0.26,-0.05,
02:31:43:172,0.21,0.11,-0.13,-0.09,-0.26,-0.05,
02:31:43:173,0.21,0.10,-0.14,-0.09,-0.26,-0.05,
02:31:43:173,0.21,0.10,-0.14,-0.30,-0.28,-0.06,
02:31:43:174,0.24,0.06,-0.17,-0.30,-0.28,-0.06,
02:31:43:176,0.25,0.04,-0.18,-0.30,-0.28,-0.06,
02:31:43:179,0.28,-0.00,-0.19,-0.30,-0.28,-0.06,
02:31:43:182,0.28,-0.00,-0.19,-0.28,-0.28,-0.04,
02:31:43:183,0.28,-0.08,-0.19,-0.28,-0.28,-0.04,
02:31:43:183,0.29,-0.11,-0.19,-0.28,-0.28,-0.04,
02:31:43:184,0.31,-0.17,-0.20,-0.28,-0.28,-0.04,
02:31:43:188,0.31,-0.23,-0.20,-0.28,-0.28,-0.04,
02:31:43:189,0.30,-0.26,-0.20,-0.28,-0.28,-0.04,
02:31:43:193,0.24,-0.29,-0.20,-0.28,-0.28,-0.04,
02:31:43:193,0.21,-0.29,-0.20,-0.28,-0.28,-0.04,
02:31:43:193,0.21,-0.29,-0.20,-0.60,-0.23,0.16,
02:31:43:194,0.19,-0.29,-0.20,-0.60,-0.23,0.16,
02:31:43:196,0.16,-0.26,-0.23,-0.60,-0.23,0.16,
02:31:43:198,0.13,-0.23,-0.26,-0.60,-0.23,0.16,
02:31:43:206,0.03,-0.12,-0.30,-0.60,-0.23,0.16,
02:31:43:206,0.03,-0.12,-0.30,-0.60,-0.23,0.16,
02:31:43:207,0.00,-0.08,-0.30,-0.60,-0.23,0.16,
02:31:43:207,-0.04,-0.04,-0.31,-0.60,-0.23,0.16,
02:31:43:207,-0.04,-0.04,-0.31,-0.28,0.01,-0.18,
02:31:43:209,-0.05,-0.02,-0.31,-0.28,0.01,-0.18,
02:31:43:211,-0.05,-0.02,-0.31,-0.08,0.22,-0.28,
02:31:43:212,-0.08,-0.00,-0.29,-0.08,0.22,-0.28,
02:31:43:212,-0.10,0.02,-0.25,-0.08,0.22,-0.28,
02:31:43:214,-0.11,0.02,-0.22,-0.08,0.22,-0.28,
02:31:43:216,-0.12,0.01,-0.15,-0.08,0.22,-0.28,
02:31:43:219,-0.11,-0.02,-0.08,-0.08,0.22,-0.28,
02:31:43:229,-0.12,-0.07,-0.00,-0.08,0.22,-0.28,
02:31:43:230,-0.12,-0.07,-0.00,-0.11,0.28,-0.21,
02:31:43:230,-0.13,-0.09,0.05,-0.11,0.28,-0.21,
02:31:43:230,-0.14,-0.11,0.14,-0.11,0.28,-0.21,
02:31:43:230,-0.15,-0.13,0.17,-0.11,0.28,-0.21,
02:31:43:231,-0.15,-0.13,0.22,-0.11,0.28,-0.21,
02:31:43:231,-0.14,-0.10,0.24,-0.11,0.28,-0.21,
02:31:43:231,-0.14,-0.10,0.24,0.10,0.48,-0.22,
02:31:43:232,-0.13,-0.08,0.25,0.10,0.48,-0.22,
02:31:43:235,-0.14,-0.01,0.25,0.10,0.48,-0.22,
02:31:43:237,-0.14,0.04,0.24,0.10,0.48,-0.22,
02:31:43:238,-0.15,0.08,0.23,0.10,0.48,-0.22,
02:31:43:245,-0.17,0.22,0.20,0.10,0.48,-0.22,
02:31:43:245,-0.17,0.22,0.20,0.10,0.48,-0.22,
02:31:43:246,-0.17,0.23,0.20,0.10,0.48,-0.22,
02:31:43:246,-0.17,0.23,0.20,0.34,0.38,-0.32,
02:31:43:246,-0.18,0.24,0.20,0.34,0.38,-0.32,
02:31:43:248,-0.19,0.26,0.21,0.34,0.38,-0.32,
02:31:43:251,-0.19,0.26,0.21,0.27,0.09,-0.25,
02:31:43:252,-0.18,0.26,0.23,0.27,0.09,-0.25,
02:31:43:252,-0.18,0.25,0.24,0.27,0.09,-0.25,
02:31:43:254,-0.18,0.23,0.26,0.27,0.09,-0.25,
02:31:43:257,-0.18,0.20,0.28,0.27,0.09,-0.25,
02:31:43:259,-0.18,0.18,0.29,0.27,0.09,-0.25,
02:31:43:261,-0.16,0.13,0.29,0.27,0.09,-0.25,
02:31:43:262,-0.16,0.13,0.29,0.01,-0.00,-0.08,
02:31:43:262,-0.13,0.10,0.27,0.01,-0.00,-0.08,
02:31:43:264,-0.11,0.08,0.25,0.01,-0.00,-0.08,
02:31:43:266,-0.08,0.05,0.21,0.01,-0.00,-0.08,
02:31:43:268,-0.06,0.04,0.17,0.01,-0.00,-0.08,
02:31:43:271,-0.04,0.03,0.13,0.01,-0.00,-0.08,
02:31:43:272,-0.04,0.03,0.13,-0.18,-0.01,0.02,
02:31:43:272,-0.02,0.01,0.10,-0.18,-0.01,0.02,
02:31:43:274,0.01,-0.02,0.04,-0.18,-0.01,0.02,
02:31:43:276,0.02,-0.03,0.02,-0.18,-0.01,0.02,
02:31:43:279,-0.00,-0.05,-0.01,-0.18,-0.01,0.02,
02:31:43:285,-0.03,-0.13,-0.08,-0.18,-0.01,0.02,
02:31:43:286,-0.03,-0.13,-0.08,-0.18,-0.01,0.02,
02:31:43:286,-0.03,-0.13,-0.08,-0.18,-0.01,0.02,
02:31:43:287,-0.03,-0.13,-0.08,-0.22,-0.38,0.05,
02:31:43:287,-0.03,-0.16,-0.12,-0.22,-0.38,0.05,
02:31:43:289,-0.03,-0.17,-0.14,-0.22,-0.38,0.05,
02:31:43:293,-0.03,-0.17,-0.14,-0.26,-0.49,-0.20,
02:31:43:293,-0.06,-0.17,-0.19,-0.26,-0.49,-0.20,
02:31:43:294,-0.06,-0.16,-0.21,-0.26,-0.49,-0.20,
02:31:43:294,-0.05,-0.16,-0.23,-0.26,-0.49,-0.20,
02:31:43:296,-0.02,-0.15,-0.29,-0.26,-0.49,-0.20,
