
time,wx,wy,wz,ax,ay,az,
04:04:16:060,0.04,0.34,0.09,1.00,-0.03,-0.38,
04:04:16:060,0.04,0.34,0.09,1.13,-0.26,-0.36,
04:04:16:061,0.06,0.35,0.08,1.13,-0.26,-0.36,
04:04:16:061,0.07,0.35,0.08,1.13,-0.26,-0.36,
04:04:16:062,0.09,0.40,0.07,1.13,-0.26,-0.36,
04:04:16:062,0.15,0.43,0.05,1.13,-0.26,-0.36,
04:04:16:069,0.20,0.45,-0.01,1.13,-0.26,-0.36,
04:04:16:069,0.20,0.45,-0.03,1.13,-0.26,-0.36,
04:04:16:070,0.20,0.45,-0.03,1.13,-0.26,-0.36,
04:04:16:070,0.20,0.45,-0.03,1.02,-0.08,-0.59,
04:04:16:071,0.23,0.46,-0.07,1.02,-0.08,-0.59,
04:04:16:072,0.25,0.46,-0.09,1.02,-0.08,-0.59,
04:04:16:075,0.30,0.48,-0.14,1.02,-0.08,-0.59,
04:04:16:076,0.30,0.48,-0.14,1.01,0.09,-0.44,
04:04:16:076,0.34,0.49,-0.18,1.01,0.09,-0.44,
04:04:16:078,0.35,0.49,-0.20,1.01,0.09,-0.44,
04:04:16:080,0.37,0.49,-0.23,1.01,0.09,-0.44,
04:04:16:081,0.40,0.46,-0.25,1.01,0.09,-0.44,
04:04:16:091,0.41,0.44,-0.26,1.01,0.09,-0.44,
04:04:16:092,0.41,0.44,-0.26,0.83,-0.04,-0.19,
04:04:16:092,0.42,0.45,-0.25,0.83,-0.04,-0.19,
04:04:16:093,0.42,0.42,-0.25,0.83,-0.04,-0.19,
04:04:16:093,0.42,0.40,-0.24,0.83,-0.04,-0.19,
04:04:16:094,0.39,0.35,-0.22,0.83,-0.04,-0.19,
04:04:16:095,0.37,0.32,-0.19,0.83,-0.04,-0.19,
04:04:16:095,0.37,0.32,-0.19,0.54,-0.13,-0.11,
04:04:16:096,0.37,0.31,-0.19,0.54,-0.13,-0.11,
04:04:16:097,0.37,0.27,-0.19,0.54,-0.13,-0.11,
04:04:16:100,0.39,0.26,-0.19,0.54,-0.13,-0.11,
04:04:16:109,0.40,0.26,-0.19,0.54,-0.13,-0.11,
04:04:16:110,0.34,0.21,-0.16,0.54,-0.13,-0.11,
04:04:16:111,0.31,0.19,-0.15,0.54,-0.13,-0.11,
04:04:16:111,0.31,0.19,-0.15,0.54,-0.13,-0.11,
04:04:16:112,0.31,0.19,-0.15,0.24,0.10,-0.10,
04:04:16:112,0.28,0.17,-0.13,0.24,0.10,-0.10,
04:04:16:112,0.24,0.13,-0.12,0.24,0.10,-0.10,
04:04:16:115,0.24,0.13,-0.13,0.24,0.10,-0.10,
04:04:16:116,0.24,0.13,-0.13,0.16,0.42,0.16,
04:04:16:117,0.25,0.14,-0.14,0.16,0.42,0.16,
04:04:16:118,0.25,0.15,-0.15,0.16,0.42,0.16,
04:04:16:119,0.23,0.16,-0.15,0.16,0.42,0.16,
04:04:16:122,0.22,0.16,-0.14,0.16,0.42,0.16,
04:04:16:125,0.20,0.13,-0.14,0.16,0.42,0.16,
04:04:16:125,0.17,0.11,-0.13,0.16,0.42,0.16,
04:04:16:126,0.17,0.11,-0.13,0.06,0.58,0.38,
04:04:16:127,0.15,0.11,-0.12,0.06,0.58,0.38,
04:04:16:129,0.10,0.07,-0.10,0.06,0.58,0.38,
04:04:16:131,0.03,0.02,-0.07,0.06,0.58,0.38,
04:04:16:136,0.03,0.02,-0.07,-0.13,0.59,0.28,
04:04:16:137,-0.03,-0.01,-0.04,-0.13,0.59,0.28,
