
time,wx,wy,wz,ax,ay,az,
21:02:57:843,0.08,0.05,0.03,0.08,-0.16,-0.11,
21:02:57:844,0.07,0.06,0.02,0.08,-0.16,-0.11,
21:02:57:846,0.07,0.06,0.02,0.07,-0.09,-0.04,
21:02:57:846,0.06,0.05,0.01,0.07,-0.09,-0.04,
21:02:57:847,0.05,0.05,0.01,0.07,-0.09,-0.04,
21:02:57:852,0.03,0.05,0.01,0.07,-0.09,-0.04,
21:02:57:853,0.02,0.05,0.01,0.07,-0.09,-0.04,
21:02:57:857,0.02,0.05,0.01,0.01,-0.01,0.08,
21:02:57:858,0.01,0.04,-0.00,0.01,-0.01,0.08,
21:02:57:859,0.01,0.04,0.00,0.01,-0.01,0.08,
21:02:57:859,0.01,0.04,0.00,0.01,-0.01,0.08,
21:02:57:860,-0.00,0.02,0.00,0.01,-0.01,0.08,
21:02:57:861,-0.01,0.01,0.01,0.01,-0.01,0.08,
21:02:57:870,-0.03,-0.01,0.01,0.01,-0.01,0.08,
21:02:57:870,-0.03,-0.01,0.01,-0.04,-0.03,0.11,
21:02:57:871,-0.03,-0.01,0.01,-0.04,-0.03,0.11,
21:02:57:872,-0.04,-0.02,0.01,-0.04,-0.03,0.11,
21:02:57:872,-0.05,-0.03,0.01,-0.04,-0.03,0.11,
21:02:57:873,-0.07,-0.03,0.00,-0.04,-0.03,0.11,
21:02:57:875,-0.08,-0.03,-0.00,-0.04,-0.03,0.11,
21:02:57:875,-0.08,-0.03,-0.00,-0.03,-0.09,0.05,
21:02:57:876,-0.08,-0.03,-0.01,-0.03,-0.09,0.05,
21:02:57:877,-0.08,-0.02,-0.02,-0.03,-0.09,0.05,
21:02:57:893,-0.09,-0.02,-0.03,-0.03,-0.09,0.05,
21:02:57:894,-0.10,-0.01,-0.03,-0.03,-0.09,0.05,
21:02:57:894,-0.11,0.00,-0.04,-0.03,-0.09,0.05,
21:02:57:895,-0.11,0.00,-0.04,-0.02,-0.07,-0.08,
21:02:57:895,-0.11,0.01,-0.05,-0.02,-0.07,-0.08,
21:02:57:896,-0.10,0.01,-0.06,-0.02,-0.07,-0.08,
21:02:57:896,-0.08,0.01,-0.07,-0.02,-0.07,-0.08,
21:02:57:897,-0.08,0.01,-0.07,-0.02,-0.07,-0.08,
21:02:57:899,-0.05,0.01,-0.06,-0.02,-0.07,-0.08,
21:02:57:899,-0.03,0.01,-0.06,-0.02,-0.07,-0.08,
21:02:57:900,-0.03,0.01,-0.06,-0.02,-0.07,-0.08,
21:02:57:900,-0.03,0.01,-0.06,-0.05,-0.03,-0.03,
21:02:57:901,-0.02,0.00,-0.05,-0.05,-0.03,-0.03,
21:02:57:902,-0.00,-0.01,-0.05,-0.05,-0.03,-0.03,
21:02:57:905,0.01,-0.03,-0.03,-0.05,-0.03,-0.03,
21:02:57:906,0.01,-0.03,-0.02,-0.05,-0.03,-0.03,
21:02:57:907,0.01,-0.03,-0.02,-0.10,-0.07,-0.09,
21:02:57:908,0.03,-0.04,-0.01,-0.10,-0.07,-0.09,
21:02:57:912,0.05,-0.05,-0.01,-0.10,-0.07,-0.09,
21:02:57:912,0.06,-0.05,-0.00,-0.10,-0.07,-0.09,
21:02:57:919,0.06,-0.05,0.00,-0.10,-0.07,-0.09,
21:02:57:919,0.07,-0.04,0.01,-0.10,-0.07,-0.09,
21:02:57:920,0.07,-0.04,0.01,-0.03,-0.13,-0.18,
21:02:57:921,0.07,-0.03,0.01,-0.03,-0.13,-0.18,
21:02:57:921,0.08,-0.00,0.00,-0.03,-0.13,-0.18,
21:02:57:922,0.09,0.02,-0.01,-0.03,-0.13,-0.18,
21:02:57:927,0.09,0.02,-0.01,0.06,-0.16,-0.28,
21:02:57:928,0.09,0.03,-0.01,0.06,-0.16,-0.28,
21:02:57:928,0.09,0.04,-0.01,0.06,-0.16,-0.28,
21:02:57:929,0.09,0.06,-0.02,0.06,-0.16,-0.28,
21:02:57:929,0.09,0.07,-0.02,0.06,-0.16,-0.28,
21:02:57:933,0.10,0.09,-0.03,0.06,-0.16,-0.28,
21:02:57:937,0.11,0.10,-0.03,0.06,-0.16,-0.28,
21:02:57:938,0.12,0.10,-0.03,0.06,-0.16,-0.28,
21:02:57:939,0.12,0.10,-0.03,0.02,-0.06,-0.26,
21:02:57:940,0.12,0.09,-0.03,0.02,-0.06,-0.26,
21:02:57:940,0.13,0.08,-0.02,0.02,-0.06,-0.26,
21:02:57:942,0.14,0.08,-0.02,0.02,-0.06,-0.26,
21:02:57:945,0.14,0.08,-0.02,-0.05,-0.02,-0.10,
21:02:57:947,0.16,0.05,-0.01,-0.05,-0.02,-0.10,
21:02:57:947,0.16,0.03,-0.00,-0.05,-0.02,-0.10,
21:02:57:948,0.15,0.00,0.02,-0.05,-0.02,-0.10,
21:02:57:949,0.15,-0.00,0.03,-0.05,-0.02,-0.10,
21:02:57:951,0.14,-0.03,0.03,-0.05,-0.02,-0.10,
21:02:57:954,0.14,-0.05,0.02,-0.05,-0.02,-0.10,
21:02:57:955,0.14,-0.05,0.02,-0.03,-0.07,0.00,
21:02:57:956,0.14,-0.04,0.03,-0.03,-0.07,0.00,
21:02:57:957,0.12,-0.03,0.03,-0.03,-0.07,0.00,
21:02:57:959,0.09,-0.03,0.02,-0.03,-0.07,0.00,
21:02:57:961,0.08,-0.03,0.01,-0.03,-0.07,0.00,
21:02:57:965,0.08,-0.03,0.01,0.10,-0.07,0.02,
21:02:57:966,0.08,0.01,-0.01,0.10,-0.07,0.02,
21:02:57:966,0.07,0.02,-0.03,0.10,-0.07,0.02,
21:02:57:966,0.05,0.03,-0.03,0.10,-0.07,0.02,
21:02:57:968,0.02,0.06,-0.04,0.10,-0.07,0.02,
21:02:57:975,-0.00,0.07,-0.04,0.10,-0.07,0.02,
21:02:57:976,-0.00,0.07,-0.04,0.05,0.02,-0.01,
21:02:57:976,-0.01,0.07,-0.05,0.05,0.02,-0.01,
21:02:57:976,-0.02,0.07,-0.05,0.05,0.02,-0.01,
21:02:57:977,-0.03,0.07,-0.05,0.05,0.02,-0.01,
21:02:57:978,-0.03,0.06,-0.04,0.05,0.02,-0.01,
21:02:57:981,-0.03,0.05,-0.03,0.05,0.02,-0.01,
21:02:57:984,-0.03,0.05,-0.03,-0.05,0.11,0.09,
21:02:57:984,-0.02,0.02,-0.03,-0.05,0.11,0.09,
21:02:57:985,-0.01,0.01,-0.02,-0.05,0.11,0.09,
21:02:57:986,-0.02,-0.01,-0.00,-0.05,0.11,0.09,
21:02:57:989,-0.02,-0.05,0.00,-0.05,0.11,0.09,
21:02:57:991,-0.02,-0.07,0.01,-0.05,0.11,0.09,
21:02:57:994,-0.03,-0.09,0.01,-0.05,0.11,0.09,
21:02:57:994,-0.03,-0.09,0.01,-0.11,0.05,0.08,
21:02:57:995,-0.03,-0.10,0.01,-0.11,0.05,0.08,
21:02:57:997,-0.03,-0.10,0.01,-0.11,0.05,0.08,
21:02:57:999,-0.04,-0.11,-0.01,-0.11,0.05,0.08,
21:02:58:001,-0.05,-0.09,-0.02,-0.11,0.05,0.08,
21:02:58:004,-0.07,-0.07,-0.04,-0.11,0.05,0.08,
21:02:58:005,-0.07,-0.07,-0.04,0.00,-0.06,-0.05,
21:02:58:005,-0.07,-0.06,-0.05,0.00,-0.06,-0.05,
21:02:58:007,-0.08,-0.04,-0.07,0.00,-0.06,-0.05,
21:02:58:009,-0.09,-0.01,-0.08,0.00,-0.06,-0.05,
21:02:58:011,-0.09,0.00,-0.09,0.00,-0.06,-0.05,
21:02:58:017,-0.10,0.03,-0.09,0.00,-0.06,-0.05,
21:02:58:018,-0.09,0.04,-0.09,0.00,-0.06,-0.05,
21:02:58:019,-0.09,0.04,-0.09,0.00,-0.06,-0.05,
21:02:58:019,-0.09,0.04,-0.09,0.03,-0.00,-0.12,
21:02:58:020,-0.07,0.04,-0.08,0.03,-0.00,-0.12,
21:02:58:021,-0.06,0.03,-0.07,0.03,-0.00,-0.12,
21:02:58:024,-0.06,0.03,-0.07,-0.05,0.10,-0.11,
21:02:58:025,-0.04,0.02,-0.05,-0.05,0.10,-0.11,
21:02:58:025,-0.03,0.02,-0.03,-0.05,0.10,-0.11,
21:02:58:027,-0.01,-0.00,-0.01,-0.05,0.10,-0.11,
21:02:58:030,0.01,-0.02,0.00,-0.05,0.10,-0.11,
21:02:58:031,0.02,-0.04,0.03,-0.05,0.10,-0.11,
21:02:58:035,0.03,-0.06,0.05,-0.05,0.10,-0.11,
21:02:58:036,0.03,-0.06,0.05,-0.09,0.02,-0.12,
21:02:58:037,0.03,-0.07,0.06,-0.09,0.02,-0.12,
21:02:58:038,0.03,-0.07,0.07,-0.09,0.02,-0.12,
21:02:58:044,0.03,-0.06,0.07,-0.09,0.02,-0.12,
21:02:58:045,0.03,-0.06,0.07,-0.09,0.02,-0.12,
21:02:58:049,0.03,-0.02,0.05,-0.09,0.02,-0.12,
21:02:58:050,0.02,0.00,0.05,-0.09,0.02,-0.12,
21:02:58:051,0.02,0.02,0.04,-0.09,0.02,-0.12,
21:02:58:052,0.01,0.06,0.03,-0.09,0.02,-0.12,
21:02:58:052,0.01,0.06,0.03,0.07,-0.07,-0.24,
21:02:58:053,0.02,0.09,0.00,0.07,-0.07,-0.24,
21:02:58:058,0.00,0.13,-0.01,0.07,-0.07,-0.24,
21:02:58:059,0.00,0.14,-0.01,0.07,-0.07,-0.24,
21:02:58:059,0.00,0.14,-0.01,0.07,-0.07,-0.24,
21:02:58:060,0.00,0.14,-0.01,0.06,-0.02,-0.32,
21:02:58:062,0.02,0.14,-0.01,0.06,-0.02,-0.32,
21:02:58:063,0.03,0.13,-0.01,0.06,-0.02,-0.32,
21:02:58:068,0.05,0.10,0.01,0.06,-0.02,-0.32,
21:02:58:069,0.05,0.10,0.01,-0.09,0.06,-0.25,
21:02:58:070,0.06,0.08,0.02,-0.09,0.06,-0.25,
21:02:58:070,0.06,0.07,0.03,-0.09,0.06,-0.25,
21:02:58:071,0.08,0.04,0.04,-0.09,0.06,-0.25,
21:02:58:071,0.11,0.00,0.05,-0.09,0.06,-0.25,
21:02:58:087,0.11,-0.03,0.06,-0.09,0.06,-0.25,
21:02:58:088,0.11,-0.03,0.06,-0.22,0.01,-0.15,
21:02:58:089,0.11,-0.05,0.06,-0.22,0.01,-0.15,
21:02:58:090,0.10,-0.07,0.06,-0.22,0.01,-0.15,
21:02:58:091,0.10,-0.08,0.06,-0.22,0.01,-0.15,
21:02:58:092,0.10,-0.07,0.04,-0.22,0.01,-0.15,
21:02:58:093,0.09,-0.06,0.02,-0.22,0.01,-0.15,
21:02:58:094,0.09,-0.06,0.02,-0.11,-0.09,-0.10,
21:02:58:094,0.09,-0.05,0.00,-0.11,-0.09,-0.10,
21:02:58:095,0.06,-0.03,-0.02,-0.11,-0.09,-0.10,
21:02:58:096,0.05,-0.01,-0.05,-0.11,-0.09,-0.10,
21:02:58:097,0.04,0.01,-0.07,-0.11,-0.09,-0.10,
21:02:58:102,0.00,0.05,-0.11,-0.11,-0.09,-0.10,
21:02:58:103,-0.00,0.05,-0.12,-0.11,-0.09,-0.10,
21:02:58:103,-0.00,0.05,-0.12,-0.11,-0.09,-0.10,
21:02:58:108,-0.00,0.05,-0.12,-0.05,-0.10,-0.18,
21:02:58:108,-0.01,0.05,-0.12,-0.05,-0.10,-0.18,
21:02:58:109,-0.01,0.04,-0.12,-0.05,-0.10,-0.18,
21:02:58:110,-0.01,0.04,-0.12,-0.10,0.00,-0.09,
21:02:58:110,-0.00,0.03,-0.11,-0.10,0.00,-0.09,
21:02:58:110,0.00,0.03,-0.11,-0.10,0.00,-0.09,
21:02:58:111,0.02,0.00,-0.09,-0.10,0.00,-0.09,
21:02:58:111,0.03,-0.03,-0.08,-0.10,0.00,-0.09,
21:02:58:112,0.03,-0.05,-0.07,-0.10,0.00,-0.09,
21:02:58:116,0.04,-0.07,-0.05,-0.10,0.00,-0.09,
21:02:58:116,0.06,-0.09,-0.03,-0.10,0.00,-0.09,
21:02:58:117,0.06,-0.09,-0.03,-0.19,0.08,0.03,
21:02:58:118,0.06,-0.11,-0.03,-0.19,0.08,0.03,
21:02:58:119,0.06,-0.13,-0.02,-0.19,0.08,0.03,
21:02:58:121,0.04,-0.13,-0.01,-0.19,0.08,0.03,
21:02:58:125,0.04,-0.12,-0.01,-0.19,0.08,0.03,
21:02:58:125,0.04,-0.12,-0.01,-0.09,0.00,-0.00,
21:02:58:126,0.03,-0.11,-0.02,-0.09,0.00,-0.00,
21:02:58:127,0.02,-0.09,-0.03,-0.09,0.00,-0.00,
21:02:58:132,0.01,-0.08,-0.03,-0.09,0.00,-0.00,
21:02:58:133,-0.02,-0.04,-0.04,-0.09,0.00,-0.00,
21:02:58:138,-0.05,0.02,-0.05,-0.09,0.00,-0.00,
21:02:58:138,-0.05,0.03,-0.06,-0.09,0.00,-0.00,
21:02:58:139,-0.05,0.05,-0.06,-0.09,0.00,-0.00,
21:02:58:139,-0.05,0.05,-0.06,0.12,-0.07,-0.11,
21:02:58:140,-0.06,0.07,-0.06,0.12,-0.07,-0.11,
21:02:58:141,-0.07,0.08,-0.06,0.12,-0.07,-0.11,
21:02:58:144,-0.08,0.08,-0.05,0.12,-0.07,-0.11,
21:02:58:144,-0.08,0.08,-0.05,0.12,0.04,-0.16,
21:02:58:145,-0.07,0.09,-0.04,0.12,0.04,-0.16,
21:02:58:147,-0.06,0.08,-0.03,0.12,0.04,-0.16,
21:02:58:149,-0.03,0.07,-0.01,0.12,0.04,-0.16,
21:02:58:152,-0.02,0.05,0.01,0.12,0.04,-0.16,
21:02:58:155,-0.00,0.02,0.04,0.12,0.04,-0.16,
21:02:58:156,0.01,0.01,0.06,0.12,0.04,-0.16,
21:02:58:157,0.01,0.01,0.06,-0.02,0.16,-0.07,
21:02:58:158,0.03,-0.02,0.08,-0.02,0.16,-0.07,
21:02:58:159,0.04,-0.03,0.10,-0.02,0.16,-0.07,
21:02:58:161,0.04,-0.05,0.11,-0.02,0.16,-0.07,
21:02:58:166,0.03,-0.06,0.13,-0.02,0.16,-0.07,
21:02:58:171,0.03,-0.06,0.13,-0.05,0.07,-0.10,
21:02:58:172,0.02,-0.06,0.13,-0.05,0.07,-0.10,
21:02:58:172,0.02,-0.05,0.13,-0.05,0.07,-0.10,
21:02:58:173,0.01,-0.03,0.11,-0.05,0.07,-0.10,
21:02:58:173,0.00,0.00,0.09,-0.05,0.07,-0.10,
21:02:58:181,0.00,0.00,0.09,0.09,-0.01,-0.21,
21:02:58:182,-0.03,0.06,0.05,0.09,-0.01,-0.21,
21:02:58:182,-0.03,0.08,0.04,0.09,-0.01,-0.21,
21:02:58:183,-0.04,0.09,0.02,0.09,-0.01,-0.21,
21:02:58:183,-0.04,0.11,0.01,0.09,-0.01,-0.21,
21:02:58:184,-0.04,0.13,-0.02,0.09,-0.01,-0.21,
21:02:58:185,-0.04,0.13,-0.03,0.09,-0.01,-0.21,
21:02:58:185,-0.04,0.13,-0.03,0.09,-0.00,-0.23,
21:02:58:186,-0.04,0.13,-0.03,0.09,-0.00,-0.23,
21:02:58:188,-0.04,0.12,-0.03,0.09,-0.00,-0.23,
21:02:58:189,-0.01,0.09,-0.03,0.09,-0.00,-0.23,
21:02:58:192,-0.00,0.08,-0.03,0.09,-0.00,-0.23,
21:02:58:194,0.02,0.03,-0.02,0.09,-0.00,-0.23,
21:02:58:195,0.02,0.03,-0.02,-0.14,0.05,-0.08,
21:02:58:195,0.03,-0.01,0.00,-0.14,0.05,-0.08,
21:02:58:199,0.04,-0.03,0.01,-0.14,0.05,-0.08,
21:02:58:200,0.06,-0.07,0.02,-0.14,0.05,-0.08,
21:02:58:201,0.08,-0.11,0.03,-0.14,0.05,-0.08,
21:02:58:204,0.08,-0.13,0.03,-0.14,0.05,-0.08,
21:02:58:205,0.08,-0.13,0.03,-0.20,-0.03,0.00,
21:02:58:205,0.08,-0.13,0.03,-0.20,-0.03,0.00,
21:02:58:207,0.06,-0.14,0.02,-0.20,-0.03,0.00,
21:02:58:209,0.06,-0.13,0.01,-0.20,-0.03,0.00,
21:02:58:211,0.05,-0.10,-0.01,-0.20,-0.03,0.00,
21:02:58:218,0.02,-0.03,-0.07,-0.20,-0.03,0.00,
21:02:58:219,0.01,-0.01,-0.08,-0.20,-0.03,0.00,
21:02:58:219,0.01,-0.01,-0.08,-0.20,-0.03,0.00,
21:02:58:220,0.01,-0.01,-0.08,0.01,-0.09,-0.11,
21:02:58:220,-0.01,0.03,-0.11,0.01,-0.09,-0.11,
21:02:58:221,-0.01,0.06,-0.13,0.01,-0.09,-0.11,
21:02:58:224,-0.01,0.06,-0.13,0.11,-0.05,-0.12,
21:02:58:225,-0.02,0.08,-0.14,0.11,-0.05,-0.12,
21:02:58:226,-0.02,0.08,-0.14,0.11,-0.05,-0.12,
21:02:58:227,-0.02,0.08,-0.13,0.11,-0.05,-0.12,
21:02:58:230,-0.02,0.07,-0.12,0.11,-0.05,-0.12,
21:02:58:231,-0.01,0.04,-0.10,0.11,-0.05,-0.12,
21:02:58:236,0.01,0.01,-0.08,0.11,-0.05,-0.12,
21:02:58:236,0.01,0.01,-0.08,-0.02,0.08,0.02,
21:02:58:237,0.02,-0.00,-0.06,-0.02,0.08,0.02,
21:02:58:238,0.03,-0.04,-0.03,-0.02,0.08,0.02,
21:02:58:239,0.05,-0.07,0.00,-0.02,0.08,0.02,
21:02:58:242,0.05,-0.09,0.02,-0.02,0.08,0.02,
21:02:58:244,0.06,-0.11,0.05,-0.02,0.08,0.02,
21:02:58:245,0.06,-0.11,0.05,-0.04,0.06,0.10,
21:02:58:245,0.06,-0.12,0.06,-0.04,0.06,0.10,
21:02:58:247,0.05,-0.12,0.07,-0.04,0.06,0.10,
21:02:58:250,0.03,-0.11,0.08,-0.04,0.06,0.10,
21:02:58:251,0.01,-0.08,0.08,-0.04,0.06,0.10,
21:02:58:258,-0.03,0.01,0.05,-0.04,0.06,0.10,
21:02:58:259,-0.03,0.01,0.05,-0.04,0.06,0.10,
21:02:58:260,-0.04,0.03,0.04,-0.04,0.06,0.10,
21:02:58:260,-0.04,0.03,0.04,0.19,-0.03,-0.01,
21:02:58:262,-0.05,0.06,0.03,0.19,-0.03,-0.01,
21:02:58:265,-0.07,0.10,0.01,0.19,-0.03,-0.01,
21:02:58:267,-0.09,0.14,-0.00,0.19,-0.03,-0.01,
21:02:58:273,-0.09,0.14,-0.00,0.28,-0.01,-0.10,
21:02:58:274,-0.09,0.15,-0.01,0.28,-0.01,-0.10,
21:02:58:274,-0.09,0.16,-0.01,0.28,-0.01,-0.10,
21:02:58:275,-0.08,0.16,-0.01,0.28,-0.01,-0.10,
21:02:58:275,-0.07,0.15,-0.00,0.28,-0.01,-0.10,
21:02:58:275,-0.05,0.10,0.03,0.28,-0.01,-0.10,
21:02:58:276,-0.05,0.10,0.03,0.06,0.12,-0.01,
21:02:58:276,-0.04,0.08,0.04,0.06,0.12,-0.01,
21:02:58:280,-0.01,0.03,0.06,0.06,0.12,-0.01,
21:02:58:280,0.00,0.01,0.07,0.06,0.12,-0.01,
21:02:58:281,0.02,-0.04,0.10,0.06,0.12,-0.01,
21:02:58:285,0.02,-0.04,0.10,-0.14,0.07,0.06,
21:02:58:286,0.02,-0.08,0.11,-0.14,0.07,0.06,
21:02:58:286,0.03,-0.09,0.12,-0.14,0.07,0.06,
21:02:58:287,0.03,-0.11,0.12,-0.14,0.07,0.06,
21:02:58:297,0.03,-0.12,0.11,-0.14,0.07,0.06,
21:02:58:298,0.02,-0.11,0.11,-0.14,0.07,0.06,
21:02:58:298,-0.02,-0.02,0.03,-0.14,0.07,0.06,
21:02:58:299,-0.03,0.00,0.01,-0.14,0.07,0.06,
21:02:58:299,-0.03,0.00,0.01,-0.14,0.07,0.06,
21:02:58:300,-0.03,0.00,0.01,0.07,-0.08,-0.06,
21:02:58:300,-0.03,0.03,-0.01,0.07,-0.08,-0.06,
21:02:58:302,-0.04,0.07,-0.05,0.07,-0.08,-0.06,
21:02:58:305,-0.05,0.10,-0.08,0.07,-0.08,-0.06,
21:02:58:306,-0.05,0.10,-0.08,0.16,-0.06,-0.18,
21:02:58:306,-0.05,0.12,-0.10,0.16,-0.06,-0.18,
21:02:58:308,-0.04,0.13,-0.12,0.16,-0.06,-0.18,
21:02:58:310,-0.04,0.13,-0.12,0.16,-0.06,-0.18,
21:02:58:313,-0.02,0.11,-0.13,0.16,-0.06,-0.18,
21:02:58:315,-0.00,0.07,-0.11,0.16,-0.06,-0.18,
21:02:58:315,-0.00,0.07,-0.11,-0.04,0.07,-0.10,
21:02:58:316,0.01,0.04,-0.10,-0.04,0.07,-0.10,
21:02:58:318,0.02,-0.01,-0.07,-0.04,0.07,-0.10,
21:02:58:319,0.05,-0.07,-0.04,-0.04,0.07,-0.10,
21:02:58:321,0.06,-0.10,-0.03,-0.04,0.07,-0.10,
21:02:58:325,0.07,-0.17,0.01,-0.04,0.07,-0.10,
21:02:58:325,0.07,-0.17,0.01,-0.20,0.04,-0.04,
21:02:58:326,0.06,-0.19,0.02,-0.20,0.04,-0.04,
21:02:58:327,0.06,-0.20,0.03,-0.20,0.04,-0.04,
21:02:58:329,0.06,-0.20,0.03,-0.20,0.04,-0.04,
21:02:58:332,0.06,-0.17,0.02,-0.20,0.04,-0.04,
21:02:58:337,0.03,-0.11,-0.01,-0.20,0.04,-0.04,
21:02:58:338,0.03,-0.11,-0.01,-0.20,0.04,-0.04,
21:02:58:339,-0.00,-0.05,-0.03,-0.20,0.04,-0.04,
21:02:58:339,-0.00,-0.05,-0.03,0.06,-0.10,-0.17,
21:02:58:340,-0.03,0.01,-0.06,0.06,-0.10,-0.17,
21:02:58:341,-0.04,0.04,-0.07,0.06,-0.10,-0.17,
21:02:58:346,-0.05,0.09,-0.09,0.06,-0.10,-0.17,
21:02:58:347,-0.05,0.09,-0.09,0.27,-0.12,-0.30,
21:02:58:347,-0.07,0.13,-0.10,0.27,-0.12,-0.30,
21:02:58:348,-0.07,0.14,-0.10,0.27,-0.12,-0.30,
21:02:58:349,-0.07,0.16,-0.09,0.27,-0.12,-0.30,
21:02:58:351,-0.05,0.16,-0.08,0.27,-0.12,-0.30,
21:02:58:356,-0.01,0.14,-0.06,0.27,-0.12,-0.30,
21:02:58:357,-0.01,0.14,-0.06,0.14,0.06,-0.11,
21:02:58:357,-0.00,0.12,-0.04,0.14,0.06,-0.11,
21:02:58:358,0.02,0.07,0.00,0.14,0.06,-0.11,
21:02:58:360,0.03,0.04,0.03,0.14,0.06,-0.11,
21:02:58:362,0.06,-0.01,0.07,0.14,0.06,-0.11,
21:02:58:368,0.06,-0.01,0.07,-0.04,0.11,0.11,
21:02:58:368,0.09,-0.06,0.10,-0.04,0.11,0.11,
21:02:58:369,0.10,-0.09,0.12,-0.04,0.11,0.11,
21:02:58:370,0.11,-0.12,0.14,-0.04,0.11,0.11,
21:02:58:371,0.10,-0.13,0.16,-0.04,0.11,0.11,
21:02:58:372,0.09,-0.12,0.16,-0.04,0.11,0.11,
21:02:58:388,0.07,-0.06,0.11,-0.04,0.11,0.11,
21:02:58:389,0.05,-0.04,0.10,-0.04,0.11,0.11,
21:02:58:390,0.05,-0.04,0.10,-0.04,0.11,0.11,
21:02:58:390,0.05,-0.04,0.10,0.17,-0.04,0.00,
21:02:58:391,0.01,0.03,0.07,0.17,-0.04,0.00,
21:02:58:392,-0.02,0.09,0.03,0.17,-0.04,0.00,
21:02:58:392,-0.03,0.15,-0.01,0.17,-0.04,0.00,
21:02:58:393,-0.03,0.15,-0.01,0.36,-0.01,-0.14,
21:02:58:393,-0.03,0.17,-0.03,0.36,-0.01,-0.14,
21:02:58:394,-0.04,0.21,-0.06,0.36,-0.01,-0.14,
21:02:58:394,-0.05,0.22,-0.07,0.36,-0.01,-0.14,
21:02:58:395,-0.05,0.22,-0.07,0.36,-0.01,-0.14,
21:02:58:396,-0.03,0.19,-0.07,0.36,-0.01,-0.14,
21:02:58:397,-0.03,0.19,-0.07,0.12,0.09,0.01,
21:02:58:397,-0.02,0.13,-0.04,0.12,0.09,0.01,
21:02:58:398,-0.01,0.09,-0.03,0.12,0.09,0.01,
21:02:58:399,-0.00,0.01,0.01,0.12,0.09,0.01,
21:02:58:401,-0.00,-0.08,0.05,0.12,0.09,0.01,
21:02:58:404,0.00,-0.15,0.09,0.12,0.09,0.01,
21:02:58:405,0.00,-0.15,0.09,-0.17,-0.06,0.15,
21:02:58:406,0.00,-0.18,0.10,-0.17,-0.06,0.15,
21:02:58:407,0.01,-0.21,0.11,-0.17,-0.06,0.15,
21:02:58:409,0.01,-0.22,0.11,-0.17,-0.06,0.15,
21:02:58:411,-0.00,-0.21,0.10,-0.17,-0.06,0.15,
