
time,wx,wy,wz,ax,ay,az,
02:24:42:369,0.07,0.07,-0.05,0.35,-0.18,0.11,
02:24:42:370,0.06,0.08,-0.02,0.35,-0.18,0.11,
02:24:42:370,0.06,0.09,-0.01,0.35,-0.18,0.11,
02:24:42:371,0.08,0.09,-0.00,0.35,-0.18,0.11,
02:24:42:373,0.08,0.09,-0.00,0.34,-0.23,0.26,
02:24:42:373,0.11,0.04,-0.01,0.34,-0.23,0.26,
02:24:42:373,0.12,0.02,-0.00,0.34,-0.23,0.26,
02:24:42:375,0.10,0.01,0.02,0.34,-0.23,0.26,
02:24:42:377,0.10,0.02,0.04,0.34,-0.23,0.26,
02:24:42:379,0.11,0.01,0.04,0.34,-0.23,0.26,
02:24:42:383,0.11,0.01,0.04,0.45,-0.20,0.39,
02:24:42:383,0.15,0.01,0.01,0.45,-0.20,0.39,
02:24:42:383,0.17,0.02,-0.01,0.45,-0.20,0.39,
02:24:42:386,0.17,0.03,-0.01,0.45,-0.20,0.39,
02:24:42:387,0.16,0.07,-0.02,0.45,-0.20,0.39,
02:24:42:389,0.15,0.07,-0.03,0.45,-0.20,0.39,
02:24:42:397,0.10,0.06,-0.04,0.45,-0.20,0.39,
02:24:42:397,0.10,0.06,-0.04,0.45,-0.20,0.39,
02:24:42:398,0.10,0.06,-0.04,0.45,-0.20,0.39,
02:24:42:398,0.10,0.06,-0.04,0.41,-0.17,0.21,
02:24:42:398,0.10,0.06,-0.04,0.41,-0.17,0.21,
02:24:42:399,0.10,0.06,-0.05,0.41,-0.17,0.21,
02:24:42:404,0.10,0.06,-0.05,0.32,-0.09,0.03,
02:24:42:404,0.09,0.05,-0.04,0.32,-0.09,0.03,
02:24:42:405,0.07,0.06,-0.04,0.32,-0.09,0.03,
02:24:42:405,0.04,0.08,-0.02,0.32,-0.09,0.03,
02:24:42:407,0.04,0.09,-0.01,0.32,-0.09,0.03,
02:24:42:409,0.06,0.09,-0.01,0.32,-0.09,0.03,
02:24:42:412,0.07,0.09,-0.01,0.32,-0.09,0.03,
02:24:42:413,0.07,0.09,-0.01,0.24,0.01,0.05,
02:24:42:414,0.06,0.08,0.00,0.24,0.01,0.05,
02:24:42:415,0.03,0.07,0.03,0.24,0.01,0.05,
02:24:42:418,0.03,0.07,0.03,0.24,0.01,0.05,
02:24:42:419,0.04,0.08,0.04,0.24,0.01,0.05,
02:24:42:422,0.04,0.08,0.04,0.23,0.04,0.17,
02:24:42:423,0.06,0.08,0.03,0.23,0.04,0.17,
02:24:42:423,0.06,0.07,0.04,0.23,0.04,0.17,
02:24:42:425,0.04,0.09,0.06,0.23,0.04,0.17,
02:24:42:427,0.02,0.09,0.09,0.23,0.04,0.17,
02:24:42:439,0.02,0.08,0.08,0.23,0.04,0.17,
02:24:42:440,0.02,0.08,0.08,0.17,0.03,0.15,
02:24:42:441,0.03,0.08,0.07,0.17,0.03,0.15,
02:24:42:441,0.03,0.09,0.07,0.17,0.03,0.15,
02:24:42:442,0.03,0.09,0.08,0.17,0.03,0.15,
02:24:42:442,0.01,0.10,0.08,0.17,0.03,0.15,
02:24:42:443,0.02,0.13,0.08,0.17,0.03,0.15,
02:24:42:443,0.05,0.11,0.05,0.17,0.03,0.15,
02:24:42:445,0.05,0.11,0.05,0.22,-0.01,0.31,
02:24:42:446,0.06,0.11,0.04,0.22,-0.01,0.31,
02:24:42:446,0.06,0.11,0.04,0.22,-0.01,0.31,
