
time,wx,wy,wz,ax,ay,az,
02:34:05:097,0.25,0.14,-0.04,0.12,-0.45,0.19,
02:34:05:098,0.26,0.16,-0.03,0.12,-0.45,0.19,
02:34:05:098,0.27,0.19,-0.01,0.12,-0.45,0.19,
02:34:05:101,0.31,0.21,-0.02,0.12,-0.45,0.19,
02:34:05:102,0.31,0.21,-0.02,0.15,-0.46,0.19,
02:34:05:102,0.33,0.22,-0.03,0.15,-0.46,0.19,
02:34:05:104,0.35,0.23,-0.04,0.15,-0.46,0.19,
02:34:05:106,0.35,0.24,-0.03,0.15,-0.46,0.19,
02:34:05:107,0.35,0.25,-0.02,0.15,-0.46,0.19,
02:34:05:115,0.39,0.24,-0.04,0.15,-0.46,0.19,
02:34:05:116,0.39,0.24,-0.04,0.15,-0.46,0.19,
02:34:05:116,0.40,0.23,-0.04,0.15,-0.46,0.19,
02:34:05:117,0.40,0.23,-0.04,0.03,-0.36,0.33,
02:34:05:117,0.40,0.23,-0.04,0.03,-0.36,0.33,
02:34:05:117,0.40,0.22,-0.04,0.03,-0.36,0.33,
02:34:05:121,0.40,0.21,-0.04,0.03,-0.36,0.33,
02:34:05:121,0.40,0.21,-0.04,-0.24,-0.26,0.40,
02:34:05:122,0.41,0.20,-0.04,-0.24,-0.26,0.40,
02:34:05:123,0.41,0.20,-0.04,-0.24,-0.26,0.40,
02:34:05:127,0.42,0.17,-0.06,-0.24,-0.26,0.40,
02:34:05:128,0.43,0.12,-0.09,-0.24,-0.26,0.40,
02:34:05:131,0.42,0.09,-0.10,-0.24,-0.26,0.40,
02:34:05:132,0.42,0.09,-0.10,-0.54,-0.26,0.55,
02:34:05:133,0.41,0.08,-0.10,-0.54,-0.26,0.55,
02:34:05:135,0.39,0.01,-0.11,-0.54,-0.26,0.55,
02:34:05:136,0.38,-0.01,-0.13,-0.54,-0.26,0.55,
02:34:05:138,0.38,-0.07,-0.17,-0.54,-0.26,0.55,
02:34:05:141,0.38,-0.13,-0.21,-0.54,-0.26,0.55,
02:34:05:141,0.38,-0.13,-0.21,-0.72,-0.33,0.78,
02:34:05:142,0.36,-0.15,-0.23,-0.72,-0.33,0.78,
02:34:05:151,0.32,-0.18,-0.25,-0.72,-0.33,0.78,
02:34:05:152,0.28,-0.22,-0.29,-0.72,-0.33,0.78,
02:34:05:152,0.26,-0.25,-0.34,-0.72,-0.33,0.78,
02:34:05:153,0.21,-0.25,-0.38,-0.72,-0.33,0.78,
02:34:05:153,0.21,-0.25,-0.38,-0.72,-0.33,0.78,
02:34:05:154,0.21,-0.25,-0.38,-0.70,-0.30,0.69,
02:34:05:154,0.16,-0.23,-0.39,-0.70,-0.30,0.69,
02:34:05:156,0.13,-0.23,-0.40,-0.70,-0.30,0.69,
02:34:05:158,0.11,-0.22,-0.41,-0.70,-0.30,0.69,
02:34:05:162,0.11,-0.22,-0.41,-0.46,-0.25,0.76,
02:34:05:163,0.10,-0.22,-0.42,-0.46,-0.25,0.76,
02:34:05:163,0.10,-0.22,-0.41,-0.46,-0.25,0.76,
02:34:05:164,0.07,-0.21,-0.38,-0.46,-0.25,0.76,
02:34:05:167,0.03,-0.22,-0.34,-0.46,-0.25,0.76,
02:34:05:169,0.02,-0.23,-0.31,-0.46,-0.25,0.76,
02:34:05:173,0.02,-0.23,-0.31,-0.26,-0.10,0.70,
02:34:05:173,0.01,-0.24,-0.27,-0.26,-0.10,0.70,
02:34:05:174,-0.01,-0.25,-0.22,-0.26,-0.10,0.70,
02:34:05:174,-0.02,-0.24,-0.19,-0.26,-0.10,0.70,
02:34:05:176,-0.04,-0.20,-0.13,-0.26,-0.10,0.70,
02:34:05:178,-0.04,-0.17,-0.09,-0.26,-0.10,0.70,
02:34:05:182,-0.04,-0.12,-0.05,-0.26,-0.10,0.70,
02:34:05:182,-0.04,-0.08,-0.02,-0.26,-0.10,0.70,
02:34:05:182,-0.04,-0.08,-0.02,0.08,0.22,0.55,
02:34:05:185,-0.07,-0.02,0.03,0.08,0.22,0.55,
02:34:05:186,-0.08,0.01,0.05,0.08,0.22,0.55,
02:34:05:187,-0.08,0.06,0.10,0.08,0.22,0.55,
02:34:05:193,-0.09,0.17,0.19,0.08,0.22,0.55,
02:34:05:194,-0.09,0.17,0.19,0.08,0.22,0.55,
02:34:05:194,-0.10,0.19,0.22,0.08,0.22,0.55,
02:34:05:195,-0.10,0.19,0.22,0.29,0.37,0.38,
02:34:05:195,-0.12,0.22,0.29,0.29,0.37,0.38,
02:34:05:197,-0.12,0.23,0.31,0.29,0.37,0.38,
02:34:05:201,-0.13,0.25,0.38,0.29,0.37,0.38,
02:34:05:201,-0.13,0.25,0.38,0.30,0.33,0.34,
02:34:05:203,-0.14,0.25,0.41,0.30,0.33,0.34,
02:34:05:203,-0.16,0.25,0.45,0.30,0.33,0.34,
02:34:05:205,-0.17,0.26,0.46,0.30,0.33,0.34,
02:34:05:208,-0.17,0.25,0.47,0.30,0.33,0.34,
02:34:05:211,-0.15,0.25,0.45,0.30,0.33,0.34,
02:34:05:211,-0.15,0.25,0.45,0.29,0.36,0.44,
02:34:05:212,-0.14,0.25,0.44,0.29,0.36,0.44,
02:34:05:214,-0.14,0.25,0.42,0.29,0.36,0.44,
02:34:05:215,-0.14,0.24,0.40,0.29,0.36,0.44,
02:34:05:218,-0.15,0.22,0.38,0.29,0.36,0.44,
02:34:05:221,-0.15,0.20,0.35,0.29,0.36,0.44,
02:34:05:221,-0.15,0.20,0.35,0.10,0.15,0.46,
02:34:05:222,-0.17,0.14,0.32,0.10,0.15,0.46,
02:34:05:224,-0.17,0.12,0.30,0.10,0.15,0.46,
02:34:05:233,-0.19,0.06,0.26,0.10,0.15,0.46,
