
time,wx,wy,wz,ax,ay,az,
02:37:25:851,0.04,0.09,-0.00,0.00,0.10,-0.18,
02:37:25:851,0.04,0.11,0.00,0.00,0.10,-0.18,
02:37:25:852,0.04,0.11,0.00,-0.00,0.14,-0.39,
02:37:25:852,0.05,0.12,0.00,-0.00,0.14,-0.39,
02:37:25:853,0.10,0.12,0.00,-0.00,0.14,-0.39,
02:37:25:853,0.14,0.10,-0.00,-0.00,0.14,-0.39,
02:37:25:855,0.14,0.10,-0.00,-0.00,0.14,-0.39,
02:37:25:856,0.15,0.08,0.02,-0.00,0.14,-0.39,
02:37:25:858,0.15,0.07,0.04,-0.00,0.14,-0.39,
02:37:25:858,0.16,0.07,0.06,-0.00,0.14,-0.39,
02:37:25:862,0.17,0.05,0.06,-0.00,0.14,-0.39,
02:37:25:863,0.20,0.02,0.05,-0.00,0.14,-0.39,
02:37:25:869,0.20,0.02,0.05,-0.17,0.09,-0.35,
02:37:25:869,0.19,0.04,0.06,-0.17,0.09,-0.35,
02:37:25:870,0.18,0.05,0.06,-0.17,0.09,-0.35,
02:37:25:870,0.18,0.05,0.06,-0.17,0.09,-0.35,
02:37:25:871,0.19,0.05,0.04,-0.17,0.09,-0.35,
02:37:25:873,0.19,0.06,0.02,-0.17,0.09,-0.35,
02:37:25:877,0.19,0.06,0.02,-0.14,0.16,-0.30,
02:37:25:878,0.19,0.09,-0.03,-0.14,0.16,-0.30,
02:37:25:879,0.17,0.11,-0.03,-0.14,0.16,-0.30,
02:37:25:879,0.15,0.11,-0.04,-0.14,0.16,-0.30,
02:37:25:880,0.14,0.12,-0.05,-0.14,0.16,-0.30,
02:37:25:881,0.15,0.12,-0.08,-0.14,0.16,-0.30,
02:37:25:885,0.18,0.09,-0.11,-0.14,0.16,-0.30,
02:37:25:885,0.18,0.09,-0.11,-0.10,0.15,0.11,
02:37:25:886,0.19,0.07,-0.11,-0.10,0.15,0.11,
02:37:25:887,0.17,0.03,-0.10,-0.10,0.15,0.11,
02:37:25:889,0.16,0.01,-0.09,-0.10,0.15,0.11,
02:37:25:892,0.14,-0.04,-0.06,-0.10,0.15,0.11,
02:37:25:895,0.13,-0.11,-0.06,-0.10,0.15,0.11,
02:37:25:895,0.13,-0.11,-0.06,-0.23,0.04,0.31,
02:37:25:896,0.13,-0.14,-0.05,-0.23,0.04,0.31,
02:37:25:897,0.11,-0.17,-0.05,-0.23,0.04,0.31,
02:37:25:900,0.09,-0.19,-0.05,-0.23,0.04,0.31,
02:37:25:901,0.07,-0.20,-0.05,-0.23,0.04,0.31,
02:37:25:909,0.02,-0.15,-0.12,-0.23,0.04,0.31,
02:37:25:910,-0.01,-0.13,-0.13,-0.23,0.04,0.31,
02:37:25:911,-0.01,-0.13,-0.13,-0.23,0.04,0.31,
02:37:25:911,-0.01,-0.13,-0.13,-0.01,0.12,0.24,
02:37:25:912,-0.03,-0.11,-0.14,-0.01,0.12,0.24,
02:37:25:912,-0.09,-0.06,-0.14,-0.01,0.12,0.24,
02:37:25:915,-0.13,-0.02,-0.15,-0.01,0.12,0.24,
02:37:25:915,-0.13,-0.02,-0.15,0.11,0.24,0.01,
02:37:25:917,-0.13,-0.00,-0.15,0.11,0.24,0.01,
02:37:25:917,-0.13,0.01,-0.16,0.11,0.24,0.01,
02:37:25:919,-0.13,0.02,-0.14,0.11,0.24,0.01,
02:37:25:921,-0.14,0.01,-0.12,0.11,0.24,0.01,
02:37:25:925,-0.17,-0.01,-0.06,0.11,0.24,0.01,
02:37:25:925,-0.17,-0.01,-0.06,-0.04,0.28,-0.08,
02:37:25:927,-0.17,-0.04,-0.02,-0.04,0.28,-0.08,
02:37:25:933,-0.16,-0.05,0.00,-0.04,0.28,-0.08,
02:37:25:935,-0.13,-0.08,0.04,-0.04,0.28,-0.08,
02:37:25:938,-0.12,-0.09,0.09,-0.04,0.28,-0.08,
02:37:25:939,-0.13,-0.08,0.15,-0.04,0.28,-0.08,
02:37:25:939,-0.14,-0.07,0.17,-0.04,0.28,-0.08,
02:37:25:940,-0.12,-0.05,0.19,-0.04,0.28,-0.08,
02:37:25:940,-0.12,-0.05,0.19,-0.20,0.36,-0.22,
02:37:25:941,-0.10,-0.04,0.19,-0.20,0.36,-0.22,
02:37:25:941,-0.08,-0.02,0.19,-0.20,0.36,-0.22,
02:37:25:952,-0.11,0.10,0.20,-0.20,0.36,-0.22,
02:37:25:953,-0.11,0.10,0.20,-0.20,0.36,-0.22,
02:37:25:954,-0.11,0.10,0.20,-0.20,0.36,-0.22,
02:37:25:954,-0.11,0.10,0.20,-0.05,0.30,-0.30,
02:37:25:955,-0.08,0.11,0.17,-0.05,0.30,-0.30,
02:37:25:955,-0.06,0.13,0.15,-0.05,0.30,-0.30,
02:37:25:956,-0.08,0.13,0.15,-0.05,0.30,-0.30,
02:37:25:956,-0.10,0.13,0.15,-0.05,0.30,-0.30,
02:37:25:957,-0.10,0.13,0.15,-0.08,0.16,-0.41,
02:37:25:960,-0.12,0.13,0.16,-0.08,0.16,-0.41,
02:37:25:961,-0.11,0.12,0.15,-0.08,0.16,-0.41,
02:37:25:962,-0.09,0.10,0.12,-0.08,0.16,-0.41,
02:37:25:965,-0.05,0.08,0.10,-0.08,0.16,-0.41,
02:37:25:966,-0.05,0.07,0.09,-0.08,0.16,-0.41,
02:37:25:966,-0.05,0.07,0.09,-0.10,0.08,-0.18,
02:37:25:967,-0.04,0.05,0.08,-0.10,0.08,-0.18,
02:37:25:970,-0.02,0.04,0.06,-0.10,0.08,-0.18,
02:37:25:971,-0.00,0.02,0.04,-0.10,0.08,-0.18,
02:37:25:974,0.03,-0.02,0.01,-0.10,0.08,-0.18,
02:37:25:976,0.03,-0.02,0.01,-0.22,0.06,-0.12,
02:37:25:976,0.03,-0.04,-0.01,-0.22,0.06,-0.12,
02:37:25:978,0.02,-0.05,-0.01,-0.22,0.06,-0.12,
02:37:25:979,0.03,-0.08,-0.03,-0.22,0.06,-0.12,
02:37:25:981,0.06,-0.12,-0.07,-0.22,0.06,-0.12,
02:37:25:986,0.07,-0.15,-0.10,-0.22,0.06,-0.12,
02:37:25:987,0.07,-0.15,-0.10,-0.22,0.06,-0.12,
02:37:25:987,0.07,-0.15,-0.10,-0.25,-0.10,-0.16,
02:37:25:987,0.01,-0.15,-0.09,-0.25,-0.10,-0.16,
02:37:25:989,-0.01,-0.14,-0.09,-0.25,-0.10,-0.16,
