
time,wx,wy,wz,ax,ay,az,
21:29:49:657,-0.07,0.09,-0.03,0.11,-0.04,-0.10,
21:29:49:658,-0.04,0.10,-0.01,0.11,-0.04,-0.10,
21:29:49:659,-0.04,0.10,-0.01,0.17,-0.10,-0.14,
21:29:49:659,-0.01,0.10,0.02,0.17,-0.10,-0.14,
21:29:49:660,0.00,0.10,0.03,0.17,-0.10,-0.14,
21:29:49:660,0.03,0.10,0.07,0.17,-0.10,-0.14,
21:29:49:664,0.07,0.09,0.09,0.17,-0.10,-0.14,
21:29:49:665,0.10,0.08,0.12,0.17,-0.10,-0.14,
21:29:49:666,0.12,0.08,0.13,0.17,-0.10,-0.14,
21:29:49:666,0.12,0.08,0.13,0.15,-0.10,-0.13,
21:29:49:671,0.15,0.08,0.14,0.15,-0.10,-0.13,
21:29:49:672,0.16,0.08,0.15,0.15,-0.10,-0.13,
21:29:49:672,0.19,0.09,0.15,0.15,-0.10,-0.13,
21:29:49:675,0.22,0.10,0.15,0.15,-0.10,-0.13,
21:29:49:675,0.22,0.10,0.15,0.16,-0.12,-0.14,
21:29:49:676,0.23,0.11,0.15,0.16,-0.12,-0.14,
21:29:49:677,0.24,0.12,0.14,0.16,-0.12,-0.14,
21:29:49:679,0.26,0.14,0.13,0.16,-0.12,-0.14,
21:29:49:681,0.26,0.15,0.12,0.16,-0.12,-0.14,
21:29:49:689,0.26,0.15,0.12,0.12,-0.15,-0.11,
21:29:49:689,0.28,0.18,0.07,0.12,-0.15,-0.11,
21:29:49:690,0.28,0.18,0.06,0.12,-0.15,-0.11,
21:29:49:690,0.28,0.18,0.06,0.12,-0.15,-0.11,
21:29:49:691,0.28,0.18,0.05,0.12,-0.15,-0.11,
21:29:49:692,0.29,0.17,0.04,0.12,-0.15,-0.11,
21:29:49:694,0.29,0.15,0.03,0.12,-0.15,-0.11,
21:29:49:695,0.29,0.15,0.03,-0.04,-0.13,-0.01,
21:29:49:696,0.29,0.14,0.02,-0.04,-0.13,-0.01,
21:29:49:698,0.29,0.11,0.02,-0.04,-0.13,-0.01,
21:29:49:700,0.28,0.07,0.01,-0.04,-0.13,-0.01,
21:29:49:701,0.27,0.06,0.01,-0.04,-0.13,-0.01,
21:29:49:704,0.26,0.02,0.00,-0.04,-0.13,-0.01,
21:29:49:704,0.26,0.02,0.00,-0.19,-0.12,0.11,
