
time,wx,wy,wz,ax,ay,az,
02:30:54:121,0.16,0.27,0.05,0.44,0.12,-0.05,
02:30:54:122,0.16,0.27,0.05,0.44,0.12,-0.05,
02:30:54:122,0.16,0.27,0.05,0.49,-0.03,0.20,
02:30:54:123,0.20,0.26,0.03,0.49,-0.03,0.20,
02:30:54:123,0.22,0.27,0.03,0.49,-0.03,0.20,
02:30:54:124,0.23,0.27,0.04,0.49,-0.03,0.20,
02:30:54:125,0.26,0.25,0.03,0.49,-0.03,0.20,
02:30:54:125,0.26,0.25,0.03,0.36,-0.26,0.25,
02:30:54:126,0.27,0.22,0.03,0.36,-0.26,0.25,
02:30:54:126,0.27,0.22,0.03,0.36,-0.26,0.25,
02:30:54:127,0.26,0.20,0.03,0.36,-0.26,0.25,
02:30:54:130,0.28,0.18,0.01,0.36,-0.26,0.25,
02:30:54:133,0.31,0.20,-0.03,0.36,-0.26,0.25,
02:30:54:134,0.31,0.20,-0.03,0.36,-0.29,0.37,
02:30:54:134,0.33,0.21,-0.04,0.36,-0.29,0.37,
02:30:54:136,0.34,0.22,-0.08,0.36,-0.29,0.37,
02:30:54:138,0.34,0.23,-0.09,0.36,-0.29,0.37,
02:30:54:140,0.34,0.24,-0.11,0.36,-0.29,0.37,
02:30:54:143,0.35,0.22,-0.13,0.36,-0.29,0.37,
02:30:54:143,0.35,0.22,-0.13,0.24,-0.24,0.35,
02:30:54:144,0.35,0.22,-0.13,0.24,-0.24,0.35,
02:30:54:146,0.35,0.20,-0.13,0.24,-0.24,0.35,
02:30:54:156,0.33,0.18,-0.12,0.24,-0.24,0.35,
02:30:54:157,0.33,0.16,-0.11,0.24,-0.24,0.35,
02:30:54:157,0.36,0.10,-0.12,0.24,-0.24,0.35,
02:30:54:158,0.36,0.08,-0.12,0.24,-0.24,0.35,
02:30:54:158,0.36,0.08,-0.12,0.15,-0.18,0.51,
02:30:54:158,0.37,0.08,-0.11,0.15,-0.18,0.51,
02:30:54:159,0.36,0.08,-0.11,0.15,-0.18,0.51,
02:30:54:160,0.33,0.04,-0.09,0.15,-0.18,0.51,
02:30:54:163,0.33,0.04,-0.09,0.02,-0.08,0.36,
02:30:54:164,0.30,0.01,-0.08,0.02,-0.08,0.36,
02:30:54:165,0.29,0.01,-0.07,0.02,-0.08,0.36,
02:30:54:166,0.29,0.01,-0.08,0.02,-0.08,0.36,
02:30:54:169,0.28,0.03,-0.09,0.02,-0.08,0.36,
02:30:54:170,0.27,0.03,-0.10,0.02,-0.08,0.36,
02:30:54:173,0.25,0.07,-0.11,0.02,-0.08,0.36,
02:30:54:173,0.25,0.07,-0.11,0.04,0.01,0.29,
02:30:54:173,0.22,0.08,-0.11,0.04,0.01,0.29,
02:30:54:175,0.22,0.09,-0.11,0.04,0.01,0.29,
02:30:54:178,0.21,0.11,-0.11,0.04,0.01,0.29,
02:30:54:180,0.18,0.10,-0.09,0.04,0.01,0.29,
02:30:54:182,0.18,0.10,-0.09,-0.06,0.12,0.20,
02:30:54:183,0.15,0.07,-0.06,-0.06,0.12,0.20,
02:30:54:183,0.13,0.07,-0.04,-0.06,0.12,0.20,
02:30:54:186,0.10,0.05,0.00,-0.06,0.12,0.20,
02:30:54:188,0.10,0.03,0.01,-0.06,0.12,0.20,
02:30:54:189,0.08,0.00,0.04,-0.06,0.12,0.20,
02:30:54:195,0.02,-0.04,0.08,-0.06,0.12,0.20,
02:30:54:195,0.01,-0.04,0.09,-0.06,0.12,0.20,
02:30:54:196,0.01,-0.04,0.09,-0.04,0.17,0.17,
02:30:54:196,0.01,-0.04,0.09,-0.04,0.17,0.17,
02:30:54:198,-0.01,-0.03,0.08,-0.04,0.17,0.17,
02:30:54:199,-0.01,-0.03,0.07,-0.04,0.17,0.17,
02:30:54:203,-0.01,-0.03,0.07,0.03,0.25,0.00,
02:30:54:204,-0.07,-0.00,0.05,0.03,0.25,0.00,
02:30:54:207,-0.09,0.01,0.05,0.03,0.25,0.00,
02:30:54:208,-0.11,0.02,0.05,0.03,0.25,0.00,
02:30:54:208,-0.13,0.04,0.02,0.03,0.25,0.00,
02:30:54:210,-0.14,0.04,-0.01,0.03,0.25,0.00,
02:30:54:213,-0.16,0.04,-0.02,0.03,0.25,0.00,
02:30:54:214,-0.17,0.03,-0.01,0.03,0.25,0.00,
02:30:54:214,-0.17,0.03,-0.01,0.06,0.14,0.00,
02:30:54:216,-0.20,0.03,-0.00,0.06,0.14,0.00,
02:30:54:217,-0.22,0.01,-0.01,0.06,0.14,0.00,
02:30:54:219,-0.22,-0.03,-0.02,0.06,0.14,0.00,
02:30:54:223,-0.20,-0.10,-0.06,0.06,0.14,0.00,
02:30:54:224,-0.20,-0.10,-0.06,-0.05,-0.11,0.13,
02:30:54:224,-0.18,-0.11,-0.07,-0.05,-0.11,0.13,
02:30:54:226,-0.18,-0.12,-0.07,-0.05,-0.11,0.13,
02:30:54:228,-0.18,-0.13,-0.07,-0.05,-0.11,0.13,
02:30:54:235,-0.16,-0.13,-0.08,-0.05,-0.11,0.13,
02:30:54:236,-0.08,-0.15,-0.14,-0.05,-0.11,0.13,
02:30:54:236,-0.08,-0.15,-0.14,-0.05,-0.11,0.13,
02:30:54:237,-0.07,-0.14,-0.15,-0.05,-0.11,0.13,
02:30:54:237,-0.07,-0.14,-0.15,-0.04,-0.08,0.17,
02:30:54:237,-0.06,-0.13,-0.15,-0.04,-0.08,0.17,
02:30:54:239,-0.06,-0.13,-0.14,-0.04,-0.08,0.17,
02:30:54:242,-0.03,-0.13,-0.15,-0.04,-0.08,0.17,
02:30:54:243,-0.03,-0.13,-0.15,-0.02,-0.08,0.16,
02:30:54:243,-0.00,-0.14,-0.16,-0.02,-0.08,0.16,
02:30:54:245,0.05,-0.15,-0.18,-0.02,-0.08,0.16,
02:30:54:254,0.06,-0.14,-0.17,-0.02,-0.08,0.16,
02:30:54:255,0.05,-0.13,-0.15,-0.02,-0.08,0.16,
02:30:54:255,0.06,-0.09,-0.12,-0.02,-0.08,0.16,
02:30:54:256,0.06,-0.09,-0.12,0.21,-0.19,-0.08,
02:30:54:256,0.08,-0.09,-0.13,0.21,-0.19,-0.08,
02:30:54:256,0.10,-0.09,-0.14,0.21,-0.19,-0.08,
02:30:54:258,0.12,-0.07,-0.14,0.21,-0.19,-0.08,
02:30:54:260,0.10,-0.05,-0.12,0.21,-0.19,-0.08,
02:30:54:262,0.09,0.02,-0.10,0.21,-0.19,-0.08,
02:30:54:263,0.09,0.02,-0.10,0.29,-0.10,-0.43,
02:30:54:266,0.10,0.03,-0.10,0.29,-0.10,-0.43,
02:30:54:266,0.14,0.05,-0.12,0.29,-0.10,-0.43,
02:30:54:267,0.18,0.08,-0.13,0.29,-0.10,-0.43,
02:30:54:270,0.18,0.10,-0.12,0.29,-0.10,-0.43,
02:30:54:281,0.18,0.16,-0.03,0.29,-0.10,-0.43,
02:30:54:282,0.19,0.16,-0.02,0.29,-0.10,-0.43,
02:30:54:283,0.19,0.16,-0.02,0.29,-0.10,-0.43,
02:30:54:284,0.20,0.15,-0.01,0.29,-0.10,-0.43,
02:30:54:285,0.20,0.14,0.00,0.29,-0.10,-0.43,
02:30:54:286,0.20,0.14,0.00,0.37,-0.11,-0.35,
02:30:54:287,0.17,0.16,0.08,0.37,-0.11,-0.35,
