
time,wx,wy,wz,ax,ay,az,
02:33:12:707,0.05,0.26,0.05,0.61,-0.07,-0.25,
02:33:12:708,0.07,0.31,0.06,0.61,-0.07,-0.25,
02:33:12:708,0.08,0.32,0.06,0.61,-0.07,-0.25,
02:33:12:708,0.09,0.34,0.06,0.61,-0.07,-0.25,
02:33:12:709,0.12,0.37,0.05,0.61,-0.07,-0.25,
02:33:12:709,0.13,0.39,0.05,0.61,-0.07,-0.25,
02:33:12:711,0.15,0.42,0.04,0.61,-0.07,-0.25,
02:33:12:712,0.15,0.42,0.04,0.56,-0.08,-0.26,
02:33:12:712,0.16,0.43,0.03,0.56,-0.08,-0.26,
02:33:12:723,0.19,0.43,0.02,0.56,-0.08,-0.26,
02:33:12:723,0.19,0.42,0.01,0.56,-0.08,-0.26,
02:33:12:723,0.19,0.40,0.01,0.56,-0.08,-0.26,
02:33:12:724,0.18,0.40,0.02,0.56,-0.08,-0.26,
02:33:12:724,0.18,0.40,0.02,0.25,-0.11,-0.38,
02:33:12:724,0.18,0.39,0.02,0.25,-0.11,-0.38,
02:33:12:724,0.20,0.37,0.00,0.25,-0.11,-0.38,
02:33:12:726,0.23,0.33,-0.03,0.25,-0.11,-0.38,
02:33:12:728,0.24,0.32,-0.04,0.25,-0.11,-0.38,
02:33:12:733,0.27,0.29,-0.07,0.25,-0.11,-0.38,
02:33:12:733,0.28,0.27,-0.08,0.25,-0.11,-0.38,
02:33:12:734,0.28,0.27,-0.08,0.00,-0.16,-0.17,
02:33:12:734,0.29,0.25,-0.09,0.00,-0.16,-0.17,
02:33:12:736,0.31,0.18,-0.11,0.00,-0.16,-0.17,
02:33:12:738,0.33,0.09,-0.11,0.00,-0.16,-0.17,
02:33:12:741,0.35,-0.01,-0.12,0.00,-0.16,-0.17,
02:33:12:742,0.35,-0.01,-0.12,-0.31,-0.20,0.17,
02:33:12:742,0.35,-0.05,-0.11,-0.31,-0.20,0.17,
02:33:12:747,0.34,-0.12,-0.09,-0.31,-0.20,0.17,
02:33:12:748,0.33,-0.16,-0.09,-0.31,-0.20,0.17,
02:33:12:749,0.34,-0.20,-0.11,-0.31,-0.20,0.17,
02:33:12:751,0.34,-0.20,-0.11,-0.29,-0.25,0.38,
02:33:12:752,0.33,-0.23,-0.13,-0.29,-0.25,0.38,
02:33:12:753,0.31,-0.23,-0.15,-0.29,-0.25,0.38,
02:33:12:754,0.24,-0.20,-0.16,-0.29,-0.25,0.38,
02:33:12:756,0.17,-0.16,-0.18,-0.29,-0.25,0.38,
02:33:12:758,0.12,-0.12,-0.23,-0.29,-0.25,0.38,
02:33:12:762,0.12,-0.12,-0.23,-0.02,-0.18,0.23,
02:33:12:762,0.07,-0.08,-0.27,-0.02,-0.18,0.23,
02:33:12:762,0.04,-0.06,-0.29,-0.02,-0.18,0.23,
02:33:12:765,-0.02,-0.01,-0.30,-0.02,-0.18,0.23,
02:33:12:766,-0.04,0.01,-0.31,-0.02,-0.18,0.23,
02:33:12:768,-0.06,0.03,-0.31,-0.02,-0.18,0.23,
02:33:12:774,-0.06,0.04,-0.28,-0.02,-0.18,0.23,
02:33:12:775,-0.06,0.04,-0.28,-0.02,-0.18,0.23,
02:33:12:775,-0.06,0.02,-0.25,-0.02,-0.18,0.23,
02:33:12:776,-0.06,0.02,-0.25,-0.06,0.03,0.34,
02:33:12:776,-0.07,-0.03,-0.19,-0.06,0.03,0.34,
02:33:12:779,-0.08,-0.06,-0.15,-0.06,0.03,0.34,
02:33:12:781,-0.07,-0.13,-0.08,-0.06,0.03,0.34,
02:33:12:782,-0.07,-0.13,-0.08,-0.27,0.19,0.39,
02:33:12:782,-0.08,-0.18,0.00,-0.27,0.19,0.39,
02:33:12:784,-0.09,-0.21,0.04,-0.27,0.19,0.39,
02:33:12:787,-0.10,-0.23,0.10,-0.27,0.19,0.39,
02:33:12:788,-0.10,-0.22,0.14,-0.27,0.19,0.39,
02:33:12:791,-0.09,-0.19,0.14,-0.27,0.19,0.39,
02:33:12:792,-0.09,-0.19,0.14,-0.01,0.39,0.37,
02:33:12:792,-0.09,-0.16,0.14,-0.01,0.39,0.37,
02:33:12:794,-0.11,-0.09,0.13,-0.01,0.39,0.37,
02:33:12:796,-0.12,-0.05,0.13,-0.01,0.39,0.37,
02:33:12:799,-0.16,0.03,0.13,-0.01,0.39,0.37,
02:33:12:802,-0.19,0.08,0.11,-0.01,0.39,0.37,
02:33:12:803,-0.19,0.08,0.11,0.34,0.35,0.08,
02:33:12:804,-0.20,0.11,0.11,0.34,0.35,0.08,
02:33:12:804,-0.23,0.15,0.10,0.34,0.35,0.08,
02:33:12:806,-0.26,0.19,0.12,0.34,0.35,0.08,
02:33:12:808,-0.28,0.21,0.14,0.34,0.35,0.08,
02:33:12:814,-0.24,0.19,0.16,0.34,0.35,0.08,
02:33:12:814,-0.24,0.19,0.16,0.34,0.35,0.08,
02:33:12:815,-0.24,0.19,0.16,0.33,0.16,0.23,
02:33:12:817,-0.22,0.18,0.17,0.33,0.16,0.23,
02:33:12:817,-0.21,0.17,0.18,0.33,0.16,0.23,
02:33:12:822,-0.20,0.15,0.21,0.33,0.16,0.23,
02:33:12:823,-0.20,0.15,0.21,0.31,0.16,0.20,
02:33:12:823,-0.19,0.12,0.24,0.31,0.16,0.20,
02:33:12:823,-0.18,0.09,0.24,0.31,0.16,0.20,
02:33:12:825,-0.14,0.05,0.24,0.31,0.16,0.20,
02:33:12:826,-0.11,0.03,0.22,0.31,0.16,0.20,
02:33:12:828,-0.10,0.01,0.21,0.31,0.16,0.20,
02:33:12:832,-0.07,0.01,0.18,0.31,0.16,0.20,
02:33:12:833,-0.07,0.01,0.18,-0.06,0.19,0.19,
02:33:12:833,-0.04,0.01,0.14,-0.06,0.19,0.19,
02:33:12:834,-0.03,0.01,0.12,-0.06,0.19,0.19,
02:33:12:836,-0.01,0.02,0.08,-0.06,0.19,0.19,
02:33:12:838,-0.01,0.03,0.05,-0.06,0.19,0.19,
02:33:12:841,-0.01,0.03,0.02,-0.06,0.19,0.19,
02:33:12:842,-0.01,0.03,0.02,-0.15,-0.09,0.09,
02:33:12:842,-0.02,0.02,0.01,-0.15,-0.09,0.09,
02:33:12:845,-0.03,0.00,-0.01,-0.15,-0.09,0.09,
02:33:12:847,-0.04,-0.00,-0.02,-0.15,-0.09,0.09,
02:33:12:848,-0.06,-0.01,-0.04,-0.15,-0.09,0.09,
02:33:12:855,-0.06,-0.01,-0.04,-0.14,-0.20,0.17,
02:33:12:856,-0.05,-0.02,-0.09,-0.14,-0.20,0.17,
02:33:12:856,-0.03,-0.02,-0.12,-0.14,-0.20,0.17,
02:33:12:857,-0.03,-0.02,-0.12,-0.14,-0.20,0.17,
02:33:12:857,0.00,-0.03,-0.16,-0.14,-0.20,0.17,
02:33:12:858,0.02,-0.03,-0.18,-0.14,-0.20,0.17,
02:33:12:861,0.05,-0.04,-0.20,-0.14,-0.20,0.17,
02:33:12:862,0.05,-0.04,-0.20,-0.22,-0.13,0.14,
02:33:12:862,0.06,-0.05,-0.22,-0.22,-0.13,0.14,
02:33:12:864,0.11,-0.09,-0.24,-0.22,-0.13,0.14,
02:33:12:867,0.12,-0.11,-0.25,-0.22,-0.13,0.14,
02:33:12:869,0.14,-0.13,-0.24,-0.22,-0.13,0.14,
02:33:12:871,0.15,-0.14,-0.22,-0.22,-0.13,0.14,
02:33:12:872,0.15,-0.14,-0.22,-0.29,-0.18,0.11,
02:33:12:873,0.17,-0.14,-0.21,-0.29,-0.18,0.11,
02:33:12:874,0.20,-0.15,-0.21,-0.29,-0.18,0.11,
02:33:12:877,0.22,-0.14,-0.20,-0.29,-0.18,0.11,
02:33:12:878,0.22,-0.12,-0.19,-0.29,-0.18,0.11,
02:33:12:882,0.21,-0.10,-0.17,-0.29,-0.18,0.11,
02:33:12:883,0.20,-0.07,-0.16,-0.29,-0.18,0.11,
02:33:12:884,0.20,-0.07,-0.16,-0.17,-0.17,-0.07,
02:33:12:884,0.21,-0.05,-0.17,-0.17,-0.17,-0.07,
02:33:12:887,0.22,-0.03,-0.18,-0.17,-0.17,-0.07,
02:33:12:889,0.21,0.03,-0.17,-0.17,-0.17,-0.07,
02:33:12:895,0.19,0.13,-0.14,-0.17,-0.17,-0.07,
02:33:12:896,0.19,0.14,-0.13,-0.17,-0.17,-0.07,
02:33:12:896,0.19,0.14,-0.13,-0.17,-0.17,-0.07,
02:33:12:897,0.19,0.14,-0.13,0.03,-0.03,-0.03,
02:33:12:898,0.20,0.15,-0.13,0.03,-0.03,-0.03,
02:33:12:898,0.20,0.16,-0.10,0.03,-0.03,-0.03,
02:33:12:907,0.18,0.16,-0.06,0.03,-0.03,-0.03,
02:33:12:907,0.18,0.16,-0.06,-0.02,0.11,0.01,
02:33:12:908,0.18,0.15,-0.04,-0.02,0.11,0.01,
02:33:12:909,0.19,0.13,-0.01,-0.02,0.11,0.01,
02:33:12:909,0.20,0.10,0.02,-0.02,0.11,0.01,
02:33:12:910,0.19,0.08,0.04,-0.02,0.11,0.01,
02:33:12:911,0.13,0.06,0.12,-0.02,0.11,0.01,
02:33:12:912,0.13,0.06,0.12,-0.19,0.21,-0.06,
02:33:12:912,0.12,0.05,0.13,-0.19,0.21,-0.06,
02:33:12:915,0.11,0.04,0.14,-0.19,0.21,-0.06,
