
time,wx,wy,wz,ax,ay,az,
20:57:23:500,0.03,-0.11,0.16,-0.25,0.05,-0.10,
20:57:23:501,0.05,-0.16,0.18,-0.25,0.05,-0.10,
20:57:23:501,0.09,-0.26,0.23,-0.25,0.05,-0.10,
20:57:23:502,0.10,-0.27,0.23,-0.25,0.05,-0.10,
20:57:23:502,0.10,-0.27,0.23,-0.49,0.12,-0.02,
20:57:23:504,0.11,-0.27,0.21,-0.49,0.12,-0.02,
20:57:23:505,0.12,-0.26,0.19,-0.49,0.12,-0.02,
20:57:23:507,0.10,-0.19,0.14,-0.49,0.12,-0.02,
20:57:23:511,0.08,-0.11,0.07,-0.49,0.12,-0.02,
20:57:23:512,0.08,-0.11,0.07,-0.12,-0.02,-0.31,
20:57:23:512,0.05,-0.06,0.04,-0.12,-0.02,-0.31,
20:57:23:518,0.03,0.05,-0.04,-0.12,-0.02,-0.31,
20:57:23:519,0.01,0.14,-0.11,-0.12,-0.02,-0.31,
20:57:23:519,-0.01,0.18,-0.14,-0.12,-0.02,-0.31,
20:57:23:526,-0.04,0.27,-0.21,-0.12,-0.02,-0.31,
20:57:23:527,-0.04,0.27,-0.21,-0.12,-0.02,-0.31,
20:57:23:527,-0.04,0.27,-0.21,-0.01,-0.20,-0.36,
20:57:23:528,-0.04,0.27,-0.21,-0.01,-0.20,-0.36,
20:57:23:528,-0.01,0.25,-0.21,-0.01,-0.20,-0.36,
20:57:23:529,0.02,0.18,-0.18,-0.01,-0.20,-0.36,
20:57:23:535,0.02,0.18,-0.18,-0.37,-0.11,-0.09,
20:57:23:535,0.05,0.10,-0.13,-0.37,-0.11,-0.09,
20:57:23:536,0.07,0.05,-0.10,-0.37,-0.11,-0.09,
20:57:23:537,0.11,-0.05,-0.05,-0.37,-0.11,-0.09,
20:57:23:537,0.13,-0.10,-0.02,-0.37,-0.11,-0.09,
20:57:23:538,0.17,-0.20,0.02,-0.37,-0.11,-0.09,
20:57:23:542,0.19,-0.27,0.06,-0.37,-0.11,-0.09,
20:57:23:543,0.19,-0.27,0.06,-0.59,0.08,0.08,
20:57:23:545,0.19,-0.29,0.07,-0.59,0.08,0.08,
20:57:23:545,0.20,-0.30,0.08,-0.59,0.08,0.08,
20:57:23:546,0.19,-0.28,0.07,-0.59,0.08,0.08,
20:57:23:547,0.18,-0.26,0.05,-0.59,0.08,0.08,
20:57:23:551,0.18,-0.26,0.05,-0.17,0.04,-0.19,
20:57:23:552,0.12,-0.14,0.00,-0.17,0.04,-0.19,
