
time,wx,wy,wz,ax,ay,az,
20:54:13:161,-0.05,-0.08,0.16,-0.43,0.24,0.10,
20:54:13:162,-0.04,-0.07,0.17,-0.43,0.24,0.10,
20:54:13:162,-0.03,-0.06,0.17,-0.43,0.24,0.10,
20:54:13:162,-0.03,-0.04,0.16,-0.43,0.24,0.10,
20:54:13:162,-0.03,-0.04,0.16,0.66,-0.17,-0.46,
20:54:13:163,-0.02,0.01,0.14,0.66,-0.17,-0.46,
20:54:13:163,-0.02,0.03,0.13,0.66,-0.17,-0.46,
20:54:13:163,-0.02,0.08,0.11,0.66,-0.17,-0.46,
20:54:13:165,-0.02,0.12,0.08,0.66,-0.17,-0.46,
20:54:13:171,0.00,0.18,0.03,0.66,-0.17,-0.46,
20:54:13:171,0.00,0.18,0.03,0.66,-0.17,-0.46,
20:54:13:172,0.01,0.19,0.03,0.66,-0.17,-0.46,
20:54:13:172,0.01,0.19,0.03,0.56,-0.50,-0.20,
20:54:13:179,0.02,0.20,0.02,0.56,-0.50,-0.20,
20:54:13:180,0.03,0.19,0.02,0.56,-0.50,-0.20,
20:54:13:180,0.05,0.16,0.02,0.56,-0.50,-0.20,
20:54:13:181,0.05,0.16,0.02,-0.58,-0.27,0.16,
20:54:13:181,0.06,0.14,0.02,-0.58,-0.27,0.16,
20:54:13:181,0.08,0.10,0.03,-0.58,-0.27,0.16,
20:54:13:183,0.11,0.05,0.04,-0.58,-0.27,0.16,
20:54:13:186,0.12,0.02,0.05,-0.58,-0.27,0.16,
20:54:13:188,0.14,-0.04,0.06,-0.58,-0.27,0.16,
20:54:13:189,0.14,-0.04,0.06,-1.11,0.04,0.35,
20:54:13:199,0.15,-0.06,0.06,-1.11,0.04,0.35,
20:54:13:200,0.16,-0.08,0.05,-1.11,0.04,0.35,
20:54:13:201,0.17,-0.10,0.04,-1.11,0.04,0.35,
20:54:13:201,0.18,-0.10,0.02,-1.11,0.04,0.35,
20:54:13:202,0.17,-0.09,-0.00,-1.11,0.04,0.35,
20:54:13:202,0.17,-0.09,-0.00,0.04,-0.20,-0.11,
20:54:13:203,0.17,-0.08,-0.02,0.04,-0.20,-0.11,
20:54:13:203,0.16,-0.06,-0.05,0.04,-0.20,-0.11,
20:54:13:204,0.15,-0.05,-0.07,0.04,-0.20,-0.11,
20:54:13:206,0.14,-0.02,-0.10,0.04,-0.20,-0.11,
20:54:13:212,0.10,0.05,-0.17,0.04,-0.20,-0.11,
20:54:13:213,0.10,0.05,-0.17,0.04,-0.20,-0.11,
20:54:13:214,0.10,0.05,-0.17,0.04,-0.20,-0.11,
20:54:13:215,0.10,0.05,-0.17,0.43,-0.30,-0.14,
20:54:13:216,0.09,0.06,-0.18,0.43,-0.30,-0.14,
20:54:13:216,0.08,0.05,-0.18,0.43,-0.30,-0.14,
20:54:13:221,0.07,0.04,-0.17,0.43,-0.30,-0.14,
20:54:13:222,0.07,0.04,-0.17,-0.30,0.12,0.12,
20:54:13:222,0.07,0.03,-0.16,-0.30,0.12,0.12,
20:54:13:223,0.06,0.00,-0.14,-0.30,0.12,0.12,
20:54:13:224,0.06,-0.02,-0.12,-0.30,0.12,0.12,
20:54:13:226,0.06,-0.05,-0.09,-0.30,0.12,0.12,
20:54:13:229,0.05,-0.08,-0.06,-0.30,0.12,0.12,
20:54:13:229,0.05,-0.08,-0.06,-0.67,0.68,0.31,
20:54:13:230,0.05,-0.10,-0.05,-0.67,0.68,0.31,
20:54:13:232,0.04,-0.12,-0.02,-0.67,0.68,0.31,
20:54:13:233,0.04,-0.13,0.00,-0.67,0.68,0.31,
20:54:13:235,0.03,-0.13,0.01,-0.67,0.68,0.31,
20:54:13:239,0.01,-0.12,0.02,-0.67,0.68,0.31,
20:54:13:239,0.01,-0.12,0.02,0.40,0.35,-0.15,
20:54:13:240,-0.01,-0.10,0.03,0.40,0.35,-0.15,
20:54:13:242,-0.02,-0.09,0.03,0.40,0.35,-0.15,
20:54:13:243,-0.05,-0.05,0.03,0.40,0.35,-0.15,
20:54:13:245,-0.07,-0.02,0.02,0.40,0.35,-0.15,
20:54:13:250,-0.11,0.04,0.02,0.40,0.35,-0.15,
20:54:13:251,-0.11,0.04,0.02,0.40,0.35,-0.15,
20:54:13:252,-0.11,0.04,0.02,1.00,-0.07,-0.48,
20:54:13:254,-0.13,0.07,0.02,1.00,-0.07,-0.48,
20:54:13:256,-0.13,0.09,0.02,1.00,-0.07,-0.48,
20:54:13:257,-0.14,0.11,0.02,1.00,-0.07,-0.48,
20:54:13:263,-0.15,0.12,0.03,1.00,-0.07,-0.48,
20:54:13:264,-0.15,0.12,0.03,0.32,0.23,-0.03,
20:54:13:265,-0.15,0.12,0.03,0.32,0.23,-0.03,
20:54:13:266,-0.15,0.11,0.05,0.32,0.23,-0.03,
20:54:13:266,-0.14,0.09,0.07,0.32,0.23,-0.03,
20:54:13:267,-0.13,0.06,0.09,0.32,0.23,-0.03,
20:54:13:272,-0.12,0.03,0.12,0.32,0.23,-0.03,
20:54:13:273,-0.12,0.03,0.12,-0.73,0.44,0.28,
20:54:13:273,-0.12,0.01,0.13,-0.73,0.44,0.28,
20:54:13:274,-0.11,-0.02,0.14,-0.73,0.44,0.28,
20:54:13:274,-0.11,-0.03,0.15,-0.73,0.44,0.28,
20:54:13:280,-0.10,-0.05,0.16,-0.73,0.44,0.28,
20:54:13:281,-0.09,-0.07,0.15,-0.73,0.44,0.28,
20:54:13:281,-0.09,-0.07,0.15,-0.26,-0.10,0.11,
20:54:13:281,-0.09,-0.07,0.15,-0.26,-0.10,0.11,
20:54:13:282,-0.09,-0.06,0.13,-0.26,-0.10,0.11,
20:54:13:283,-0.09,-0.04,0.12,-0.26,-0.10,0.11,
20:54:13:285,-0.09,-0.03,0.10,-0.26,-0.10,0.11,
20:54:13:302,-0.10,0.02,0.04,-0.26,-0.10,0.11,
20:54:13:303,-0.10,0.02,0.04,-0.26,-0.10,0.11,
20:54:13:304,-0.10,0.02,0.04,0.51,-0.79,-0.47,
20:54:13:305,-0.10,0.03,0.02,0.51,-0.79,-0.47,
20:54:13:305,-0.10,0.05,-0.01,0.51,-0.79,-0.47,
20:54:13:307,-0.09,0.07,-0.04,0.51,-0.79,-0.47,
20:54:13:307,-0.07,0.08,-0.07,0.51,-0.79,-0.47,
20:54:13:308,-0.07,0.08,-0.07,0.09,-0.44,0.01,
20:54:13:308,-0.06,0.09,-0.08,0.09,-0.44,0.01,
