
time,wx,wy,wz,ax,ay,az,
02:24:59:796,0.12,0.11,0.01,0.32,-0.11,-0.43,
02:24:59:797,0.13,0.13,0.01,0.32,-0.11,-0.43,
02:24:59:797,0.14,0.14,0.00,0.32,-0.11,-0.43,
02:24:59:802,0.13,0.14,-0.01,0.32,-0.11,-0.43,
02:24:59:803,0.13,0.12,-0.02,0.32,-0.11,-0.43,
02:24:59:803,0.13,0.12,-0.02,0.32,-0.11,-0.43,
02:24:59:803,0.13,0.12,-0.02,0.30,0.01,-0.33,
02:24:59:804,0.13,0.11,-0.02,0.30,0.01,-0.33,
02:24:59:806,0.11,0.08,-0.02,0.30,0.01,-0.33,
02:24:59:809,0.07,0.08,0.01,0.30,0.01,-0.33,
02:24:59:809,0.07,0.08,0.01,0.09,-0.09,-0.45,
02:24:59:810,0.04,0.07,0.02,0.09,-0.09,-0.45,
02:24:59:812,0.01,0.05,0.05,0.09,-0.09,-0.45,
02:24:59:813,0.01,0.04,0.04,0.09,-0.09,-0.45,
02:24:59:815,0.01,0.04,0.03,0.09,-0.09,-0.45,
02:24:59:818,0.00,0.08,0.02,0.09,-0.09,-0.45,
02:24:59:819,0.00,0.08,0.02,0.04,-0.08,-0.37,
02:24:59:819,-0.02,0.10,0.02,0.04,-0.08,-0.37,
02:24:59:822,-0.03,0.11,0.01,0.04,-0.08,-0.37,
02:24:59:830,-0.02,0.11,-0.01,0.04,-0.08,-0.37,
02:24:59:831,-0.00,0.10,-0.04,0.04,-0.08,-0.37,
02:24:59:831,-0.02,0.09,-0.04,0.04,-0.08,-0.37,
02:24:59:831,-0.02,0.09,-0.04,-0.05,-0.10,-0.37,
02:24:59:832,-0.04,0.09,-0.03,-0.05,-0.10,-0.37,
02:24:59:832,-0.07,0.08,-0.01,-0.05,-0.10,-0.37,
02:24:59:834,-0.07,0.07,-0.01,-0.05,-0.10,-0.37,
02:24:59:836,-0.04,0.05,-0.03,-0.05,-0.10,-0.37,
02:24:59:840,-0.04,0.05,-0.03,-0.22,-0.13,-0.43,
02:24:59:841,-0.02,0.02,-0.04,-0.22,-0.13,-0.43,
02:24:59:841,-0.04,0.01,-0.02,-0.22,-0.13,-0.43,
02:24:59:847,-0.05,0.00,-0.02,-0.22,-0.13,-0.43,
02:24:59:848,-0.06,-0.02,-0.01,-0.22,-0.13,-0.43,
02:24:59:848,-0.06,-0.03,-0.02,-0.22,-0.13,-0.43,
02:24:59:850,-0.02,-0.07,-0.06,-0.22,-0.13,-0.43,
02:24:59:850,-0.02,-0.07,-0.06,-0.11,-0.12,-0.33,
