
time,wx,wy,wz,ax,ay,az,
02:26:56:450,0.31,-0.02,-0.15,0.09,-0.26,0.22,
02:26:56:451,0.30,-0.03,-0.16,0.09,-0.26,0.22,
02:26:56:451,0.30,-0.03,-0.16,0.11,-0.20,0.19,
02:26:56:452,0.30,-0.02,-0.17,0.11,-0.20,0.19,
02:26:56:453,0.30,0.00,-0.18,0.11,-0.20,0.19,
02:26:56:453,0.30,0.02,-0.19,0.11,-0.20,0.19,
02:26:56:474,0.30,0.04,-0.19,0.11,-0.20,0.19,
02:26:56:475,0.23,0.10,-0.15,0.11,-0.20,0.19,
02:26:56:475,0.23,0.10,-0.15,0.11,-0.20,0.19,
02:26:56:476,0.23,0.10,-0.15,0.02,-0.14,-0.03,
02:26:56:476,0.21,0.11,-0.14,0.02,-0.14,-0.03,
02:26:56:477,0.22,0.12,-0.14,0.02,-0.14,-0.03,
02:26:56:477,0.24,0.13,-0.12,0.02,-0.14,-0.03,
02:26:56:478,0.24,0.12,-0.09,0.02,-0.14,-0.03,
02:26:56:478,0.24,0.12,-0.09,-0.17,-0.13,0.14,
02:26:56:479,0.23,0.11,-0.07,-0.17,-0.13,0.14,
02:26:56:479,0.24,0.07,-0.04,-0.17,-0.13,0.14,
02:26:56:480,0.26,0.04,-0.02,-0.17,-0.13,0.14,
02:26:56:481,0.26,0.01,-0.01,-0.17,-0.13,0.14,
02:26:56:481,0.26,0.01,-0.01,-0.41,-0.08,0.16,
02:26:56:482,0.23,-0.02,0.02,-0.41,-0.08,0.16,
02:26:56:482,0.21,-0.05,0.04,-0.41,-0.08,0.16,
02:26:56:483,0.20,-0.06,0.04,-0.41,-0.08,0.16,
02:26:56:483,0.19,-0.08,0.03,-0.41,-0.08,0.16,
02:26:56:491,0.17,-0.09,0.01,-0.41,-0.08,0.16,
02:26:56:492,0.13,-0.10,-0.00,-0.41,-0.08,0.16,
02:26:56:493,0.13,-0.10,-0.00,-0.38,0.05,0.11,
02:26:56:493,0.11,-0.09,-0.01,-0.38,0.05,0.11,
02:26:56:494,0.09,-0.06,-0.04,-0.38,0.05,0.11,
02:26:56:494,0.07,-0.06,-0.05,-0.38,0.05,0.11,
02:26:56:495,0.04,-0.03,-0.07,-0.38,0.05,0.11,
02:26:56:500,-0.04,0.01,-0.08,-0.38,0.05,0.11,
02:26:56:501,-0.04,0.01,-0.08,-0.38,0.05,0.11,
02:26:56:502,-0.05,0.00,-0.08,-0.38,0.05,0.11,
02:26:56:502,-0.05,0.00,-0.08,-0.32,0.03,0.03,
02:26:56:503,-0.07,-0.03,-0.09,-0.32,0.03,0.03,
02:26:56:504,-0.07,-0.04,-0.09,-0.32,0.03,0.03,
02:26:56:507,-0.09,-0.07,-0.07,-0.32,0.03,0.03,
02:26:56:508,-0.09,-0.07,-0.07,-0.31,-0.05,0.12,
02:26:56:508,-0.10,-0.07,-0.05,-0.31,-0.05,0.12,
02:26:56:510,-0.11,-0.09,-0.04,-0.31,-0.05,0.12,
02:26:56:512,-0.13,-0.12,-0.01,-0.31,-0.05,0.12,
02:26:56:526,-0.13,-0.13,0.01,-0.31,-0.05,0.12,
02:26:56:527,-0.13,-0.13,0.01,-0.20,-0.01,0.20,
02:26:56:527,-0.13,-0.11,0.02,-0.20,-0.01,0.20,
02:26:56:528,-0.12,-0.11,0.02,-0.20,-0.01,0.20,
02:26:56:528,-0.13,-0.08,0.03,-0.20,-0.01,0.20,
02:26:56:529,-0.14,-0.05,0.04,-0.20,-0.01,0.20,
02:26:56:529,-0.14,-0.04,0.04,-0.20,-0.01,0.20,
02:26:56:530,-0.12,-0.02,0.02,-0.20,-0.01,0.20,
02:26:56:530,-0.12,-0.02,0.02,-0.01,0.15,0.19,
02:26:56:531,-0.12,-0.01,0.02,-0.01,0.15,0.19,
02:26:56:532,-0.13,0.00,0.02,-0.01,0.15,0.19,
02:26:56:533,-0.14,0.03,0.04,-0.01,0.15,0.19,
02:26:56:536,-0.12,0.04,0.05,-0.01,0.15,0.19,
02:26:56:544,-0.06,0.03,0.05,-0.01,0.15,0.19,
02:26:56:545,-0.06,0.03,0.05,-0.01,0.15,0.19,
02:26:56:546,-0.06,0.03,0.07,-0.01,0.15,0.19,
02:26:56:546,-0.06,0.03,0.07,0.02,0.11,0.27,
02:26:56:547,-0.07,0.03,0.10,0.02,0.11,0.27,
02:26:56:547,-0.08,0.02,0.13,0.02,0.11,0.27,
02:26:56:547,-0.06,-0.00,0.15,0.02,0.11,0.27,
02:26:56:548,-0.06,-0.00,0.15,0.02,0.01,0.29,
02:26:56:549,-0.06,-0.02,0.15,0.02,0.01,0.29,
02:26:56:555,-0.06,-0.04,0.16,0.02,0.01,0.29,
02:26:56:556,-0.07,-0.02,0.16,0.02,0.01,0.29,
02:26:56:556,-0.07,-0.00,0.16,0.02,0.01,0.29,
02:26:56:558,-0.03,0.04,0.10,0.02,0.01,0.29,
02:26:56:559,-0.02,0.05,0.09,0.02,0.01,0.29,
02:26:56:559,-0.02,0.05,0.09,0.20,0.06,0.30,
02:26:56:560,-0.02,0.07,0.07,0.20,0.06,0.30,
02:26:56:562,-0.03,0.09,0.06,0.20,0.06,0.30,
02:26:56:564,-0.01,0.10,0.03,0.20,0.06,0.30,
02:26:56:567,-0.01,0.10,0.03,0.27,-0.03,0.35,
02:26:56:568,0.01,0.08,0.00,0.27,-0.03,0.35,
02:26:56:569,0.01,0.08,0.00,0.27,-0.03,0.35,
02:26:56:570,-0.00,0.07,0.01,0.27,-0.03,0.35,
02:26:56:572,-0.01,0.05,0.02,0.27,-0.03,0.35,
02:26:56:575,-0.00,0.02,0.02,0.27,-0.03,0.35,
02:26:56:580,0.05,-0.05,-0.00,0.27,-0.03,0.35,
02:26:56:581,0.05,-0.05,-0.00,0.27,-0.03,0.35,
02:26:56:582,0.05,-0.05,-0.00,0.27,-0.03,0.35,
02:26:56:582,0.05,-0.05,-0.00,0.13,-0.05,0.28,
02:26:56:583,0.04,-0.05,0.00,0.13,-0.05,0.28,
02:26:56:584,0.05,-0.05,-0.02,0.13,-0.05,0.28,
02:26:56:587,0.09,-0.06,-0.06,0.13,-0.05,0.28,
02:26:56:588,0.09,-0.06,-0.06,0.27,-0.00,0.42,
02:26:56:589,0.10,-0.06,-0.08,0.27,-0.00,0.42,
02:26:56:590,0.10,-0.04,-0.09,0.27,-0.00,0.42,
02:26:56:592,0.09,-0.02,-0.09,0.27,-0.00,0.42,
02:26:56:594,0.09,0.00,-0.10,0.27,-0.00,0.42,
02:26:56:598,0.11,0.00,-0.12,0.27,-0.00,0.42,
02:26:56:598,0.11,0.00,-0.12,0.33,0.00,0.42,
02:26:56:599,0.12,0.01,-0.12,0.33,0.00,0.42,
02:26:56:601,0.11,0.01,-0.11,0.33,0.00,0.42,
02:26:56:603,0.09,0.00,-0.10,0.33,0.00,0.42,
02:26:56:604,0.09,0.01,-0.08,0.33,0.00,0.42,
02:26:56:608,0.09,0.01,-0.08,0.30,0.04,0.47,
02:26:56:608,0.10,0.00,-0.07,0.30,0.04,0.47,
02:26:56:609,0.12,0.00,-0.06,0.30,0.04,0.47,
02:26:56:610,0.12,0.00,-0.06,0.30,0.04,0.47,
02:26:56:613,0.13,-0.01,-0.05,0.30,0.04,0.47,
02:26:56:614,0.13,-0.00,-0.04,0.30,0.04,0.47,
02:26:56:624,0.12,0.01,-0.01,0.30,0.04,0.47,
02:26:56:624,0.12,0.01,-0.01,0.30,0.04,0.47,
02:26:56:625,0.12,0.01,-0.01,0.30,0.04,0.47,
