
time,wx,wy,wz,ax,ay,az,
04:04:47:154,0.17,0.20,-0.13,-0.27,-1.04,-0.63,
04:04:47:155,0.30,0.13,-0.15,-0.27,-1.04,-0.63,
04:04:47:155,0.36,0.11,-0.16,-0.27,-1.04,-0.63,
04:04:47:155,0.43,0.10,-0.19,-0.27,-1.04,-0.63,
04:04:47:156,0.55,0.09,-0.23,-0.27,-1.04,-0.63,
04:04:47:156,0.60,0.10,-0.24,-0.27,-1.04,-0.63,
04:04:47:158,0.66,0.16,-0.25,-0.27,-1.04,-0.63,
04:04:47:159,0.66,0.16,-0.25,-0.46,-1.08,-0.80,
04:04:47:159,0.68,0.18,-0.25,-0.46,-1.08,-0.80,
04:04:47:161,0.73,0.20,-0.27,-0.46,-1.08,-0.80,
04:04:47:164,0.76,0.23,-0.28,-0.46,-1.08,-0.80,
04:04:47:165,0.82,0.29,-0.30,-0.46,-1.08,-0.80,
04:04:47:168,0.84,0.33,-0.29,-0.46,-1.08,-0.80,
04:04:47:169,0.84,0.33,-0.29,-0.42,-1.13,-0.73,
04:04:47:170,0.84,0.34,-0.28,-0.42,-1.13,-0.73,
04:04:47:171,0.85,0.35,-0.26,-0.42,-1.13,-0.73,
04:04:47:174,0.87,0.34,-0.26,-0.42,-1.13,-0.73,
04:04:47:175,0.88,0.34,-0.25,-0.42,-1.13,-0.73,
04:04:47:184,0.88,0.35,-0.23,-0.42,-1.13,-0.73,
04:04:47:185,0.88,0.35,-0.23,-0.52,-0.76,-0.69,
04:04:47:185,0.86,0.36,-0.21,-0.52,-0.76,-0.69,
04:04:47:185,0.85,0.36,-0.20,-0.52,-0.76,-0.69,
04:04:47:185,0.85,0.39,-0.19,-0.52,-0.76,-0.69,
04:04:47:186,0.88,0.43,-0.20,-0.52,-0.76,-0.69,
04:04:47:190,0.90,0.48,-0.22,-0.52,-0.76,-0.69,
04:04:47:191,0.89,0.49,-0.22,-0.52,-0.76,-0.69,
04:04:47:191,0.89,0.49,-0.22,-0.56,-0.13,-0.45,
04:04:47:191,0.87,0.49,-0.21,-0.56,-0.13,-0.45,
04:04:47:193,0.85,0.49,-0.19,-0.56,-0.13,-0.45,
04:04:47:195,0.81,0.46,-0.17,-0.56,-0.13,-0.45,
04:04:47:198,0.77,0.40,-0.14,-0.56,-0.13,-0.45,
04:04:47:198,0.77,0.40,-0.14,-0.65,0.05,-0.09,
04:04:47:199,0.75,0.37,-0.13,-0.65,0.05,-0.09,
04:04:47:201,0.70,0.34,-0.09,-0.65,0.05,-0.09,
04:04:47:203,0.63,0.28,-0.05,-0.65,0.05,-0.09,
04:04:47:205,0.59,0.26,-0.03,-0.65,0.05,-0.09,
