
time,wx,wy,wz,ax,ay,az,
02:28:49:794,0.28,0.18,0.01,0.20,-0.18,-0.15,
02:28:49:795,0.27,0.19,-0.01,0.20,-0.18,-0.15,
02:28:49:795,0.27,0.21,-0.01,0.20,-0.18,-0.15,
02:28:49:795,0.28,0.21,-0.05,0.20,-0.18,-0.15,
02:28:49:796,0.28,0.21,-0.05,0.18,-0.07,-0.02,
02:28:49:796,0.30,0.21,-0.07,0.18,-0.07,-0.02,
02:28:49:798,0.31,0.21,-0.08,0.18,-0.07,-0.02,
02:28:49:800,0.31,0.21,-0.08,0.18,-0.07,-0.02,
02:28:49:802,0.30,0.19,-0.07,0.18,-0.07,-0.02,
02:28:49:805,0.29,0.17,-0.06,0.18,-0.07,-0.02,
02:28:49:805,0.29,0.17,-0.06,-0.06,-0.10,0.08,
02:28:49:806,0.29,0.16,-0.06,-0.06,-0.10,0.08,
02:28:49:809,0.29,0.12,-0.05,-0.06,-0.10,0.08,
02:28:49:809,0.27,0.07,-0.04,-0.06,-0.10,0.08,
02:28:49:811,0.26,0.06,-0.03,-0.06,-0.10,0.08,
02:28:49:819,0.25,0.04,-0.06,-0.06,-0.10,0.08,
02:28:49:819,0.25,0.04,-0.06,-0.06,-0.10,0.08,
02:28:49:819,0.25,0.04,-0.06,-0.06,-0.10,0.08,
02:28:49:820,0.25,0.04,-0.06,-0.00,-0.14,0.28,
02:28:49:820,0.24,0.05,-0.08,-0.00,-0.14,0.28,
02:28:49:822,0.22,0.06,-0.10,-0.00,-0.14,0.28,
02:28:49:826,0.21,0.08,-0.12,-0.00,-0.14,0.28,
02:28:49:826,0.21,0.08,-0.12,0.02,-0.10,0.25,
02:28:49:827,0.20,0.08,-0.14,0.02,-0.10,0.25,
02:28:49:828,0.20,0.09,-0.16,0.02,-0.10,0.25,
02:28:49:830,0.19,0.09,-0.16,0.02,-0.10,0.25,
02:28:49:832,0.18,0.09,-0.16,0.02,-0.10,0.25,
02:28:49:835,0.18,0.09,-0.16,-0.07,-0.03,0.27,
02:28:49:836,0.17,0.08,-0.16,-0.07,-0.03,0.27,
02:28:49:836,0.17,0.08,-0.16,-0.07,-0.03,0.27,
02:28:49:838,0.18,0.06,-0.15,-0.07,-0.03,0.27,
02:28:49:840,0.17,0.02,-0.13,-0.07,-0.03,0.27,
