
time,wx,wy,wz,ax,ay,az,
21:02:35:142,-0.14,-0.03,-0.05,0.07,0.13,0.28,
21:02:35:142,-0.15,-0.05,-0.04,0.07,0.13,0.28,
21:02:35:143,-0.16,-0.08,-0.03,0.07,0.13,0.28,
21:02:35:143,-0.16,-0.08,-0.03,0.07,0.13,0.27,
21:02:35:144,-0.15,-0.10,-0.03,0.07,0.13,0.27,
21:02:35:148,-0.12,-0.12,-0.05,0.07,0.13,0.27,
21:02:35:148,-0.11,-0.13,-0.05,0.07,0.13,0.27,
21:02:35:149,-0.10,-0.15,-0.06,0.07,0.13,0.27,
21:02:35:166,-0.09,-0.12,-0.07,0.07,0.13,0.27,
21:02:35:167,-0.09,-0.12,-0.07,-0.04,-0.03,-0.06,
21:02:35:167,-0.07,-0.11,-0.08,-0.04,-0.03,-0.06,
21:02:35:167,-0.04,-0.10,-0.10,-0.04,-0.03,-0.06,
21:02:35:168,-0.00,-0.07,-0.12,-0.04,-0.03,-0.06,
21:02:35:168,0.01,-0.06,-0.12,-0.04,-0.03,-0.06,
21:02:35:168,0.03,-0.03,-0.13,-0.04,-0.03,-0.06,
21:02:35:169,0.03,-0.03,-0.13,0.03,-0.02,-0.14,
21:02:35:169,0.05,-0.02,-0.14,0.03,-0.02,-0.14,
21:02:35:169,0.07,-0.02,-0.14,0.03,-0.02,-0.14,
21:02:35:170,0.11,-0.02,-0.14,0.03,-0.02,-0.14,
21:02:35:170,0.11,-0.04,-0.13,0.03,-0.02,-0.14,
21:02:35:176,0.11,-0.04,-0.13,0.11,-0.24,-0.10,
21:02:35:176,0.11,-0.04,-0.09,0.11,-0.24,-0.10,
21:02:35:177,0.11,-0.05,-0.08,0.11,-0.24,-0.10,
21:02:35:177,0.12,-0.06,-0.06,0.11,-0.24,-0.10,
21:02:35:178,0.13,-0.08,-0.06,0.11,-0.24,-0.10,
21:02:35:179,0.13,-0.08,-0.03,0.11,-0.24,-0.10,
21:02:35:182,0.14,-0.06,-0.01,0.11,-0.24,-0.10,
21:02:35:183,0.14,-0.06,-0.01,0.18,-0.11,-0.15,
21:02:35:183,0.15,-0.04,0.01,0.18,-0.11,-0.15,
21:02:35:186,0.16,-0.02,0.01,0.18,-0.11,-0.15,
21:02:35:187,0.17,-0.01,0.02,0.18,-0.11,-0.15,
