
time,wx,wy,wz,ax,ay,az,
02:27:28:641,0.22,0.10,-0.06,0.13,-0.09,-0.18,
02:27:28:642,0.22,0.11,-0.07,0.13,-0.09,-0.18,
02:27:28:643,0.23,0.12,-0.06,0.13,-0.09,-0.18,
02:27:28:643,0.23,0.12,-0.06,0.16,0.15,-0.14,
02:27:28:643,0.23,0.12,-0.06,0.16,0.15,-0.14,
02:27:28:644,0.23,0.11,-0.06,0.16,0.15,-0.14,
02:27:28:646,0.22,0.09,-0.05,0.16,0.15,-0.14,
02:27:28:648,0.21,0.07,-0.03,0.16,0.15,-0.14,
02:27:28:649,0.21,0.07,-0.03,0.14,0.16,-0.03,
02:27:28:650,0.20,0.06,-0.03,0.14,0.16,-0.03,
02:27:28:652,0.19,0.04,-0.01,0.14,0.16,-0.03,
02:27:28:654,0.16,0.03,0.01,0.14,0.16,-0.03,
02:27:28:656,0.12,0.02,0.03,0.14,0.16,-0.03,
02:27:28:659,0.08,0.01,0.04,0.14,0.16,-0.03,
02:27:28:659,0.08,0.01,0.04,0.15,0.14,-0.10,
02:27:28:660,0.07,0.01,0.04,0.15,0.14,-0.10,
02:27:28:662,0.05,0.03,0.02,0.15,0.14,-0.10,
02:27:28:665,0.04,0.04,0.01,0.15,0.14,-0.10,
02:27:28:667,0.01,0.06,-0.00,0.15,0.14,-0.10,
02:27:28:672,-0.03,0.09,-0.02,0.15,0.14,-0.10,
02:27:28:672,-0.04,0.10,-0.02,0.15,0.14,-0.10,
02:27:28:672,-0.04,0.11,-0.03,0.15,0.14,-0.10,
02:27:28:673,-0.04,0.11,-0.03,0.19,0.25,-0.16,
02:27:28:674,-0.04,0.13,-0.03,0.19,0.25,-0.16,
02:27:28:676,-0.04,0.14,-0.03,0.19,0.25,-0.16,
02:27:28:680,-0.06,0.12,-0.01,0.19,0.25,-0.16,
02:27:28:680,-0.06,0.12,-0.01,0.19,0.25,-0.16,
02:27:28:681,-0.08,0.10,0.03,0.19,0.25,-0.16,
02:27:28:683,-0.09,0.08,0.04,0.19,0.25,-0.16,
02:27:28:687,-0.08,0.05,0.07,0.19,0.25,-0.16,
02:27:28:687,-0.05,0.00,0.08,0.19,0.25,-0.16,
02:27:28:694,-0.06,-0.03,0.11,0.19,0.25,-0.16,
02:27:28:694,-0.06,-0.03,0.11,-0.08,0.03,-0.02,
02:27:28:695,-0.06,-0.03,0.12,-0.08,0.03,-0.02,
02:27:28:695,-0.08,-0.05,0.13,-0.08,0.03,-0.02,
02:27:28:695,-0.08,-0.05,0.13,-0.08,0.03,-0.02,
02:27:28:696,-0.07,-0.05,0.10,-0.08,0.03,-0.02,
02:27:28:699,-0.07,-0.04,0.06,-0.08,0.03,-0.02,
02:27:28:699,-0.07,-0.04,0.06,0.06,0.09,-0.06,
02:27:28:700,-0.07,-0.03,0.04,0.06,0.09,-0.06,
02:27:28:702,-0.07,0.01,0.01,0.06,0.09,-0.06,
02:27:28:704,-0.06,0.05,-0.04,0.06,0.09,-0.06,
02:27:28:707,-0.05,0.06,-0.06,0.06,0.09,-0.06,
02:27:28:713,-0.03,0.09,-0.10,0.06,0.09,-0.06,
02:27:28:713,-0.04,0.07,-0.10,0.06,0.09,-0.06,
02:27:28:714,-0.03,0.06,-0.10,0.06,0.09,-0.06,
02:27:28:714,-0.03,0.06,-0.10,0.02,0.10,-0.10,
02:27:28:714,-0.03,0.05,-0.09,0.02,0.10,-0.10,
02:27:28:716,-0.02,0.02,-0.07,0.02,0.10,-0.10,
02:27:28:719,-0.02,0.02,-0.07,-0.14,-0.05,-0.06,
02:27:28:719,-0.01,-0.03,-0.04,-0.14,-0.05,-0.06,
02:27:28:720,-0.00,-0.05,-0.02,-0.14,-0.05,-0.06,
02:27:28:722,0.00,-0.08,-0.00,-0.14,-0.05,-0.06,
02:27:28:723,0.02,-0.10,0.01,-0.14,-0.05,-0.06,
02:27:28:725,0.02,-0.11,0.01,-0.14,-0.05,-0.06,
02:27:28:729,0.02,-0.11,0.01,-0.05,-0.00,-0.02,
02:27:28:729,0.04,-0.10,0.01,-0.05,-0.00,-0.02,
02:27:28:730,0.07,-0.08,-0.02,-0.05,-0.00,-0.02,
02:27:28:731,0.08,-0.07,-0.04,-0.05,-0.00,-0.02,
02:27:28:734,0.10,-0.04,-0.06,-0.05,-0.00,-0.02,
02:27:28:736,0.09,-0.01,-0.08,-0.05,-0.00,-0.02,
02:27:28:739,0.09,-0.01,-0.08,0.03,-0.01,-0.11,
02:27:28:739,0.09,0.02,-0.10,0.03,-0.01,-0.11,
02:27:28:739,0.10,0.03,-0.10,0.03,-0.01,-0.11,
02:27:28:741,0.11,0.03,-0.11,0.03,-0.01,-0.11,
02:27:28:743,0.11,0.03,-0.11,0.03,-0.01,-0.11,
02:27:28:745,0.09,0.03,-0.09,0.03,-0.01,-0.11,
