
time,wx,wy,wz,ax,ay,az,
21:28:15:348,0.41,-0.06,-0.17,-0.55,-0.58,-0.10,
21:28:15:349,0.47,-0.04,-0.12,-0.55,-0.58,-0.10,
21:28:15:349,0.48,-0.03,-0.11,-0.55,-0.58,-0.10,
21:28:15:349,0.48,-0.03,-0.11,-0.55,-0.58,-0.10,
21:28:15:349,0.48,-0.03,-0.11,-0.42,-0.53,-0.06,
21:28:15:350,0.48,-0.02,-0.10,-0.42,-0.53,-0.06,
21:28:15:351,0.49,-0.02,-0.09,-0.42,-0.53,-0.06,
21:28:15:356,0.48,0.00,-0.07,-0.42,-0.53,-0.06,
21:28:15:357,0.48,0.00,-0.07,-0.32,-0.49,-0.03,
21:28:15:357,0.47,0.02,-0.04,-0.32,-0.49,-0.03,
21:28:15:357,0.46,0.03,-0.03,-0.32,-0.49,-0.03,
21:28:15:360,0.45,0.04,-0.01,-0.32,-0.49,-0.03,
21:28:15:361,0.44,0.06,0.02,-0.32,-0.49,-0.03,
21:28:15:365,0.41,0.08,0.04,-0.32,-0.49,-0.03,
21:28:15:365,0.41,0.08,0.04,-0.25,-0.30,0.03,
21:28:15:365,0.40,0.09,0.05,-0.25,-0.30,0.03,
21:28:15:368,0.37,0.10,0.07,-0.25,-0.30,0.03,
21:28:15:369,0.35,0.10,0.08,-0.25,-0.30,0.03,
21:28:15:371,0.32,0.11,0.10,-0.25,-0.30,0.03,
21:28:15:374,0.30,0.11,0.11,-0.25,-0.30,0.03,
21:28:15:375,0.30,0.11,0.11,-0.23,-0.01,0.17,
21:28:15:375,0.28,0.11,0.12,-0.23,-0.01,0.17,
21:28:15:377,0.25,0.12,0.14,-0.23,-0.01,0.17,
21:28:15:379,0.21,0.11,0.15,-0.23,-0.01,0.17,
21:28:15:381,0.19,0.11,0.16,-0.23,-0.01,0.17,
21:28:15:386,0.12,0.09,0.19,-0.23,-0.01,0.17,
21:28:15:386,0.12,0.09,0.19,-0.23,-0.01,0.17,
21:28:15:387,0.12,0.09,0.19,-0.28,0.08,0.30,
21:28:15:387,0.08,0.08,0.21,-0.28,0.08,0.30,
21:28:15:389,0.05,0.08,0.21,-0.28,0.08,0.30,
21:28:15:391,0.01,0.08,0.22,-0.28,0.08,0.30,
21:28:15:394,-0.04,0.07,0.23,-0.28,0.08,0.30,
21:28:15:395,-0.04,0.07,0.23,-0.29,0.03,0.34,
21:28:15:395,-0.06,0.07,0.23,-0.29,0.03,0.34,
21:28:15:397,-0.10,0.08,0.23,-0.29,0.03,0.34,
21:28:15:399,-0.13,0.09,0.21,-0.29,0.03,0.34,
21:28:15:401,-0.15,0.09,0.21,-0.29,0.03,0.34,
21:28:15:406,-0.18,0.10,0.19,-0.29,0.03,0.34,
21:28:15:407,-0.18,0.10,0.19,-0.32,0.06,0.32,
21:28:15:408,-0.20,0.11,0.17,-0.32,0.06,0.32,
