
time,wx,wy,wz,ax,ay,az,
02:37:12:352,0.27,0.14,-0.06,0.11,-0.07,-0.40,
02:37:12:353,0.29,0.13,-0.06,0.11,-0.07,-0.40,
02:37:12:354,0.29,0.13,-0.06,0.11,-0.07,-0.40,
02:37:12:354,0.31,0.12,-0.07,0.11,-0.07,-0.40,
02:37:12:354,0.31,0.12,-0.07,0.18,-0.26,-0.17,
02:37:12:355,0.33,0.11,-0.07,0.18,-0.26,-0.17,
02:37:12:355,0.34,0.10,-0.07,0.18,-0.26,-0.17,
02:37:12:356,0.34,0.09,-0.07,0.18,-0.26,-0.17,
02:37:12:356,0.34,0.09,-0.07,0.17,-0.34,-0.11,
02:37:12:357,0.34,0.10,-0.08,0.17,-0.34,-0.11,
02:37:12:357,0.33,0.11,-0.09,0.17,-0.34,-0.11,
02:37:12:359,0.31,0.14,-0.09,0.17,-0.34,-0.11,
02:37:12:368,0.31,0.16,-0.11,0.17,-0.34,-0.11,
02:37:12:369,0.31,0.16,-0.11,0.22,-0.21,-0.15,
02:37:12:370,0.32,0.16,-0.13,0.22,-0.21,-0.15,
02:37:12:370,0.35,0.18,-0.16,0.22,-0.21,-0.15,
02:37:12:370,0.37,0.19,-0.19,0.22,-0.21,-0.15,
02:37:12:371,0.37,0.19,-0.19,0.22,-0.21,-0.15,
02:37:12:372,0.36,0.16,-0.17,0.22,-0.21,-0.15,
02:37:12:373,0.36,0.16,-0.17,0.09,-0.03,-0.10,
02:37:12:374,0.36,0.14,-0.17,0.09,-0.03,-0.10,
02:37:12:376,0.35,0.09,-0.15,0.09,-0.03,-0.10,
02:37:12:380,0.34,0.07,-0.13,0.09,-0.03,-0.10,
02:37:12:381,0.31,0.03,-0.10,0.09,-0.03,-0.10,
02:37:12:384,0.27,-0.01,-0.07,0.09,-0.03,-0.10,
02:37:12:385,0.27,-0.01,-0.07,0.09,-0.03,-0.10,
02:37:12:386,0.27,-0.01,-0.07,0.01,-0.02,-0.02,
02:37:12:386,0.26,-0.02,-0.06,0.01,-0.02,-0.02,
02:37:12:387,0.24,-0.02,-0.07,0.01,-0.02,-0.02,
02:37:12:390,0.23,-0.02,-0.07,0.01,-0.02,-0.02,
02:37:12:393,0.20,-0.01,-0.07,0.01,-0.02,-0.02,
02:37:12:393,0.20,-0.01,-0.07,0.08,0.14,-0.09,
02:37:12:394,0.16,0.02,-0.07,0.08,0.14,-0.09,
02:37:12:399,0.15,0.03,-0.07,0.08,0.14,-0.09,
02:37:12:400,0.13,0.04,-0.08,0.08,0.14,-0.09,
02:37:12:400,0.09,0.05,-0.07,0.08,0.14,-0.09,
02:37:12:404,0.09,0.05,-0.07,0.10,0.24,-0.15,
02:37:12:404,0.06,0.07,-0.05,0.10,0.24,-0.15,
02:37:12:405,0.05,0.08,-0.04,0.10,0.24,-0.15,
02:37:12:405,0.06,0.08,-0.03,0.10,0.24,-0.15,
02:37:12:407,0.07,0.08,-0.03,0.10,0.24,-0.15,
02:37:12:409,0.07,0.06,-0.01,0.10,0.24,-0.15,
02:37:12:413,0.04,0.05,0.03,0.10,0.24,-0.15,
02:37:12:414,0.04,0.05,0.03,-0.00,0.27,-0.18,
02:37:12:414,0.02,0.05,0.05,-0.00,0.27,-0.18,
02:37:12:416,0.00,0.05,0.09,-0.00,0.27,-0.18,
02:37:12:418,0.03,0.03,0.11,-0.00,0.27,-0.18,
02:37:12:420,0.04,0.03,0.12,-0.00,0.27,-0.18,
02:37:12:429,0.04,0.03,0.12,-0.08,0.17,-0.22,
02:37:12:430,0.02,0.06,0.18,-0.08,0.17,-0.22,
02:37:12:431,0.00,0.07,0.19,-0.08,0.17,-0.22,
02:37:12:431,-0.01,0.08,0.20,-0.08,0.17,-0.22,
02:37:12:432,-0.00,0.09,0.20,-0.08,0.17,-0.22,
02:37:12:432,0.02,0.10,0.18,-0.08,0.17,-0.22,
