
time,wx,wy,wz,ax,ay,az,
02:25:27:579,0.11,0.13,0.12,-0.07,-0.37,0.01,
02:25:27:580,0.11,0.13,0.11,-0.07,-0.37,0.01,
02:25:27:580,0.13,0.14,0.08,-0.07,-0.37,0.01,
02:25:27:581,0.13,0.14,0.08,-0.05,-0.34,-0.02,
02:25:27:581,0.17,0.16,0.03,-0.05,-0.34,-0.02,
02:25:27:581,0.18,0.18,-0.00,-0.05,-0.34,-0.02,
02:25:27:582,0.22,0.21,-0.07,-0.05,-0.34,-0.02,
02:25:27:584,0.23,0.25,-0.12,-0.05,-0.34,-0.02,
02:25:27:586,0.24,0.27,-0.14,-0.05,-0.34,-0.02,
02:25:27:596,0.27,0.28,-0.19,-0.05,-0.34,-0.02,
02:25:27:597,0.27,0.28,-0.19,-0.07,-0.38,-0.11,
02:25:27:597,0.28,0.29,-0.20,-0.07,-0.38,-0.11,
02:25:27:598,0.29,0.29,-0.20,-0.07,-0.38,-0.11,
02:25:27:598,0.31,0.25,-0.19,-0.07,-0.38,-0.11,
02:25:27:599,0.31,0.21,-0.17,-0.07,-0.38,-0.11,
02:25:27:603,0.35,0.12,-0.12,-0.07,-0.38,-0.11,
02:25:27:604,0.35,0.12,-0.12,-0.07,-0.38,-0.11,
02:25:27:604,0.35,0.12,-0.12,-0.07,-0.38,-0.11,
02:25:27:605,0.35,0.12,-0.12,-0.17,-0.38,-0.05,
02:25:27:606,0.38,0.10,-0.12,-0.17,-0.38,-0.05,
02:25:27:607,0.40,0.10,-0.12,-0.17,-0.38,-0.05,
02:25:27:619,0.40,0.10,-0.12,-0.17,-0.21,-0.08,
02:25:27:619,0.43,0.11,-0.13,-0.17,-0.21,-0.08,
02:25:27:620,0.44,0.12,-0.14,-0.17,-0.21,-0.08,
02:25:27:621,0.46,0.12,-0.15,-0.17,-0.21,-0.08,
02:25:27:621,0.48,0.13,-0.17,-0.17,-0.21,-0.08,
02:25:27:622,0.49,0.13,-0.17,-0.17,-0.21,-0.08,
02:25:27:622,0.48,0.12,-0.15,-0.17,-0.21,-0.08,
02:25:27:623,0.48,0.10,-0.15,-0.17,-0.21,-0.08,
02:25:27:623,0.48,0.10,-0.15,-0.33,-0.14,-0.13,
02:25:27:624,0.49,0.07,-0.14,-0.33,-0.14,-0.13,
02:25:27:625,0.50,0.05,-0.14,-0.33,-0.14,-0.13,
02:25:27:626,0.51,0.01,-0.13,-0.33,-0.14,-0.13,
02:25:27:629,0.49,-0.05,-0.10,-0.33,-0.14,-0.13,
02:25:27:629,0.49,-0.05,-0.10,-0.56,-0.03,-0.02,
02:25:27:630,0.47,-0.07,-0.09,-0.56,-0.03,-0.02,
02:25:27:632,0.46,-0.09,-0.08,-0.56,-0.03,-0.02,
02:25:27:634,0.45,-0.12,-0.09,-0.56,-0.03,-0.02,
02:25:27:636,0.43,-0.14,-0.10,-0.56,-0.03,-0.02,
02:25:27:641,0.30,-0.11,-0.10,-0.56,-0.03,-0.02,
02:25:27:642,0.30,-0.11,-0.10,-0.56,-0.03,-0.02,
02:25:27:642,0.30,-0.11,-0.10,-0.53,0.10,-0.17,
02:25:27:643,0.27,-0.10,-0.10,-0.53,0.10,-0.17,
02:25:27:644,0.23,-0.07,-0.13,-0.53,0.10,-0.17,
02:25:27:646,0.19,-0.04,-0.16,-0.53,0.10,-0.17,
02:25:27:650,0.13,-0.02,-0.16,-0.53,0.10,-0.17,
02:25:27:650,0.09,-0.00,-0.16,-0.53,0.10,-0.17,
02:25:27:651,0.09,-0.00,-0.16,-0.34,0.18,-0.18,
02:25:27:652,0.03,0.01,-0.15,-0.34,0.18,-0.18,
02:25:27:654,-0.00,0.00,-0.14,-0.34,0.18,-0.18,
02:25:27:657,-0.05,-0.02,-0.13,-0.34,0.18,-0.18,
02:25:27:659,-0.09,-0.04,-0.10,-0.34,0.18,-0.18,
02:25:27:660,-0.09,-0.04,-0.10,-0.29,0.23,-0.07,
02:25:27:661,-0.12,-0.06,-0.06,-0.29,0.23,-0.07,
02:25:27:662,-0.14,-0.07,-0.05,-0.29,0.23,-0.07,
02:25:27:664,-0.17,-0.10,-0.01,-0.29,0.23,-0.07,
02:25:27:666,-0.19,-0.14,0.02,-0.29,0.23,-0.07,
02:25:27:669,-0.22,-0.15,0.05,-0.29,0.23,-0.07,
02:25:27:670,-0.22,-0.15,0.05,-0.26,0.39,-0.03,
02:25:27:670,-0.23,-0.16,0.06,-0.26,0.39,-0.03,
02:25:27:673,-0.26,-0.16,0.08,-0.26,0.39,-0.03,
02:25:27:674,-0.27,-0.16,0.09,-0.26,0.39,-0.03,
02:25:27:676,-0.28,-0.15,0.10,-0.26,0.39,-0.03,
02:25:27:681,-0.30,-0.10,0.09,-0.26,0.39,-0.03,
02:25:27:682,-0.30,-0.10,0.09,-0.26,0.39,-0.03,
02:25:27:683,-0.30,-0.10,0.09,0.01,0.39,-0.03,
02:25:27:683,-0.31,-0.09,0.10,0.01,0.39,-0.03,
02:25:27:684,-0.34,-0.06,0.12,0.01,0.39,-0.03,
02:25:27:686,-0.36,-0.04,0.13,0.01,0.39,-0.03,
02:25:27:697,-0.38,-0.02,0.16,0.01,0.39,-0.03,
02:25:27:698,-0.38,-0.02,0.16,0.18,0.15,-0.08,
02:25:27:698,-0.38,-0.01,0.16,0.18,0.15,-0.08,
02:25:27:699,-0.39,-0.01,0.17,0.18,0.15,-0.08,
02:25:27:699,-0.41,0.01,0.20,0.18,0.15,-0.08,
02:25:27:700,-0.43,0.03,0.22,0.18,0.15,-0.08,
02:25:27:700,-0.43,0.06,0.23,0.18,0.15,-0.08,
02:25:27:701,-0.43,0.06,0.23,0.19,0.05,-0.20,
02:25:27:701,-0.42,0.06,0.22,0.19,0.05,-0.20,
02:25:27:702,-0.39,0.08,0.21,0.19,0.05,-0.20,
02:25:27:705,-0.37,0.10,0.21,0.19,0.05,-0.20,
02:25:27:706,-0.36,0.12,0.21,0.19,0.05,-0.20,
02:25:27:709,-0.33,0.13,0.20,0.19,0.05,-0.20,
02:25:27:710,-0.33,0.13,0.20,0.04,0.15,-0.32,
02:25:27:711,-0.28,0.12,0.18,0.04,0.15,-0.32,
02:25:27:716,-0.26,0.10,0.17,0.04,0.15,-0.32,
02:25:27:717,-0.21,0.06,0.16,0.04,0.15,-0.32,
02:25:27:718,-0.18,0.04,0.17,0.04,0.15,-0.32,
02:25:27:724,-0.10,-0.05,0.17,0.04,0.15,-0.32,
02:25:27:725,-0.10,-0.05,0.17,0.04,0.15,-0.32,
02:25:27:726,-0.08,-0.07,0.17,0.04,0.15,-0.32,
02:25:27:726,-0.08,-0.07,0.17,-0.16,-0.16,-0.18,
02:25:27:727,-0.06,-0.08,0.16,-0.16,-0.16,-0.18,
02:25:27:727,-0.05,-0.09,0.16,-0.16,-0.16,-0.18,
02:25:27:730,-0.05,-0.09,0.14,-0.16,-0.16,-0.18,
02:25:27:731,-0.04,-0.08,0.13,-0.16,-0.16,-0.18,
02:25:27:732,-0.04,-0.08,0.13,-0.31,-0.45,-0.36,
02:25:27:733,-0.01,-0.07,0.07,-0.31,-0.45,-0.36,
02:25:27:734,0.02,-0.04,0.00,-0.31,-0.45,-0.36,
02:25:27:736,0.03,-0.01,-0.02,-0.31,-0.45,-0.36,
02:25:27:740,0.05,0.04,-0.08,-0.31,-0.45,-0.36,
02:25:27:741,0.05,0.04,-0.08,-0.23,-0.50,-0.47,
02:25:27:741,0.08,0.07,-0.14,-0.23,-0.50,-0.47,
02:25:27:744,0.11,0.08,-0.17,-0.23,-0.50,-0.47,
02:25:27:745,0.16,0.09,-0.22,-0.23,-0.50,-0.47,
02:25:27:747,0.19,0.07,-0.24,-0.23,-0.50,-0.47,
02:25:27:749,0.21,0.05,-0.23,-0.23,-0.50,-0.47,
02:25:27:750,0.21,0.05,-0.23,-0.42,-0.64,-0.37,
02:25:27:750,0.24,0.03,-0.22,-0.42,-0.64,-0.37,
02:25:27:752,0.28,-0.04,-0.22,-0.42,-0.64,-0.37,
02:25:27:754,0.30,-0.07,-0.21,-0.42,-0.64,-0.37,
02:25:27:760,0.31,-0.13,-0.18,-0.42,-0.64,-0.37,
02:25:27:762,0.31,-0.18,-0.12,-0.42,-0.64,-0.37,
02:25:27:763,0.32,-0.19,-0.13,-0.42,-0.64,-0.37,
02:25:27:765,0.32,-0.19,-0.13,-0.42,-0.64,-0.37,
02:25:27:765,0.32,-0.19,-0.13,-0.37,-0.60,-0.24,
02:25:27:766,0.35,-0.19,-0.16,-0.37,-0.60,-0.24,
02:25:27:767,0.35,-0.14,-0.18,-0.37,-0.60,-0.24,
02:25:27:770,0.32,-0.09,-0.18,-0.37,-0.60,-0.24,
02:25:27:771,0.32,-0.09,-0.18,-0.24,-0.34,-0.46,
02:25:27:771,0.31,-0.06,-0.20,-0.24,-0.34,-0.46,
02:25:27:773,0.30,-0.00,-0.22,-0.24,-0.34,-0.46,
02:25:27:775,0.30,0.02,-0.24,-0.24,-0.34,-0.46,
02:25:27:776,0.29,0.08,-0.25,-0.24,-0.34,-0.46,
02:25:27:779,0.27,0.11,-0.23,-0.24,-0.34,-0.46,
02:25:27:780,0.27,0.11,-0.23,-0.14,-0.14,-0.49,
02:25:27:780,0.26,0.12,-0.22,-0.14,-0.14,-0.49,
02:25:27:782,0.24,0.11,-0.19,-0.14,-0.14,-0.49,
02:25:27:784,0.24,0.09,-0.15,-0.14,-0.14,-0.49,
02:25:27:787,0.25,0.07,-0.13,-0.14,-0.14,-0.49,
02:25:27:792,0.23,0.04,-0.06,-0.14,-0.14,-0.49,
02:25:27:792,0.23,0.04,-0.06,-0.28,-0.06,-0.32,
02:25:27:793,0.21,0.00,0.00,-0.28,-0.06,-0.32,
02:25:27:793,0.20,-0.02,0.03,-0.28,-0.06,-0.32,
02:25:27:794,0.19,-0.05,0.07,-0.28,-0.06,-0.32,
02:25:27:796,0.19,-0.05,0.10,-0.28,-0.06,-0.32,
02:25:27:803,0.09,-0.00,0.15,-0.28,-0.06,-0.32,
02:25:27:804,0.09,-0.00,0.15,-0.28,-0.06,-0.32,
02:25:27:804,0.09,-0.00,0.15,-0.28,-0.06,-0.32,
02:25:27:804,0.09,-0.00,0.15,-0.22,0.23,-0.41,
02:25:27:805,0.06,0.01,0.15,-0.22,0.23,-0.41,
02:25:27:809,0.03,0.05,0.13,-0.22,0.23,-0.41,
02:25:27:810,0.03,0.05,0.13,-0.03,0.45,-0.38,
02:25:27:810,-0.00,0.08,0.11,-0.03,0.45,-0.38,
02:25:27:810,-0.02,0.09,0.09,-0.03,0.45,-0.38,
02:25:27:812,-0.07,0.12,0.09,-0.03,0.45,-0.38,
02:25:27:814,-0.11,0.13,0.09,-0.03,0.45,-0.38,
02:25:27:817,-0.15,0.13,0.09,-0.03,0.45,-0.38,
02:25:27:820,-0.17,0.10,0.11,-0.03,0.45,-0.38,
02:25:27:820,-0.19,0.07,0.12,-0.03,0.45,-0.38,
02:25:27:821,-0.19,0.07,0.12,-0.11,0.37,-0.21,
02:25:27:822,-0.23,0.02,0.16,-0.11,0.37,-0.21,
02:25:27:825,-0.25,-0.00,0.18,-0.11,0.37,-0.21,
02:25:27:826,-0.28,-0.05,0.21,-0.11,0.37,-0.21,
02:25:27:829,-0.29,-0.10,0.22,-0.11,0.37,-0.21,
02:25:27:830,-0.29,-0.10,0.22,-0.24,0.29,-0.03,
02:25:27:830,-0.29,-0.11,0.22,-0.24,0.29,-0.03,
02:25:27:832,-0.29,-0.14,0.21,-0.24,0.29,-0.03,
02:25:27:834,-0.31,-0.14,0.19,-0.24,0.29,-0.03,
02:25:27:836,-0.31,-0.13,0.18,-0.24,0.29,-0.03,
02:25:27:841,-0.31,-0.11,0.13,-0.24,0.29,-0.03,
02:25:27:841,-0.31,-0.11,0.10,-0.24,0.29,-0.03,
02:25:27:842,-0.31,-0.11,0.10,-0.07,0.23,0.05,
02:25:27:842,-0.30,-0.10,0.08,-0.07,0.23,0.05,
02:25:27:846,-0.30,-0.09,0.05,-0.07,0.23,0.05,
02:25:27:846,-0.32,-0.08,0.03,-0.07,0.23,0.05,
02:25:27:849,-0.32,-0.08,0.03,-0.07,0.04,-0.10,
02:25:27:850,-0.33,-0.08,0.02,-0.07,0.04,-0.10,
02:25:27:850,-0.33,-0.09,0.01,-0.07,0.04,-0.10,
02:25:27:852,-0.31,-0.10,-0.01,-0.07,0.04,-0.10,
02:25:27:854,-0.30,-0.10,-0.02,-0.07,0.04,-0.10,
02:25:27:857,-0.28,-0.09,-0.03,-0.07,0.04,-0.10,
02:25:27:860,-0.27,-0.09,-0.02,-0.07,0.04,-0.10,
02:25:27:861,-0.27,-0.09,-0.02,-0.12,-0.05,-0.23,
02:25:27:861,-0.26,-0.08,-0.02,-0.12,-0.05,-0.23,
02:25:27:862,-0.23,-0.07,-0.03,-0.12,-0.05,-0.23,
02:25:27:864,-0.19,-0.07,-0.04,-0.12,-0.05,-0.23,
02:25:27:868,-0.17,-0.07,-0.04,-0.12,-0.05,-0.23,
02:25:27:869,-0.13,-0.08,-0.04,-0.12,-0.05,-0.23,
02:25:27:870,-0.13,-0.08,-0.04,-0.18,-0.01,-0.39,
02:25:27:874,-0.12,-0.08,-0.03,-0.18,-0.01,-0.39,
02:25:27:874,-0.08,-0.07,-0.03,-0.18,-0.01,-0.39,
02:25:27:875,-0.05,-0.07,-0.03,-0.18,-0.01,-0.39,
02:25:27:880,0.01,-0.06,-0.04,-0.18,-0.01,-0.39,
02:25:27:882,0.06,-0.02,-0.01,-0.18,-0.01,-0.39,
02:25:27:882,0.06,-0.02,-0.01,-0.18,-0.01,-0.39,
02:25:27:882,0.06,-0.02,-0.01,-0.21,-0.05,-0.54,
02:25:27:883,0.08,-0.01,-0.01,-0.21,-0.05,-0.54,
02:25:27:884,0.13,0.00,-0.01,-0.21,-0.05,-0.54,
02:25:27:886,0.15,0.00,-0.01,-0.21,-0.05,-0.54,
02:25:27:889,0.18,0.01,-0.02,-0.21,-0.05,-0.54,
02:25:27:890,0.18,0.01,-0.02,-0.18,-0.11,-0.61,
02:25:27:890,0.18,0.04,0.00,-0.18,-0.11,-0.61,
02:25:27:892,0.17,0.05,0.01,-0.18,-0.11,-0.61,
02:25:27:896,0.19,0.07,0.01,-0.18,-0.11,-0.61,
02:25:27:897,0.23,0.07,-0.01,-0.18,-0.11,-0.61,
02:25:27:900,0.25,0.08,-0.02,-0.18,-0.11,-0.61,
02:25:27:901,0.24,0.08,-0.02,-0.18,-0.11,-0.61,
02:25:27:902,0.24,0.08,-0.02,-0.05,-0.12,-0.54,
02:25:27:903,0.22,0.11,-0.01,-0.05,-0.12,-0.54,
02:25:27:905,0.22,0.12,-0.01,-0.05,-0.12,-0.54,
02:25:27:914,0.25,0.12,-0.03,-0.05,-0.12,-0.54,
02:25:27:915,0.25,0.12,-0.03,0.02,-0.08,-0.30,
02:25:27:915,0.27,0.11,-0.05,0.02,-0.08,-0.30,
02:25:27:916,0.28,0.11,-0.05,0.02,-0.08,-0.30,
02:25:27:916,0.27,0.11,-0.04,0.02,-0.08,-0.30,
02:25:27:917,0.26,0.10,-0.03,0.02,-0.08,-0.30,
02:25:27:917,0.27,0.08,-0.04,0.02,-0.08,-0.30,
02:25:27:923,0.27,0.01,-0.03,0.02,-0.08,-0.30,
02:25:27:923,0.27,0.01,-0.03,0.02,-0.08,-0.30,
02:25:27:924,0.27,0.01,-0.03,0.02,-0.08,-0.30,
02:25:27:924,0.27,0.01,-0.03,-0.12,-0.06,-0.21,
02:25:27:927,0.24,-0.02,-0.02,-0.12,-0.06,-0.21,
02:25:27:927,0.22,-0.05,-0.02,-0.12,-0.06,-0.21,
02:25:27:930,0.22,-0.05,-0.02,-0.10,-0.07,-0.09,
02:25:27:930,0.20,-0.06,-0.03,-0.10,-0.07,-0.09,
02:25:27:930,0.19,-0.07,-0.04,-0.10,-0.07,-0.09,
02:25:27:933,0.16,-0.05,-0.05,-0.10,-0.07,-0.09,
02:25:27:935,0.12,-0.04,-0.06,-0.10,-0.07,-0.09,
02:25:27:936,0.10,-0.03,-0.07,-0.10,-0.07,-0.09,
02:25:27:940,0.07,-0.01,-0.09,-0.10,-0.07,-0.09,
02:25:27:941,0.07,-0.01,-0.09,-0.02,0.02,-0.08,
02:25:27:941,0.04,0.01,-0.10,-0.02,0.02,-0.08,
02:25:27:942,0.03,0.02,-0.10,-0.02,0.02,-0.08,
02:25:27:946,-0.02,0.02,-0.10,-0.02,0.02,-0.08,
02:25:27:947,-0.05,0.01,-0.10,-0.02,0.02,-0.08,
02:25:27:949,-0.06,-0.00,-0.09,-0.02,0.02,-0.08,
02:25:27:949,-0.06,-0.00,-0.09,-0.03,0.10,0.05,
02:25:27:950,-0.06,-0.01,-0.09,-0.03,0.10,0.05,
02:25:27:952,-0.08,-0.04,-0.07,-0.03,0.10,0.05,
02:25:27:954,-0.09,-0.06,-0.05,-0.03,0.10,0.05,
02:25:27:956,-0.12,-0.08,-0.01,-0.03,0.10,0.05,
02:25:27:962,-0.12,-0.08,-0.01,-0.10,0.12,0.03,
02:25:27:963,-0.13,-0.14,0.03,-0.10,0.12,0.03,
02:25:27:963,-0.14,-0.15,0.05,-0.10,0.12,0.03,
02:25:27:963,-0.14,-0.15,0.05,-0.10,0.12,0.03,
02:25:27:964,-0.18,-0.15,0.07,-0.10,0.12,0.03,
02:25:27:966,-0.19,-0.15,0.08,-0.10,0.12,0.03,
02:25:27:969,-0.19,-0.11,0.07,-0.10,0.12,0.03,
02:25:27:970,-0.19,-0.11,0.07,0.11,0.15,0.10,
02:25:27:970,-0.18,-0.10,0.05,0.11,0.15,0.10,
02:25:27:972,-0.18,-0.08,0.04,0.11,0.15,0.10,
02:25:27:974,-0.21,-0.03,0.05,0.11,0.15,0.10,
02:25:27:976,-0.24,0.00,0.05,0.11,0.15,0.10,
02:25:27:980,-0.24,0.03,0.04,0.11,0.15,0.10,
02:25:27:981,-0.24,0.03,0.04,0.11,0.15,0.10,
02:25:27:981,-0.24,0.03,0.04,0.22,0.12,-0.01,
02:25:27:982,-0.24,0.04,0.04,0.22,0.12,-0.01,
02:25:27:984,-0.25,0.04,0.07,0.22,0.12,-0.01,
02:25:27:986,-0.26,0.04,0.08,0.22,0.12,-0.01,
02:25:27:989,-0.25,0.03,0.10,0.22,0.12,-0.01,
02:25:27:989,-0.25,0.03,0.10,0.18,0.01,0.00,
02:25:27:990,-0.23,-0.01,0.10,0.18,0.01,0.00,
02:25:27:993,-0.22,-0.02,0.11,0.18,0.01,0.00,
02:25:27:994,-0.20,-0.02,0.13,0.18,0.01,0.00,
02:25:27:997,-0.19,-0.02,0.13,0.18,0.01,0.00,
02:25:28:003,-0.14,-0.03,0.12,0.18,0.01,0.00,
02:25:28:004,-0.13,-0.02,0.11,0.18,0.01,0.00,
02:25:28:005,-0.13,-0.02,0.11,0.18,0.01,0.00,
02:25:28:006,-0.13,-0.02,0.11,0.11,0.01,-0.12,
02:25:28:006,-0.12,-0.01,0.11,0.11,0.01,-0.12,
02:25:28:007,-0.10,0.01,0.09,0.11,0.01,-0.12,
02:25:28:013,-0.07,0.03,0.07,0.11,0.01,-0.12,
02:25:28:017,-0.07,0.03,0.07,0.13,-0.09,-0.09,
02:25:28:017,-0.06,0.04,0.06,0.13,-0.09,-0.09,
02:25:28:018,-0.04,0.05,0.05,0.13,-0.09,-0.09,
02:25:28:018,-0.04,0.05,0.05,0.13,-0.09,-0.09,
02:25:28:018,-0.04,0.05,0.05,0.13,-0.09,-0.09,
02:25:28:021,-0.04,0.05,0.05,0.03,-0.27,-0.15,
02:25:28:023,-0.02,0.03,0.04,0.03,-0.27,-0.15,
02:25:28:023,-0.01,0.03,0.03,0.03,-0.27,-0.15,
02:25:28:024,-0.01,0.02,0.03,0.03,-0.27,-0.15,
02:25:28:030,-0.01,0.02,0.03,0.03,-0.27,-0.15,
02:25:28:031,0.01,0.03,0.01,0.03,-0.27,-0.15,
02:25:28:031,0.01,0.03,0.01,0.01,-0.29,-0.07,
02:25:28:032,0.05,0.02,-0.02,0.01,-0.29,-0.07,
02:25:28:032,0.07,0.02,-0.04,0.01,-0.29,-0.07,
02:25:28:035,0.09,0.02,-0.05,0.01,-0.29,-0.07,
02:25:28:036,0.09,0.02,-0.06,0.01,-0.29,-0.07,
02:25:28:036,0.10,0.02,-0.06,0.01,-0.29,-0.07,
02:25:28:042,0.16,-0.01,-0.10,0.01,-0.29,-0.07,
02:25:28:043,0.18,-0.02,-0.11,0.01,-0.29,-0.07,
02:25:28:044,0.19,-0.03,-0.11,0.01,-0.29,-0.07,
02:25:28:045,0.19,-0.03,-0.11,0.01,-0.39,0.16,
02:25:28:045,0.18,-0.04,-0.10,0.01,-0.39,0.16,
02:25:28:046,0.17,-0.03,-0.08,0.01,-0.39,0.16,
02:25:28:049,0.19,-0.05,-0.09,0.01,-0.39,0.16,
02:25:28:051,0.19,-0.05,-0.09,-0.01,-0.52,0.27,
02:25:28:051,0.21,-0.05,-0.10,-0.01,-0.52,0.27,
02:25:28:052,0.23,-0.07,-0.12,-0.01,-0.52,0.27,
02:25:28:054,0.23,-0.07,-0.12,-0.01,-0.52,0.27,
02:25:28:057,0.20,-0.04,-0.11,-0.01,-0.52,0.27,
02:25:28:060,0.20,-0.04,-0.11,0.01,-0.44,0.13,
02:25:28:061,0.19,-0.03,-0.12,0.01,-0.44,0.13,
02:25:28:062,0.19,-0.03,-0.13,0.01,-0.44,0.13,
02:25:28:065,0.21,-0.01,-0.17,0.01,-0.44,0.13,
02:25:28:066,0.20,0.02,-0.17,0.01,-0.44,0.13,
02:25:28:066,0.18,0.04,-0.17,0.01,-0.44,0.13,
02:25:28:069,0.16,0.06,-0.16,0.01,-0.44,0.13,
02:25:28:069,0.16,0.06,-0.16,0.02,-0.26,0.10,
02:25:28:070,0.17,0.05,-0.17,0.02,-0.26,0.10,
02:25:28:073,0.17,0.04,-0.16,0.02,-0.26,0.10,
02:25:28:074,0.16,0.03,-0.14,0.02,-0.26,0.10,
02:25:28:076,0.13,0.01,-0.10,0.02,-0.26,0.10,
02:25:28:082,0.10,-0.04,-0.05,0.02,-0.26,0.10,
02:25:28:083,0.10,-0.06,-0.04,0.02,-0.26,0.10,
02:25:28:083,0.10,-0.06,-0.04,-0.04,-0.14,0.17,
02:25:28:084,0.10,-0.06,-0.03,-0.04,-0.14,0.17,
02:25:28:085,0.09,-0.06,-0.02,-0.04,-0.14,0.17,
02:25:28:086,0.07,-0.06,0.01,-0.04,-0.14,0.17,
02:25:28:093,0.07,-0.06,0.01,-0.08,0.00,0.10,
02:25:28:094,0.05,-0.05,0.03,-0.08,0.00,0.10,
02:25:28:095,0.04,-0.04,0.04,-0.08,0.00,0.10,
02:25:28:096,0.04,-0.03,0.03,-0.08,0.00,0.10,
02:25:28:097,0.02,0.00,0.03,-0.08,0.00,0.10,
02:25:28:098,-0.01,0.03,0.04,-0.08,0.00,0.10,
02:25:28:099,-0.01,0.03,0.04,-0.05,0.08,-0.02,
02:25:28:100,-0.04,0.06,0.05,-0.05,0.08,-0.02,
02:25:28:101,-0.05,0.07,0.05,-0.05,0.08,-0.02,
02:25:28:102,-0.07,0.08,0.06,-0.05,0.08,-0.02,
02:25:28:104,-0.08,0.09,0.06,-0.05,0.08,-0.02,
02:25:28:108,-0.11,0.08,0.08,-0.05,0.08,-0.02,
02:25:28:109,-0.11,0.08,0.08,-0.18,0.03,-0.15,
02:25:28:110,-0.15,0.07,0.10,-0.18,0.03,-0.15,
02:25:28:110,-0.17,0.06,0.12,-0.18,0.03,-0.15,
02:25:28:112,-0.19,0.05,0.14,-0.18,0.03,-0.15,
02:25:28:114,-0.19,0.03,0.14,-0.18,0.03,-0.15,
02:25:28:116,-0.18,0.02,0.13,-0.18,0.03,-0.15,
02:25:28:123,-0.18,0.02,0.13,-0.26,0.14,-0.10,
02:25:28:124,-0.18,0.04,0.12,-0.26,0.14,-0.10,
02:25:28:124,-0.18,0.04,0.12,-0.26,0.14,-0.10,
02:25:28:125,-0.18,0.04,0.12,-0.26,0.14,-0.10,
