
time,wx,wy,wz,ax,ay,az,
02:26:37:875,0.26,0.01,-0.12,-0.11,-0.33,-0.07,
02:26:37:876,0.31,0.00,-0.13,-0.11,-0.33,-0.07,
02:26:37:876,0.33,-0.01,-0.13,-0.11,-0.33,-0.07,
02:26:37:877,0.33,-0.01,-0.13,-0.10,-0.30,0.04,
02:26:37:878,0.33,-0.02,-0.13,-0.10,-0.30,0.04,
02:26:37:878,0.33,-0.03,-0.13,-0.10,-0.30,0.04,
02:26:37:879,0.34,-0.03,-0.13,-0.10,-0.30,0.04,
02:26:37:881,0.35,-0.02,-0.15,-0.10,-0.30,0.04,
02:26:37:887,0.35,-0.02,-0.15,-0.01,-0.21,0.06,
02:26:37:888,0.36,-0.01,-0.16,-0.01,-0.21,0.06,
02:26:37:888,0.35,0.01,-0.17,-0.01,-0.21,0.06,
02:26:37:889,0.33,0.02,-0.17,-0.01,-0.21,0.06,
02:26:37:889,0.29,0.03,-0.15,-0.01,-0.21,0.06,
02:26:37:890,0.29,0.04,-0.16,-0.01,-0.21,0.06,
02:26:37:897,0.32,0.04,-0.18,-0.01,-0.21,0.06,
02:26:37:898,0.31,0.04,-0.18,-0.01,-0.21,0.06,
02:26:37:898,0.30,0.03,-0.17,-0.01,-0.21,0.06,
02:26:37:899,0.30,0.03,-0.17,0.07,-0.10,0.19,
02:26:37:899,0.28,0.02,-0.16,0.07,-0.10,0.19,
02:26:37:901,0.24,0.01,-0.14,0.07,-0.10,0.19,
02:26:37:904,0.23,-0.02,-0.13,0.07,-0.10,0.19,
02:26:37:905,0.23,-0.02,-0.13,0.13,-0.06,0.28,
02:26:37:906,0.22,-0.02,-0.12,0.13,-0.06,0.28,
02:26:37:907,0.19,-0.04,-0.10,0.13,-0.06,0.28,
02:26:37:909,0.15,-0.04,-0.08,0.13,-0.06,0.28,
02:26:37:910,0.14,-0.03,-0.07,0.13,-0.06,0.28,
02:26:37:915,0.13,-0.01,-0.08,0.13,-0.06,0.28,
02:26:37:916,0.12,-0.00,-0.08,0.13,-0.06,0.28,
02:26:37:916,0.12,-0.00,-0.08,0.34,0.03,0.46,
02:26:37:918,0.07,0.01,-0.07,0.34,0.03,0.46,
02:26:37:919,0.04,0.03,-0.05,0.34,0.03,0.46,
02:26:37:920,-0.02,0.04,-0.03,0.34,0.03,0.46,
02:26:37:924,-0.02,0.04,-0.03,0.43,0.14,0.45,
02:26:37:924,-0.04,0.04,-0.02,0.43,0.14,0.45,
02:26:37:925,-0.03,0.04,-0.02,0.43,0.14,0.45,
02:26:37:926,-0.05,0.04,-0.02,0.43,0.14,0.45,
02:26:37:929,-0.08,0.05,0.00,0.43,0.14,0.45,
02:26:37:930,-0.11,0.05,0.02,0.43,0.14,0.45,
02:26:37:936,-0.11,0.05,0.02,0.35,0.20,0.45,
02:26:37:937,-0.14,0.05,0.05,0.35,0.20,0.45,
02:26:37:937,-0.14,0.05,0.06,0.35,0.20,0.45,
02:26:37:938,-0.14,0.05,0.06,0.35,0.20,0.45,
02:26:37:938,-0.17,0.04,0.08,0.35,0.20,0.45,
02:26:37:940,-0.20,0.04,0.11,0.35,0.20,0.45,
02:26:37:943,-0.20,0.06,0.12,0.35,0.20,0.45,
02:26:37:944,-0.20,0.06,0.12,0.25,0.25,0.44,
02:26:37:944,-0.18,0.06,0.11,0.25,0.25,0.44,
02:26:37:946,-0.15,0.07,0.10,0.25,0.25,0.44,
02:26:37:948,-0.14,0.07,0.10,0.25,0.25,0.44,
02:26:37:950,-0.16,0.06,0.13,0.25,0.25,0.44,
02:26:37:959,-0.18,0.04,0.16,0.25,0.25,0.44,
02:26:37:960,-0.18,0.04,0.16,0.01,0.23,0.31,
02:26:37:960,-0.18,0.03,0.18,0.01,0.23,0.31,
02:26:37:961,-0.17,0.00,0.18,0.01,0.23,0.31,
02:26:37:961,-0.17,-0.04,0.17,0.01,0.23,0.31,
02:26:37:961,-0.17,-0.03,0.18,0.01,0.23,0.31,
02:26:37:963,-0.18,-0.01,0.17,0.01,0.23,0.31,
02:26:37:963,-0.18,-0.01,0.17,-0.08,0.09,0.20,
02:26:37:964,-0.17,-0.01,0.15,-0.08,0.09,0.20,
02:26:37:966,-0.15,-0.01,0.11,-0.08,0.09,0.20,
02:26:37:968,-0.14,-0.01,0.09,-0.08,0.09,0.20,
02:26:37:972,-0.14,-0.00,0.06,-0.08,0.09,0.20,
02:26:37:977,-0.14,-0.00,0.06,-0.10,-0.03,0.16,
02:26:37:977,-0.15,-0.04,0.02,-0.10,-0.03,0.16,
02:26:37:978,-0.13,-0.04,-0.00,-0.10,-0.03,0.16,
02:26:37:978,-0.13,-0.04,-0.00,-0.10,-0.03,0.16,
02:26:37:978,-0.08,-0.05,-0.04,-0.10,-0.03,0.16,
02:26:37:980,-0.08,-0.06,-0.05,-0.10,-0.03,0.16,
02:26:37:985,-0.09,-0.07,-0.06,-0.10,-0.03,0.16,
02:26:37:985,-0.09,-0.08,-0.06,-0.10,-0.03,0.16,
02:26:37:986,-0.09,-0.08,-0.06,-0.25,-0.21,-0.03,
02:26:37:987,-0.08,-0.09,-0.07,-0.25,-0.21,-0.03,
02:26:37:989,-0.04,-0.11,-0.11,-0.25,-0.21,-0.03,
02:26:37:990,-0.01,-0.13,-0.13,-0.25,-0.21,-0.03,
02:26:37:994,-0.01,-0.12,-0.14,-0.25,-0.21,-0.03,
02:26:37:994,-0.01,-0.12,-0.14,-0.21,-0.28,-0.13,
02:26:37:995,-0.01,-0.12,-0.15,-0.21,-0.28,-0.13,
02:26:37:996,0.02,-0.10,-0.17,-0.21,-0.28,-0.13,
02:26:37:998,0.04,-0.09,-0.18,-0.21,-0.28,-0.13,
02:26:38:001,0.06,-0.07,-0.21,-0.21,-0.28,-0.13,
02:26:38:003,0.07,-0.06,-0.22,-0.21,-0.28,-0.13,
02:26:38:004,0.07,-0.06,-0.22,-0.10,-0.20,-0.23,
02:26:38:005,0.07,-0.06,-0.21,-0.10,-0.20,-0.23,
02:26:38:007,0.06,-0.05,-0.21,-0.10,-0.20,-0.23,
02:26:38:009,0.07,-0.03,-0.21,-0.10,-0.20,-0.23,
02:26:38:010,0.09,-0.03,-0.21,-0.10,-0.20,-0.23,
02:26:38:017,0.15,-0.01,-0.19,-0.10,-0.20,-0.23,
02:26:38:018,0.17,-0.01,-0.18,-0.10,-0.20,-0.23,
02:26:38:018,0.17,-0.01,-0.18,-0.10,-0.20,-0.23,
02:26:38:018,0.17,-0.01,-0.18,0.00,-0.08,-0.15,
02:26:38:019,0.18,-0.01,-0.18,0.00,-0.08,-0.15,
02:26:38:020,0.20,-0.00,-0.15,0.00,-0.08,-0.15,
02:26:38:024,0.21,0.00,-0.13,0.00,-0.08,-0.15,
02:26:38:025,0.21,0.00,-0.12,0.00,-0.08,-0.15,
02:26:38:025,0.21,0.00,-0.12,0.05,-0.00,-0.12,
02:26:38:026,0.22,0.00,-0.09,0.05,-0.00,-0.12,
02:26:38:029,0.23,0.02,-0.08,0.05,-0.00,-0.12,
02:26:38:030,0.24,0.03,-0.07,0.05,-0.00,-0.12,
02:26:38:033,0.24,0.06,-0.05,0.05,-0.00,-0.12,
02:26:38:034,0.24,0.06,-0.05,0.12,0.07,-0.13,
02:26:38:034,0.23,0.08,-0.04,0.12,0.07,-0.13,
02:26:38:042,0.23,0.10,-0.03,0.12,0.07,-0.13,
02:26:38:043,0.22,0.12,-0.01,0.12,0.07,-0.13,
02:26:38:043,0.21,0.16,0.01,0.12,0.07,-0.13,
02:26:38:045,0.21,0.16,0.01,0.09,0.11,-0.12,
02:26:38:046,0.20,0.17,0.03,0.09,0.11,-0.12,
02:26:38:046,0.19,0.17,0.04,0.09,0.11,-0.12,
02:26:38:047,0.16,0.16,0.06,0.09,0.11,-0.12,
02:26:38:048,0.15,0.16,0.06,0.09,0.11,-0.12,
02:26:38:050,0.15,0.16,0.08,0.09,0.11,-0.12,
02:26:38:056,0.15,0.14,0.09,0.09,0.11,-0.12,
02:26:38:057,0.13,0.12,0.10,0.09,0.11,-0.12,
02:26:38:057,0.11,0.11,0.11,0.09,0.11,-0.12,
02:26:38:058,0.11,0.11,0.11,-0.04,0.12,0.05,
02:26:38:058,0.08,0.08,0.13,-0.04,0.12,0.05,
02:26:38:061,0.08,0.07,0.14,-0.04,0.12,0.05,
02:26:38:063,0.09,0.02,0.12,-0.04,0.12,0.05,
02:26:38:064,0.09,0.02,0.12,-0.09,0.20,0.33,
02:26:38:064,0.08,0.01,0.12,-0.09,0.20,0.33,
02:26:38:066,0.07,0.00,0.12,-0.09,0.20,0.33,
02:26:38:069,0.04,-0.01,0.12,-0.09,0.20,0.33,
02:26:38:070,0.01,-0.03,0.11,-0.09,0.20,0.33,
02:26:38:074,-0.01,-0.05,0.09,-0.09,0.20,0.33,
02:26:38:074,-0.01,-0.05,0.09,-0.12,0.09,0.39,
02:26:38:074,-0.03,-0.04,0.09,-0.12,0.09,0.39,
02:26:38:076,-0.07,-0.04,0.07,-0.12,0.09,0.39,
02:26:38:078,-0.13,-0.05,0.06,-0.12,0.09,0.39,
02:26:38:080,-0.16,-0.05,0.04,-0.12,0.09,0.39,
02:26:38:083,-0.18,-0.03,0.01,-0.12,0.09,0.39,
02:26:38:084,-0.18,-0.03,0.01,-0.06,-0.03,0.43,
02:26:38:086,-0.19,-0.01,-0.02,-0.06,-0.03,0.43,
02:26:38:087,-0.19,-0.01,-0.04,-0.06,-0.03,0.43,
02:26:38:089,-0.20,-0.00,-0.05,-0.06,-0.03,0.43,
02:26:38:090,-0.23,-0.01,-0.05,-0.06,-0.03,0.43,
02:26:38:095,-0.23,-0.01,-0.05,-0.23,0.01,0.38,
02:26:38:096,-0.24,-0.07,-0.03,-0.23,0.01,0.38,
02:26:38:097,-0.24,-0.09,-0.02,-0.23,0.01,0.38,
02:26:38:098,-0.24,-0.11,-0.02,-0.23,0.01,0.38,
02:26:38:098,-0.23,-0.12,-0.01,-0.23,0.01,0.38,
02:26:38:100,-0.22,-0.15,0.00,-0.23,0.01,0.38,
02:26:38:104,-0.20,-0.17,0.01,-0.23,0.01,0.38,
02:26:38:105,-0.20,-0.17,0.01,-0.30,0.10,0.39,
02:26:38:106,-0.19,-0.18,0.01,-0.30,0.10,0.39,
02:26:38:107,-0.18,-0.19,0.02,-0.30,0.10,0.39,
02:26:38:109,-0.17,-0.19,0.02,-0.30,0.10,0.39,
02:26:38:111,-0.16,-0.19,0.02,-0.30,0.10,0.39,
02:26:38:114,-0.18,-0.17,0.02,-0.30,0.10,0.39,
02:26:38:114,-0.18,-0.17,0.02,-0.21,0.10,0.12,
02:26:38:114,-0.18,-0.15,0.02,-0.21,0.10,0.12,
02:26:38:116,-0.18,-0.13,0.02,-0.21,0.10,0.12,
02:26:38:119,-0.17,-0.09,0.01,-0.21,0.10,0.12,
02:26:38:120,-0.15,-0.04,-0.01,-0.21,0.10,0.12,
02:26:38:124,-0.14,-0.01,-0.02,-0.21,0.10,0.12,
02:26:38:124,-0.14,-0.01,-0.02,0.01,0.02,-0.05,
02:26:38:124,-0.15,-0.00,-0.02,0.01,0.02,-0.05,
02:26:38:126,-0.15,0.02,-0.02,0.01,0.02,-0.05,
02:26:38:128,-0.14,0.02,-0.02,0.01,0.02,-0.05,
02:26:38:130,-0.13,0.02,-0.02,0.01,0.02,-0.05,
02:26:38:138,-0.13,0.02,-0.02,0.10,-0.00,-0.06,
02:26:38:139,-0.07,0.01,-0.01,0.10,-0.00,-0.06,
02:26:38:139,-0.05,0.02,-0.00,0.10,-0.00,-0.06,
02:26:38:139,-0.05,0.02,-0.00,0.10,-0.00,-0.06,
02:26:38:140,-0.00,0.03,-0.00,0.10,-0.00,-0.06,
02:26:38:140,0.05,0.03,-0.01,0.10,-0.00,-0.06,
02:26:38:143,0.07,0.04,0.00,0.10,-0.00,-0.06,
02:26:38:144,0.07,0.04,0.00,0.09,0.01,-0.12,
02:26:38:144,0.07,0.03,0.02,0.09,0.01,-0.12,
02:26:38:147,0.07,0.02,0.04,0.09,0.01,-0.12,
02:26:38:148,0.08,0.02,0.04,0.09,0.01,-0.12,
02:26:38:150,0.11,0.01,0.04,0.09,0.01,-0.12,
02:26:38:159,0.13,0.04,0.04,0.09,0.01,-0.12,
