
time,wx,wy,wz,ax,ay,az,
02:36:21:005,0.13,0.18,0.10,0.18,-0.10,-0.14,
02:36:21:006,0.17,0.19,0.09,0.18,-0.10,-0.14,
02:36:21:006,0.22,0.19,0.06,0.18,-0.10,-0.14,
02:36:21:007,0.23,0.18,0.05,0.18,-0.10,-0.14,
02:36:21:013,0.25,0.17,0.03,0.18,-0.10,-0.14,
02:36:21:014,0.26,0.16,0.01,0.18,-0.10,-0.14,
02:36:21:014,0.26,0.16,0.01,0.17,-0.19,-0.01,
02:36:21:014,0.26,0.16,0.01,0.17,-0.19,-0.01,
02:36:21:016,0.29,0.11,-0.03,0.17,-0.19,-0.01,
02:36:21:018,0.28,0.08,-0.05,0.17,-0.19,-0.01,
02:36:21:021,0.28,0.08,-0.05,0.08,-0.15,-0.07,
02:36:21:021,0.25,0.08,-0.06,0.08,-0.15,-0.07,
02:36:21:022,0.25,0.09,-0.07,0.08,-0.15,-0.07,
02:36:21:025,0.25,0.08,-0.10,0.08,-0.15,-0.07,
02:36:21:026,0.26,0.08,-0.12,0.08,-0.15,-0.07,
02:36:21:030,0.25,0.08,-0.15,0.08,-0.15,-0.07,
02:36:21:033,0.23,0.10,-0.16,0.08,-0.15,-0.07,
02:36:21:033,0.23,0.10,-0.16,0.01,0.07,-0.08,
02:36:21:034,0.21,0.10,-0.17,0.01,0.07,-0.08,
02:36:21:034,0.21,0.09,-0.17,0.01,0.07,-0.08,
02:36:21:037,0.19,0.07,-0.17,0.01,0.07,-0.08,
02:36:21:038,0.17,0.06,-0.15,0.01,0.07,-0.08,
02:36:21:041,0.15,0.05,-0.13,0.01,0.07,-0.08,
02:36:21:042,0.15,0.05,-0.13,-0.13,0.10,0.01,
02:36:21:042,0.14,0.04,-0.11,-0.13,0.10,0.01,
02:36:21:046,0.12,0.02,-0.09,-0.13,0.10,0.01,
02:36:21:046,0.11,0.02,-0.07,-0.13,0.10,0.01,
02:36:21:048,0.08,0.02,-0.04,-0.13,0.10,0.01,
02:36:21:054,0.08,0.02,-0.04,-0.13,0.11,0.15,
02:36:21:055,0.05,0.01,-0.01,-0.13,0.11,0.15,
02:36:21:055,0.05,0.02,-0.00,-0.13,0.11,0.15,
02:36:21:055,0.05,0.02,-0.00,-0.13,0.11,0.15,
02:36:21:056,0.05,0.04,-0.01,-0.13,0.11,0.15,
02:36:21:058,0.04,0.05,-0.01,-0.13,0.11,0.15,
02:36:21:062,0.01,0.08,0.00,-0.13,0.11,0.15,
02:36:21:062,0.01,0.08,0.00,-0.16,0.16,0.12,
02:36:21:063,0.00,0.08,-0.00,-0.16,0.16,0.12,
02:36:21:065,-0.00,0.07,-0.01,-0.16,0.16,0.12,
02:36:21:068,-0.00,0.07,-0.01,-0.16,0.16,0.12,
02:36:21:069,-0.01,0.07,-0.02,-0.16,0.16,0.12,
02:36:21:072,-0.03,0.07,-0.02,-0.16,0.16,0.12,
02:36:21:073,-0.03,0.07,-0.02,-0.24,0.19,0.11,
02:36:21:073,-0.03,0.07,-0.03,-0.24,0.19,0.11,
02:36:21:074,-0.02,0.05,-0.05,-0.24,0.19,0.11,
02:36:21:077,-0.01,0.04,-0.06,-0.24,0.19,0.11,
02:36:21:079,-0.01,0.00,-0.07,-0.24,0.19,0.11,
02:36:21:081,-0.01,0.00,-0.07,-0.38,0.17,0.10,
02:36:21:082,-0.03,-0.02,-0.06,-0.38,0.17,0.10,
02:36:21:082,-0.03,-0.04,-0.06,-0.38,0.17,0.10,
02:36:21:086,-0.03,-0.05,-0.06,-0.38,0.17,0.10,
02:36:21:087,-0.01,-0.08,-0.07,-0.38,0.17,0.10,
02:36:21:088,0.00,-0.08,-0.08,-0.38,0.17,0.10,
02:36:21:103,0.03,-0.08,-0.07,-0.38,0.17,0.10,
02:36:21:104,0.04,-0.09,-0.07,-0.38,0.17,0.10,
02:36:21:105,0.04,-0.09,-0.07,-0.38,0.17,0.10,
02:36:21:106,0.04,-0.09,-0.07,-0.40,0.14,0.14,
02:36:21:107,0.04,-0.10,-0.07,-0.40,0.14,0.14,
02:36:21:107,0.04,-0.11,-0.07,-0.40,0.14,0.14,
02:36:21:108,0.03,-0.10,-0.05,-0.40,0.14,0.14,
02:36:21:109,0.02,-0.11,-0.04,-0.40,0.14,0.14,
02:36:21:110,0.02,-0.11,-0.04,-0.36,0.04,0.01,
02:36:21:110,0.01,-0.09,-0.04,-0.36,0.04,0.01,
02:36:21:111,0.02,-0.07,-0.07,-0.36,0.04,0.01,
02:36:21:112,0.03,-0.07,-0.09,-0.36,0.04,0.01,
02:36:21:113,0.05,-0.03,-0.12,-0.36,0.04,0.01,
02:36:21:113,0.05,-0.03,-0.12,-0.18,0.04,0.06,
02:36:21:114,0.05,-0.00,-0.14,-0.18,0.04,0.06,
02:36:21:114,0.04,0.01,-0.14,-0.18,0.04,0.06,
02:36:21:124,0.03,0.00,-0.14,-0.18,0.04,0.06,
02:36:21:125,0.04,-0.02,-0.14,-0.18,0.04,0.06,
02:36:21:125,0.04,-0.02,-0.14,-0.12,0.01,0.13,
02:36:21:125,0.04,-0.04,-0.14,-0.12,0.01,0.13,
02:36:21:125,0.05,-0.04,-0.13,-0.12,0.01,0.13,
02:36:21:126,0.06,-0.05,-0.12,-0.12,0.01,0.13,
02:36:21:126,0.07,-0.06,-0.11,-0.12,0.01,0.13,
02:36:21:128,0.08,-0.06,-0.10,-0.12,0.01,0.13,
02:36:21:135,0.11,-0.04,-0.06,-0.12,0.01,0.13,
02:36:21:135,0.11,-0.04,-0.06,-0.12,0.01,0.13,
02:36:21:136,0.11,-0.04,-0.06,-0.12,0.01,0.13,
02:36:21:136,0.11,-0.04,-0.06,-0.03,0.09,0.16,
02:36:21:136,0.10,-0.04,-0.04,-0.03,0.09,0.16,
02:36:21:139,0.09,-0.03,-0.03,-0.03,0.09,0.16,
02:36:21:142,0.07,-0.01,-0.00,-0.03,0.09,0.16,
02:36:21:143,0.07,-0.01,-0.00,0.08,0.18,0.12,
02:36:21:143,0.06,0.00,0.01,0.08,0.18,0.12,
02:36:21:144,0.04,0.02,0.02,0.08,0.18,0.12,
02:36:21:147,0.01,0.04,0.04,0.08,0.18,0.12,
02:36:21:148,-0.04,0.05,0.07,0.08,0.18,0.12,
02:36:21:152,-0.08,0.06,0.09,0.08,0.18,0.12,
02:36:21:152,-0.08,0.06,0.09,0.10,0.31,0.05,
02:36:21:152,-0.10,0.07,0.09,0.10,0.31,0.05,
02:36:21:154,-0.13,0.08,0.10,0.10,0.31,0.05,
02:36:21:156,-0.16,0.09,0.12,0.10,0.31,0.05,
02:36:21:158,-0.17,0.10,0.12,0.10,0.31,0.05,
02:36:21:162,-0.20,0.09,0.13,0.10,0.31,0.05,
02:36:21:162,-0.20,0.09,0.13,0.00,0.49,0.16,
02:36:21:163,-0.22,0.06,0.14,0.00,0.49,0.16,
02:36:21:166,-0.23,0.05,0.14,0.00,0.49,0.16,
02:36:21:168,-0.25,0.02,0.15,0.00,0.49,0.16,
02:36:21:169,-0.28,-0.02,0.16,0.00,0.49,0.16,
02:36:21:173,-0.30,-0.06,0.15,0.00,0.49,0.16,
02:36:21:174,-0.30,-0.06,0.15,0.00,0.49,0.16,
02:36:21:174,-0.30,-0.06,0.15,-0.06,0.36,0.40,
02:36:21:175,-0.29,-0.08,0.13,-0.06,0.36,0.40,
02:36:21:176,-0.30,-0.10,0.12,-0.06,0.36,0.40,
02:36:21:179,-0.32,-0.10,0.11,-0.06,0.36,0.40,
02:36:21:181,-0.35,-0.10,0.10,-0.06,0.36,0.40,
02:36:21:182,-0.35,-0.10,0.10,-0.13,0.14,0.33,
02:36:21:184,-0.36,-0.11,0.09,-0.13,0.14,0.33,
02:36:21:185,-0.37,-0.11,0.07,-0.13,0.14,0.33,
02:36:21:186,-0.38,-0.09,0.04,-0.13,0.14,0.33,
02:36:21:188,-0.39,-0.09,0.03,-0.13,0.14,0.33,
02:36:21:192,-0.39,-0.09,0.03,-0.11,0.14,0.29,
02:36:21:193,-0.39,-0.05,-0.01,-0.11,0.14,0.29,
02:36:21:194,-0.37,-0.04,-0.03,-0.11,0.14,0.29,
02:36:21:195,-0.35,-0.04,-0.05,-0.11,0.14,0.29,
02:36:21:204,-0.32,-0.02,-0.07,-0.11,0.14,0.29,
02:36:21:205,-0.31,-0.02,-0.07,-0.11,0.14,0.29,
02:36:21:205,-0.31,-0.02,-0.07,-0.30,0.12,0.21,
02:36:21:206,-0.28,-0.04,-0.06,-0.30,0.12,0.21,
02:36:21:206,-0.26,-0.06,-0.05,-0.30,0.12,0.21,
02:36:21:207,-0.20,-0.09,-0.05,-0.30,0.12,0.21,
02:36:21:207,-0.14,-0.11,-0.04,-0.30,0.12,0.21,
02:36:21:210,-0.12,-0.13,-0.03,-0.30,0.12,0.21,
02:36:21:214,-0.04,-0.16,-0.01,-0.30,0.12,0.21,
02:36:21:215,-0.02,-0.16,-0.01,-0.30,0.12,0.21,
02:36:21:215,-0.02,-0.16,-0.01,-0.34,-0.02,0.20,
