
time,wx,wy,wz,ax,ay,az,
21:30:11:662,-0.05,0.06,-0.35,0.27,-0.18,0.21,
21:30:11:662,-0.05,0.06,-0.35,0.29,-0.45,0.15,
21:30:11:663,-0.04,0.06,-0.32,0.29,-0.45,0.15,
21:30:11:663,-0.03,0.05,-0.27,0.29,-0.45,0.15,
21:30:11:663,-0.00,0.07,-0.24,0.29,-0.45,0.15,
21:30:11:663,0.08,0.09,-0.19,0.29,-0.45,0.15,
21:30:11:666,0.12,0.05,-0.16,0.29,-0.45,0.15,
21:30:11:667,0.12,0.05,-0.16,0.24,-0.49,0.16,
21:30:11:667,0.15,0.06,-0.12,0.24,-0.49,0.16,
21:30:11:669,0.20,0.11,-0.07,0.24,-0.49,0.16,
21:30:11:671,0.28,0.14,-0.04,0.24,-0.49,0.16,
21:30:11:674,0.36,0.17,-0.03,0.24,-0.49,0.16,
21:30:11:676,0.39,0.22,0.01,0.24,-0.49,0.16,
21:30:11:676,0.39,0.22,0.01,0.10,-0.30,0.08,
21:30:11:678,0.39,0.24,0.04,0.10,-0.30,0.08,
21:30:11:679,0.38,0.25,0.08,0.10,-0.30,0.08,
21:30:11:681,0.37,0.25,0.10,0.10,-0.30,0.08,
21:30:11:683,0.38,0.27,0.13,0.10,-0.30,0.08,
21:30:11:690,0.33,0.29,0.20,0.10,-0.30,0.08,
21:30:11:691,0.33,0.29,0.20,0.10,-0.30,0.08,
21:30:11:691,0.33,0.29,0.20,0.10,-0.30,0.08,
21:30:11:691,0.33,0.29,0.20,-0.16,-0.09,-0.11,
21:30:11:692,0.33,0.30,0.21,-0.16,-0.09,-0.11,
21:30:11:698,0.34,0.30,0.20,-0.16,-0.09,-0.11,
21:30:11:699,0.36,0.30,0.18,-0.16,-0.09,-0.11,
21:30:11:699,0.36,0.30,0.18,-0.28,0.09,0.02,
21:30:11:700,0.34,0.32,0.19,-0.28,0.09,0.02,
21:30:11:700,0.33,0.32,0.19,-0.28,0.09,0.02,
21:30:11:702,0.29,0.29,0.20,-0.28,0.09,0.02,
21:30:11:703,0.27,0.27,0.20,-0.28,0.09,0.02,
21:30:11:707,0.26,0.25,0.19,-0.28,0.09,0.02,
21:30:11:707,0.26,0.25,0.19,-0.46,-0.05,0.20,
21:30:11:707,0.24,0.24,0.19,-0.46,-0.05,0.20,
21:30:11:709,0.19,0.20,0.21,-0.46,-0.05,0.20,
21:30:11:718,0.17,0.17,0.21,-0.46,-0.05,0.20,
21:30:11:719,0.13,0.14,0.21,-0.46,-0.05,0.20,
21:30:11:719,0.13,0.14,0.21,-0.56,-0.02,0.37,
21:30:11:719,0.13,0.11,0.19,-0.56,-0.02,0.37,
21:30:11:720,0.12,0.10,0.18,-0.56,-0.02,0.37,
21:30:11:720,0.09,0.09,0.16,-0.56,-0.02,0.37,
21:30:11:722,0.04,0.10,0.14,-0.56,-0.02,0.37,
21:30:11:723,0.02,0.09,0.13,-0.56,-0.02,0.37,
21:30:11:731,-0.05,0.12,0.03,-0.56,-0.02,0.37,
21:30:11:732,-0.05,0.12,0.03,-0.56,-0.02,0.37,
21:30:11:732,-0.05,0.12,0.03,-0.56,-0.02,0.37,
21:30:11:733,-0.05,0.12,0.03,-0.69,0.10,0.22,
21:30:11:734,-0.07,0.12,0.02,-0.69,0.10,0.22,
21:30:11:735,-0.09,0.12,0.01,-0.69,0.10,0.22,
21:30:11:741,-0.06,0.10,-0.01,-0.69,0.10,0.22,
21:30:11:742,-0.06,0.10,-0.01,-0.68,0.15,0.47,
21:30:11:742,-0.05,0.10,-0.03,-0.68,0.15,0.47,
21:30:11:743,-0.01,0.11,-0.04,-0.68,0.15,0.47,
21:30:11:743,0.01,0.11,-0.03,-0.68,0.15,0.47,
21:30:11:744,0.01,0.11,-0.02,-0.68,0.15,0.47,
21:30:11:748,-0.00,0.06,0.03,-0.68,0.15,0.47,
21:30:11:749,-0.00,0.06,0.03,-0.91,-0.04,0.52,
21:30:11:750,-0.00,0.04,0.04,-0.91,-0.04,0.52,
21:30:11:750,0.01,0.02,0.05,-0.91,-0.04,0.52,
21:30:11:752,0.03,-0.02,0.06,-0.91,-0.04,0.52,
21:30:11:754,0.05,-0.04,0.07,-0.91,-0.04,0.52,
21:30:11:757,0.05,-0.04,0.07,-0.93,-0.12,0.48,
21:30:11:757,0.04,-0.06,0.08,-0.93,-0.12,0.48,
21:30:11:758,0.03,-0.07,0.08,-0.93,-0.12,0.48,
21:30:11:760,0.01,-0.08,0.07,-0.93,-0.12,0.48,
21:30:11:765,0.01,-0.07,0.06,-0.93,-0.12,0.48,
21:30:11:766,0.02,-0.04,0.03,-0.93,-0.12,0.48,
21:30:11:771,0.01,0.04,-0.06,-0.93,-0.12,0.48,
21:30:11:772,0.00,0.06,-0.07,-0.93,-0.12,0.48,
21:30:11:772,0.00,0.06,-0.07,-0.93,-0.12,0.48,
21:30:11:773,0.01,0.06,-0.08,-0.93,-0.12,0.48,
21:30:11:774,0.01,0.06,-0.08,-0.76,0.11,0.31,
21:30:11:774,0.01,0.06,-0.10,-0.76,0.11,0.31,
21:30:11:777,-0.01,0.05,-0.11,-0.76,0.11,0.31,
21:30:11:777,-0.01,0.05,-0.11,-0.68,0.14,0.17,
21:30:11:778,-0.01,0.04,-0.10,-0.68,0.14,0.17,
21:30:11:779,-0.01,0.03,-0.10,-0.68,0.14,0.17,
21:30:11:781,-0.00,-0.03,-0.10,-0.68,0.14,0.17,
21:30:11:783,0.01,-0.06,-0.10,-0.68,0.14,0.17,
21:30:11:786,0.00,-0.07,-0.07,-0.68,0.14,0.17,
21:30:11:787,0.00,-0.07,-0.07,-0.63,0.07,0.21,
21:30:11:787,0.01,-0.06,-0.06,-0.63,0.07,0.21,
21:30:11:790,0.03,-0.08,-0.05,-0.63,0.07,0.21,
21:30:11:792,0.05,-0.09,-0.04,-0.63,0.07,0.21,
21:30:11:794,0.05,-0.08,-0.03,-0.63,0.07,0.21,
21:30:11:796,0.02,-0.08,-0.01,-0.63,0.07,0.21,
21:30:11:797,0.02,-0.08,-0.01,-0.53,0.16,0.05,
