
time,wx,wy,wz,ax,ay,az,
20:56:25:635,-0.12,-0.01,0.11,0.18,-0.08,-0.28,
20:56:25:636,-0.12,-0.01,0.11,0.18,-0.08,-0.28,
20:56:25:636,-0.10,-0.01,0.10,0.18,-0.08,-0.28,
20:56:25:636,-0.08,-0.00,0.10,0.18,-0.08,-0.28,
20:56:25:639,-0.08,-0.00,0.10,0.15,-0.01,-0.22,
20:56:25:639,-0.04,0.01,0.07,0.15,-0.01,-0.22,
20:56:25:640,-0.02,0.01,0.06,0.15,-0.01,-0.22,
20:56:25:641,-0.01,0.02,0.05,0.15,-0.01,-0.22,
20:56:25:643,0.01,0.02,0.04,0.15,-0.01,-0.22,
20:56:25:646,0.04,0.02,0.02,0.15,-0.01,-0.22,
20:56:25:650,0.05,0.01,0.00,0.15,-0.01,-0.22,
20:56:25:650,0.04,0.00,0.00,0.15,-0.01,-0.22,
20:56:25:651,0.04,0.00,0.00,0.10,-0.18,-0.21,
20:56:25:652,0.02,-0.03,0.00,0.10,-0.18,-0.21,
20:56:25:654,0.01,-0.05,-0.00,0.10,-0.18,-0.21,
20:56:25:656,0.01,-0.06,-0.01,0.10,-0.18,-0.21,
20:56:25:659,0.03,-0.05,-0.03,0.10,-0.18,-0.21,
20:56:25:659,0.03,-0.05,-0.03,0.09,-0.17,-0.18,
20:56:25:660,0.06,-0.04,-0.05,0.09,-0.17,-0.18,
20:56:25:666,0.06,-0.04,-0.06,0.09,-0.17,-0.18,
20:56:25:667,0.07,-0.02,-0.07,0.09,-0.17,-0.18,
20:56:25:668,0.10,-0.01,-0.09,0.09,-0.17,-0.18,
20:56:25:671,0.10,-0.01,-0.09,0.13,-0.17,-0.09,
20:56:25:671,0.14,0.00,-0.11,0.13,-0.17,-0.09,
20:56:25:672,0.14,0.00,-0.11,0.13,-0.17,-0.09,
20:56:25:673,0.14,0.00,-0.12,0.13,-0.17,-0.09,
20:56:25:674,0.13,-0.00,-0.11,0.13,-0.17,-0.09,
20:56:25:676,0.12,-0.02,-0.11,0.13,-0.17,-0.09,
20:56:25:679,0.12,-0.04,-0.10,0.13,-0.17,-0.09,
20:56:25:679,0.12,-0.04,-0.10,0.13,-0.27,-0.11,
20:56:25:680,0.11,-0.05,-0.10,0.13,-0.27,-0.11,
20:56:25:682,0.10,-0.06,-0.09,0.13,-0.27,-0.11,
20:56:25:683,0.10,-0.05,-0.08,0.13,-0.27,-0.11,
20:56:25:686,0.11,-0.04,-0.08,0.13,-0.27,-0.11,
20:56:25:689,0.12,-0.01,-0.08,0.13,-0.27,-0.11,
20:56:25:690,0.12,-0.01,-0.08,0.17,-0.12,-0.10,
20:56:25:690,0.12,-0.00,-0.08,0.17,-0.12,-0.10,
20:56:25:692,0.12,0.01,-0.07,0.17,-0.12,-0.10,
20:56:25:699,0.13,0.03,-0.07,0.17,-0.12,-0.10,
20:56:25:700,0.13,0.04,-0.06,0.17,-0.12,-0.10,
20:56:25:700,0.12,0.03,-0.05,0.17,-0.12,-0.10,
20:56:25:701,0.12,0.03,-0.05,0.17,-0.04,-0.14,
20:56:25:701,0.10,0.03,-0.03,0.17,-0.04,-0.14,
20:56:25:702,0.07,0.02,-0.01,0.17,-0.04,-0.14,
20:56:25:707,0.06,-0.00,0.01,0.17,-0.04,-0.14,
20:56:25:707,0.05,-0.01,0.01,0.17,-0.04,-0.14,
20:56:25:711,-0.00,-0.00,0.05,0.17,-0.04,-0.14,
20:56:25:712,-0.01,0.01,0.06,0.17,-0.04,-0.14,
20:56:25:713,-0.01,0.01,0.06,0.17,-0.04,-0.14,
20:56:25:714,-0.01,0.01,0.06,0.14,0.03,-0.22,
20:56:25:715,0.00,0.04,0.06,0.14,0.03,-0.22,
20:56:25:716,0.01,0.05,0.06,0.14,0.03,-0.22,
20:56:25:722,-0.02,0.06,0.07,0.14,0.03,-0.22,
20:56:25:723,-0.02,0.06,0.07,0.12,0.12,-0.29,
20:56:25:723,-0.03,0.06,0.08,0.12,0.12,-0.29,
20:56:25:724,-0.05,0.06,0.09,0.12,0.12,-0.29,
20:56:25:724,-0.06,0.06,0.09,0.12,0.12,-0.29,
20:56:25:726,-0.06,0.04,0.08,0.12,0.12,-0.29,
20:56:25:730,-0.06,0.04,0.08,0.07,0.17,-0.32,
20:56:25:730,-0.08,0.03,0.09,0.07,0.17,-0.32,
20:56:25:731,-0.09,0.04,0.09,0.07,0.17,-0.32,
20:56:25:732,-0.10,0.05,0.10,0.07,0.17,-0.32,
20:56:25:737,-0.09,0.06,0.09,0.07,0.17,-0.32,
20:56:25:738,-0.08,0.06,0.08,0.07,0.17,-0.32,
20:56:25:739,-0.08,0.07,0.08,0.07,0.17,-0.32,
20:56:25:739,-0.08,0.07,0.08,0.00,0.08,-0.25,
20:56:25:740,-0.09,0.07,0.08,0.00,0.08,-0.25,
20:56:25:742,-0.10,0.06,0.09,0.00,0.08,-0.25,
20:56:25:744,-0.11,0.04,0.09,0.00,0.08,-0.25,
20:56:25:745,-0.13,0.02,0.09,0.00,0.08,-0.25,
20:56:25:752,-0.14,-0.02,0.08,0.00,0.08,-0.25,
20:56:25:753,-0.14,-0.02,0.08,0.00,0.08,-0.25,
20:56:25:753,-0.14,-0.02,0.07,0.00,0.08,-0.25,
20:56:25:754,-0.14,-0.02,0.07,-0.09,0.11,-0.30,
20:56:25:754,-0.12,-0.03,0.05,-0.09,0.11,-0.30,
20:56:25:757,-0.11,-0.03,0.04,-0.09,0.11,-0.30,
20:56:25:759,-0.09,-0.01,0.02,-0.09,0.11,-0.30,
20:56:25:760,-0.09,-0.01,0.02,-0.08,0.13,-0.20,
20:56:25:761,-0.09,-0.01,0.01,-0.08,0.13,-0.20,
20:56:25:766,-0.10,-0.01,0.00,-0.08,0.13,-0.20,
20:56:25:767,-0.11,-0.02,-0.00,-0.08,0.13,-0.20,
20:56:25:767,-0.11,-0.03,-0.01,-0.08,0.13,-0.20,
20:56:25:769,-0.11,-0.05,-0.01,-0.08,0.13,-0.20,
20:56:25:770,-0.11,-0.05,-0.02,-0.08,0.13,-0.20,
20:56:25:770,-0.11,-0.05,-0.02,-0.07,-0.02,-0.24,
20:56:25:772,-0.11,-0.06,-0.02,-0.07,-0.02,-0.24,
20:56:25:774,-0.12,-0.07,-0.02,-0.07,-0.02,-0.24,
20:56:25:776,-0.10,-0.07,-0.03,-0.07,-0.02,-0.24,
20:56:25:778,-0.07,-0.06,-0.04,-0.07,-0.02,-0.24,
20:56:25:779,-0.07,-0.06,-0.04,-0.03,0.04,-0.18,
20:56:25:780,-0.06,-0.05,-0.04,-0.03,0.04,-0.18,
20:56:25:782,-0.03,-0.04,-0.05,-0.03,0.04,-0.18,
20:56:25:784,-0.01,-0.03,-0.04,-0.03,0.04,-0.18,
20:56:25:786,-0.00,-0.03,-0.04,-0.03,0.04,-0.18,
20:56:25:792,-0.01,-0.07,-0.01,-0.03,0.04,-0.18,
20:56:25:793,-0.01,-0.07,-0.01,-0.03,0.04,-0.18,
20:56:25:794,-0.01,-0.07,-0.01,-0.03,0.04,-0.18,
20:56:25:795,-0.01,-0.07,-0.01,-0.03,-0.05,-0.27,
20:56:25:796,-0.01,-0.08,-0.00,-0.03,-0.05,-0.27,
20:56:25:797,0.00,-0.07,0.01,-0.03,-0.05,-0.27,
20:56:25:800,0.01,-0.06,0.01,-0.03,-0.05,-0.27,
20:56:25:801,0.02,-0.05,0.01,-0.03,-0.05,-0.27,
20:56:25:801,0.02,-0.05,0.01,0.03,0.00,-0.32,
20:56:25:802,0.03,-0.03,0.02,0.03,0.00,-0.32,
20:56:25:808,0.05,-0.01,0.02,0.03,0.00,-0.32,
20:56:25:809,0.06,-0.01,0.01,0.03,0.00,-0.32,
20:56:25:811,0.06,-0.01,0.01,0.13,0.04,-0.22,
20:56:25:812,0.07,0.00,0.01,0.13,0.04,-0.22,
20:56:25:813,0.07,0.01,0.02,0.13,0.04,-0.22,
20:56:25:813,0.07,0.01,0.02,0.13,0.04,-0.22,
20:56:25:816,0.07,0.01,0.03,0.13,0.04,-0.22,
20:56:25:816,0.06,-0.01,0.03,0.13,0.04,-0.22,
20:56:25:827,0.06,-0.02,0.04,0.13,0.04,-0.22,
20:56:25:827,0.07,-0.02,0.04,0.13,0.04,-0.22,
20:56:25:828,0.07,-0.02,0.04,0.15,0.11,-0.20,
20:56:25:828,0.10,-0.01,0.04,0.15,0.11,-0.20,
20:56:25:829,0.11,-0.00,0.04,0.15,0.11,-0.20,
20:56:25:829,0.12,0.01,0.04,0.15,0.11,-0.20,
20:56:25:834,0.12,0.01,0.05,0.15,0.11,-0.20,
20:56:25:834,0.12,0.01,0.05,0.15,0.11,-0.20,
20:56:25:835,0.12,0.01,0.04,0.15,0.11,-0.20,
20:56:25:835,0.12,0.01,0.04,0.20,0.12,-0.09,
20:56:25:836,0.12,0.01,0.04,0.20,0.12,-0.09,
20:56:25:836,0.11,0.00,0.04,0.20,0.12,-0.09,
20:56:25:839,0.08,-0.01,0.04,0.20,0.12,-0.09,
20:56:25:840,0.07,-0.02,0.04,0.20,0.12,-0.09,
20:56:25:840,0.07,-0.02,0.04,0.21,0.16,-0.12,
20:56:25:841,0.07,-0.02,0.04,0.21,0.16,-0.12,
20:56:25:843,0.06,-0.02,0.02,0.21,0.16,-0.12,
20:56:25:846,0.06,-0.02,0.01,0.21,0.16,-0.12,
20:56:25:849,0.06,-0.02,0.01,0.27,0.24,-0.06,
20:56:25:850,0.05,0.00,-0.00,0.27,0.24,-0.06,
20:56:25:850,0.04,0.02,-0.01,0.27,0.24,-0.06,
20:56:25:851,0.03,0.03,-0.02,0.27,0.24,-0.06,
20:56:25:854,0.03,0.03,-0.02,0.27,0.24,-0.06,
20:56:25:856,0.01,0.03,-0.03,0.27,0.24,-0.06,
20:56:25:860,-0.01,0.02,-0.03,0.27,0.24,-0.06,
20:56:25:860,-0.04,0.01,-0.03,0.27,0.24,-0.06,
20:56:25:861,-0.04,0.01,-0.03,0.24,0.28,-0.09,
20:56:25:862,-0.05,0.00,-0.03,0.24,0.28,-0.09,
20:56:25:864,-0.06,-0.01,-0.04,0.24,0.28,-0.09,
20:56:25:866,-0.06,-0.01,-0.04,0.24,0.28,-0.09,
20:56:25:870,-0.06,0.00,-0.04,0.24,0.28,-0.09,
20:56:25:871,-0.06,0.00,-0.04,0.24,0.28,-0.09,
20:56:25:872,-0.06,0.00,-0.04,0.23,0.30,0.00,
20:56:25:872,-0.07,0.00,-0.03,0.23,0.30,0.00,
20:56:25:877,-0.07,-0.00,-0.03,0.23,0.30,0.00,
20:56:25:877,-0.09,-0.00,-0.03,0.23,0.30,0.00,
20:56:25:881,-0.10,-0.01,-0.02,0.23,0.30,0.00,
20:56:25:882,-0.10,-0.01,-0.02,0.19,0.24,-0.03,
20:56:25:882,-0.11,-0.01,-0.01,0.19,0.24,-0.03,
20:56:25:883,-0.12,-0.02,-0.00,0.19,0.24,-0.03,
20:56:25:885,-0.12,-0.03,0.00,0.19,0.24,-0.03,
20:56:25:886,-0.13,-0.03,0.00,0.19,0.24,-0.03,
20:56:25:890,-0.13,-0.02,0.01,0.19,0.24,-0.03,
20:56:25:891,-0.11,-0.01,0.01,0.19,0.24,-0.03,
20:56:25:892,-0.11,-0.01,0.01,0.18,0.30,-0.03,
20:56:25:900,-0.11,0.01,0.01,0.18,0.30,-0.03,
20:56:25:901,-0.09,0.02,0.00,0.18,0.30,-0.03,
20:56:25:902,-0.09,0.02,0.01,0.18,0.30,-0.03,
20:56:25:903,-0.09,0.02,0.01,0.15,0.20,-0.04,
20:56:25:903,-0.09,0.03,0.02,0.15,0.20,-0.04,
20:56:25:904,-0.09,0.03,0.02,0.15,0.20,-0.04,
20:56:25:905,-0.09,0.03,0.03,0.15,0.20,-0.04,
20:56:25:905,-0.09,0.02,0.03,0.15,0.20,-0.04,
20:56:25:906,-0.08,0.02,0.04,0.15,0.20,-0.04,
20:56:25:913,-0.08,0.02,0.04,0.14,0.15,-0.04,
20:56:25:913,-0.06,0.03,0.04,0.14,0.15,-0.04,
20:56:25:914,-0.06,0.03,0.04,0.14,0.15,-0.04,
20:56:25:914,-0.05,0.04,0.04,0.14,0.15,-0.04,
20:56:25:915,-0.05,0.05,0.05,0.14,0.15,-0.04,
20:56:25:916,-0.03,0.05,0.04,0.14,0.15,-0.04,
20:56:25:921,-0.01,0.06,0.03,0.14,0.15,-0.04,
20:56:25:922,-0.01,0.06,0.03,0.16,0.07,-0.01,
20:56:25:922,-0.02,0.07,0.04,0.16,0.07,-0.01,
20:56:25:923,-0.02,0.07,0.04,0.16,0.07,-0.01,
20:56:25:924,-0.02,0.07,0.04,0.16,0.07,-0.01,
20:56:25:926,-0.02,0.07,0.04,0.16,0.07,-0.01,
20:56:25:934,-0.02,0.06,0.03,0.16,0.07,-0.01,
20:56:25:935,-0.02,0.06,0.03,0.16,0.05,-0.07,
20:56:25:935,-0.02,0.06,0.03,0.16,0.05,-0.07,
20:56:25:936,-0.03,0.07,0.03,0.16,0.05,-0.07,
20:56:25:936,-0.02,0.08,0.03,0.16,0.05,-0.07,
20:56:25:937,-0.01,0.08,0.02,0.16,0.05,-0.07,
20:56:25:939,-0.01,0.08,0.02,0.18,0.02,-0.01,
20:56:25:939,0.01,0.09,0.01,0.18,0.02,-0.01,
20:56:25:940,0.01,0.10,0.01,0.18,0.02,-0.01,
20:56:25:942,0.01,0.10,0.02,0.18,0.02,-0.01,
20:56:25:944,0.00,0.11,0.03,0.18,0.02,-0.01,
20:56:25:946,-0.00,0.10,0.03,0.18,0.02,-0.01,
20:56:25:953,-0.01,0.08,0.05,0.18,0.02,-0.01,
20:56:25:954,-0.02,0.08,0.05,0.18,0.02,-0.01,
20:56:25:954,-0.02,0.08,0.05,0.18,0.02,-0.01,
20:56:25:954,-0.02,0.08,0.05,0.15,0.01,-0.05,
20:56:25:955,-0.02,0.08,0.06,0.15,0.01,-0.05,
20:56:25:956,-0.02,0.09,0.06,0.15,0.01,-0.05,
20:56:25:959,-0.02,0.10,0.07,0.15,0.01,-0.05,
20:56:25:960,-0.02,0.10,0.07,0.19,0.06,-0.01,
20:56:25:962,-0.02,0.11,0.07,0.19,0.06,-0.01,
20:56:25:965,-0.02,0.14,0.08,0.19,0.06,-0.01,
20:56:25:966,-0.03,0.16,0.10,0.19,0.06,-0.01,
20:56:25:967,-0.05,0.16,0.11,0.19,0.06,-0.01,
20:56:25:970,-0.07,0.15,0.13,0.19,0.06,-0.01,
20:56:25:971,-0.07,0.14,0.13,0.19,0.06,-0.01,
20:56:25:972,-0.07,0.14,0.13,0.12,0.00,-0.07,
20:56:25:973,-0.07,0.11,0.14,0.12,0.00,-0.07,
20:56:25:974,-0.07,0.09,0.14,0.12,0.00,-0.07,
20:56:25:976,-0.08,0.08,0.15,0.12,0.00,-0.07,
20:56:25:979,-0.10,0.07,0.16,0.12,0.00,-0.07,
20:56:25:979,-0.10,0.07,0.16,-0.08,-0.01,-0.20,
20:56:25:979,-0.11,0.06,0.16,-0.08,-0.01,-0.20,
20:56:25:981,-0.07,0.07,0.13,-0.08,-0.01,-0.20,
20:56:25:984,-0.05,0.09,0.11,-0.08,-0.01,-0.20,
20:56:25:986,-0.05,0.11,0.10,-0.08,-0.01,-0.20,
20:56:25:992,-0.05,0.11,0.10,0.06,-0.14,0.10,
20:56:25:992,-0.03,0.17,0.01,0.06,-0.14,0.10,
20:56:25:993,-0.03,0.17,0.01,0.06,-0.14,0.10,
20:56:25:993,-0.03,0.17,0.01,0.06,-0.14,0.10,
20:56:25:994,0.01,0.18,-0.04,0.06,-0.14,0.10,
20:56:25:996,-0.02,0.16,-0.04,0.06,-0.14,0.10,
20:56:25:999,-0.04,0.14,-0.04,0.06,-0.14,0.10,
20:56:26:000,-0.04,0.14,-0.04,-0.24,-0.18,-0.08,
20:56:26:001,-0.02,0.13,-0.04,-0.24,-0.18,-0.08,
20:56:26:005,0.05,0.07,-0.06,-0.24,-0.18,-0.08,
20:56:26:006,0.07,0.04,-0.07,-0.24,-0.18,-0.08,
20:56:26:006,0.08,-0.02,-0.05,-0.24,-0.18,-0.08,
20:56:26:021,0.08,-0.02,-0.05,-0.58,-0.24,-0.05,
20:56:26:022,0.07,-0.07,-0.01,-0.58,-0.24,-0.05,
20:56:26:023,0.08,-0.10,-0.01,-0.58,-0.24,-0.05,
20:56:26:023,0.11,-0.17,-0.01,-0.58,-0.24,-0.05,
20:56:26:024,0.13,-0.21,-0.02,-0.58,-0.24,-0.05,
20:56:26:025,0.13,-0.21,-0.02,-0.58,-0.24,-0.05,
20:56:26:025,0.11,-0.20,-0.04,-0.58,-0.24,-0.05,
20:56:26:026,0.11,-0.20,-0.04,-0.59,-0.06,-0.22,
20:56:26:026,0.11,-0.18,-0.06,-0.59,-0.06,-0.22,
20:56:26:027,0.14,-0.14,-0.10,-0.59,-0.06,-0.22,
20:56:26:027,0.15,-0.11,-0.13,-0.59,-0.06,-0.22,
20:56:26:028,0.15,-0.05,-0.16,-0.59,-0.06,-0.22,
20:56:26:033,0.11,0.05,-0.19,-0.59,-0.06,-0.22,
20:56:26:034,0.11,0.05,-0.19,-0.59,-0.06,-0.22,
20:56:26:035,0.11,0.05,-0.19,-0.59,-0.06,-0.22,
20:56:26:035,0.11,0.05,-0.19,-0.39,-0.19,-0.17,
20:56:26:036,0.09,0.04,-0.19,-0.39,-0.19,-0.17,
20:56:26:036,0.07,0.03,-0.17,-0.39,-0.19,-0.17,
20:56:26:039,0.02,-0.01,-0.12,-0.39,-0.19,-0.17,
20:56:26:041,0.02,-0.01,-0.12,-0.44,-0.24,-0.26,
20:56:26:045,0.01,-0.03,-0.10,-0.44,-0.24,-0.26,
20:56:26:046,0.01,-0.04,-0.09,-0.44,-0.24,-0.26,
20:56:26:047,0.03,-0.06,-0.06,-0.44,-0.24,-0.26,
20:56:26:048,0.03,-0.07,-0.03,-0.44,-0.24,-0.26,
20:56:26:049,0.03,-0.07,0.01,-0.44,-0.24,-0.26,
20:56:26:050,0.03,-0.07,0.01,-0.47,0.03,-0.22,
20:56:26:051,0.03,-0.07,0.03,-0.47,0.03,-0.22,
20:56:26:052,0.05,-0.06,0.04,-0.47,0.03,-0.22,
20:56:26:054,0.06,-0.06,0.05,-0.47,0.03,-0.22,
20:56:26:056,0.06,-0.06,0.06,-0.47,0.03,-0.22,
20:56:26:060,0.04,-0.03,0.08,-0.47,0.03,-0.22,
20:56:26:061,0.04,-0.03,0.08,-0.35,0.17,-0.29,
20:56:26:061,0.03,-0.02,0.09,-0.35,0.17,-0.29,
20:56:26:062,-0.01,-0.01,0.10,-0.35,0.17,-0.29,
20:56:26:064,-0.03,0.00,0.10,-0.35,0.17,-0.29,
20:56:26:066,-0.04,0.02,0.10,-0.35,0.17,-0.29,
20:56:26:072,-0.04,0.02,0.10,-0.17,0.12,-0.32,
20:56:26:073,-0.09,0.07,0.10,-0.17,0.12,-0.32,
20:56:26:074,-0.09,0.07,0.10,-0.17,0.12,-0.32,
20:56:26:074,-0.10,0.08,0.10,-0.17,0.12,-0.32,
20:56:26:077,-0.10,0.09,0.09,-0.17,0.12,-0.32,
20:56:26:078,-0.10,0.10,0.08,-0.17,0.12,-0.32,
20:56:26:079,-0.11,0.09,0.08,-0.17,0.12,-0.32,
20:56:26:079,-0.11,0.09,0.08,-0.13,0.16,-0.31,
20:56:26:080,-0.12,0.08,0.08,-0.13,0.16,-0.31,
20:56:26:082,-0.12,0.07,0.09,-0.13,0.16,-0.31,
20:56:26:085,-0.12,0.05,0.10,-0.13,0.16,-0.31,
20:56:26:086,-0.12,0.04,0.09,-0.13,0.16,-0.31,
20:56:26:089,-0.12,0.04,0.09,-0.20,0.22,-0.20,
20:56:26:090,-0.10,0.02,0.10,-0.20,0.22,-0.20,
20:56:26:091,-0.09,0.02,0.10,-0.20,0.22,-0.20,
20:56:26:093,-0.08,0.02,0.10,-0.20,0.22,-0.20,
20:56:26:094,-0.07,0.00,0.10,-0.20,0.22,-0.20,
20:56:26:096,-0.06,-0.01,0.09,-0.20,0.22,-0.20,
20:56:26:099,-0.05,-0.03,0.09,-0.20,0.22,-0.20,
20:56:26:099,-0.05,-0.03,0.09,-0.21,0.02,-0.08,
20:56:26:100,-0.04,-0.04,0.08,-0.21,0.02,-0.08,
20:56:26:102,-0.05,-0.05,0.07,-0.21,0.02,-0.08,
20:56:26:104,-0.05,-0.05,0.07,-0.21,0.02,-0.08,
20:56:26:106,-0.06,-0.05,0.06,-0.21,0.02,-0.08,
20:56:26:113,-0.02,-0.01,-0.00,-0.21,0.02,-0.08,
20:56:26:114,-0.02,-0.01,-0.00,-0.21,0.02,-0.08,
20:56:26:115,-0.01,-0.00,-0.02,-0.21,0.02,-0.08,
20:56:26:116,-0.01,-0.00,-0.02,-0.09,-0.08,0.05,
20:56:26:117,0.00,0.02,-0.04,-0.09,-0.08,0.05,
20:56:26:117,0.01,0.03,-0.05,-0.09,-0.08,0.05,
20:56:26:119,0.04,0.03,-0.08,-0.09,-0.08,0.05,
20:56:26:119,0.04,0.03,-0.08,-0.05,-0.13,0.13,
20:56:26:120,0.05,0.03,-0.09,-0.05,-0.13,0.13,
20:56:26:122,0.07,0.01,-0.10,-0.05,-0.13,0.13,
20:56:26:133,0.07,-0.01,-0.10,-0.05,-0.13,0.13,
20:56:26:134,0.06,-0.03,-0.08,-0.05,-0.13,0.13,
20:56:26:135,0.06,-0.03,-0.08,-0.15,-0.14,0.11,
20:56:26:136,0.07,-0.05,-0.07,-0.15,-0.14,0.11,
20:56:26:136,0.09,-0.07,-0.08,-0.15,-0.14,0.11,
20:56:26:137,0.11,-0.09,-0.08,-0.15,-0.14,0.11,
20:56:26:138,0.12,-0.09,-0.07,-0.15,-0.14,0.11,
20:56:26:138,0.12,-0.09,-0.06,-0.15,-0.14,0.11,
20:56:26:139,0.12,-0.09,-0.06,-0.15,-0.14,0.11,
20:56:26:139,0.12,-0.09,-0.06,-0.06,-0.04,0.14,
20:56:26:140,0.14,-0.09,-0.08,-0.06,-0.04,0.14,
20:56:26:143,0.15,-0.09,-0.08,-0.06,-0.04,0.14,
20:56:26:145,0.15,-0.07,-0.09,-0.06,-0.04,0.14,
20:56:26:146,0.13,-0.04,-0.09,-0.06,-0.04,0.14,
20:56:26:151,0.12,-0.00,-0.09,-0.06,-0.04,0.14,
20:56:26:152,0.12,-0.00,-0.09,-0.06,-0.04,0.14,
20:56:26:153,0.13,0.00,-0.09,-0.06,-0.04,0.14,
20:56:26:154,0.13,0.00,-0.09,0.11,0.05,0.12,
20:56:26:154,0.12,0.01,-0.09,0.11,0.05,0.12,
20:56:26:156,0.11,0.03,-0.08,0.11,0.05,0.12,
20:56:26:159,0.11,0.03,-0.07,0.11,0.05,0.12,
20:56:26:160,0.11,0.03,-0.07,0.22,0.07,0.18,
20:56:26:161,0.11,0.03,-0.07,0.22,0.07,0.18,
20:56:26:162,0.12,0.02,-0.06,0.22,0.07,0.18,
