
time,wx,wy,wz,ax,ay,az,
20:59:00:338,-0.02,0.01,0.03,0.03,0.02,-0.01,
20:59:00:338,-0.02,0.05,0.04,0.03,0.02,-0.01,
20:59:00:339,-0.02,0.05,0.04,0.03,0.02,-0.01,
20:59:00:339,-0.02,0.05,0.04,0.03,0.02,-0.01,
20:59:00:339,-0.02,0.06,0.05,0.03,0.02,-0.01,
20:59:00:340,-0.01,0.06,0.05,0.03,0.02,-0.01,
20:59:00:340,-0.01,0.06,0.05,-0.03,0.09,-0.01,
20:59:00:341,-0.01,0.06,0.07,-0.03,0.09,-0.01,
20:59:00:341,-0.01,0.05,0.07,-0.03,0.09,-0.01,
20:59:00:344,-0.00,0.05,0.07,-0.03,0.09,-0.01,
20:59:00:348,0.00,0.04,0.08,-0.03,0.09,-0.01,
20:59:00:349,0.01,0.03,0.09,-0.03,0.09,-0.01,
20:59:00:351,0.01,0.03,0.09,-0.03,0.09,-0.01,
20:59:00:351,0.01,0.03,0.09,-0.05,-0.01,-0.02,
20:59:00:351,0.01,0.03,0.09,-0.05,-0.01,-0.02,
20:59:00:355,0.01,0.04,0.09,-0.05,-0.01,-0.02,
20:59:00:356,0.01,0.04,0.09,-0.05,-0.01,-0.02,
20:59:00:361,0.01,0.05,0.08,-0.05,-0.01,-0.02,
20:59:00:362,0.01,0.07,0.07,-0.05,-0.01,-0.02,
20:59:00:362,0.01,0.07,0.07,-0.00,-0.16,-0.09,
20:59:00:364,0.01,0.11,0.06,-0.00,-0.16,-0.09,
20:59:00:364,0.01,0.12,0.04,-0.00,-0.16,-0.09,
20:59:00:370,0.02,0.16,0.02,-0.00,-0.16,-0.09,
20:59:00:370,0.03,0.20,-0.00,-0.00,-0.16,-0.09,
20:59:00:373,0.07,0.22,-0.04,-0.00,-0.16,-0.09,
20:59:00:373,0.07,0.22,-0.04,-0.00,-0.16,-0.09,
20:59:00:374,0.07,0.22,-0.04,-0.01,-0.05,-0.10,
20:59:00:376,0.08,0.22,-0.03,-0.01,-0.05,-0.10,
20:59:00:376,0.09,0.22,-0.03,-0.01,-0.05,-0.10,
20:59:00:377,0.13,0.20,-0.02,-0.01,-0.05,-0.10,
20:59:00:386,0.17,0.15,-0.01,-0.01,-0.05,-0.10,
20:59:00:387,0.17,0.15,-0.01,-0.20,-0.05,0.15,
20:59:00:387,0.18,0.11,0.00,-0.20,-0.05,0.15,
20:59:00:387,0.19,0.06,0.04,-0.20,-0.05,0.15,
20:59:00:388,0.19,0.00,0.07,-0.20,-0.05,0.15,
20:59:00:388,0.20,-0.02,0.08,-0.20,-0.05,0.15,
20:59:00:404,0.23,-0.06,0.08,-0.20,-0.05,0.15,
20:59:00:405,0.23,-0.06,0.08,-0.26,-0.15,0.29,
20:59:00:406,0.23,-0.07,0.09,-0.26,-0.15,0.29,
20:59:00:406,0.22,-0.07,0.09,-0.26,-0.15,0.29,
20:59:00:407,0.20,-0.06,0.08,-0.26,-0.15,0.29,
20:59:00:407,0.20,-0.04,0.05,-0.26,-0.15,0.29,
20:59:00:407,0.19,-0.00,0.02,-0.26,-0.15,0.29,
20:59:00:408,0.19,-0.00,0.02,-0.06,-0.15,0.27,
20:59:00:408,0.18,0.02,0.01,-0.06,-0.15,0.27,
20:59:00:409,0.14,0.06,-0.02,-0.06,-0.15,0.27,
20:59:00:409,0.13,0.08,-0.03,-0.06,-0.15,0.27,
20:59:00:410,0.12,0.13,-0.06,-0.06,-0.15,0.27,
20:59:00:419,0.12,0.13,-0.06,-0.15,-0.03,0.19,
20:59:00:420,0.08,0.16,-0.10,-0.15,-0.03,0.19,
20:59:00:420,0.08,0.16,-0.10,-0.15,-0.03,0.19,
20:59:00:421,0.08,0.16,-0.10,-0.15,-0.03,0.19,
20:59:00:421,0.07,0.15,-0.09,-0.15,-0.03,0.19,
20:59:00:422,0.08,0.09,-0.09,-0.15,-0.03,0.19,
20:59:00:422,0.09,0.04,-0.08,-0.15,-0.03,0.19,
20:59:00:422,0.09,0.04,-0.08,-0.37,0.03,0.40,
20:59:00:423,0.09,0.02,-0.07,-0.37,0.03,0.40,
20:59:00:423,0.09,-0.04,-0.05,-0.37,0.03,0.40,
20:59:00:425,0.09,-0.08,-0.04,-0.37,0.03,0.40,
20:59:00:427,0.10,-0.12,-0.04,-0.37,0.03,0.40,
20:59:00:431,0.10,-0.12,-0.04,-0.45,-0.03,0.52,
20:59:00:431,0.11,-0.16,-0.04,-0.45,-0.03,0.52,
20:59:00:431,0.09,-0.18,-0.03,-0.45,-0.03,0.52,
20:59:00:433,0.07,-0.19,-0.04,-0.45,-0.03,0.52,
20:59:00:435,0.06,-0.18,-0.05,-0.45,-0.03,0.52,
20:59:00:437,0.06,-0.18,-0.07,-0.45,-0.03,0.52,
20:59:00:441,0.03,-0.16,-0.10,-0.45,-0.03,0.52,
20:59:00:442,0.03,-0.16,-0.10,-0.25,-0.08,0.29,
20:59:00:443,-0.01,-0.10,-0.11,-0.25,-0.08,0.29,
20:59:00:444,-0.03,-0.08,-0.12,-0.25,-0.08,0.29,
20:59:00:446,-0.04,-0.03,-0.15,-0.25,-0.08,0.29,
20:59:00:448,-0.04,0.01,-0.17,-0.25,-0.08,0.29,
20:59:00:455,-0.07,0.07,-0.16,-0.25,-0.08,0.29,
20:59:00:456,-0.07,0.07,-0.16,-0.25,-0.08,0.29,
20:59:00:456,-0.07,0.07,-0.16,-0.25,-0.08,0.29,
20:59:00:457,-0.07,0.07,-0.16,-0.19,0.09,0.18,
20:59:00:457,-0.06,0.07,-0.15,-0.19,0.09,0.18,
20:59:00:457,-0.04,0.04,-0.13,-0.19,0.09,0.18,
20:59:00:460,-0.03,0.01,-0.09,-0.19,0.09,0.18,
20:59:00:461,-0.03,0.01,-0.09,-0.28,0.18,0.20,
20:59:00:461,-0.03,-0.01,-0.07,-0.28,0.18,0.20,
20:59:00:463,-0.02,-0.04,-0.01,-0.28,0.18,0.20,
20:59:00:465,-0.01,-0.09,0.03,-0.28,0.18,0.20,
20:59:00:467,0.01,-0.12,0.07,-0.28,0.18,0.20,
20:59:00:471,0.01,-0.14,0.11,-0.28,0.18,0.20,
20:59:00:471,0.01,-0.14,0.13,-0.28,0.18,0.20,
20:59:00:472,0.01,-0.14,0.13,-0.26,0.11,0.20,
20:59:00:474,-0.01,-0.13,0.15,-0.26,0.11,0.20,
20:59:00:475,-0.01,-0.12,0.15,-0.26,0.11,0.20,
20:59:00:477,-0.02,-0.09,0.15,-0.26,0.11,0.20,
20:59:00:481,-0.03,-0.04,0.14,-0.26,0.11,0.20,
20:59:00:482,-0.05,-0.01,0.13,-0.26,0.11,0.20,
20:59:00:482,-0.05,-0.01,0.13,0.03,0.04,0.02,
20:59:00:483,-0.06,0.06,0.11,0.03,0.04,0.02,
20:59:00:485,-0.06,0.13,0.08,0.03,0.04,0.02,
20:59:00:487,-0.06,0.16,0.07,0.03,0.04,0.02,
20:59:00:495,-0.05,0.23,0.04,0.03,0.04,0.02,
20:59:00:496,-0.05,0.24,0.04,0.03,0.04,0.02,
20:59:00:497,-0.05,0.24,0.04,0.08,0.14,-0.07,
20:59:00:497,-0.05,0.25,0.04,0.08,0.14,-0.07,
20:59:00:498,-0.03,0.23,0.04,0.08,0.14,-0.07,
20:59:00:498,-0.01,0.19,0.06,0.08,0.14,-0.07,
20:59:00:500,0.01,0.12,0.09,0.08,0.14,-0.07,
20:59:00:500,0.01,0.12,0.09,-0.16,0.08,0.09,
20:59:00:501,0.01,0.08,0.10,-0.16,0.08,0.09,
20:59:00:503,0.03,0.01,0.13,-0.16,0.08,0.09,
20:59:00:514,0.03,-0.02,0.15,-0.16,0.08,0.09,
20:59:00:514,0.05,-0.09,0.16,-0.16,0.08,0.09,
20:59:00:515,0.06,-0.13,0.17,-0.16,0.08,0.09,
20:59:00:515,0.06,-0.13,0.17,-0.31,-0.04,0.19,
20:59:00:515,0.06,-0.15,0.17,-0.31,-0.04,0.19,
20:59:00:519,0.06,-0.15,0.15,-0.31,-0.04,0.19,
20:59:00:520,0.06,-0.14,0.12,-0.31,-0.04,0.19,
20:59:00:520,0.06,-0.12,0.09,-0.31,-0.04,0.19,
20:59:00:521,0.06,-0.12,0.09,-0.09,-0.03,0.07,
20:59:00:521,0.05,-0.05,0.01,-0.09,-0.03,0.07,
20:59:00:521,0.05,-0.02,-0.02,-0.09,-0.03,0.07,
20:59:00:554,0.04,0.04,-0.07,-0.09,-0.03,0.07,
20:59:00:560,0.03,0.07,-0.10,-0.09,-0.03,0.07,
20:59:00:561,0.03,0.11,-0.15,-0.09,-0.03,0.07,
20:59:00:563,0.03,0.11,-0.15,-0.12,-0.04,0.07,
20:59:00:563,0.03,0.12,-0.18,-0.12,-0.04,0.07,
20:59:00:564,0.03,0.12,-0.18,-0.12,-0.04,0.07,
20:59:00:565,0.03,0.11,-0.18,-0.12,-0.04,0.07,
20:59:00:565,0.04,0.06,-0.17,-0.12,-0.04,0.07,
20:59:00:566,0.04,0.03,-0.16,-0.12,-0.04,0.07,
20:59:00:566,0.04,0.03,-0.16,-0.35,-0.04,0.21,
20:59:00:567,0.05,-0.03,-0.13,-0.35,-0.04,0.21,
20:59:00:568,0.06,-0.10,-0.09,-0.35,-0.04,0.21,
20:59:00:568,0.06,-0.13,-0.08,-0.35,-0.04,0.21,
20:59:00:569,0.07,-0.20,-0.05,-0.35,-0.04,0.21,
20:59:00:569,0.09,-0.24,-0.02,-0.35,-0.04,0.21,
20:59:00:569,0.09,-0.24,-0.02,-0.31,0.00,0.23,
20:59:00:570,0.08,-0.26,-0.01,-0.31,0.00,0.23,
20:59:00:571,0.08,-0.26,-0.01,-0.31,0.00,0.23,
20:59:00:571,0.06,-0.24,-0.01,-0.31,0.00,0.23,
20:59:00:572,0.06,-0.22,-0.02,-0.31,0.00,0.23,
20:59:00:572,0.04,-0.16,-0.04,-0.31,0.00,0.23,
20:59:00:573,0.01,-0.09,-0.06,-0.31,0.00,0.23,
20:59:00:573,0.01,-0.09,-0.06,0.06,0.08,0.03,
20:59:00:574,0.00,-0.06,-0.08,0.06,0.08,0.03,
20:59:00:574,-0.02,0.02,-0.10,0.06,0.08,0.03,
20:59:00:575,-0.04,0.08,-0.12,0.06,0.08,0.03,
20:59:00:575,-0.05,0.12,-0.12,0.06,0.08,0.03,
20:59:00:576,-0.07,0.16,-0.08,0.06,0.08,0.03,
20:59:00:576,-0.07,0.16,-0.08,0.06,0.08,0.03,
20:59:00:577,-0.07,0.16,-0.08,0.06,0.08,0.03,
20:59:00:577,-0.07,0.16,-0.08,0.09,0.13,-0.00,
20:59:00:578,-0.07,0.14,-0.04,0.09,0.13,-0.00,
