
time,wx,wy,wz,ax,ay,az,
02:28:34:746,0.13,0.02,0.03,-0.09,0.03,-0.01,
02:28:34:747,0.15,0.03,0.03,-0.09,0.03,-0.01,
02:28:34:747,0.17,0.04,0.02,-0.09,0.03,-0.01,
02:28:34:748,0.19,0.06,0.00,-0.09,0.03,-0.01,
02:28:34:748,0.20,0.07,-0.01,-0.09,0.03,-0.01,
02:28:34:749,0.20,0.07,-0.01,0.06,0.01,-0.08,
02:28:34:751,0.20,0.08,-0.02,0.06,0.01,-0.08,
02:28:34:752,0.21,0.09,-0.02,0.06,0.01,-0.08,
02:28:34:755,0.22,0.10,-0.04,0.06,0.01,-0.08,
02:28:34:757,0.22,0.10,-0.04,0.06,0.01,-0.06,
02:28:34:758,0.24,0.12,-0.05,0.06,0.01,-0.06,
02:28:34:758,0.26,0.12,-0.05,0.06,0.01,-0.06,
02:28:34:761,0.28,0.12,-0.05,0.06,0.01,-0.06,
02:28:34:762,0.29,0.12,-0.04,0.06,0.01,-0.06,
02:28:34:764,0.29,0.11,-0.03,0.06,0.01,-0.06,
02:28:34:770,0.29,0.11,-0.03,0.13,-0.04,0.08,
02:28:34:770,0.29,0.05,0.02,0.13,-0.04,0.08,
02:28:34:771,0.29,0.05,0.02,0.13,-0.04,0.08,
02:28:34:771,0.29,0.05,0.02,0.13,-0.04,0.08,
02:28:34:774,0.29,0.03,0.03,0.13,-0.04,0.08,
02:28:34:774,0.28,0.02,0.04,0.13,-0.04,0.08,
02:28:34:777,0.28,0.03,0.03,0.13,-0.04,0.08,
02:28:34:778,0.28,0.03,0.03,0.18,0.04,0.13,
02:28:34:778,0.28,0.04,0.02,0.18,0.04,0.13,
02:28:34:780,0.28,0.07,-0.00,0.18,0.04,0.13,
02:28:34:782,0.27,0.10,-0.03,0.18,0.04,0.13,
02:28:34:784,0.26,0.11,-0.04,0.18,0.04,0.13,
02:28:34:788,0.24,0.12,-0.05,0.18,0.04,0.13,
02:28:34:789,0.24,0.12,-0.05,0.18,0.05,0.13,
02:28:34:790,0.21,0.13,-0.05,0.18,0.05,0.13,
02:28:34:791,0.20,0.12,-0.05,0.18,0.05,0.13,
02:28:34:794,0.18,0.09,-0.04,0.18,0.05,0.13,
02:28:34:795,0.15,0.06,-0.03,0.18,0.05,0.13,
02:28:34:797,0.15,0.06,-0.03,0.08,0.10,0.12,
02:28:34:797,0.12,0.02,-0.01,0.08,0.10,0.12,
02:28:34:798,0.10,0.01,-0.00,0.08,0.10,0.12,
02:28:34:800,0.08,-0.01,0.00,0.08,0.10,0.12,
02:28:34:802,0.07,-0.01,0.00,0.08,0.10,0.12,
02:28:34:804,0.06,-0.03,0.00,0.08,0.10,0.12,
02:28:34:811,0.03,0.00,0.01,0.08,0.10,0.12,
02:28:34:812,0.01,0.00,0.01,0.08,0.10,0.12,
02:28:34:812,0.01,0.00,0.01,0.08,0.10,0.12,
02:28:34:813,0.01,0.00,0.01,0.10,0.22,0.15,
02:28:34:813,-0.02,0.02,0.02,0.10,0.22,0.15,
02:28:34:814,-0.04,0.03,0.03,0.10,0.22,0.15,
02:28:34:817,-0.04,0.03,0.03,0.04,0.22,0.08,
02:28:34:818,-0.09,0.02,0.05,0.04,0.22,0.08,
02:28:34:819,-0.11,0.02,0.05,0.04,0.22,0.08,
02:28:34:821,-0.12,0.02,0.05,0.04,0.22,0.08,
02:28:34:832,-0.13,0.00,0.04,0.04,0.22,0.08,
02:28:34:833,-0.14,0.01,0.04,0.04,0.22,0.08,
02:28:34:833,-0.14,0.01,0.04,-0.03,0.13,0.12,
02:28:34:834,-0.15,0.01,0.05,-0.03,0.13,0.12,
02:28:34:834,-0.16,0.01,0.05,-0.03,0.13,0.12,
02:28:34:835,-0.16,0.00,0.05,-0.03,0.13,0.12,
02:28:34:835,-0.17,0.00,0.06,-0.03,0.13,0.12,
02:28:34:836,-0.17,-0.00,0.06,-0.03,0.13,0.12,
02:28:34:837,-0.19,-0.02,0.07,-0.03,0.13,0.12,
02:28:34:838,-0.19,-0.02,0.07,-0.16,0.03,0.06,
02:28:34:839,-0.19,-0.03,0.07,-0.16,0.03,0.06,
02:28:34:840,-0.19,-0.04,0.07,-0.16,0.03,0.06,
02:28:34:845,-0.18,-0.07,0.05,-0.16,0.03,0.06,
02:28:34:846,-0.17,-0.07,0.03,-0.16,0.03,0.06,
02:28:34:851,-0.17,-0.07,0.03,-0.15,0.04,0.01,
02:28:34:852,-0.15,-0.05,-0.00,-0.15,0.04,0.01,
02:28:34:853,-0.15,-0.05,-0.01,-0.15,0.04,0.01,
02:28:34:854,-0.15,-0.05,-0.01,-0.15,0.04,0.01,
02:28:34:855,-0.14,-0.04,-0.02,-0.15,0.04,0.01,
02:28:34:855,-0.13,-0.05,-0.03,-0.15,0.04,0.01,
02:28:34:860,-0.13,-0.05,-0.03,-0.10,-0.13,0.09,
02:28:34:861,-0.10,-0.05,-0.04,-0.10,-0.13,0.09,
02:28:34:862,-0.09,-0.04,-0.04,-0.10,-0.13,0.09,
02:28:34:862,-0.09,-0.06,-0.04,-0.10,-0.13,0.09,
02:28:34:863,-0.10,-0.09,-0.02,-0.10,-0.13,0.09,
