
time,wx,wy,wz,ax,ay,az,
21:04:32:601,0.23,0.09,0.06,0.25,0.01,0.07,
21:04:32:602,0.23,0.09,0.06,-0.93,-0.04,0.64,
21:04:32:602,0.24,0.07,0.08,-0.93,-0.04,0.64,
21:04:32:602,0.26,0.05,0.09,-0.93,-0.04,0.64,
21:04:32:603,0.27,0.04,0.10,-0.93,-0.04,0.64,
21:04:32:603,0.29,0.02,0.09,-0.93,-0.04,0.64,
21:04:32:607,0.30,0.02,0.06,-0.93,-0.04,0.64,
21:04:32:607,0.30,0.02,0.06,0.05,0.66,-0.21,
21:04:32:608,0.31,0.04,0.05,0.05,0.66,-0.21,
21:04:32:608,0.32,0.09,0.02,0.05,0.66,-0.21,
21:04:32:610,0.34,0.15,-0.02,0.05,0.66,-0.21,
21:04:32:612,0.35,0.17,-0.04,0.05,0.66,-0.21,
21:04:32:619,0.34,0.25,-0.08,0.05,0.66,-0.21,
21:04:32:619,0.32,0.25,-0.08,0.05,0.66,-0.21,
21:04:32:620,0.32,0.25,-0.08,0.05,0.66,-0.21,
21:04:32:620,0.32,0.25,-0.08,-0.14,0.01,-0.20,
21:04:32:621,0.30,0.26,-0.08,-0.14,0.01,-0.20,
21:04:32:622,0.27,0.22,-0.06,-0.14,0.01,-0.20,
21:04:32:627,0.25,0.18,-0.04,-0.14,0.01,-0.20,
21:04:32:627,0.25,0.16,-0.02,-0.14,0.01,-0.20,
21:04:32:628,0.25,0.16,-0.02,-1.02,0.07,0.46,
21:04:32:628,0.23,0.12,0.01,-1.02,0.07,0.46,
21:04:32:633,0.21,0.09,0.02,-1.02,0.07,0.46,
21:04:32:634,0.17,0.07,0.07,-1.02,0.07,0.46,
21:04:32:641,0.15,0.06,0.10,-1.02,0.07,0.46,
21:04:32:642,0.15,0.06,0.10,-1.34,1.13,0.39,
21:04:32:643,0.16,0.05,0.10,-1.34,1.13,0.39,
21:04:32:643,0.16,0.02,0.10,-1.34,1.13,0.39,
21:04:32:643,0.12,0.02,0.11,-1.34,1.13,0.39,
21:04:32:644,0.07,0.07,0.13,-1.34,1.13,0.39,
21:04:32:656,0.06,0.10,0.12,-1.34,1.13,0.39,
21:04:32:657,0.06,0.10,0.12,-0.16,0.66,1.01,
21:04:32:658,0.06,0.08,0.11,-0.16,0.66,1.01,
21:04:32:658,0.02,0.07,0.10,-0.16,0.66,1.01,
21:04:32:659,-0.01,0.08,0.11,-0.16,0.66,1.01,
21:04:32:660,-0.09,0.10,0.12,-0.16,0.66,1.01,
21:04:32:661,-0.16,0.09,0.10,-0.16,0.66,1.01,
21:04:32:661,-0.18,0.10,0.10,-0.16,0.66,1.01,
21:04:32:662,-0.18,0.10,0.10,-0.16,0.66,1.01,
21:04:32:662,-0.18,0.10,0.10,-0.56,-0.09,0.29,
21:04:32:663,-0.21,0.11,0.10,-0.56,-0.09,0.29,
21:04:32:664,-0.21,0.12,0.09,-0.56,-0.09,0.29,
21:04:32:666,-0.21,0.13,0.08,-0.56,-0.09,0.29,
21:04:32:667,-0.22,0.12,0.07,-0.56,-0.09,0.29,
21:04:32:667,-0.22,0.12,0.07,-0.99,0.20,0.92,
21:04:32:668,-0.22,0.10,0.07,-0.99,0.20,0.92,
21:04:32:671,-0.25,0.07,0.07,-0.99,0.20,0.92,
21:04:32:673,-0.26,0.03,0.08,-0.99,0.20,0.92,
21:04:32:675,-0.25,-0.02,0.06,-0.99,0.20,0.92,
21:04:32:676,-0.25,-0.02,0.06,-1.30,0.03,0.71,
21:04:32:678,-0.24,-0.04,0.05,-1.30,0.03,0.71,
21:04:32:678,-0.22,-0.05,0.04,-1.30,0.03,0.71,
21:04:32:680,-0.20,-0.06,0.02,-1.30,0.03,0.71,
21:04:32:682,-0.20,-0.07,0.02,-1.30,0.03,0.71,
21:04:32:686,-0.20,-0.09,-0.00,-1.30,0.03,0.71,
21:04:32:686,-0.20,-0.09,-0.00,-1.30,0.02,0.68,
21:04:32:687,-0.20,-0.11,-0.03,-1.30,0.02,0.68,
21:04:32:688,-0.20,-0.12,-0.04,-1.30,0.02,0.68,
21:04:32:690,-0.19,-0.14,-0.07,-1.30,0.02,0.68,
21:04:32:693,-0.19,-0.11,-0.10,-1.30,0.02,0.68,
21:04:32:699,-0.15,-0.04,-0.16,-1.30,0.02,0.68,
21:04:32:701,-0.14,-0.02,-0.17,-1.30,0.02,0.68,
21:04:32:701,-0.14,-0.02,-0.17,-1.30,0.02,0.68,
21:04:32:702,-0.14,-0.02,-0.17,0.05,-0.36,-0.06,
21:04:32:702,-0.13,-0.01,-0.18,0.05,-0.36,-0.06,
21:04:32:703,-0.12,0.00,-0.19,0.05,-0.36,-0.06,
21:04:32:708,-0.11,0.02,-0.18,0.05,-0.36,-0.06,
21:04:32:709,-0.11,0.02,-0.17,0.05,-0.36,-0.06,
21:04:32:710,-0.11,0.02,-0.17,-0.76,-0.21,-0.93,
21:04:32:710,-0.08,0.01,-0.16,-0.76,-0.21,-0.93,
21:04:32:711,-0.02,-0.00,-0.14,-0.76,-0.21,-0.93,
21:04:32:712,-0.00,-0.01,-0.13,-0.76,-0.21,-0.93,
21:04:32:716,0.01,-0.04,-0.06,-0.76,-0.21,-0.93,
21:04:32:717,0.01,-0.04,-0.06,-1.08,-0.93,-0.65,
21:04:32:717,0.01,-0.06,-0.04,-1.08,-0.93,-0.65,
21:04:32:720,0.00,-0.07,-0.01,-1.08,-0.93,-0.65,
21:04:32:721,0.02,-0.10,0.02,-1.08,-0.93,-0.65,
21:04:32:722,0.05,-0.09,0.03,-1.08,-0.93,-0.65,
21:04:32:726,0.07,-0.05,0.05,-1.08,-0.93,-0.65,
21:04:32:732,0.07,-0.05,0.05,0.30,-0.21,-0.28,
21:04:32:732,0.09,-0.03,0.05,0.30,-0.21,-0.28,
21:04:32:735,0.11,0.02,0.05,0.30,-0.21,-0.28,
21:04:32:735,0.12,0.04,0.04,0.30,-0.21,-0.28,
21:04:32:736,0.15,0.12,0.03,0.30,-0.21,-0.28,
21:04:32:749,0.18,0.22,0.02,0.30,-0.21,-0.28,
21:04:32:749,0.18,0.24,0.03,0.30,-0.21,-0.28,
