
time,wx,wy,wz,ax,ay,az,
02:23:05:907,0.24,0.16,0.07,0.39,-0.21,0.03,
02:23:05:908,0.24,0.16,0.07,0.28,-0.17,0.09,
02:23:05:908,0.29,0.15,0.06,0.28,-0.17,0.09,
02:23:05:908,0.30,0.15,0.06,0.28,-0.17,0.09,
02:23:05:909,0.34,0.16,0.05,0.28,-0.17,0.09,
02:23:05:909,0.35,0.16,0.04,0.28,-0.17,0.09,
02:23:05:909,0.35,0.16,0.04,0.28,-0.17,0.09,
02:23:05:912,0.35,0.14,0.03,0.28,-0.17,0.09,
02:23:05:912,0.35,0.14,0.03,0.21,-0.26,0.14,
02:23:05:913,0.35,0.14,0.03,0.21,-0.26,0.14,
02:23:05:914,0.35,0.13,0.02,0.21,-0.26,0.14,
02:23:05:917,0.33,0.13,0.02,0.21,-0.26,0.14,
02:23:05:918,0.32,0.15,0.01,0.21,-0.26,0.14,
02:23:05:921,0.33,0.15,-0.02,0.21,-0.26,0.14,
02:23:05:922,0.33,0.15,-0.02,0.24,-0.23,0.27,
02:23:05:923,0.34,0.16,-0.03,0.24,-0.23,0.27,
02:23:05:925,0.34,0.17,-0.06,0.24,-0.23,0.27,
02:23:05:935,0.33,0.18,-0.07,0.24,-0.23,0.27,
02:23:05:936,0.32,0.18,-0.08,0.24,-0.23,0.27,
02:23:05:936,0.30,0.13,-0.09,0.24,-0.23,0.27,
02:23:05:937,0.30,0.13,-0.09,0.24,-0.23,0.27,
02:23:05:937,0.30,0.13,-0.09,0.24,-0.23,0.27,
02:23:05:938,0.30,0.13,-0.09,0.06,-0.21,0.34,
02:23:05:938,0.26,0.11,-0.08,0.06,-0.21,0.34,
02:23:05:939,0.21,0.07,-0.07,0.06,-0.21,0.34,
02:23:05:943,0.19,0.05,-0.08,0.06,-0.21,0.34,
02:23:05:944,0.19,0.05,-0.08,-0.09,-0.15,0.37,
02:23:05:944,0.19,0.04,-0.10,-0.09,-0.15,0.37,
02:23:05:947,0.18,0.01,-0.12,-0.09,-0.15,0.37,
02:23:05:947,0.17,0.01,-0.13,-0.09,-0.15,0.37,
02:23:05:951,0.15,0.00,-0.15,-0.09,-0.15,0.37,
02:23:05:952,0.13,-0.01,-0.18,-0.09,-0.15,0.37,
02:23:05:953,0.13,-0.01,-0.18,-0.17,-0.15,0.40,
02:23:05:953,0.12,-0.02,-0.20,-0.17,-0.15,0.40,
02:23:05:955,0.09,-0.06,-0.23,-0.17,-0.15,0.40,
02:23:05:958,0.06,-0.07,-0.24,-0.17,-0.15,0.40,
02:23:05:962,0.04,-0.08,-0.24,-0.17,-0.15,0.40,
02:23:05:963,0.02,-0.11,-0.27,-0.17,-0.15,0.40,
02:23:05:963,0.02,-0.11,-0.27,-0.24,-0.15,0.36,
02:23:05:964,0.02,-0.12,-0.28,-0.24,-0.15,0.36,
02:23:05:965,0.02,-0.12,-0.29,-0.24,-0.15,0.36,
02:23:05:967,0.02,-0.13,-0.30,-0.24,-0.15,0.36,
02:23:05:970,0.02,-0.14,-0.31,-0.24,-0.15,0.36,
02:23:05:986,0.08,-0.18,-0.31,-0.24,-0.15,0.36,
02:23:05:988,0.08,-0.18,-0.31,-0.24,-0.15,0.36,
02:23:05:989,0.08,-0.18,-0.31,-0.24,-0.15,0.36,
02:23:05:989,0.08,-0.18,-0.31,-0.26,-0.20,0.40,
02:23:05:990,0.07,-0.20,-0.29,-0.26,-0.20,0.40,
02:23:05:990,0.07,-0.21,-0.28,-0.26,-0.20,0.40,
02:23:05:991,0.09,-0.22,-0.24,-0.26,-0.20,0.40,
02:23:05:991,0.09,-0.22,-0.24,-0.16,-0.13,0.40,
02:23:05:992,0.11,-0.22,-0.24,-0.16,-0.13,0.40,
02:23:05:993,0.12,-0.22,-0.24,-0.16,-0.13,0.40,
02:23:05:993,0.14,-0.19,-0.22,-0.16,-0.13,0.40,
02:23:05:994,0.15,-0.13,-0.20,-0.16,-0.13,0.40,
