
time,wx,wy,wz,ax,ay,az,
02:21:41:187,0.00,0.19,0.09,0.43,-0.01,0.02,
02:21:41:188,0.00,0.19,0.09,0.29,-1.02,-0.53,
02:21:41:189,0.02,0.19,0.07,0.29,-1.02,-0.53,
02:21:41:189,0.04,0.19,0.04,0.29,-1.02,-0.53,
02:21:41:189,0.03,0.20,0.04,0.29,-1.02,-0.53,
02:21:41:190,0.02,0.20,0.04,0.29,-1.02,-0.53,
02:21:41:190,0.02,0.20,0.04,-0.30,-0.63,-0.29,
02:21:41:190,0.04,0.16,0.02,-0.30,-0.63,-0.29,
02:21:41:191,0.07,0.16,0.00,-0.30,-0.63,-0.29,
02:21:41:191,0.13,0.15,-0.04,-0.30,-0.63,-0.29,
02:21:41:192,0.15,0.14,-0.06,-0.30,-0.63,-0.29,
02:21:41:196,0.18,0.14,-0.08,-0.30,-0.63,-0.29,
02:21:41:199,0.23,0.12,-0.11,-0.30,-0.63,-0.29,
02:21:41:199,0.25,0.10,-0.13,-0.30,-0.63,-0.29,
02:21:41:199,0.25,0.10,-0.13,-0.56,-0.13,0.41,
02:21:41:200,0.28,0.08,-0.15,-0.56,-0.13,0.41,
02:21:41:205,0.31,0.06,-0.16,-0.56,-0.13,0.41,
02:21:41:207,0.32,0.04,-0.16,-0.56,-0.13,0.41,
02:21:41:208,0.32,0.04,-0.16,-0.76,-0.81,0.30,
02:21:41:208,0.33,0.01,-0.17,-0.76,-0.81,0.30,
02:21:41:209,0.35,-0.01,-0.17,-0.76,-0.81,0.30,
02:21:41:210,0.36,-0.03,-0.17,-0.76,-0.81,0.30,
02:21:41:213,0.38,-0.04,-0.19,-0.76,-0.81,0.30,
02:21:41:214,0.40,-0.04,-0.20,-0.76,-0.81,0.30,
02:21:41:217,0.39,-0.04,-0.21,-0.76,-0.81,0.30,
02:21:41:218,0.38,-0.04,-0.21,-0.76,-0.81,0.30,
02:21:41:219,0.38,-0.04,-0.21,-0.11,-0.87,0.27,
02:21:41:220,0.35,-0.03,-0.21,-0.11,-0.87,0.27,
02:21:41:222,0.34,-0.03,-0.21,-0.11,-0.87,0.27,
02:21:41:225,0.32,-0.03,-0.23,-0.11,-0.87,0.27,
02:21:41:227,0.30,-0.02,-0.25,-0.11,-0.87,0.27,
02:21:41:227,0.30,-0.02,-0.25,0.32,0.31,-0.23,
02:21:41:228,0.28,-0.01,-0.25,0.32,0.31,-0.23,
02:21:41:230,0.25,0.01,-0.26,0.32,0.31,-0.23,
02:21:41:232,0.22,0.04,-0.26,0.32,0.31,-0.23,
02:21:41:234,0.22,0.05,-0.26,0.32,0.31,-0.23,
02:21:41:239,0.18,0.04,-0.25,0.32,0.31,-0.23,
02:21:41:240,0.17,0.04,-0.23,0.32,0.31,-0.23,
02:21:41:240,0.17,0.04,-0.23,-0.03,0.91,-0.16,
02:21:41:241,0.15,0.03,-0.22,-0.03,0.91,-0.16,
02:21:41:246,0.14,0.03,-0.20,-0.03,0.91,-0.16,
02:21:41:247,0.11,0.01,-0.16,-0.03,0.91,-0.16,
02:21:41:248,0.11,-0.01,-0.13,-0.03,0.91,-0.16,
02:21:41:248,0.11,-0.01,-0.12,-0.03,0.91,-0.16,
02:21:41:249,0.11,-0.01,-0.12,-0.05,0.65,0.36,
02:21:41:264,0.11,-0.03,-0.10,-0.05,0.65,0.36,
02:21:41:265,0.10,-0.03,-0.07,-0.05,0.65,0.36,
02:21:41:266,0.09,-0.03,-0.05,-0.05,0.65,0.36,
02:21:41:267,0.07,-0.02,-0.01,-0.05,0.65,0.36,
02:21:41:268,0.06,-0.01,-0.00,-0.05,0.65,0.36,
02:21:41:269,0.06,-0.01,-0.00,0.45,0.33,-0.04,
02:21:41:269,0.07,-0.00,0.00,0.45,0.33,-0.04,
02:21:41:270,0.06,0.00,0.01,0.45,0.33,-0.04,
02:21:41:271,0.03,0.02,0.02,0.45,0.33,-0.04,
02:21:41:271,0.03,0.02,0.02,0.37,0.59,-0.82,
02:21:41:272,-0.01,0.04,0.03,0.37,0.59,-0.82,
02:21:41:272,-0.02,0.06,0.04,0.37,0.59,-0.82,
02:21:41:274,-0.01,0.08,0.03,0.37,0.59,-0.82,
02:21:41:275,-0.01,0.08,0.02,0.37,0.59,-0.82,
02:21:41:275,-0.00,0.09,0.01,0.37,0.59,-0.82,
02:21:41:281,-0.07,0.07,0.05,0.37,0.59,-0.82,
02:21:41:282,-0.07,0.07,0.06,0.37,0.59,-0.82,
02:21:41:283,-0.07,0.07,0.06,0.37,0.59,-0.82,
02:21:41:285,-0.07,0.07,0.06,-0.32,0.42,-0.53,
02:21:41:286,-0.07,0.04,0.06,-0.32,0.42,-0.53,
02:21:41:287,-0.07,0.03,0.06,-0.32,0.42,-0.53,
02:21:41:287,-0.11,0.02,0.10,-0.32,0.42,-0.53,
02:21:41:288,-0.11,0.02,0.10,-0.93,0.65,-0.74,
02:21:41:289,-0.13,0.02,0.10,-0.93,0.65,-0.74,
02:21:41:291,-0.13,0.01,0.11,-0.93,0.65,-0.74,
02:21:41:292,-0.11,-0.02,0.10,-0.93,0.65,-0.74,
02:21:41:296,-0.08,-0.02,0.08,-0.93,0.65,-0.74,
02:21:41:298,-0.10,-0.02,0.08,-0.93,0.65,-0.74,
02:21:41:299,-0.10,-0.02,0.08,-0.52,0.36,-0.20,
02:21:41:301,-0.13,-0.02,0.10,-0.52,0.36,-0.20,
02:21:41:301,-0.16,-0.01,0.12,-0.52,0.36,-0.20,
02:21:41:302,-0.16,-0.01,0.12,-0.52,0.36,-0.20,
02:21:41:305,-0.15,-0.01,0.11,-0.52,0.36,-0.20,
02:21:41:308,-0.14,-0.00,0.11,-0.52,0.36,-0.20,
02:21:41:308,-0.14,-0.00,0.11,-0.51,-0.40,0.09,
02:21:41:309,-0.16,0.02,0.12,-0.51,-0.40,0.09,
02:21:41:309,-0.18,0.01,0.14,-0.51,-0.40,0.09,
02:21:41:311,-0.19,0.01,0.14,-0.51,-0.40,0.09,
02:21:41:313,-0.15,-0.01,0.12,-0.51,-0.40,0.09,
02:21:41:320,-0.15,-0.04,0.11,-0.51,-0.40,0.09,
02:21:41:321,-0.17,-0.04,0.11,-0.51,-0.40,0.09,
02:21:41:321,-0.17,-0.04,0.11,-0.51,-0.40,0.09,
02:21:41:321,-0.17,-0.04,0.11,-0.60,-0.32,-0.70,
02:21:41:322,-0.18,-0.05,0.11,-0.60,-0.32,-0.70,
02:21:41:324,-0.17,-0.06,0.08,-0.60,-0.32,-0.70,
02:21:41:327,-0.12,-0.06,0.03,-0.60,-0.32,-0.70,
02:21:41:328,-0.12,-0.06,0.03,0.89,-0.03,1.06,
02:21:41:328,-0.10,-0.06,0.01,0.89,-0.03,1.06,
02:21:41:330,-0.09,-0.05,-0.01,0.89,-0.03,1.06,
02:21:41:332,-0.12,-0.05,-0.02,0.89,-0.03,1.06,
02:21:41:334,-0.12,-0.05,-0.03,0.89,-0.03,1.06,
02:21:41:337,-0.08,-0.06,-0.06,0.89,-0.03,1.06,
02:21:41:338,-0.08,-0.06,-0.06,0.64,-0.32,0.60,
02:21:41:338,-0.06,-0.07,-0.07,0.64,-0.32,0.60,
02:21:41:340,-0.06,-0.08,-0.08,0.64,-0.32,0.60,
02:21:41:345,-0.07,-0.08,-0.07,0.64,-0.32,0.60,
02:21:41:345,-0.09,-0.07,-0.06,0.64,-0.32,0.60,
02:21:41:347,-0.06,-0.08,-0.06,0.64,-0.32,0.60,
02:21:41:348,-0.06,-0.08,-0.06,0.32,-0.31,0.13,
02:21:41:348,-0.04,-0.08,-0.07,0.32,-0.31,0.13,
02:21:41:353,-0.01,-0.09,-0.08,0.32,-0.31,0.13,
02:21:41:354,-0.01,-0.10,-0.08,0.32,-0.31,0.13,
02:21:41:354,-0.01,-0.10,-0.07,0.32,-0.31,0.13,
02:21:41:361,0.00,-0.08,-0.07,0.32,-0.31,0.13,
02:21:41:362,0.00,-0.08,-0.07,0.32,-0.31,0.13,
02:21:41:362,0.01,-0.08,-0.08,0.32,-0.31,0.13,
02:21:41:362,0.01,-0.08,-0.08,0.75,-0.24,-0.06,
02:21:41:363,0.02,-0.06,-0.08,0.75,-0.24,-0.06,
02:21:41:364,0.01,-0.05,-0.08,0.75,-0.24,-0.06,
02:21:41:374,0.02,-0.03,-0.08,0.75,-0.24,-0.06,
02:21:41:375,0.03,-0.01,-0.08,0.75,-0.24,-0.06,
02:21:41:376,0.03,-0.01,-0.08,0.45,0.13,-0.66,
02:21:41:377,0.07,0.01,-0.09,0.45,0.13,-0.66,
02:21:41:378,0.08,0.02,-0.10,0.45,0.13,-0.66,
02:21:41:379,0.09,0.02,-0.09,0.45,0.13,-0.66,
02:21:41:379,0.07,0.01,-0.07,0.45,0.13,-0.66,
02:21:41:380,0.07,0.01,-0.07,0.02,-0.33,-0.86,
02:21:41:382,0.07,-0.00,-0.06,0.02,-0.33,-0.86,
02:21:41:382,0.07,-0.03,-0.05,0.02,-0.33,-0.86,
02:21:41:383,0.09,-0.03,-0.05,0.02,-0.33,-0.86,
02:21:41:388,0.09,-0.02,-0.05,0.02,-0.33,-0.86,
02:21:41:389,0.10,-0.00,-0.04,0.02,-0.33,-0.86,
02:21:41:390,0.10,-0.00,-0.04,0.42,-0.26,-0.18,
02:21:41:391,0.10,0.00,-0.04,0.42,-0.26,-0.18,
02:21:41:392,0.10,0.01,-0.04,0.42,-0.26,-0.18,
02:21:41:392,0.10,0.03,-0.04,0.42,-0.26,-0.18,
02:21:41:395,0.10,0.04,-0.05,0.42,-0.26,-0.18,
02:21:41:400,0.10,0.05,-0.06,0.42,-0.26,-0.18,
02:21:41:401,0.10,0.05,-0.06,0.42,-0.26,-0.18,
02:21:41:401,0.10,0.05,-0.06,0.42,0.13,0.07,
02:21:41:402,0.11,0.05,-0.07,0.42,0.13,0.07,
02:21:41:402,0.10,0.06,-0.07,0.42,0.13,0.07,
02:21:41:404,0.10,0.07,-0.06,0.42,0.13,0.07,
02:21:41:408,0.09,0.08,-0.05,0.42,0.13,0.07,
02:21:41:409,0.09,0.08,-0.05,-0.36,-0.16,-0.14,
02:21:41:410,0.09,0.08,-0.04,-0.36,-0.16,-0.14,
02:21:41:410,0.09,0.07,-0.03,-0.36,-0.16,-0.14,
02:21:41:411,0.08,0.05,-0.02,-0.36,-0.16,-0.14,
02:21:41:413,0.05,0.04,0.01,-0.36,-0.16,-0.14,
02:21:41:417,0.05,0.04,0.01,-0.92,-0.07,-0.68,
02:21:41:418,0.02,0.02,0.04,-0.92,-0.07,-0.68,
02:21:41:418,0.02,0.02,0.04,-0.92,-0.07,-0.68,
02:21:41:420,0.03,0.01,0.04,-0.92,-0.07,-0.68,
02:21:41:421,0.04,0.02,0.03,-0.92,-0.07,-0.68,
02:21:41:425,0.03,0.03,0.02,-0.92,-0.07,-0.68,
02:21:41:427,0.02,0.05,0.02,-0.92,-0.07,-0.68,
02:21:41:428,0.02,0.05,0.02,-0.46,0.25,-0.29,
02:21:41:428,0.02,0.07,0.02,-0.46,0.25,-0.29,
02:21:41:430,0.03,0.07,0.00,-0.46,0.25,-0.29,
02:21:41:432,0.05,0.07,-0.01,-0.46,0.25,-0.29,
02:21:41:439,0.04,0.07,-0.01,-0.46,0.25,-0.29,
02:21:41:441,-0.04,0.01,0.04,-0.46,0.25,-0.29,
02:21:41:442,-0.06,-0.01,0.04,-0.46,0.25,-0.29,
02:21:41:443,-0.06,-0.01,0.04,-0.46,0.25,-0.29,
02:21:41:443,-0.06,-0.01,0.04,-0.99,-0.71,-1.09,
02:21:41:444,-0.05,-0.03,0.05,-0.99,-0.71,-1.09,
02:21:41:445,-0.05,-0.05,0.03,-0.99,-0.71,-1.09,
02:21:41:447,-0.05,-0.05,0.02,-0.99,-0.71,-1.09,
02:21:41:448,-0.05,-0.05,0.02,-0.19,-0.12,-0.16,
02:21:41:449,-0.06,-0.04,0.01,-0.19,-0.12,-0.16,
02:21:41:453,-0.07,-0.04,-0.00,-0.19,-0.12,-0.16,
02:21:41:454,-0.06,-0.03,-0.02,-0.19,-0.12,-0.16,
02:21:41:455,-0.04,-0.02,-0.06,-0.19,-0.12,-0.16,
02:21:41:457,-0.03,-0.02,-0.08,-0.19,-0.12,-0.16,
02:21:41:458,-0.03,-0.02,-0.08,0.13,0.56,-0.29,
02:21:41:458,-0.07,-0.03,-0.08,0.13,0.56,-0.29,
02:21:41:472,-0.08,-0.03,-0.08,0.13,0.56,-0.29,
02:21:41:473,-0.08,-0.04,-0.08,0.13,0.56,-0.29,
02:21:41:473,-0.04,-0.05,-0.09,0.13,0.56,-0.29,
02:21:41:474,-0.04,-0.05,-0.09,0.18,-0.30,0.46,
02:21:41:474,-0.02,-0.06,-0.08,0.18,-0.30,0.46,
02:21:41:475,-0.03,-0.07,-0.07,0.18,-0.30,0.46,
02:21:41:476,-0.05,-0.09,-0.04,0.18,-0.30,0.46,
02:21:41:476,-0.06,-0.09,-0.02,0.18,-0.30,0.46,
02:21:41:477,-0.04,-0.09,-0.01,0.18,-0.30,0.46,
02:21:41:480,-0.01,-0.05,0.00,0.18,-0.30,0.46,
02:21:41:482,-0.02,-0.04,0.02,0.18,-0.30,0.46,
02:21:41:482,-0.02,-0.04,0.02,0.18,-0.30,0.46,
02:21:41:483,-0.02,-0.04,0.02,0.79,-0.11,-0.67,
02:21:41:484,-0.02,0.01,0.03,0.79,-0.11,-0.67,
02:21:41:484,-0.02,0.04,0.03,0.79,-0.11,-0.67,
02:21:41:487,0.03,0.13,0.02,0.79,-0.11,-0.67,
02:21:41:488,0.03,0.13,0.02,1.59,0.44,0.09,
02:21:41:489,0.04,0.16,0.02,1.59,0.44,0.09,
02:21:41:490,0.05,0.18,0.03,1.59,0.44,0.09,
02:21:41:492,0.04,0.23,0.06,1.59,0.44,0.09,
02:21:41:493,0.04,0.25,0.09,1.59,0.44,0.09,
02:21:41:497,0.04,0.25,0.09,0.14,0.36,0.02,
02:21:41:498,0.06,0.25,0.12,0.14,0.36,0.02,
02:21:41:498,0.07,0.25,0.13,0.14,0.36,0.02,
02:21:41:500,0.07,0.22,0.17,0.14,0.36,0.02,
02:21:41:501,0.07,0.21,0.19,0.14,0.36,0.02,
02:21:41:504,0.06,0.19,0.22,0.14,0.36,0.02,
02:21:41:508,0.08,0.19,0.22,0.14,0.36,0.02,
02:21:41:508,0.11,0.17,0.18,0.14,0.36,0.02,
02:21:41:514,0.11,0.17,0.18,-0.50,-0.14,0.36,
02:21:41:515,0.13,0.16,0.15,-0.50,-0.14,0.36,
02:21:41:518,0.16,0.20,0.10,-0.50,-0.14,0.36,
02:21:41:520,0.15,0.18,0.06,-0.50,-0.14,0.36,
02:21:41:520,0.15,0.15,-0.02,-0.50,-0.14,0.36,
02:21:41:521,0.15,0.15,-0.02,-0.50,-0.14,0.36,
02:21:41:522,0.15,0.15,-0.02,-0.50,-0.14,0.36,
