
time,wx,wy,wz,ax,ay,az,
02:32:37:259,0.27,0.24,-0.13,0.15,-0.31,-0.25,
02:32:37:260,0.28,0.23,-0.13,0.15,-0.31,-0.25,
02:32:37:260,0.28,0.23,-0.13,0.15,-0.31,-0.25,
02:32:37:261,0.28,0.23,-0.13,-0.03,-0.22,-0.12,
02:32:37:262,0.30,0.21,-0.13,-0.03,-0.22,-0.12,
02:32:37:262,0.33,0.16,-0.13,-0.03,-0.22,-0.12,
02:32:37:263,0.35,0.10,-0.11,-0.03,-0.22,-0.12,
02:32:37:264,0.35,0.10,-0.11,-0.03,-0.22,-0.12,
02:32:37:265,0.35,0.10,-0.11,-0.23,-0.20,-0.00,
02:32:37:265,0.35,0.07,-0.09,-0.23,-0.20,-0.00,
02:32:37:266,0.35,0.04,-0.09,-0.23,-0.20,-0.00,
02:32:37:266,0.35,0.02,-0.09,-0.23,-0.20,-0.00,
02:32:37:270,0.36,0.00,-0.12,-0.23,-0.20,-0.00,
02:32:37:271,0.35,0.00,-0.12,-0.23,-0.20,-0.00,
02:32:37:272,0.35,0.00,-0.12,-0.16,-0.17,0.09,
02:32:37:273,0.33,0.00,-0.13,-0.16,-0.17,0.09,
02:32:37:274,0.31,0.02,-0.15,-0.16,-0.17,0.09,
02:32:37:276,0.31,0.04,-0.18,-0.16,-0.17,0.09,
02:32:37:279,0.30,0.05,-0.21,-0.16,-0.17,0.09,
02:32:37:279,0.30,0.05,-0.21,0.07,-0.13,0.16,
02:32:37:279,0.29,0.06,-0.22,0.07,-0.13,0.16,
02:32:37:281,0.26,0.08,-0.22,0.07,-0.13,0.16,
02:32:37:285,0.24,0.09,-0.22,0.07,-0.13,0.16,
02:32:37:286,0.23,0.09,-0.21,0.07,-0.13,0.16,
02:32:37:293,0.16,0.06,-0.14,0.07,-0.13,0.16,
02:32:37:293,0.16,0.06,-0.14,0.07,-0.13,0.16,
02:32:37:294,0.14,0.05,-0.13,0.07,-0.13,0.16,
02:32:37:294,0.14,0.05,-0.13,-0.03,-0.18,0.12,
02:32:37:294,0.13,0.03,-0.11,-0.03,-0.18,0.12,
02:32:37:295,0.13,0.01,-0.09,-0.03,-0.18,0.12,
02:32:37:299,0.13,0.01,-0.08,-0.03,-0.18,0.12,
02:32:37:299,0.13,0.01,-0.08,-0.05,-0.05,0.22,
02:32:37:300,0.12,0.01,-0.07,-0.05,-0.05,0.22,
02:32:37:302,0.11,0.02,-0.06,-0.05,-0.05,0.22,
02:32:37:303,0.11,0.02,-0.06,-0.05,-0.05,0.22,
02:32:37:307,0.12,0.02,-0.07,-0.05,-0.05,0.22,
02:32:37:311,0.14,0.02,-0.08,-0.05,-0.05,0.22,
02:32:37:312,0.14,0.02,-0.08,-0.05,-0.05,0.22,
02:32:37:312,0.14,0.02,-0.08,-0.04,0.23,0.37,
02:32:37:313,0.12,0.01,-0.07,-0.04,0.23,0.37,
02:32:37:315,0.08,-0.01,-0.04,-0.04,0.23,0.37,
02:32:37:316,0.07,-0.03,-0.02,-0.04,0.23,0.37,
02:32:37:319,0.06,-0.09,0.01,-0.04,0.23,0.37,
02:32:37:319,0.06,-0.09,0.01,-0.07,0.24,0.51,
02:32:37:319,0.05,-0.11,0.02,-0.07,0.24,0.51,
02:32:37:322,0.05,-0.13,0.04,-0.07,0.24,0.51,
02:32:37:323,0.00,-0.13,0.08,-0.07,0.24,0.51,
02:32:37:326,-0.05,-0.13,0.11,-0.07,0.24,0.51,
02:32:37:330,-0.09,-0.11,0.11,-0.07,0.24,0.51,
02:32:37:330,-0.09,-0.11,0.11,-0.07,0.24,0.51,
02:32:37:331,-0.09,-0.11,0.11,0.09,0.15,0.48,
02:32:37:331,-0.11,-0.09,0.09,0.09,0.15,0.48,
02:32:37:333,-0.16,-0.04,0.09,0.09,0.15,0.48,
02:32:37:342,-0.19,-0.01,0.09,0.09,0.15,0.48,
02:32:37:343,-0.23,0.05,0.08,0.09,0.15,0.48,
02:32:37:344,-0.23,0.05,0.08,0.26,0.21,0.18,
02:32:37:344,-0.23,0.08,0.05,0.26,0.21,0.18,
02:32:37:345,-0.23,0.09,0.04,0.26,0.21,0.18,
02:32:37:345,-0.23,0.13,0.03,0.26,0.21,0.18,
02:32:37:345,-0.24,0.14,0.05,0.26,0.21,0.18,
02:32:37:350,-0.24,0.12,0.08,0.26,0.21,0.18,
02:32:37:352,-0.23,0.09,0.09,0.26,0.21,0.18,
02:32:37:353,-0.23,0.09,0.09,0.10,0.15,0.19,
02:32:37:353,-0.20,0.03,0.11,0.10,0.15,0.19,
02:32:37:365,-0.19,0.00,0.13,0.10,0.15,0.19,
02:32:37:366,-0.19,-0.05,0.17,0.10,0.15,0.19,
02:32:37:366,-0.19,-0.05,0.17,-0.16,0.06,0.07,
02:32:37:367,-0.20,-0.11,0.21,-0.16,0.06,0.07,
02:32:37:367,-0.20,-0.14,0.21,-0.16,0.06,0.07,
02:32:37:367,-0.18,-0.15,0.21,-0.16,0.06,0.07,
02:32:37:368,-0.15,-0.13,0.19,-0.16,0.06,0.07,
02:32:37:368,-0.14,-0.11,0.17,-0.16,0.06,0.07,
02:32:37:372,-0.14,-0.03,0.10,-0.16,0.06,0.07,
02:32:37:372,-0.14,-0.00,0.08,-0.16,0.06,0.07,
02:32:37:373,-0.14,-0.00,0.08,-0.16,0.06,0.07,
02:32:37:373,-0.14,-0.00,0.08,-0.01,0.12,-0.16,
02:32:37:373,-0.12,0.04,0.02,-0.01,0.12,-0.16,
02:32:37:376,-0.09,0.06,-0.03,-0.01,0.12,-0.16,
02:32:37:379,-0.09,0.06,-0.03,0.06,-0.03,-0.25,
02:32:37:379,-0.08,0.08,-0.05,0.06,-0.03,-0.25,
02:32:37:380,-0.09,0.08,-0.05,0.06,-0.03,-0.25,
02:32:37:384,-0.09,0.07,-0.04,0.06,-0.03,-0.25,
02:32:37:384,-0.06,0.05,-0.04,0.06,-0.03,-0.25,
02:32:37:387,-0.03,0.03,-0.05,0.06,-0.03,-0.25,
02:32:37:389,-0.00,-0.02,-0.04,0.06,-0.03,-0.25,
02:32:37:389,-0.00,-0.02,-0.04,-0.08,-0.26,-0.08,
02:32:37:390,0.01,-0.05,-0.02,-0.08,-0.26,-0.08,
02:32:37:391,0.00,-0.05,-0.01,-0.08,-0.26,-0.08,
02:32:37:393,0.03,-0.08,-0.00,-0.08,-0.26,-0.08,
02:32:37:395,0.08,-0.11,-0.03,-0.08,-0.26,-0.08,
02:32:37:398,0.12,-0.11,-0.05,-0.08,-0.26,-0.08,
02:32:37:399,0.12,-0.11,-0.05,0.03,-0.21,-0.02,
02:32:37:399,0.12,-0.09,-0.06,0.03,-0.21,-0.02,
02:32:37:402,0.13,-0.05,-0.07,0.03,-0.21,-0.02,
02:32:37:405,0.14,-0.03,-0.09,0.03,-0.21,-0.02,
02:32:37:406,0.18,-0.00,-0.12,0.03,-0.21,-0.02,
02:32:37:412,0.18,-0.00,-0.12,0.09,-0.26,-0.12,
02:32:37:412,0.20,0.06,-0.14,0.09,-0.26,-0.12,
02:32:37:412,0.19,0.08,-0.13,0.09,-0.26,-0.12,
02:32:37:413,0.19,0.08,-0.13,0.09,-0.26,-0.12,
02:32:37:413,0.17,0.09,-0.11,0.09,-0.26,-0.12,
02:32:37:416,0.16,0.09,-0.10,0.09,-0.26,-0.12,
02:32:37:419,0.17,0.08,-0.08,0.09,-0.26,-0.12,
02:32:37:420,0.17,0.08,-0.08,0.07,-0.36,-0.06,
02:32:37:420,0.17,0.09,-0.06,0.07,-0.36,-0.06,
02:32:37:423,0.17,0.09,-0.05,0.07,-0.36,-0.06,
02:32:37:424,0.16,0.09,-0.02,0.07,-0.36,-0.06,
02:32:37:427,0.18,0.08,-0.01,0.07,-0.36,-0.06,
02:32:37:430,0.20,0.08,-0.01,0.07,-0.36,-0.06,
02:32:37:431,0.20,0.08,-0.01,0.07,-0.26,0.15,
02:32:37:431,0.21,0.08,-0.00,0.07,-0.26,0.15,
02:32:37:431,0.21,0.08,0.01,0.07,-0.26,0.15,
02:32:37:433,0.20,0.07,0.01,0.07,-0.26,0.15,
02:32:37:442,0.19,0.07,0.02,0.07,-0.26,0.15,
02:32:37:443,0.18,0.07,0.02,0.07,-0.26,0.15,
02:32:37:444,0.18,0.07,0.02,0.00,-0.12,0.20,
02:32:37:444,0.17,0.07,0.02,0.00,-0.12,0.20,
02:32:37:444,0.16,0.07,0.02,0.00,-0.12,0.20,
02:32:37:445,0.15,0.07,0.02,0.00,-0.12,0.20,
02:32:37:445,0.12,0.07,0.02,0.00,-0.12,0.20,
02:32:37:452,0.05,0.04,0.04,0.00,-0.12,0.20,
02:32:37:452,0.05,0.04,0.04,0.00,-0.12,0.20,
02:32:37:453,0.03,0.03,0.04,0.00,-0.12,0.20,
02:32:37:453,0.03,0.03,0.04,-0.13,-0.07,0.16,
02:32:37:453,0.02,0.02,0.04,-0.13,-0.07,0.16,
02:32:37:468,-0.02,-0.00,0.04,-0.13,-0.07,0.16,
02:32:37:469,-0.05,-0.01,0.04,-0.13,-0.07,0.16,
02:32:37:470,-0.06,-0.01,0.04,-0.13,-0.07,0.16,
02:32:37:470,-0.06,-0.01,0.04,-0.23,-0.03,0.17,
02:32:37:471,-0.06,-0.02,0.03,-0.23,-0.03,0.17,
02:32:37:472,-0.08,-0.03,0.02,-0.23,-0.03,0.17,
02:32:37:473,-0.09,-0.04,0.02,-0.23,-0.03,0.17,
02:32:37:473,-0.14,-0.03,0.04,-0.23,-0.03,0.17,
02:32:37:474,-0.14,-0.03,0.04,-0.33,-0.01,0.11,
02:32:37:474,-0.15,-0.04,0.04,-0.33,-0.01,0.11,
02:32:37:475,-0.16,-0.05,0.03,-0.33,-0.01,0.11,
02:32:37:475,-0.16,-0.06,0.02,-0.33,-0.01,0.11,
02:32:37:476,-0.16,-0.06,0.02,-0.33,-0.01,0.11,
02:32:37:479,-0.16,-0.06,0.02,-0.35,-0.04,0.17,
02:32:37:479,-0.17,-0.06,0.03,-0.35,-0.04,0.17,
02:32:37:480,-0.17,-0.05,0.03,-0.35,-0.04,0.17,
02:32:37:481,-0.17,-0.06,0.03,-0.35,-0.04,0.17,
02:32:37:485,-0.17,-0.06,0.03,-0.35,-0.04,0.17,
02:32:37:486,-0.17,-0.06,0.03,-0.35,-0.04,0.17,
02:32:37:493,-0.18,-0.07,0.04,-0.35,-0.04,0.17,
02:32:37:494,-0.18,-0.08,0.04,-0.35,-0.04,0.17,
02:32:37:494,-0.18,-0.08,0.04,-0.35,-0.04,0.17,
02:32:37:496,-0.18,-0.08,0.04,-0.32,0.02,0.09,
02:32:37:496,-0.17,-0.08,0.04,-0.32,0.02,0.09,
02:32:37:497,-0.14,-0.06,0.02,-0.32,0.02,0.09,
02:32:37:499,-0.11,-0.05,0.01,-0.32,0.02,0.09,
02:32:37:500,-0.10,-0.04,0.01,-0.32,0.02,0.09,
02:32:37:501,-0.10,-0.04,0.01,-0.18,0.05,0.19,
02:32:37:505,-0.09,-0.02,0.01,-0.18,0.05,0.19,
02:32:37:505,-0.09,-0.02,0.02,-0.18,0.05,0.19,
02:32:37:506,-0.08,-0.01,0.03,-0.18,0.05,0.19,
02:32:37:509,-0.08,-0.01,0.03,-0.13,-0.01,0.14,
02:32:37:509,-0.07,-0.02,0.04,-0.13,-0.01,0.14,
02:32:37:510,-0.06,-0.02,0.04,-0.13,-0.01,0.14,
02:32:37:511,-0.05,-0.02,0.04,-0.13,-0.01,0.14,
02:32:37:513,-0.04,-0.02,0.05,-0.13,-0.01,0.14,
02:32:37:516,-0.03,-0.03,0.05,-0.13,-0.01,0.14,
02:32:37:519,-0.01,-0.03,0.04,-0.13,-0.01,0.14,
02:32:37:520,0.02,-0.02,0.03,-0.13,-0.01,0.14,
02:32:37:520,0.02,-0.02,0.03,0.01,-0.09,0.18,
02:32:37:521,0.03,-0.01,0.02,0.01,-0.09,0.18,
02:32:37:523,0.04,0.00,0.01,0.01,-0.09,0.18,
02:32:37:525,0.05,0.04,0.00,0.01,-0.09,0.18,
02:32:37:531,0.05,0.04,0.00,0.17,-0.03,0.19,
02:32:37:531,0.08,0.06,-0.03,0.17,-0.03,0.19,
02:32:37:532,0.08,0.06,-0.03,0.17,-0.03,0.19,
02:32:37:532,0.10,0.07,-0.05,0.17,-0.03,0.19,
02:32:37:535,0.11,0.08,-0.06,0.17,-0.03,0.19,
02:32:37:536,0.12,0.09,-0.06,0.17,-0.03,0.19,
02:32:37:543,0.13,0.08,-0.05,0.17,-0.03,0.19,
02:32:37:544,0.13,0.08,-0.05,0.16,-0.02,0.20,
02:32:37:545,0.14,0.08,-0.05,0.16,-0.02,0.20,
02:32:37:545,0.15,0.06,-0.04,0.16,-0.02,0.20,
02:32:37:546,0.16,0.04,-0.03,0.16,-0.02,0.20,
02:32:37:546,0.15,0.03,-0.01,0.16,-0.02,0.20,
02:32:37:549,0.15,0.03,-0.01,0.06,-0.00,0.16,
02:32:37:550,0.14,0.02,0.01,0.06,-0.00,0.16,
02:32:37:550,0.14,0.01,0.01,0.06,-0.00,0.16,
02:32:37:552,0.16,0.02,0.01,0.06,-0.00,0.16,
02:32:37:554,0.17,0.03,0.00,0.06,-0.00,0.16,
02:32:37:555,0.18,0.03,-0.02,0.06,-0.00,0.16,
02:32:37:559,0.18,0.03,-0.02,0.07,0.13,0.19,
02:32:37:559,0.18,0.05,-0.03,0.07,0.13,0.19,
02:32:37:560,0.16,0.06,-0.03,0.07,0.13,0.19,
02:32:37:563,0.15,0.07,-0.03,0.07,0.13,0.19,
02:32:37:564,0.16,0.07,-0.05,0.07,0.13,0.19,
02:32:37:565,0.17,0.06,-0.06,0.07,0.13,0.19,
02:32:37:571,0.15,0.04,-0.07,0.07,0.13,0.19,
02:32:37:571,0.15,0.04,-0.07,0.07,0.13,0.19,
02:32:37:571,0.15,0.04,-0.07,0.00,0.16,0.24,
02:32:37:572,0.13,0.05,-0.05,0.00,0.16,0.24,
02:32:37:573,0.12,0.05,-0.04,0.00,0.16,0.24,
02:32:37:575,0.11,0.03,-0.04,0.00,0.16,0.24,
02:32:37:578,0.09,0.00,-0.02,0.00,0.16,0.24,
02:32:37:579,0.09,0.00,-0.02,-0.06,0.13,0.35,
02:32:37:580,0.07,-0.01,-0.01,-0.06,0.13,0.35,
02:32:37:581,0.02,-0.02,0.02,-0.06,0.13,0.35,
02:32:37:584,0.00,-0.02,0.03,-0.06,0.13,0.35,
02:32:37:585,0.00,-0.02,0.03,-0.06,0.13,0.35,
02:32:37:589,0.00,-0.02,0.03,0.01,0.22,0.54,
02:32:37:589,0.00,-0.01,0.01,0.01,0.22,0.54,
02:32:37:590,-0.00,-0.01,0.01,0.01,0.22,0.54,
02:32:37:591,-0.03,0.01,0.02,0.01,0.22,0.54,
02:32:37:593,-0.05,0.01,0.03,0.01,0.22,0.54,
02:32:37:595,-0.05,0.01,0.03,0.01,0.22,0.54,
02:32:37:599,-0.07,-0.02,0.03,0.01,0.22,0.54,
02:32:37:600,-0.07,-0.02,0.03,0.00,0.15,0.61,
02:32:37:600,-0.09,-0.03,0.04,0.00,0.15,0.61,
02:32:37:602,-0.13,-0.05,0.07,0.00,0.15,0.61,
02:32:37:604,-0.15,-0.06,0.07,0.00,0.15,0.61,
02:32:37:606,-0.16,-0.08,0.07,0.00,0.15,0.61,
02:32:37:612,-0.15,-0.07,0.04,0.00,0.15,0.61,
02:32:37:612,-0.15,-0.06,0.04,0.00,0.15,0.61,
02:32:37:612,-0.15,-0.06,0.04,0.00,0.15,0.61,
02:32:37:613,-0.15,-0.06,0.04,0.11,0.22,0.66,
02:32:37:613,-0.16,-0.03,0.03,0.11,0.22,0.66,
02:32:37:615,-0.15,-0.02,0.02,0.11,0.22,0.66,
02:32:37:621,-0.14,-0.01,-0.00,0.11,0.22,0.66,
02:32:37:622,-0.14,-0.01,-0.00,0.18,0.29,0.66,
02:32:37:622,-0.13,0.00,-0.01,0.18,0.29,0.66,
02:32:37:622,-0.14,0.00,-0.01,0.18,0.29,0.66,
02:32:37:624,-0.14,-0.00,0.01,0.18,0.29,0.66,
02:32:37:626,-0.14,-0.01,0.02,0.18,0.29,0.66,
02:32:37:629,-0.12,-0.02,0.03,0.18,0.29,0.66,
02:32:37:630,-0.10,-0.03,0.03,0.18,0.29,0.66,
02:32:37:630,-0.10,-0.03,0.03,0.17,0.24,0.71,
02:32:37:632,-0.08,-0.05,0.04,0.17,0.24,0.71,
02:32:37:634,-0.08,-0.06,0.04,0.17,0.24,0.71,
02:32:37:635,-0.07,-0.06,0.06,0.17,0.24,0.71,
02:32:37:639,-0.07,-0.07,0.07,0.17,0.24,0.71,
02:32:37:639,-0.07,-0.07,0.07,0.15,0.15,0.62,
02:32:37:640,-0.06,-0.07,0.07,0.15,0.15,0.62,
02:32:37:641,-0.04,-0.06,0.07,0.15,0.15,0.62,
02:32:37:643,-0.03,-0.05,0.05,0.15,0.15,0.62,
02:32:37:645,-0.02,-0.03,0.04,0.15,0.15,0.62,
02:32:37:652,0.00,0.07,0.00,0.15,0.15,0.62,
02:32:37:653,0.00,0.07,0.00,0.15,0.15,0.62,
02:32:37:653,0.00,0.07,0.00,0.15,0.15,0.62,
02:32:37:654,0.00,0.07,0.00,0.31,0.12,0.60,
02:32:37:654,0.03,0.10,-0.02,0.31,0.12,0.60,
02:32:37:655,0.03,0.11,-0.02,0.31,0.12,0.60,
02:32:37:660,0.02,0.11,-0.01,0.31,0.12,0.60,
02:32:37:660,0.02,0.11,-0.01,0.18,0.08,0.40,
02:32:37:661,0.02,0.11,0.01,0.18,0.08,0.40,
02:32:37:661,0.03,0.09,0.01,0.18,0.08,0.40,
02:32:37:664,0.06,0.05,0.00,0.18,0.08,0.40,
02:32:37:667,0.07,0.03,0.01,0.18,0.08,0.40,
02:32:37:669,0.08,0.02,0.03,0.18,0.08,0.40,
02:32:37:670,0.07,0.01,0.04,0.18,0.08,0.40,
02:32:37:670,0.07,0.01,0.04,0.01,0.05,0.35,
02:32:37:672,0.08,-0.01,0.04,0.01,0.05,0.35,
02:32:37:674,0.10,-0.02,0.03,0.01,0.05,0.35,
02:32:37:675,0.11,-0.03,0.01,0.01,0.05,0.35,
02:32:37:678,0.11,-0.01,0.01,0.01,0.05,0.35,
02:32:37:679,0.11,-0.01,0.01,-0.02,0.11,0.29,
02:32:37:680,0.10,0.01,0.00,-0.02,0.11,0.29,
02:32:37:684,0.11,0.03,-0.01,-0.02,0.11,0.29,
02:32:37:684,0.12,0.04,-0.03,-0.02,0.11,0.29,
02:32:37:686,0.15,0.06,-0.07,-0.02,0.11,0.29,
02:32:37:692,0.13,0.09,-0.07,-0.02,0.11,0.29,
02:32:37:693,0.13,0.09,-0.07,-0.02,0.11,0.29,
02:32:37:693,0.13,0.09,-0.07,-0.02,0.11,0.29,
02:32:37:693,0.13,0.09,-0.07,-0.09,0.02,0.32,
02:32:37:693,0.13,0.07,-0.06,-0.09,0.02,0.32,
02:32:37:696,0.14,0.05,-0.06,-0.09,0.02,0.32,
02:32:37:699,0.13,-0.00,-0.04,-0.09,0.02,0.32,
02:32:37:699,0.13,-0.00,-0.04,-0.16,-0.07,0.47,
02:32:37:700,0.12,-0.02,-0.03,-0.16,-0.07,0.47,
02:32:37:702,0.10,-0.03,-0.02,-0.16,-0.07,0.47,
02:32:37:704,0.09,-0.04,-0.01,-0.16,-0.07,0.47,
02:32:37:706,0.10,-0.05,-0.02,-0.16,-0.07,0.47,
02:32:37:708,0.11,-0.05,-0.04,-0.16,-0.07,0.47,
02:32:37:709,0.11,-0.05,-0.04,-0.04,0.04,0.67,
02:32:37:709,0.11,-0.04,-0.04,-0.04,0.04,0.67,
02:32:37:712,0.08,-0.03,-0.05,-0.04,0.04,0.67,
02:32:37:713,0.05,-0.02,-0.05,-0.04,0.04,0.67,
02:32:37:715,0.04,-0.02,-0.05,-0.04,0.04,0.67,
02:32:37:719,0.04,-0.03,-0.07,-0.04,0.04,0.67,
02:32:37:720,0.04,-0.03,-0.07,0.09,0.12,0.72,
02:32:37:721,0.02,-0.06,-0.08,0.09,0.12,0.72,
02:32:37:721,0.00,-0.06,-0.07,0.09,0.12,0.72,
02:32:37:726,-0.03,-0.06,-0.06,0.09,0.12,0.72,
02:32:37:726,-0.04,-0.07,-0.06,0.09,0.12,0.72,
02:32:37:730,-0.04,-0.07,-0.05,0.09,0.12,0.72,
02:32:37:731,-0.04,-0.07,-0.05,0.09,0.12,0.72,
02:32:37:731,-0.04,-0.07,-0.05,0.18,0.04,0.78,
02:32:37:732,-0.07,-0.08,-0.03,0.18,0.04,0.78,
02:32:37:733,-0.09,-0.07,-0.01,0.18,0.04,0.78,
02:32:37:738,-0.12,-0.07,0.01,0.18,0.04,0.78,
02:32:37:738,-0.12,-0.07,0.01,0.30,0.03,0.75,
02:32:37:739,-0.12,-0.08,0.01,0.30,0.03,0.75,
02:32:37:741,-0.12,-0.08,0.01,0.30,0.03,0.75,
02:32:37:742,-0.12,-0.06,0.01,0.30,0.03,0.75,
02:32:37:743,-0.14,-0.04,0.02,0.30,0.03,0.75,
02:32:37:745,-0.14,-0.03,0.02,0.30,0.03,0.75,
02:32:37:749,-0.14,-0.03,0.02,0.44,0.15,0.74,
02:32:37:750,-0.12,0.02,0.01,0.44,0.15,0.74,
02:32:37:750,-0.11,0.03,0.01,0.44,0.15,0.74,
02:32:37:752,-0.09,0.03,0.00,0.44,0.15,0.74,
02:32:37:754,-0.09,0.05,0.01,0.44,0.15,0.74,
02:32:37:756,-0.10,0.05,0.03,0.44,0.15,0.74,
02:32:37:760,-0.10,0.05,0.03,0.37,0.21,0.60,
02:32:37:760,-0.10,0.04,0.05,0.37,0.21,0.60,
02:32:37:761,-0.09,0.04,0.06,0.37,0.21,0.60,
02:32:37:761,-0.06,0.03,0.07,0.37,0.21,0.60,
02:32:37:764,-0.04,0.01,0.09,0.37,0.21,0.60,
02:32:37:765,-0.04,0.01,0.10,0.37,0.21,0.60,
02:32:37:775,-0.06,-0.01,0.13,0.37,0.21,0.60,
02:32:37:777,-0.06,-0.01,0.13,0.37,0.21,0.60,
