
time,wx,wy,wz,ax,ay,az,
20:56:59:780,-0.10,0.16,0.07,0.43,0.08,-0.31,
20:56:59:781,-0.08,0.17,0.07,0.43,0.08,-0.31,
20:56:59:781,-0.08,0.17,0.07,0.06,0.17,-0.14,
20:56:59:781,-0.08,0.16,0.07,0.06,0.17,-0.14,
20:56:59:782,-0.08,0.15,0.07,0.06,0.17,-0.14,
20:56:59:782,-0.07,0.13,0.06,0.06,0.17,-0.14,
20:56:59:785,-0.08,0.10,0.07,0.06,0.17,-0.14,
20:56:59:786,-0.09,0.05,0.08,0.06,0.17,-0.14,
20:56:59:786,-0.09,0.05,0.08,-0.14,0.14,-0.12,
20:56:59:795,-0.09,0.02,0.08,-0.14,0.14,-0.12,
20:56:59:796,-0.09,-0.02,0.08,-0.14,0.14,-0.12,
20:56:59:797,-0.08,-0.04,0.08,-0.14,0.14,-0.12,
20:56:59:797,-0.08,-0.07,0.08,-0.14,0.14,-0.12,
20:56:59:800,-0.08,-0.09,0.06,-0.14,0.14,-0.12,
20:56:59:800,-0.09,-0.08,0.05,-0.14,0.14,-0.12,
20:56:59:801,-0.09,-0.08,0.05,-0.14,0.14,-0.12,
20:56:59:801,-0.09,-0.08,0.05,-0.15,0.03,-0.13,
20:56:59:802,-0.09,-0.07,0.02,-0.15,0.03,-0.13,
20:56:59:803,-0.09,-0.06,0.01,-0.15,0.03,-0.13,
20:56:59:811,-0.09,-0.02,-0.04,-0.15,0.03,-0.13,
20:56:59:811,-0.09,-0.02,-0.04,-0.07,-0.07,-0.16,
20:56:59:811,-0.09,-0.02,-0.05,-0.07,-0.07,-0.16,
20:56:59:812,-0.10,-0.01,-0.07,-0.07,-0.07,-0.16,
20:56:59:812,-0.10,0.00,-0.09,-0.07,-0.07,-0.16,
20:56:59:813,-0.09,0.00,-0.11,-0.07,-0.07,-0.16,
20:56:59:817,-0.07,-0.00,-0.13,-0.07,-0.07,-0.16,
20:56:59:818,-0.07,-0.00,-0.13,-0.04,-0.03,-0.13,
20:56:59:818,-0.06,0.00,-0.14,-0.04,-0.03,-0.13,
20:56:59:819,-0.04,-0.00,-0.14,-0.04,-0.03,-0.13,
20:56:59:831,-0.02,-0.02,-0.14,-0.04,-0.03,-0.13,
20:56:59:832,-0.00,-0.03,-0.14,-0.04,-0.03,-0.13,
20:56:59:833,0.02,-0.04,-0.12,-0.04,-0.03,-0.13,
20:56:59:833,0.02,-0.04,-0.12,-0.13,-0.02,-0.04,
20:56:59:833,0.04,-0.06,-0.10,-0.13,-0.02,-0.04,
20:56:59:834,0.05,-0.07,-0.09,-0.13,-0.02,-0.04,
20:56:59:834,0.06,-0.10,-0.06,-0.13,-0.02,-0.04,
20:56:59:835,0.05,-0.12,-0.04,-0.13,-0.02,-0.04,
20:56:59:841,0.02,-0.14,-0.01,-0.13,-0.02,-0.04,
20:56:59:842,0.02,-0.13,-0.01,-0.13,-0.02,-0.04,
20:56:59:842,0.02,-0.13,-0.01,-0.13,-0.02,-0.04,
20:56:59:843,0.02,-0.13,-0.01,-0.01,-0.01,-0.14,
20:56:59:843,0.03,-0.12,-0.01,-0.01,-0.01,-0.14,
20:56:59:843,0.03,-0.07,-0.02,-0.01,-0.01,-0.14,
20:56:59:847,0.04,-0.01,-0.04,-0.01,-0.01,-0.14,
20:56:59:847,0.04,-0.01,-0.04,0.20,0.16,-0.22,
20:56:59:848,0.05,0.02,-0.04,0.20,0.16,-0.22,
20:56:59:849,0.06,0.08,-0.06,0.20,0.16,-0.22,
20:56:59:851,0.07,0.12,-0.06,0.20,0.16,-0.22,
20:56:59:853,0.07,0.13,-0.06,0.20,0.16,-0.22,
20:56:59:857,0.06,0.14,-0.02,0.20,0.16,-0.22,
20:56:59:858,0.06,0.14,-0.02,0.16,0.04,-0.26,
20:56:59:858,0.05,0.13,0.00,0.16,0.04,-0.26,
20:56:59:859,0.04,0.11,0.02,0.16,0.04,-0.26,
20:56:59:862,0.04,0.08,0.05,0.16,0.04,-0.26,
20:56:59:864,0.04,0.03,0.09,0.16,0.04,-0.26,
20:56:59:867,0.04,0.03,0.09,-0.03,0.06,-0.20,
20:56:59:868,0.03,-0.01,0.13,-0.03,0.06,-0.20,
20:56:59:869,0.04,-0.02,0.14,-0.03,0.06,-0.20,
20:56:59:870,0.06,-0.03,0.16,-0.03,0.06,-0.20,
20:56:59:872,0.08,-0.04,0.16,-0.03,0.06,-0.20,
20:56:59:874,0.09,-0.04,0.15,-0.03,0.06,-0.20,
20:56:59:878,0.10,-0.01,0.13,-0.03,0.06,-0.20,
20:56:59:878,0.09,-0.01,0.13,-0.03,0.06,-0.20,
20:56:59:879,0.09,-0.01,0.13,0.00,0.20,-0.17,
20:56:59:880,0.09,0.00,0.11,0.00,0.20,-0.17,
20:56:59:882,0.09,0.02,0.09,0.00,0.20,-0.17,
20:56:59:883,0.07,0.03,0.07,0.00,0.20,-0.17,
20:56:59:887,0.05,0.03,0.05,0.00,0.20,-0.17,
20:56:59:888,0.03,0.03,0.04,0.00,0.20,-0.17,
20:56:59:888,0.03,0.03,0.04,0.01,0.08,-0.20,
20:56:59:890,0.01,0.02,0.03,0.01,0.08,-0.20,
20:56:59:891,-0.00,0.02,0.02,0.01,0.08,-0.20,
20:56:59:893,-0.01,-0.00,0.01,0.01,0.08,-0.20,
20:56:59:897,-0.02,-0.02,-0.01,0.01,0.08,-0.20,
20:56:59:897,-0.02,-0.02,-0.01,-0.09,0.07,-0.11,
20:56:59:898,-0.02,-0.03,-0.01,-0.09,0.07,-0.11,
20:56:59:899,-0.02,-0.04,-0.03,-0.09,0.07,-0.11,
20:56:59:901,-0.02,-0.07,-0.04,-0.09,0.07,-0.11,
20:56:59:904,-0.02,-0.08,-0.04,-0.09,0.07,-0.11,
20:56:59:911,-0.01,-0.10,-0.06,-0.09,0.07,-0.11,
20:56:59:912,-0.01,-0.10,-0.06,-0.14,0.07,0.01,
20:56:59:913,-0.01,-0.11,-0.07,-0.14,0.07,0.01,
20:56:59:913,-0.01,-0.12,-0.08,-0.14,0.07,0.01,
20:56:59:913,-0.01,-0.14,-0.09,-0.14,0.07,0.01,
20:56:59:914,-0.03,-0.14,-0.10,-0.14,0.07,0.01,
20:56:59:932,-0.03,-0.14,-0.13,-0.14,0.07,0.01,
20:56:59:933,-0.03,-0.14,-0.13,-0.14,0.07,0.01,
20:56:59:933,-0.03,-0.14,-0.13,-0.05,0.16,0.02,
20:56:59:933,-0.03,-0.13,-0.14,-0.05,0.16,0.02,
20:56:59:934,-0.02,-0.10,-0.15,-0.05,0.16,0.02,
20:56:59:934,-0.01,-0.09,-0.16,-0.05,0.16,0.02,
20:56:59:935,-0.01,-0.06,-0.15,-0.05,0.16,0.02,
20:56:59:935,-0.01,-0.06,-0.15,0.02,0.21,0.04,
20:56:59:935,-0.02,-0.05,-0.15,0.02,0.21,0.04,
20:56:59:936,-0.03,-0.05,-0.14,0.02,0.21,0.04,
20:56:59:936,-0.05,-0.06,-0.12,0.02,0.21,0.04,
20:56:59:937,-0.08,-0.07,-0.08,0.02,0.21,0.04,
20:56:59:937,-0.08,-0.07,-0.08,0.06,0.10,-0.10,
20:56:59:938,-0.11,-0.07,-0.06,0.06,0.10,-0.10,
20:56:59:938,-0.11,-0.08,-0.04,0.06,0.10,-0.10,
20:56:59:944,-0.13,-0.08,-0.02,0.06,0.10,-0.10,
20:56:59:945,-0.14,-0.07,-0.01,0.06,0.10,-0.10,
20:56:59:946,-0.15,-0.04,0.02,0.06,0.10,-0.10,
20:56:59:947,-0.14,-0.01,0.03,0.06,0.10,-0.10,
20:56:59:947,-0.14,-0.01,0.03,0.16,0.26,-0.19,
20:56:59:948,-0.13,0.00,0.03,0.16,0.26,-0.19,
20:56:59:952,-0.11,0.05,0.04,0.16,0.26,-0.19,
20:56:59:954,-0.10,0.08,0.05,0.16,0.26,-0.19,
20:56:59:955,-0.10,0.10,0.06,0.16,0.26,-0.19,
20:56:59:962,-0.10,0.10,0.11,0.16,0.26,-0.19,
20:56:59:962,-0.10,0.10,0.11,0.16,0.26,-0.19,
20:56:59:963,-0.10,0.10,0.11,0.16,0.26,-0.19,
20:56:59:963,-0.10,0.10,0.11,0.15,0.11,-0.27,
20:56:59:964,-0.11,0.08,0.13,0.15,0.11,-0.27,
20:56:59:965,-0.11,0.07,0.16,0.15,0.11,-0.27,
20:56:59:968,-0.11,0.06,0.17,0.15,0.11,-0.27,
20:56:59:969,-0.11,0.06,0.17,0.09,0.08,-0.35,
20:56:59:970,-0.10,0.07,0.17,0.09,0.08,-0.35,
20:56:59:970,-0.07,0.09,0.17,0.09,0.08,-0.35,
20:56:59:972,-0.05,0.09,0.16,0.09,0.08,-0.35,
20:56:59:973,-0.02,0.10,0.15,0.09,0.08,-0.35,
20:56:59:978,-0.01,0.12,0.15,0.09,0.08,-0.35,
20:56:59:978,-0.01,0.12,0.15,-0.01,0.03,-0.37,
20:56:59:980,0.00,0.12,0.14,-0.01,0.03,-0.37,
20:56:59:981,0.01,0.11,0.14,-0.01,0.03,-0.37,
20:56:59:982,0.01,0.10,0.13,-0.01,0.03,-0.37,
20:56:59:986,0.02,0.09,0.13,-0.01,0.03,-0.37,
20:56:59:988,0.02,0.07,0.12,-0.01,0.03,-0.37,
20:56:59:988,0.02,0.07,0.12,-0.17,-0.11,-0.41,
20:56:59:989,0.02,0.07,0.11,-0.17,-0.11,-0.41,
20:56:59:990,0.02,0.05,0.10,-0.17,-0.11,-0.41,
20:56:59:995,0.03,0.05,0.09,-0.17,-0.11,-0.41,
20:56:59:996,0.05,0.04,0.07,-0.17,-0.11,-0.41,
20:57:00:005,0.09,0.02,0.02,-0.17,-0.11,-0.41,
20:57:00:006,0.09,0.01,0.01,-0.17,-0.11,-0.41,
20:57:00:007,0.09,0.01,0.01,-0.17,-0.11,-0.41,
20:57:00:009,0.09,0.01,0.01,-0.27,-0.18,-0.31,
20:57:00:009,0.10,0.00,-0.01,-0.27,-0.18,-0.31,
20:57:00:010,0.11,-0.00,-0.02,-0.27,-0.18,-0.31,
20:57:00:010,0.12,-0.04,-0.05,-0.27,-0.18,-0.31,
20:57:00:016,0.12,-0.04,-0.05,-0.31,-0.27,-0.23,
