
time,wx,wy,wz,ax,ay,az,
20:57:50:196,-0.37,0.20,-0.09,1.64,-0.16,-1.43,
20:57:50:197,-0.37,0.20,-0.09,1.14,0.78,-0.56,
20:57:50:198,-0.36,0.23,-0.05,1.14,0.78,-0.56,
20:57:50:198,-0.35,0.24,-0.03,1.14,0.78,-0.56,
20:57:50:198,-0.31,0.27,0.02,1.14,0.78,-0.56,
20:57:50:199,-0.27,0.28,0.07,1.14,0.78,-0.56,
20:57:50:201,-0.25,0.28,0.10,1.14,0.78,-0.56,
20:57:50:214,-0.17,0.25,0.23,1.14,0.78,-0.56,
20:57:50:215,-0.17,0.25,0.23,1.14,0.78,-0.56,
20:57:50:216,-0.17,0.25,0.23,1.14,0.78,-0.56,
20:57:50:217,-0.17,0.25,0.23,0.26,-0.19,-0.21,
20:57:50:217,-0.14,0.25,0.28,0.26,-0.19,-0.21,
20:57:50:218,-0.11,0.25,0.31,0.26,-0.19,-0.21,
20:57:50:219,-0.08,0.24,0.33,0.26,-0.19,-0.21,
20:57:50:220,-0.07,0.25,0.34,0.26,-0.19,-0.21,
20:57:50:221,-0.07,0.25,0.34,0.26,-0.41,-0.62,
20:57:50:221,-0.03,0.26,0.34,0.26,-0.41,-0.62,
20:57:50:222,-0.01,0.28,0.34,0.26,-0.41,-0.62,
20:57:50:223,0.03,0.29,0.32,0.26,-0.41,-0.62,
20:57:50:224,0.03,0.29,0.32,0.05,-0.13,-0.56,
20:57:50:224,0.06,0.30,0.31,0.05,-0.13,-0.56,
20:57:50:225,0.08,0.30,0.29,0.05,-0.13,-0.56,
20:57:50:239,0.12,0.31,0.26,0.05,-0.13,-0.56,
20:57:50:240,0.17,0.30,0.22,0.05,-0.13,-0.56,
20:57:50:241,0.21,0.29,0.19,0.05,-0.13,-0.56,
20:57:50:242,0.24,0.26,0.16,0.05,-0.13,-0.56,
20:57:50:243,0.24,0.26,0.16,-0.64,-1.04,0.41,
20:57:50:243,0.25,0.23,0.14,-0.64,-1.04,0.41,
20:57:50:244,0.28,0.18,0.11,-0.64,-1.04,0.41,
20:57:50:244,0.29,0.15,0.09,-0.64,-1.04,0.41,
20:57:50:244,0.30,0.09,0.06,-0.64,-1.04,0.41,
20:57:50:248,0.30,-0.03,-0.03,-0.64,-1.04,0.41,
20:57:50:248,0.30,-0.03,-0.03,-0.64,-1.04,0.41,
20:57:50:249,0.30,-0.03,-0.03,-0.64,-1.04,0.41,
20:57:50:249,0.30,-0.03,-0.03,-0.72,-0.44,0.16,
20:57:50:250,0.31,-0.04,-0.08,-0.72,-0.44,0.16,
20:57:50:251,0.32,-0.04,-0.11,-0.72,-0.44,0.16,
20:57:50:254,0.34,-0.04,-0.19,-0.72,-0.44,0.16,
20:57:50:255,0.34,-0.04,-0.19,-0.08,0.57,0.86,
20:57:50:255,0.35,-0.03,-0.22,-0.08,0.57,0.86,
20:57:50:257,0.36,-0.04,-0.24,-0.08,0.57,0.86,
20:57:50:259,0.34,-0.06,-0.27,-0.08,0.57,0.86,
20:57:50:261,0.30,-0.09,-0.29,-0.08,0.57,0.86,
20:57:50:266,0.30,-0.09,-0.29,-0.06,0.57,0.89,
20:57:50:266,0.25,-0.13,-0.29,-0.06,0.57,0.89,
20:57:50:267,0.23,-0.15,-0.30,-0.06,0.57,0.89,
20:57:50:267,0.18,-0.19,-0.30,-0.06,0.57,0.89,
20:57:50:269,0.15,-0.20,-0.29,-0.06,0.57,0.89,
20:57:50:271,0.09,-0.20,-0.28,-0.06,0.57,0.89,
20:57:50:274,0.04,-0.19,-0.26,-0.06,0.57,0.89,
20:57:50:274,0.04,-0.19,-0.26,0.51,-0.07,-0.32,
20:57:50:275,0.03,-0.18,-0.26,0.51,-0.07,-0.32,
20:57:50:277,0.00,-0.15,-0.25,0.51,-0.07,-0.32,
20:57:50:279,-0.02,-0.12,-0.24,0.51,-0.07,-0.32,
20:57:50:281,-0.03,-0.09,-0.22,0.51,-0.07,-0.32,
20:57:50:286,-0.08,-0.05,-0.16,0.51,-0.07,-0.32,
20:57:50:286,-0.08,-0.05,-0.16,0.51,-0.07,-0.32,
20:57:50:287,-0.08,-0.05,-0.16,0.86,1.25,-0.23,
20:57:50:287,-0.11,-0.03,-0.13,0.86,1.25,-0.23,
20:57:50:289,-0.12,-0.02,-0.11,0.86,1.25,-0.23,
20:57:50:291,-0.13,-0.01,-0.07,0.86,1.25,-0.23,
20:57:50:294,-0.16,-0.02,-0.03,0.86,1.25,-0.23,
20:57:50:295,-0.16,-0.02,-0.03,1.08,0.47,0.07,
20:57:50:296,-0.17,-0.02,-0.00,1.08,0.47,0.07,
20:57:50:297,-0.21,-0.03,0.05,1.08,0.47,0.07,
20:57:50:305,-0.24,-0.02,0.09,1.08,0.47,0.07,
20:57:50:306,-0.25,-0.02,0.10,1.08,0.47,0.07,
20:57:50:306,-0.27,-0.01,0.13,1.08,0.47,0.07,
20:57:50:307,-0.27,-0.01,0.13,1.17,0.46,-0.64,
20:57:50:307,-0.29,0.01,0.16,1.17,0.46,-0.64,
20:57:50:308,-0.30,0.03,0.17,1.17,0.46,-0.64,
20:57:50:310,-0.30,0.07,0.18,1.17,0.46,-0.64,
20:57:50:311,-0.29,0.11,0.19,1.17,0.46,-0.64,
20:57:50:313,-0.28,0.15,0.20,1.17,0.46,-0.64,
20:57:50:314,-0.28,0.15,0.20,0.91,0.79,-0.33,
20:57:50:314,-0.27,0.15,0.20,0.91,0.79,-0.33,
20:57:50:324,-0.26,0.16,0.21,0.91,0.79,-0.33,
20:57:50:325,-0.25,0.17,0.21,0.91,0.79,-0.33,
20:57:50:326,-0.24,0.16,0.22,0.91,0.79,-0.33,
