
time,wx,wy,wz,ax,ay,az,
04:06:18:422,0.05,0.16,0.18,0.10,0.18,-0.36,
04:06:18:422,0.06,0.16,0.17,0.10,0.18,-0.36,
04:06:18:423,0.09,0.14,0.16,0.10,0.18,-0.36,
04:06:18:424,0.09,0.14,0.16,0.01,0.00,-0.36,
04:06:18:424,0.10,0.13,0.15,0.01,0.00,-0.36,
04:06:18:425,0.10,0.13,0.14,0.01,0.00,-0.36,
04:06:18:426,0.11,0.12,0.13,0.01,0.00,-0.36,
04:06:18:428,0.11,0.11,0.11,0.01,0.00,-0.36,
04:06:18:434,0.12,0.12,0.06,0.01,0.00,-0.36,
04:06:18:435,0.12,0.12,0.06,0.01,0.00,-0.36,
04:06:18:435,0.12,0.12,0.04,0.01,0.00,-0.36,
04:06:18:436,0.12,0.12,0.04,-0.02,-0.17,-0.41,
04:06:18:436,0.13,0.12,0.03,-0.02,-0.17,-0.41,
04:06:18:439,0.14,0.12,-0.02,-0.02,-0.17,-0.41,
04:06:18:441,0.14,0.12,-0.02,-0.03,-0.16,-0.40,
04:06:18:442,0.17,0.13,-0.06,-0.03,-0.16,-0.40,
04:06:18:442,0.17,0.13,-0.08,-0.03,-0.16,-0.40,
04:06:18:444,0.18,0.13,-0.12,-0.03,-0.16,-0.40,
04:06:18:446,0.21,0.09,-0.16,-0.03,-0.16,-0.40,
04:06:18:449,0.23,0.09,-0.18,-0.03,-0.16,-0.40,
04:06:18:451,0.25,0.02,-0.21,-0.03,-0.16,-0.40,
04:06:18:452,0.25,0.02,-0.21,-0.32,-0.31,-0.31,
04:06:18:453,0.24,-0.00,-0.21,-0.32,-0.31,-0.31,
04:06:18:454,0.26,-0.04,-0.22,-0.32,-0.31,-0.31,
04:06:18:456,0.27,-0.08,-0.23,-0.32,-0.31,-0.31,
04:06:18:459,0.29,-0.13,-0.24,-0.32,-0.31,-0.31,
04:06:18:461,0.29,-0.17,-0.24,-0.32,-0.31,-0.31,
04:06:18:462,0.29,-0.17,-0.24,-0.45,-0.28,-0.27,
04:06:18:462,0.28,-0.18,-0.24,-0.45,-0.28,-0.27,
04:06:18:472,0.28,-0.19,-0.25,-0.45,-0.28,-0.27,
