
time,wx,wy,wz,ax,ay,az,
20:54:43:789,-0.11,0.13,-0.10,-0.15,-0.15,-0.21,
20:54:43:789,-0.11,0.13,-0.10,-0.26,-0.32,-0.31,
20:54:43:790,-0.08,0.12,-0.08,-0.26,-0.32,-0.31,
20:54:43:790,-0.05,0.11,-0.06,-0.26,-0.32,-0.31,
20:54:43:790,0.03,0.09,-0.04,-0.26,-0.32,-0.31,
20:54:43:791,0.11,0.06,-0.02,-0.26,-0.32,-0.31,
20:54:43:795,0.15,0.05,0.02,-0.26,-0.32,-0.31,
20:54:43:796,0.15,0.05,0.02,-0.39,-0.37,-0.37,
20:54:43:796,0.17,0.05,0.04,-0.39,-0.37,-0.37,
20:54:43:796,0.23,0.05,0.07,-0.39,-0.37,-0.37,
20:54:43:797,0.27,0.05,0.07,-0.39,-0.37,-0.37,
20:54:43:798,0.33,0.04,0.08,-0.39,-0.37,-0.37,
20:54:43:803,0.36,0.07,0.09,-0.39,-0.37,-0.37,
20:54:43:803,0.38,0.10,0.10,-0.39,-0.37,-0.37,
20:54:43:803,0.38,0.10,0.10,-0.35,-0.30,-0.45,
20:54:43:806,0.40,0.12,0.09,-0.35,-0.30,-0.45,
20:54:43:807,0.44,0.15,0.08,-0.35,-0.30,-0.45,
20:54:43:809,0.44,0.18,0.09,-0.35,-0.30,-0.45,
20:54:43:821,0.43,0.22,0.10,-0.35,-0.30,-0.45,
20:54:43:821,0.43,0.22,0.10,-0.35,-0.30,-0.45,
20:54:43:822,0.43,0.22,0.10,-0.35,-0.30,-0.45,
20:54:43:822,0.43,0.22,0.10,-0.30,-0.32,-0.28,
20:54:43:823,0.42,0.21,0.10,-0.30,-0.32,-0.28,
20:54:43:823,0.40,0.22,0.12,-0.30,-0.32,-0.28,
20:54:43:823,0.38,0.21,0.12,-0.30,-0.32,-0.28,
20:54:43:824,0.38,0.21,0.12,-0.36,-0.21,-0.16,
20:54:43:824,0.38,0.21,0.12,-0.36,-0.21,-0.16,
20:54:43:825,0.37,0.21,0.12,-0.36,-0.21,-0.16,
20:54:43:830,0.36,0.21,0.12,-0.36,-0.21,-0.16,
20:54:43:831,0.34,0.21,0.12,-0.36,-0.21,-0.16,
20:54:43:832,0.31,0.21,0.13,-0.36,-0.21,-0.16,
20:54:43:832,0.31,0.21,0.13,-0.47,-0.08,-0.00,
20:54:43:833,0.27,0.19,0.13,-0.47,-0.08,-0.00,
20:54:43:836,0.25,0.18,0.13,-0.47,-0.08,-0.00,
20:54:43:836,0.18,0.15,0.14,-0.47,-0.08,-0.00,
20:54:43:838,0.13,0.14,0.14,-0.47,-0.08,-0.00,
20:54:43:852,0.13,0.14,0.14,-0.50,0.06,0.19,
20:54:43:853,0.10,0.12,0.12,-0.50,0.06,0.19,
20:54:43:854,0.09,0.12,0.11,-0.50,0.06,0.19,
20:54:43:854,0.05,0.13,0.10,-0.50,0.06,0.19,
20:54:43:855,0.02,0.14,0.09,-0.50,0.06,0.19,
20:54:43:855,-0.02,0.16,0.08,-0.50,0.06,0.19,
20:54:43:856,-0.02,0.16,0.08,-0.49,0.09,0.32,
20:54:43:856,-0.07,0.15,0.04,-0.49,0.09,0.32,
20:54:43:857,-0.09,0.15,0.03,-0.49,0.09,0.32,
20:54:43:858,-0.11,0.15,0.02,-0.49,0.09,0.32,
20:54:43:859,-0.15,0.13,0.01,-0.49,0.09,0.32,
20:54:43:859,-0.17,0.12,0.00,-0.49,0.09,0.32,
20:54:43:866,-0.21,0.08,-0.01,-0.49,0.09,0.32,
20:54:43:867,-0.22,0.07,-0.02,-0.49,0.09,0.32,
20:54:43:867,-0.24,0.04,-0.02,-0.49,0.09,0.32,
20:54:43:868,-0.24,0.04,-0.02,-0.53,0.04,0.36,
20:54:43:868,-0.24,0.03,-0.03,-0.53,0.04,0.36,
20:54:43:869,-0.24,0.02,-0.04,-0.53,0.04,0.36,
20:54:43:872,-0.24,0.02,-0.04,-0.57,0.04,0.37,
20:54:43:873,-0.24,-0.00,-0.04,-0.57,0.04,0.37,
20:54:43:873,-0.24,-0.01,-0.05,-0.57,0.04,0.37,
20:54:43:878,-0.24,-0.03,-0.05,-0.57,0.04,0.37,
20:54:43:879,-0.23,-0.05,-0.06,-0.57,0.04,0.37,
20:54:43:879,-0.22,-0.05,-0.07,-0.57,0.04,0.37,
20:54:43:882,-0.22,-0.06,-0.07,-0.57,0.04,0.37,
20:54:43:882,-0.22,-0.06,-0.07,-0.55,0.07,0.24,
20:54:43:883,-0.21,-0.04,-0.06,-0.55,0.07,0.24,
20:54:43:885,-0.20,-0.03,-0.06,-0.55,0.07,0.24,
20:54:43:887,-0.17,-0.01,-0.07,-0.55,0.07,0.24,
20:54:43:889,-0.16,-0.02,-0.06,-0.55,0.07,0.24,
20:54:43:895,-0.15,-0.00,-0.05,-0.55,0.07,0.24,
20:54:43:896,-0.14,0.00,-0.05,-0.55,0.07,0.24,
20:54:43:897,-0.12,-0.01,-0.06,-0.55,0.07,0.24,
20:54:43:897,-0.12,-0.01,-0.06,-0.49,-0.17,0.11,
20:54:43:899,-0.11,-0.02,-0.07,-0.49,-0.17,0.11,
20:54:43:903,-0.08,-0.02,-0.08,-0.49,-0.17,0.11,
20:54:43:904,-0.08,-0.02,-0.08,-0.43,-0.21,0.04,
20:54:43:904,-0.04,-0.01,-0.08,-0.43,-0.21,0.04,
20:54:43:905,-0.02,-0.00,-0.09,-0.43,-0.21,0.04,
20:54:43:905,0.05,0.03,-0.10,-0.43,-0.21,0.04,
20:54:43:907,0.11,0.06,-0.10,-0.43,-0.21,0.04,
20:54:43:909,0.13,0.07,-0.09,-0.43,-0.21,0.04,
20:54:43:912,0.16,0.04,-0.07,-0.43,-0.21,0.04,
20:54:43:913,0.16,0.04,-0.07,-0.45,-0.16,-0.04,
20:54:43:913,0.19,0.04,-0.06,-0.45,-0.16,-0.04,
20:54:43:916,0.24,0.02,-0.06,-0.45,-0.16,-0.04,
20:54:43:917,0.25,0.01,-0.05,-0.45,-0.16,-0.04,
20:54:43:919,0.24,-0.01,-0.02,-0.45,-0.16,-0.04,
20:54:43:922,0.23,-0.03,0.00,-0.45,-0.16,-0.04,
20:54:43:922,0.23,-0.03,0.00,-0.45,-0.20,-0.23,
20:54:43:929,0.23,-0.04,0.01,-0.45,-0.20,-0.23,
20:54:43:930,0.27,-0.03,0.00,-0.45,-0.20,-0.23,
20:54:43:931,0.29,0.00,0.00,-0.45,-0.20,-0.23,
20:54:43:932,0.28,0.02,0.01,-0.45,-0.20,-0.23,
20:54:43:953,0.24,0.09,0.01,-0.45,-0.20,-0.23,
20:54:43:953,0.25,0.11,0.00,-0.45,-0.20,-0.23,
20:54:43:954,0.25,0.11,0.00,-0.45,-0.20,-0.23,
20:54:43:954,0.25,0.11,0.00,-0.22,-0.06,-0.15,
20:54:43:955,0.27,0.14,-0.02,-0.22,-0.06,-0.15,
20:54:43:955,0.27,0.18,-0.02,-0.22,-0.06,-0.15,
20:54:43:956,0.27,0.18,-0.02,-0.15,0.12,-0.12,
20:54:43:956,0.26,0.19,-0.02,-0.15,0.12,-0.12,
20:54:43:957,0.26,0.19,-0.02,-0.15,0.12,-0.12,
20:54:43:957,0.28,0.19,-0.02,-0.15,0.12,-0.12,
20:54:43:958,0.28,0.18,-0.02,-0.15,0.12,-0.12,
20:54:43:958,0.27,0.15,-0.01,-0.15,0.12,-0.12,
20:54:43:958,0.27,0.15,-0.01,-0.29,0.08,-0.20,
20:54:43:959,0.22,0.10,0.02,-0.29,0.08,-0.20,
20:54:43:959,0.19,0.08,0.04,-0.29,0.08,-0.20,
20:54:43:959,0.15,0.02,0.05,-0.29,0.08,-0.20,
20:54:43:960,0.13,-0.02,0.05,-0.29,0.08,-0.20,
20:54:43:960,0.12,-0.03,0.05,-0.29,0.08,-0.20,
20:54:43:962,0.12,-0.03,0.05,-0.24,0.20,-0.17,
20:54:43:962,0.09,-0.01,0.04,-0.24,0.20,-0.17,
20:54:43:963,0.07,-0.00,0.03,-0.24,0.20,-0.17,
20:54:43:968,0.06,0.01,0.02,-0.24,0.20,-0.17,
20:54:43:969,0.05,0.03,-0.01,-0.24,0.20,-0.17,
20:54:43:969,0.06,0.06,-0.04,-0.24,0.20,-0.17,
20:54:43:975,0.06,0.06,-0.04,-0.24,0.20,-0.16,
20:54:43:976,-0.02,0.08,-0.07,-0.24,0.20,-0.16,
20:54:43:977,-0.04,0.07,-0.07,-0.24,0.20,-0.16,
20:54:43:977,-0.04,0.07,-0.07,-0.24,0.20,-0.16,
20:54:43:978,-0.05,0.06,-0.08,-0.24,0.20,-0.16,
20:54:43:979,-0.05,0.06,-0.08,-0.24,0.20,-0.16,
20:54:43:983,-0.04,0.08,-0.07,-0.24,0.20,-0.16,
20:54:43:984,-0.05,0.08,-0.05,-0.24,0.20,-0.16,
20:54:43:984,-0.05,0.08,-0.05,-0.27,0.21,-0.04,
20:54:43:985,-0.07,0.06,-0.04,-0.27,0.21,-0.04,
20:54:43:987,-0.10,0.01,-0.01,-0.27,0.21,-0.04,
20:54:43:990,-0.08,-0.03,0.00,-0.27,0.21,-0.04,
20:54:43:992,-0.06,-0.06,0.01,-0.27,0.21,-0.04,
20:54:43:993,-0.06,-0.06,0.01,-0.27,0.12,0.26,
20:54:43:994,-0.07,-0.08,0.02,-0.27,0.12,0.26,
20:54:43:995,-0.12,-0.11,0.04,-0.27,0.12,0.26,
20:54:43:998,-0.14,-0.12,0.05,-0.27,0.12,0.26,
20:54:43:999,-0.14,-0.13,0.05,-0.27,0.12,0.26,
20:54:44:002,-0.14,-0.13,0.05,-0.05,0.07,0.41,
20:54:44:003,-0.12,-0.11,0.02,-0.05,0.07,0.41,
20:54:44:004,-0.12,-0.10,0.01,-0.05,0.07,0.41,
20:54:44:005,-0.15,-0.06,0.00,-0.05,0.07,0.41,
20:54:44:007,-0.19,-0.03,-0.01,-0.05,0.07,0.41,
20:54:44:009,-0.19,-0.02,-0.02,-0.05,0.07,0.41,
20:54:44:016,-0.16,0.05,-0.09,-0.05,0.07,0.41,
20:54:44:017,-0.17,0.06,-0.08,-0.05,0.07,0.41,
20:54:44:017,-0.17,0.06,-0.08,-0.05,0.07,0.41,
20:54:44:018,-0.17,0.06,-0.08,0.07,0.11,0.22,
20:54:44:019,-0.19,0.07,-0.07,0.07,0.11,0.22,
20:54:44:019,-0.17,0.09,-0.06,0.07,0.11,0.22,
20:54:44:029,-0.11,0.08,-0.07,0.07,0.11,0.22,
20:54:44:038,-0.11,0.08,-0.07,0.17,0.01,0.48,
20:54:44:038,-0.09,0.08,-0.06,0.17,0.01,0.48,
20:54:44:039,-0.10,0.06,-0.03,0.17,0.01,0.48,
20:54:44:039,-0.12,0.03,0.02,0.17,0.01,0.48,
20:54:44:040,-0.11,0.00,0.04,0.17,0.01,0.48,
20:54:44:040,-0.08,-0.06,0.05,0.17,0.01,0.48,
20:54:44:041,-0.08,-0.06,0.05,0.15,-0.14,0.59,
20:54:44:041,-0.05,-0.10,0.06,0.15,-0.14,0.59,
20:54:44:042,-0.04,-0.10,0.07,0.15,-0.14,0.59,
20:54:44:042,-0.04,-0.08,0.09,0.15,-0.14,0.59,
20:54:44:043,-0.02,-0.05,0.08,0.15,-0.14,0.59,
20:54:44:043,-0.02,-0.05,0.08,0.30,-0.11,0.48,
20:54:44:044,0.01,-0.03,0.06,0.30,-0.11,0.48,
20:54:44:044,0.01,-0.01,0.04,0.30,-0.11,0.48,
20:54:44:045,0.01,0.04,0.03,0.30,-0.11,0.48,
20:54:44:047,0.01,0.07,0.02,0.30,-0.11,0.48,
20:54:44:050,0.02,0.11,-0.00,0.30,-0.11,0.48,
20:54:44:054,0.05,0.12,-0.04,0.30,-0.11,0.48,
20:54:44:054,0.05,0.13,-0.04,0.30,-0.11,0.48,
20:54:44:055,0.05,0.13,-0.04,0.34,-0.12,0.33,
20:54:44:056,0.06,0.15,-0.04,0.34,-0.12,0.33,
20:54:44:057,0.07,0.16,-0.04,0.34,-0.12,0.33,
20:54:44:058,0.08,0.15,-0.04,0.34,-0.12,0.33,
20:54:44:062,0.09,0.10,-0.02,0.34,-0.12,0.33,
20:54:44:062,0.09,0.10,-0.02,0.18,-0.21,0.24,
20:54:44:063,0.09,0.08,-0.01,0.18,-0.21,0.24,
20:54:44:066,0.09,0.06,-0.00,0.18,-0.21,0.24,
20:54:44:067,0.11,0.01,0.01,0.18,-0.21,0.24,
20:54:44:069,0.13,-0.02,0.02,0.18,-0.21,0.24,
20:54:44:072,0.14,-0.04,0.02,0.18,-0.21,0.24,
20:54:44:072,0.14,-0.04,0.02,0.10,-0.14,0.26,
20:54:44:074,0.15,-0.04,0.02,0.10,-0.14,0.26,
20:54:44:075,0.17,-0.02,0.01,0.10,-0.14,0.26,
20:54:44:077,0.20,0.00,-0.01,0.10,-0.14,0.26,
20:54:44:079,0.21,0.01,-0.02,0.10,-0.14,0.26,
20:54:44:082,0.21,0.03,-0.04,0.10,-0.14,0.26,
20:54:44:082,0.21,0.03,-0.04,0.19,-0.05,0.22,
20:54:44:083,0.19,0.05,-0.05,0.19,-0.05,0.22,
20:54:44:085,0.18,0.05,-0.06,0.19,-0.05,0.22,
20:54:44:087,0.16,0.05,-0.07,0.19,-0.05,0.22,
20:54:44:089,0.15,0.07,-0.08,0.19,-0.05,0.22,
20:54:44:095,0.12,0.08,-0.08,0.19,-0.05,0.22,
20:54:44:096,0.10,0.08,-0.08,0.19,-0.05,0.22,
20:54:44:097,0.09,0.08,-0.08,0.19,-0.05,0.22,
20:54:44:098,0.09,0.08,-0.08,0.22,-0.07,0.16,
20:54:44:098,0.08,0.08,-0.07,0.22,-0.07,0.16,
20:54:44:099,0.08,0.06,-0.07,0.22,-0.07,0.16,
20:54:44:104,0.08,0.06,-0.07,0.20,-0.04,0.25,
20:54:44:105,0.07,0.05,-0.06,0.20,-0.04,0.25,
20:54:44:106,0.06,0.04,-0.05,0.20,-0.04,0.25,
20:54:44:106,0.02,0.03,-0.02,0.20,-0.04,0.25,
20:54:44:107,-0.02,0.00,-0.00,0.20,-0.04,0.25,
20:54:44:112,-0.02,-0.01,0.00,0.20,-0.04,0.25,
20:54:44:112,-0.03,-0.01,0.01,0.20,-0.04,0.25,
20:54:44:113,-0.03,-0.01,0.01,0.19,0.13,0.33,
20:54:44:113,-0.02,-0.00,0.01,0.19,0.13,0.33,
20:54:44:115,-0.02,0.01,0.01,0.19,0.13,0.33,
20:54:44:116,-0.03,0.03,0.02,0.19,0.13,0.33,
20:54:44:119,-0.03,0.04,0.02,0.19,0.13,0.33,
20:54:44:122,-0.02,0.05,0.02,0.19,0.13,0.33,
20:54:44:123,-0.02,0.05,0.02,0.23,0.15,0.41,
20:54:44:123,-0.03,0.05,0.02,0.23,0.15,0.41,
20:54:44:130,-0.07,0.05,0.03,0.23,0.15,0.41,
20:54:44:131,-0.09,0.05,0.04,0.23,0.15,0.41,
20:54:44:131,-0.12,0.03,0.05,0.23,0.15,0.41,
20:54:44:134,-0.12,0.03,0.05,0.24,0.05,0.47,
20:54:44:135,-0.11,0.02,0.04,0.24,0.05,0.47,
20:54:44:135,-0.12,0.02,0.05,0.24,0.05,0.47,
20:54:44:135,-0.12,0.02,0.05,0.24,0.05,0.47,
20:54:44:137,-0.15,0.03,0.06,0.24,0.05,0.47,
20:54:44:139,-0.15,0.04,0.06,0.24,0.05,0.47,
20:54:44:147,-0.15,0.04,0.06,0.23,0.06,0.44,
20:54:44:148,-0.15,0.02,0.04,0.23,0.06,0.44,
20:54:44:148,-0.15,0.02,0.04,0.23,0.06,0.44,
20:54:44:149,-0.16,0.03,0.04,0.23,0.06,0.44,
20:54:44:150,-0.17,0.03,0.04,0.23,0.06,0.44,
20:54:44:151,-0.17,0.03,0.03,0.23,0.06,0.44,
