time,wx,wy,wz,ax,ay,az
1900-01-01 02:30:17.420,0.3371428571428572,0.2728571428571428,-0.0499999999999999,0.4899999999999999,-0.4085714285714285,-0.9928571428571428
1900-01-01 02:30:17.430,0.43,0.3116666666666667,-0.0516666666666666,0.2783333333333333,-0.315,-0.25
1900-01-01 02:30:17.440,0.4233333333333333,0.2633333333333333,-0.04,-0.2216666666666666,-0.4816666666666667,-0.045
1900-01-01 02:30:17.450,0.36,0.22,-0.1283333333333333,-0.3266666666666666,0.2166666666666666,-0.0366666666666666
1900-01-01 02:30:17.460,0.2516666666666666,0.0883333333333333,-0.1816666666666666,-0.625,0.0549999999999999,0.0
1900-01-01 02:30:17.470,0.2033333333333333,0.0016666666666666,-0.1783333333333333,-0.56,-0.23,0.48
1900-01-01 02:30:17.480,0.15,-0.0233333333333333,-0.1816666666666666,-0.4433333333333333,0.3783333333333333,-0.195
1900-01-01 02:30:17.490,0.1183333333333333,-0.02,-0.1816666666666666,-0.17,0.68,-0.08
1900-01-01 02:30:17.500,0.09,-0.06,-0.15,-0.17,0.68,-0.08
1900-01-01 02:30:17.510,0.038,-0.091,-0.088,-0.1169999999999999,-0.0279999999999999,0.0569999999999999
1900-01-01 02:30:17.520,-0.0357142857142857,-0.0028571428571428,-0.0585714285714285,0.6914285714285714,0.3785714285714285,-0.3442857142857143
1900-01-01 02:30:17.530,-0.055,0.0525,0.0025,0.3424999999999999,0.4075,-0.475
1900-01-01 02:30:17.540,-0.05875,0.00875,0.10875,0.3,0.2675,-0.21
1900-01-01 02:30:17.550,-0.0416666666666666,0.08,0.11,0.3666666666666666,0.33,-0.2516666666666666
1900-01-01 02:30:17.560,-0.055,0.085,0.0783333333333333,-0.1666666666666666,0.0383333333333333,-0.5750000000000001
1900-01-01 02:30:17.570,-0.0316666666666666,0.0416666666666666,0.0533333333333333,-0.5783333333333334,-0.1466666666666667,-0.1116666666666666
1900-01-01 02:30:17.580,-0.005,-0.0333333333333333,0.005,-0.605,-0.165,0.065
1900-01-01 02:30:17.590,0.014,-0.046,-0.044,-0.3059999999999999,-0.384,0.244
1900-01-01 02:30:17.600,-0.0314285714285714,-0.0857142857142857,-0.08,-0.19,-0.49,-0.2228571428571428
1900-01-01 02:30:17.610,-0.02,-0.0525,-0.1225,0.28,0.19,-0.03
1900-01-01 02:30:17.620,0.01125,-0.03,-0.05375,0.055,0.14125,-0.045
1900-01-01 02:30:17.630,0.04,-0.0133333333333333,0.0333333333333333,-0.05,0.25,-0.1
1900-01-01 02:30:17.640,0.0316666666666666,0.0733333333333333,0.0683333333333333,0.17,0.49,-0.55
1900-01-01 02:30:17.650,0.0133333333333333,0.1066666666666666,0.0866666666666666,-0.0383333333333333,0.1816666666666666,-0.1333333333333333
1900-01-01 02:30:17.660,0.0,0.004,0.102,-0.104,0.0,0.2139999999999999
1900-01-01 02:30:17.670,-0.0242857142857142,-0.0157142857142857,0.0542857142857142,-0.24,-0.0585714285714285,0.1171428571428571
1900-01-01 02:30:17.680,-0.0533333333333333,-0.0266666666666666,-0.01,-0.24,-0.2366666666666666,-0.2133333333333333
1900-01-01 02:30:17.690,-0.0844444444444444,-0.07,-0.0588888888888888,-0.3133333333333333,-0.37,-0.5
1900-01-01 02:30:17.700,-0.062,-0.044,-0.09,-0.126,0.16,-0.436
1900-01-01 02:30:17.710,-0.0116666666666666,-0.0433333333333333,-0.0633333333333333,-0.0433333333333333,0.1466666666666666,-0.1533333333333333
