time,wx,wy,wz,ax,ay,az
1900-01-01 13:44:14.300,-0.0127272727272727,-0.0072727272727272,-0.01,0.2372727272727273,0.179090909090909,0.3745454545454545
1900-01-01 13:44:14.310,0.0085714285714285,-0.0228571428571428,-0.0157142857142857,0.3457142857142857,-0.3171428571428571,0.1314285714285714
1900-01-01 13:44:14.320,0.01,-0.005,-0.015,0.155,-0.51,-0.0175
1900-01-01 13:44:14.330,0.0028571428571428,-0.0157142857142857,-0.0157142857142857,-0.2971428571428571,-0.0685714285714285,0.3585714285714285
1900-01-01 13:44:14.340,0.0093333333333333,-0.026,-0.006,0.118,-0.044,0.154
1900-01-01 13:44:14.350,0.0,-0.0066666666666666,-0.0066666666666666,0.03,0.05,0.5299999999999999
1900-01-01 13:44:14.370,0.0205555555555555,-0.0261111111111111,-0.0005555555555555,0.1705555555555555,0.0105555555555555,0.2005555555555555
1900-01-01 13:44:14.380,-0.005,-0.01,0.0,-0.0975,-0.3475,0.015
1900-01-01 13:44:14.390,0.0083333333333333,-0.0216666666666666,0.0083333333333333,-0.0691666666666666,-0.3358333333333334,0.2983333333333333
1900-01-01 13:44:14.400,0.0325,-0.0325,0.0125,-0.285,0.02125,0.3825
1900-01-01 13:44:14.410,0.0171428571428571,-0.03,0.02,-0.1171428571428571,0.2928571428571428,0.4128571428571428
1900-01-01 13:44:14.420,0.0333333333333333,-0.0277777777777777,0.0111111111111111,0.2988888888888888,0.1433333333333333,-0.0122222222222222
1900-01-01 13:44:14.430,0.0125,-0.03,0.015,-0.11,-0.11,0.10625
1900-01-01 13:44:14.440,0.0125,-0.0125,0.015,0.3399999999999999,-0.5275,-0.08875
1900-01-01 13:44:14.450,0.03,-0.035,0.01,-0.0025,-0.0775,0.2725
1900-01-01 13:44:14.460,0.0227272727272727,-0.0309090909090909,0.0136363636363636,0.2072727272727273,0.0109090909090909,-0.0909090909090909
1900-01-01 13:44:14.470,-0.0033333333333333,-0.0088888888888888,0.0055555555555555,0.1366666666666666,-0.1822222222222222,0.0255555555555555
1900-01-01 13:44:14.480,0.0125,-0.0125,0.0,0.2,-0.24125,0.325
1900-01-01 13:44:14.490,0.025,-0.04,0.0,-0.04,-0.1025,0.1674999999999999
1900-01-01 13:44:14.500,0.0233333333333333,-0.0255555555555555,-0.0033333333333333,0.4655555555555556,-0.0288888888888888,0.0088888888888888
1900-01-01 13:44:14.510,-0.005,-0.0025,-0.01,0.135,-0.3025,-0.12
1900-01-01 13:44:14.520,0.0071428571428571,-0.0157142857142857,-0.01,0.1471428571428571,-0.16,0.1714285714285714
1900-01-01 13:44:14.530,0.0183333333333333,-0.015,-0.015,0.2175,0.0475,0.1283333333333333
1900-01-01 13:44:14.540,-0.01,0.0,-0.0175,0.00125,0.01,0.16375
1900-01-01 13:44:14.550,0.005,-0.01,-0.01,0.32,0.0925,0.565
1900-01-01 13:44:14.560,0.0333333333333333,-0.02,-0.015,0.1366666666666666,0.3933333333333333,0.22
1900-01-01 13:44:14.570,0.01,-0.01,-0.0075,-0.15125,0.4574999999999999,0.0475
1900-01-01 13:44:14.580,0.0242857142857142,-0.02,-0.0028571428571428,0.0085714285714285,0.4657142857142857,0.0642857142857142
1900-01-01 13:44:14.590,0.0166666666666666,-0.0155555555555555,0.0,-0.2311111111111111,0.1055555555555555,0.1133333333333333
1900-01-01 13:44:14.600,0.0171428571428571,-0.0185714285714285,0.01,-0.4571428571428572,0.3442857142857143,0.3799999999999999
1900-01-01 13:44:14.610,0.0485714285714285,-0.0271428571428571,0.0071428571428571,0.19,0.3614285714285715,0.3399999999999999
1900-01-01 13:44:14.620,0.0325,-0.025,0.0075,-0.1775,0.4812499999999999,0.115
1900-01-01 13:44:14.630,0.0255555555555555,-0.0222222222222222,0.01,-0.03,0.4688888888888888,0.4466666666666667
1900-01-01 13:44:14.640,0.0455555555555555,-0.02,0.01,0.1744444444444444,0.3088888888888889,0.4144444444444444
1900-01-01 13:44:14.650,0.0571428571428571,-0.0314285714285714,0.0057142857142857,0.1071428571428571,0.7000000000000001,0.5128571428571428
1900-01-01 13:44:14.660,0.0583333333333333,-0.0283333333333333,0.0,0.24,0.81,0.01
1900-01-01 13:44:14.670,0.045,-0.012,-0.009,0.4,0.418,-0.0559999999999999
