time,wx,wy,wz,ax,ay,az
1900-01-01 21:23:54.290,0.2133333333333333,-0.0716666666666666,-0.1016666666666666,0.0066666666666666,-0.265,0.1133333333333333
1900-01-01 21:23:54.300,0.2283333333333333,-0.0366666666666666,-0.15,0.0466666666666666,-0.2333333333333333,0.0833333333333333
1900-01-01 21:23:54.310,0.2066666666666666,-0.0083333333333333,-0.135,0.05,-0.09,-0.02
1900-01-01 21:23:54.320,0.1166666666666666,-0.01,-0.005,0.035,-0.0349999999999999,-0.02
1900-01-01 21:23:54.330,0.0316666666666666,0.005,0.055,0.045,0.1283333333333333,-0.0533333333333333
1900-01-01 21:23:54.340,-0.0833333333333333,0.06,0.0733333333333333,0.15,0.22,-0.04
1900-01-01 21:23:54.350,-0.175,0.07,0.0883333333333333,0.14,0.22,0.01
1900-01-01 21:23:54.360,-0.1983333333333333,0.0116666666666666,0.1083333333333333,0.02,0.19,0.09
1900-01-01 21:23:54.370,-0.1866666666666666,-0.0516666666666666,0.0866666666666666,-0.0633333333333333,0.115,0.0816666666666666
1900-01-01 21:23:54.380,-0.15,-0.0566666666666666,-0.005,-0.0633333333333333,-0.0083333333333333,0.0216666666666666
1900-01-01 21:23:54.390,-0.065,-0.0433333333333333,-0.0816666666666666,-0.04,-0.12,-0.02
1900-01-01 21:23:54.400,0.07,-0.065,-0.08,-0.0733333333333333,-0.1466666666666666,-0.0266666666666666
1900-01-01 21:23:54.410,0.1483333333333333,-0.0583333333333333,-0.045,-0.0566666666666666,-0.1933333333333333,-0.03
1900-01-01 21:23:54.420,0.1783333333333333,0.025,-0.0483333333333333,0.0433333333333333,-0.1933333333333333,-0.0633333333333333
1900-01-01 21:23:54.430,0.1733333333333333,0.1033333333333333,-0.0433333333333333,0.165,-0.1483333333333333,-0.105
1900-01-01 21:23:54.440,0.1483333333333333,0.0833333333333333,0.0283333333333333,0.1133333333333333,-0.0666666666666666,-0.0499999999999999
1900-01-01 21:23:54.450,0.0966666666666666,0.0333333333333333,0.0766666666666666,-0.0033333333333333,0.0283333333333333,0.0216666666666666
1900-01-01 21:23:54.460,-0.0116666666666666,0.015,0.0466666666666666,-0.0033333333333333,0.065,0.0383333333333333
1900-01-01 21:23:54.470,-0.1083333333333333,0.0133333333333333,-0.0133333333333333,0.0083333333333333,0.0783333333333333,0.04
1900-01-01 21:23:54.480,-0.1533333333333333,-0.065,-0.0083333333333333,-0.0549999999999999,0.09,0.07
1900-01-01 21:23:54.490,-0.1533333333333333,-0.1183333333333333,0.0183333333333333,-0.19,0.08,0.12
1900-01-01 21:23:54.500,-0.15,-0.106,0.008,-0.09,0.01,0.04
1900-01-01 21:23:54.510,-0.12,-0.0114285714285714,-0.0342857142857142,0.0171428571428571,-0.0399999999999999,-0.0314285714285714
1900-01-01 21:23:54.520,-0.0116666666666666,0.0349999999999999,-0.01,0.03,-0.07,-0.05
1900-01-01 21:23:54.530,0.0833333333333333,0.0216666666666666,0.0516666666666666,-0.03,-0.09,-0.03
1900-01-01 21:23:54.540,0.1383333333333333,0.0416666666666666,0.0483333333333333,0.02,-0.1316666666666666,-0.0466666666666666
1900-01-01 21:23:54.550,0.14,0.0916666666666666,-0.02,0.0883333333333333,-0.1566666666666666,-0.075
1900-01-01 21:23:54.560,0.14,0.0566666666666666,-0.0533333333333333,0.0466666666666666,-0.1333333333333333,-0.04
1900-01-01 21:23:54.570,0.128,-0.026,-0.022,-0.13,-0.06,0.08
1900-01-01 21:23:54.580,0.065,-0.0766666666666666,-0.015,-0.1216666666666666,-0.0266666666666666,0.0966666666666666
1900-01-01 21:23:54.590,-0.03,-0.054,-0.05,-0.054,0.004,0.064
1900-01-01 21:23:54.600,-0.1066666666666666,-0.015,-0.0616666666666666,-0.01,0.0433333333333333,0.0433333333333333
1900-01-01 21:23:54.610,-0.1162499999999999,-0.04125,0.02,-0.0412499999999999,0.1275,0.0625
1900-01-01 21:23:54.620,-0.1149999999999999,-0.04,0.095,-0.0349999999999999,0.125,0.0283333333333333
1900-01-01 21:23:54.630,-0.1183333333333333,0.045,0.0616666666666666,0.0699999999999999,0.0533333333333333,-0.055
1900-01-01 21:23:54.640,-0.0616666666666666,0.085,0.02,0.075,0.015,-0.06
1900-01-01 21:23:54.650,0.0216666666666666,0.03,0.0316666666666666,-0.0316666666666666,-0.0433333333333333,0.0083333333333333
1900-01-01 21:23:54.660,0.095,-0.0283333333333333,0.0249999999999999,-0.125,-0.1083333333333333,0.045
1900-01-01 21:23:54.670,0.105,-0.015,-0.0566666666666666,-0.0816666666666666,-0.17,0.0249999999999999
1900-01-01 21:23:54.680,0.1,0.0066666666666666,-0.125,-0.055,-0.175,0.02
1900-01-01 21:23:54.690,0.11,-0.032,-0.09,-0.088,-0.114,0.068
1900-01-01 21:23:54.700,0.11,-0.06,-0.04,-0.1,-0.1,0.08
1900-01-01 21:23:54.710,0.0499999999999999,-0.0325,-0.0016666666666666,-0.0741666666666666,0.0008333333333333,0.0708333333333333
1900-01-01 21:23:54.720,-0.075,0.0666666666666666,0.01,0.0249999999999999,0.05,0.0249999999999999
1900-01-01 21:23:54.730,-0.085,0.0416666666666666,0.055,0.0333333333333333,0.1033333333333333,0.04
1900-01-01 21:23:54.740,-0.0816666666666666,-0.01,0.0983333333333333,-0.0633333333333333,0.12,0.0666666666666666
1900-01-01 21:23:54.750,-0.1016666666666666,-0.0133333333333333,0.0666666666666666,-0.0633333333333333,0.0616666666666666,0.02
1900-01-01 21:23:54.760,-0.0983333333333333,0.01,-0.02,-0.0266666666666666,0.0033333333333333,-0.01
1900-01-01 21:23:54.770,-0.0433333333333333,-0.0233333333333333,-0.0483333333333333,-0.0516666666666666,-0.0616666666666666,0.005
1900-01-01 21:23:54.780,0.028,-0.068,-0.028,-0.05,-0.07,0.01
1900-01-01 21:23:54.790,0.072,-0.064,-0.024,-0.056,-0.112,0.022
1900-01-01 21:23:54.800,0.09,-0.02,-0.045,-0.06,-0.14,0.03
1900-01-01 21:23:54.810,0.0958333333333333,0.0441666666666666,-0.0533333333333333,0.0633333333333333,-0.1366666666666667,-0.0249999999999999
1900-01-01 21:23:54.820,0.11,0.0366666666666666,0.0183333333333333,0.03,-0.03,0.01
