time,wx,wy,wz,ax,ay,az
1900-01-01 21:23:22.930,0.0275,-0.135,0.14375,0.0812499999999999,0.0349999999999999,-0.5575
1900-01-01 21:23:22.940,-0.0185714285714285,-0.0871428571428571,0.1057142857142857,-0.0685714285714285,-0.0099999999999999,-0.5014285714285714
1900-01-01 21:23:22.950,-0.1128571428571428,0.1442857142857143,-0.0885714285714285,0.1714285714285714,-0.1771428571428571,-0.6357142857142858
1900-01-01 21:23:22.960,-0.01,0.015,-0.0433333333333333,-0.06,-0.1366666666666667,-0.4866666666666666
1900-01-01 21:23:22.970,0.125,-0.1916666666666666,0.07,-0.23,-0.105,-0.3699999999999999
1900-01-01 21:23:22.980,0.1133333333333333,-0.0666666666666666,-0.0166666666666666,-0.105,-0.155,-0.42
1900-01-01 21:23:22.990,0.03,0.1333333333333333,-0.1399999999999999,0.07,-0.21,-0.505
1900-01-01 21:23:23.000,0.052,0.05,-0.05,0.038,-0.176,-0.4939999999999999
1900-01-01 21:23:23.010,0.11,-0.0971428571428571,0.0914285714285714,-0.1285714285714285,-0.01,-0.4314285714285714
1900-01-01 21:23:23.020,0.054,-0.042,0.094,-0.1299999999999999,0.0079999999999999,-0.416
1900-01-01 21:23:23.030,-0.0871428571428571,0.1271428571428571,-0.0142857142857142,0.1214285714285714,-0.1028571428571428,-0.6114285714285714
1900-01-01 21:23:23.040,-0.13,0.125,-0.03,0.16,-0.12,-0.65
1900-01-01 21:23:23.050,-0.0533333333333333,-0.0555555555555555,0.0533333333333333,-0.1566666666666666,0.0122222222222222,-0.4488888888888889
1900-01-01 21:23:23.060,0.0,-0.17,0.095,-0.25,0.02,-0.34
1900-01-01 21:23:23.070,-0.0509090909090909,-0.0336363636363636,-0.0363636363636363,-0.0354545454545454,-0.0827272727272727,-0.459090909090909
1900-01-01 21:23:23.080,-0.0499999999999999,0.0466666666666666,-0.1133333333333333,0.17,-0.14,-0.61
1900-01-01 21:23:23.090,0.06,-0.08,-0.0066666666666666,0.0111111111111111,-0.0088888888888888,-0.5177777777777778
1900-01-01 21:23:23.100,0.1083333333333333,-0.0816666666666666,0.045,0.0349999999999999,0.0499999999999999,-0.505
1900-01-01 21:23:23.110,0.0283333333333333,0.1033333333333333,-0.0316666666666666,0.26,0.01,-0.6449999999999999
1900-01-01 21:23:23.120,0.0,0.18,-0.055,0.37,0.0,-0.72
1900-01-01 21:23:23.130,0.0266666666666666,0.095,0.0283333333333333,0.255,0.065,-0.6549999999999999
1900-01-01 21:23:23.140,0.07,-0.0416666666666666,0.1133333333333333,-0.035,0.18,-0.4566666666666666
1900-01-01 21:23:23.160,-0.0453846153846153,0.0084615384615384,-0.0053846153846153,0.0723076923076923,0.1115384615384615,-0.5546153846153846
1900-01-01 21:23:23.170,-0.0875,-0.05375,-0.03625,-0.0475,0.1275,-0.57
1900-01-01 21:23:23.180,-0.0249999999999999,-0.16,0.055,-0.19,0.15,-0.48
