
time,ax,ay,az,wx,wy,wz,
22:06:40:597,-0.02,0.22,-0.92,0.08,0.25,-0.05,
22:06:40:598,-0.01,0.22,-0.91,0.08,0.25,-0.05,
22:06:40:598,-0.01,0.22,-0.91,0.04,0.27,-0.04,
22:06:40:599,0.15,0.19,-1.09,0.04,0.27,-0.04,
22:06:40:600,0.15,0.19,-1.09,0.00,0.28,-0.04,
22:06:40:600,0.16,0.19,-1.09,0.00,0.28,-0.04,
22:06:40:601,0.16,0.19,-1.09,-0.04,0.27,-0.04,
22:06:40:601,0.02,0.11,-1.00,-0.04,0.27,-0.04,
22:06:40:602,0.02,0.11,-1.00,-0.09,0.26,-0.04,
22:06:40:602,0.03,0.11,-1.00,-0.09,0.26,-0.04,
22:06:40:602,0.03,0.11,-1.00,-0.13,0.24,-0.05,
22:06:40:603,-0.13,0.04,-0.74,-0.13,0.24,-0.05,
22:06:40:603,-0.13,0.04,-0.74,-0.18,0.20,-0.05,
22:06:40:604,-0.13,0.05,-0.75,-0.18,0.20,-0.05,
22:06:40:604,-0.13,0.05,-0.75,-0.22,0.15,-0.05,
22:06:40:605,-0.16,-0.05,-0.51,-0.22,0.15,-0.05,
22:06:40:615,-0.16,-0.05,-0.51,-0.25,0.10,-0.05,
22:06:40:616,-0.15,-0.04,-0.51,-0.25,0.10,-0.05,
22:06:40:616,-0.15,-0.04,-0.51,-0.28,0.06,-0.04,
22:06:40:616,-0.32,0.01,-0.49,-0.28,0.06,-0.04,
22:06:40:617,-0.32,0.01,-0.49,-0.30,0.02,-0.03,
22:06:40:617,-0.31,0.02,-0.50,-0.30,0.02,-0.03,
22:06:40:618,-0.31,0.02,-0.50,-0.32,0.01,-0.01,
22:06:40:618,-0.56,0.16,-0.41,-0.32,0.01,-0.01,
22:06:40:619,-0.56,0.16,-0.41,-0.33,-0.01,0.01,
22:06:40:619,-0.56,0.16,-0.42,-0.33,-0.01,0.01,
22:06:40:620,-0.56,0.16,-0.42,-0.34,-0.01,0.03,
22:06:40:620,-0.45,0.10,-0.14,-0.34,-0.01,0.03,
22:06:40:634,-0.45,0.10,-0.14,-0.34,-0.02,0.05,
22:06:40:635,-0.45,0.11,-0.14,-0.34,-0.02,0.05,
22:06:40:636,-0.45,0.11,-0.14,-0.33,-0.03,0.06,
22:06:40:636,-0.10,0.10,0.22,-0.33,-0.03,0.06,
