
time,ax,ay,az,wx,wy,wz,
22:07:12:122,-0.21,-0.11,-0.75,-0.16,-0.06,0.02,
22:07:12:123,-0.21,-0.11,-0.75,-0.16,-0.06,0.02,
22:07:12:124,-0.21,-0.11,-0.75,-0.17,-0.06,0.02,
22:07:12:125,-0.09,-0.12,-0.36,-0.17,-0.06,0.02,
22:07:12:125,-0.09,-0.12,-0.36,-0.17,-0.05,0.03,
22:07:12:126,-0.09,-0.12,-0.37,-0.17,-0.05,0.03,
22:07:12:126,-0.09,-0.12,-0.37,-0.16,-0.04,0.03,
22:07:12:127,-0.01,-0.12,0.18,-0.16,-0.04,0.03,
22:07:12:127,-0.01,-0.12,0.18,-0.14,-0.04,0.02,
22:07:12:128,-0.01,-0.12,0.18,-0.14,-0.04,0.02,
22:07:12:129,-0.01,-0.12,0.18,-0.12,-0.04,0.01,
22:07:12:129,0.04,-0.05,0.46,-0.12,-0.04,0.01,
22:07:12:130,0.04,-0.05,0.46,-0.09,-0.04,0.00,
22:07:12:131,0.04,-0.05,0.46,-0.09,-0.04,0.00,
22:07:12:133,0.04,-0.05,0.46,-0.07,-0.04,-0.00,
22:07:12:136,0.14,-0.04,0.44,-0.07,-0.04,-0.00,
22:07:12:136,0.14,-0.04,0.44,-0.04,-0.04,-0.01,
22:07:12:137,0.14,-0.04,0.44,-0.04,-0.04,-0.01,
22:07:12:138,0.14,-0.04,0.44,-0.01,-0.03,-0.01,
22:07:12:138,0.14,-0.06,0.28,-0.01,-0.03,-0.01,
22:07:12:140,0.14,-0.06,0.28,0.02,-0.02,-0.01,
22:07:12:140,0.14,-0.06,0.28,0.02,-0.02,-0.01,
22:07:12:156,0.14,-0.06,0.28,0.04,-0.00,-0.01,
22:07:12:157,0.05,-0.07,0.19,0.04,-0.00,-0.01,
22:07:12:157,0.05,-0.07,0.19,0.06,0.01,-0.01,
22:07:12:158,0.05,-0.07,0.19,0.06,0.01,-0.01,
22:07:12:159,0.05,-0.07,0.19,0.08,0.02,-0.00,
22:07:12:160,0.04,-0.08,0.23,0.08,0.02,-0.00,
22:07:12:161,0.04,-0.08,0.23,0.09,0.03,-0.00,
22:07:12:163,0.04,-0.08,0.23,0.09,0.03,-0.00,
22:07:12:164,0.04,-0.08,0.23,0.10,0.03,0.00,
22:07:12:165,-0.03,-0.11,0.07,0.10,0.03,0.00,
22:07:12:166,-0.03,-0.11,0.07,0.10,0.03,0.00,
22:07:12:166,-0.03,-0.11,0.07,0.10,0.03,0.00,
22:07:12:167,-0.03,-0.11,0.07,0.10,0.02,-0.00,
22:07:12:168,0.01,-0.10,-0.18,0.10,0.02,-0.00,
22:07:12:168,0.01,-0.10,-0.18,0.09,0.02,-0.00,
22:07:12:169,0.01,-0.10,-0.18,0.09,0.02,-0.00,
22:07:12:169,0.01,-0.10,-0.18,0.08,0.01,-0.00,
22:07:12:170,0.01,-0.05,-0.22,0.08,0.01,-0.00,
22:07:12:171,0.01,-0.05,-0.22,0.07,0.01,-0.00,
22:07:12:171,0.01,-0.05,-0.21,0.07,0.01,-0.00,
22:07:12:172,0.01,-0.05,-0.21,0.05,0.01,-0.01,
22:07:12:172,0.00,0.00,-0.18,0.05,0.01,-0.01,
22:07:12:173,0.00,0.00,-0.18,0.04,0.01,-0.01,
22:07:12:173,0.00,0.00,-0.18,0.04,0.01,-0.01,
22:07:12:174,0.00,0.00,-0.18,0.02,0.01,-0.01,
22:07:12:175,-0.01,0.06,-0.18,0.02,0.01,-0.01,
22:07:12:175,-0.01,0.06,-0.18,0.01,0.01,-0.01,
22:07:12:176,-0.01,0.06,-0.18,0.01,0.01,-0.01,
22:07:12:177,-0.01,0.06,-0.18,-0.01,0.01,-0.01,
22:07:12:178,0.02,0.10,-0.21,-0.01,0.01,-0.01,
22:07:12:189,0.02,0.10,-0.21,-0.02,0.00,-0.01,
22:07:12:190,0.02,0.10,-0.21,-0.02,0.00,-0.01,
22:07:12:191,0.02,0.10,-0.21,-0.03,-0.00,-0.01,
22:07:12:191,-0.04,0.06,-0.19,-0.03,-0.00,-0.01,
22:07:12:192,-0.04,0.06,-0.19,-0.04,-0.00,-0.01,
22:07:12:193,-0.04,0.06,-0.19,-0.04,-0.00,-0.01,
22:07:12:193,-0.04,0.06,-0.19,-0.04,-0.00,-0.01,
22:07:12:194,-0.09,0.07,-0.07,-0.04,-0.00,-0.01,
22:07:12:195,-0.09,0.07,-0.07,-0.04,-0.01,-0.01,
22:07:12:196,-0.09,0.07,-0.07,-0.04,-0.01,-0.01,
22:07:12:196,-0.09,0.07,-0.07,-0.04,-0.00,-0.01,
22:07:12:197,-0.08,-0.02,0.09,-0.04,-0.00,-0.01,
22:07:12:198,-0.08,-0.02,0.09,-0.04,-0.01,-0.01,
22:07:12:198,-0.08,-0.02,0.09,-0.04,-0.01,-0.01,
22:07:12:199,-0.08,-0.02,0.09,-0.03,-0.01,-0.00,
22:07:12:200,-0.05,-0.08,0.02,-0.03,-0.01,-0.00,
22:07:12:200,-0.05,-0.08,0.02,-0.03,-0.01,-0.00,
22:07:12:201,-0.05,-0.08,0.02,-0.03,-0.01,-0.00,
22:07:12:205,-0.05,-0.08,0.02,-0.02,-0.01,-0.00,
22:07:12:206,-0.02,-0.21,-0.06,-0.02,-0.01,-0.00,
22:07:12:207,-0.02,-0.21,-0.06,-0.01,-0.01,-0.00,
22:07:12:207,-0.02,-0.21,-0.07,-0.01,-0.01,-0.00,
22:07:12:208,-0.02,-0.21,-0.07,-0.01,-0.01,-0.00,
22:07:12:209,0.02,-0.23,-0.08,-0.01,-0.01,-0.00,
22:07:12:210,0.02,-0.23,-0.08,0.00,-0.01,-0.00,
22:07:12:212,0.02,-0.23,-0.08,0.00,-0.01,-0.00,
