
time,ax,ay,az,wx,wy,wz,
22:18:07:717,0.04,-0.01,0.03,-0.00,-0.01,0.00,
22:18:07:717,0.04,-0.01,0.03,0.00,-0.01,-0.00,
22:18:07:718,0.09,0.05,0.04,0.00,-0.01,-0.00,
22:18:07:718,0.09,0.05,0.04,0.00,-0.01,0.00,
22:18:07:718,0.09,0.05,0.04,0.00,-0.01,0.00,
22:18:07:719,0.09,0.05,0.04,0.01,-0.00,-0.00,
22:18:07:719,0.03,0.19,0.11,0.01,-0.00,-0.00,
22:18:07:722,0.03,0.19,0.11,0.01,0.00,-0.00,
22:18:07:722,0.03,0.19,0.11,0.01,0.00,-0.00,
22:18:07:724,0.03,0.19,0.11,0.01,0.00,-0.00,
22:18:07:724,0.03,-0.03,-0.05,0.01,0.00,-0.00,
22:18:07:727,0.03,-0.03,-0.05,0.02,0.00,-0.00,
22:18:07:728,0.03,-0.03,-0.05,0.02,0.00,-0.00,
22:18:07:729,0.03,-0.03,-0.05,0.02,0.00,-0.00,
22:18:07:730,-0.03,0.02,-0.08,0.02,0.00,-0.00,
22:18:07:732,-0.03,0.02,-0.08,0.02,0.00,-0.00,
22:18:07:732,-0.03,0.02,-0.08,0.02,0.00,-0.00,
22:18:07:734,-0.03,0.02,-0.08,0.02,-0.01,-0.01,
22:18:07:735,0.15,-0.09,0.03,0.02,-0.01,-0.01,
22:18:07:738,0.15,-0.09,0.03,0.02,-0.01,-0.00,
22:18:07:738,0.15,-0.09,0.03,0.02,-0.01,-0.00,
22:18:07:739,0.15,-0.09,0.03,0.01,-0.01,0.00,
22:18:07:740,-0.07,-0.37,-0.25,0.01,-0.01,0.00,
22:18:07:743,-0.07,-0.37,-0.25,0.01,0.01,0.00,
22:18:07:744,-0.07,-0.37,-0.25,0.01,0.01,0.00,
22:18:07:746,-0.07,-0.37,-0.25,0.01,0.01,-0.00,
22:18:07:747,0.03,-0.03,0.02,0.01,0.01,-0.00,
22:18:07:748,0.03,-0.03,0.02,0.01,0.01,-0.00,
22:18:07:749,0.03,-0.03,0.02,0.01,0.01,-0.00,
22:18:07:749,0.03,-0.03,0.02,0.01,0.01,-0.01,
22:18:07:750,-0.01,-0.13,0.05,0.01,0.01,-0.01,
22:18:07:751,-0.01,-0.13,0.05,0.01,0.01,-0.00,
22:18:07:752,-0.01,-0.13,0.05,0.01,0.01,-0.00,
22:18:07:754,-0.01,-0.13,0.05,0.01,0.00,-0.01,
22:18:07:755,-0.03,-0.14,-0.05,0.01,0.00,-0.01,
22:18:07:757,-0.03,-0.14,-0.05,0.01,-0.00,-0.01,
22:18:07:758,-0.03,-0.14,-0.05,0.01,-0.00,-0.01,
22:18:07:759,-0.03,-0.14,-0.05,0.01,-0.01,-0.01,
22:18:07:761,0.01,0.05,0.02,0.01,-0.01,-0.01,
22:18:07:762,0.01,0.05,0.02,0.01,-0.01,-0.01,
22:18:07:763,0.01,0.05,0.02,0.01,-0.01,-0.01,
22:18:07:764,0.01,0.05,0.02,0.01,-0.00,-0.01,
22:18:07:765,0.00,0.17,-0.02,0.01,-0.00,-0.01,
22:18:07:767,0.00,0.17,-0.02,0.02,-0.00,-0.00,
22:18:07:768,0.00,0.17,-0.02,0.02,-0.00,-0.00,
22:18:07:769,0.00,0.17,-0.02,0.02,0.00,-0.00,
22:18:07:769,0.00,0.05,-0.08,0.02,0.00,-0.00,
22:18:07:772,0.00,0.05,-0.08,0.02,0.00,-0.00,
22:18:07:772,0.00,0.05,-0.08,0.02,0.00,-0.00,
22:18:07:774,0.00,0.05,-0.08,0.02,-0.00,-0.00,
22:18:07:775,0.01,0.06,-0.09,0.02,-0.00,-0.00,
22:18:07:777,0.01,0.06,-0.09,0.02,-0.00,-0.00,
22:18:07:777,0.01,0.06,-0.09,0.02,-0.00,-0.00,
22:18:07:779,0.01,0.06,-0.09,0.02,-0.00,-0.00,
22:18:07:780,0.05,-0.08,-0.13,0.02,-0.00,-0.00,
22:18:07:782,0.05,-0.08,-0.13,0.02,-0.00,0.00,
22:18:07:782,0.05,-0.08,-0.13,0.02,-0.00,0.00,
22:18:07:784,0.05,-0.08,-0.13,0.01,-0.00,0.00,
22:18:07:785,0.05,-0.08,-0.13,0.01,-0.00,0.00,
