
time,ax,ay,az,wx,wy,wz,
22:16:31:995,-0.23,0.06,-0.73,-0.01,0.05,-0.08,
22:16:31:995,-0.48,0.10,-0.82,-0.01,0.05,-0.08,
22:16:31:996,-0.48,0.10,-0.82,-0.07,-0.00,-0.07,
22:16:31:996,-0.48,0.11,-0.82,-0.07,-0.00,-0.07,
22:16:31:996,-0.48,0.11,-0.82,-0.12,-0.04,-0.06,
22:16:31:997,-0.52,0.19,-0.72,-0.12,-0.04,-0.06,
22:16:31:997,-0.52,0.19,-0.72,-0.15,-0.06,-0.03,
22:16:31:997,-0.52,0.19,-0.72,-0.15,-0.06,-0.03,
22:16:31:998,-0.52,0.19,-0.72,-0.17,-0.08,-0.01,
22:16:31:998,-0.46,0.14,-0.40,-0.17,-0.08,-0.01,
22:16:31:999,-0.46,0.14,-0.40,-0.19,-0.08,0.02,
22:16:31:999,-0.46,0.14,-0.40,-0.19,-0.08,0.02,
22:16:32:007,-0.46,0.14,-0.40,-0.19,-0.07,0.04,
22:16:32:008,-0.31,0.22,-0.05,-0.19,-0.07,0.04,
22:16:32:008,-0.31,0.22,-0.05,-0.19,-0.07,0.06,
22:16:32:009,-0.32,0.22,-0.06,-0.19,-0.07,0.06,
22:16:32:009,-0.32,0.22,-0.06,-0.17,-0.07,0.07,
22:16:32:010,-0.17,0.09,0.28,-0.17,-0.07,0.07,
22:16:32:011,-0.17,0.09,0.28,-0.15,-0.08,0.08,
22:16:32:011,-0.17,0.09,0.28,-0.15,-0.08,0.08,
22:16:32:012,-0.17,0.09,0.28,-0.13,-0.09,0.08,
22:16:32:012,0.00,-0.04,0.38,-0.13,-0.09,0.08,
22:16:32:014,0.00,-0.04,0.38,-0.10,-0.10,0.07,
22:16:32:014,-0.00,-0.04,0.38,-0.10,-0.10,0.07,
22:16:32:019,-0.00,-0.04,0.38,-0.08,-0.11,0.06,
22:16:32:019,0.20,-0.20,0.31,-0.08,-0.11,0.06,
22:16:32:020,0.20,-0.20,0.31,-0.05,-0.11,0.04,
22:16:32:021,0.20,-0.20,0.31,-0.05,-0.11,0.04,
22:16:32:022,0.20,-0.20,0.31,-0.02,-0.09,0.03,
22:16:32:023,0.33,-0.27,0.16,-0.02,-0.09,0.03,
22:16:32:024,0.33,-0.27,0.16,0.00,-0.07,0.02,
22:16:32:024,0.33,-0.27,0.16,0.00,-0.07,0.02,
22:16:32:027,0.33,-0.27,0.16,0.02,-0.04,0.00,
22:16:32:027,0.39,-0.19,0.01,0.02,-0.04,0.00,
22:16:32:029,0.39,-0.19,0.01,0.05,-0.01,-0.01,
22:16:32:029,0.39,-0.19,0.01,0.05,-0.01,-0.01,
22:16:32:032,0.39,-0.19,0.01,0.06,0.02,-0.02,
22:16:32:034,0.36,-0.12,0.04,0.06,0.02,-0.02,
22:16:32:035,0.36,-0.12,0.04,0.07,0.04,-0.03,
22:16:32:035,0.36,-0.12,0.04,0.07,0.04,-0.03,
22:16:32:044,0.36,-0.12,0.04,0.08,0.06,-0.03,
22:16:32:045,0.20,-0.07,0.05,0.08,0.06,-0.03,
22:16:32:045,0.20,-0.07,0.05,0.09,0.08,-0.04,
22:16:32:046,0.21,-0.07,0.05,0.09,0.08,-0.04,
22:16:32:046,0.21,-0.07,0.05,0.09,0.08,-0.05,
22:16:32:047,0.06,0.01,-0.06,0.09,0.08,-0.05,
22:16:32:047,0.06,0.01,-0.06,0.09,0.08,-0.05,
22:16:32:048,0.06,0.01,-0.05,0.09,0.08,-0.05,
22:16:32:048,0.06,0.01,-0.05,0.08,0.07,-0.05,
22:16:32:049,-0.09,-0.00,-0.13,0.08,0.07,-0.05,
22:16:32:049,-0.09,-0.00,-0.13,0.07,0.06,-0.04,
22:16:32:050,-0.09,-0.00,-0.13,0.07,0.06,-0.04,
22:16:32:053,-0.09,-0.00,-0.13,0.06,0.04,-0.04,
22:16:32:054,-0.14,0.08,-0.19,0.06,0.04,-0.04,
22:16:32:055,-0.14,0.08,-0.19,0.05,0.03,-0.03,
22:16:32:057,-0.14,0.08,-0.19,0.05,0.03,-0.03,
22:16:32:058,-0.14,0.08,-0.19,0.04,0.01,-0.03,
22:16:32:059,-0.21,0.15,-0.16,0.04,0.01,-0.03,
22:16:32:060,-0.21,0.15,-0.16,0.02,0.01,-0.01,
22:16:32:061,-0.21,0.15,-0.16,0.02,0.01,-0.01,
22:16:32:061,-0.21,0.15,-0.16,0.01,-0.00,-0.00,
22:16:32:062,-0.17,0.13,-0.10,0.01,-0.00,-0.00,
22:16:32:064,-0.17,0.13,-0.10,-0.00,-0.01,0.01,
22:16:32:065,-0.17,0.13,-0.10,-0.00,-0.01,0.01,
22:16:32:068,-0.17,0.13,-0.10,-0.01,-0.02,0.01,
22:16:32:069,-0.10,0.09,-0.10,-0.01,-0.02,0.01,
22:16:32:069,-0.10,0.09,-0.10,-0.02,-0.02,0.02,
22:16:32:070,-0.10,0.09,-0.10,-0.02,-0.02,0.02,
22:16:32:071,-0.10,0.09,-0.10,-0.02,-0.02,0.02,
22:16:32:072,-0.09,-0.03,-0.24,-0.02,-0.02,0.02,
22:16:32:074,-0.09,-0.03,-0.24,-0.03,-0.02,0.02,
22:16:32:075,-0.09,-0.03,-0.24,-0.03,-0.02,0.02,
22:16:32:077,-0.09,-0.03,-0.24,-0.03,-0.02,0.02,
22:16:32:077,-0.03,-0.14,-0.24,-0.03,-0.02,0.02,
22:16:32:079,-0.03,-0.14,-0.24,-0.04,-0.02,0.02,
22:16:32:079,-0.03,-0.14,-0.24,-0.04,-0.02,0.02,
22:16:32:081,-0.03,-0.14,-0.24,-0.03,-0.03,0.02,
22:16:32:082,0.05,-0.14,-0.09,-0.03,-0.03,0.02,
22:16:32:084,0.05,-0.14,-0.09,-0.03,-0.03,0.01,
22:16:32:085,0.05,-0.14,-0.09,-0.03,-0.03,0.01,
22:16:32:087,0.05,-0.14,-0.09,-0.02,-0.02,0.00,
22:16:32:088,0.02,0.02,-0.08,-0.02,-0.02,0.00,
22:16:32:089,0.02,0.02,-0.08,-0.01,-0.02,-0.00,
22:16:32:090,0.02,0.02,-0.08,-0.01,-0.02,-0.00,
22:16:32:095,0.02,0.02,-0.08,0.00,-0.02,-0.01,
22:16:32:095,0.18,0.13,0.03,0.00,-0.02,-0.01,
22:16:32:095,0.18,0.13,0.03,0.01,-0.02,-0.01,
22:16:32:096,0.18,0.13,0.03,0.01,-0.02,-0.01,
22:16:32:096,0.18,0.13,0.03,0.02,-0.01,-0.01,
22:16:32:096,0.07,0.09,-0.07,0.02,-0.01,-0.01,
22:16:32:099,0.07,0.09,-0.07,0.03,0.01,-0.01,
22:16:32:100,0.07,0.09,-0.07,0.03,0.01,-0.01,
22:16:32:108,0.07,0.09,-0.07,0.04,0.02,-0.01,
22:16:32:109,0.03,0.09,-0.13,0.04,0.02,-0.01,
22:16:32:110,0.03,0.09,-0.13,0.04,0.02,-0.01,
22:16:32:110,0.03,0.09,-0.13,0.04,0.02,-0.01,
22:16:32:111,0.03,0.09,-0.13,0.04,0.03,-0.00,
22:16:32:111,-0.04,0.12,-0.15,0.04,0.03,-0.00,
22:16:32:112,-0.04,0.12,-0.15,0.04,0.03,-0.00,
22:16:32:112,-0.04,0.12,-0.15,0.04,0.03,-0.00,
22:16:32:113,-0.04,0.12,-0.15,0.04,0.03,-0.00,
22:16:32:113,-0.16,0.09,-0.17,0.04,0.03,-0.00,
22:16:32:114,-0.16,0.09,-0.17,0.04,0.02,-0.00,
22:16:32:114,-0.16,0.09,-0.17,0.04,0.02,-0.00,
22:16:32:117,-0.16,0.09,-0.17,0.03,0.00,-0.00,
22:16:32:118,-0.07,-0.01,-0.16,0.03,0.00,-0.00,
22:16:32:119,-0.07,-0.01,-0.16,0.02,-0.01,0.00,
22:16:32:120,-0.07,-0.01,-0.16,0.02,-0.01,0.00,
22:16:32:121,-0.07,-0.01,-0.16,0.01,-0.01,0.00,
22:16:32:122,-0.13,-0.19,-0.31,0.01,-0.01,0.00,
22:16:32:124,-0.13,-0.19,-0.31,-0.00,-0.01,0.01,
22:16:32:125,-0.13,-0.19,-0.31,-0.00,-0.01,0.01,
22:16:32:127,-0.13,-0.19,-0.31,-0.01,-0.01,0.01,
22:16:32:128,-0.11,-0.05,-0.39,-0.01,-0.01,0.01,
22:16:32:129,-0.11,-0.05,-0.39,-0.01,-0.01,0.01,
22:16:32:129,-0.12,-0.05,-0.39,-0.01,-0.01,0.01,
22:16:32:131,-0.12,-0.05,-0.39,-0.02,-0.01,0.01,
22:16:32:132,-0.06,0.07,-0.27,-0.02,-0.01,0.01,
22:16:32:134,-0.06,0.07,-0.27,-0.02,-0.01,0.01,
22:16:32:135,-0.06,0.07,-0.27,-0.02,-0.01,0.01,
22:16:32:136,-0.06,0.07,-0.27,-0.02,-0.01,0.00,
22:16:32:137,-0.06,0.07,-0.06,-0.02,-0.01,0.00,
22:16:32:139,-0.06,0.07,-0.06,-0.02,-0.01,0.00,
22:16:32:139,-0.06,0.07,-0.06,-0.02,-0.01,0.00,
22:16:32:141,-0.06,0.07,-0.06,-0.01,-0.01,-0.00,
22:16:32:142,-0.02,0.10,0.00,-0.01,-0.01,-0.00,
22:16:32:144,-0.02,0.10,0.00,-0.01,-0.01,-0.00,
22:16:32:144,-0.02,0.10,0.00,-0.01,-0.01,-0.00,
22:16:32:147,-0.02,0.10,0.00,-0.01,-0.02,-0.01,
22:16:32:147,0.20,-0.01,0.03,-0.01,-0.02,-0.01,
22:16:32:149,0.20,-0.01,0.03,-0.00,-0.03,-0.01,
22:16:32:149,0.20,-0.01,0.03,-0.00,-0.03,-0.01,
22:16:32:151,0.20,-0.01,0.03,0.00,-0.01,-0.01,
22:16:32:152,-0.05,0.16,-0.26,0.00,-0.01,-0.01,
22:16:32:154,-0.05,0.16,-0.26,0.01,0.00,-0.01,
22:16:32:155,-0.05,0.16,-0.26,0.01,0.00,-0.01,
22:16:32:157,-0.05,0.16,-0.26,0.02,0.01,-0.01,
22:16:32:158,0.17,-0.14,-0.03,0.02,0.01,-0.01,
22:16:32:159,0.17,-0.14,-0.03,0.02,0.01,-0.01,
22:16:32:160,0.17,-0.14,-0.03,0.02,0.01,-0.01,
22:16:32:162,0.17,-0.14,-0.03,0.03,0.01,-0.01,
22:16:32:162,-0.02,0.01,0.00,0.03,0.01,-0.01,
22:16:32:164,-0.02,0.01,0.00,0.04,0.03,-0.01,
22:16:32:165,-0.02,0.01,0.00,0.04,0.03,-0.01,
22:16:32:168,-0.02,0.01,0.00,0.05,0.03,-0.01,
22:16:32:169,-0.08,0.03,-0.07,0.05,0.03,-0.01,
22:16:32:170,-0.08,0.03,-0.07,0.05,0.02,-0.01,
22:16:32:171,-0.08,0.03,-0.06,0.05,0.02,-0.01,
22:16:32:175,-0.08,0.03,-0.06,0.06,0.01,-0.02,
22:16:32:175,-0.08,-0.17,-0.16,0.06,0.01,-0.02,
22:16:32:177,-0.08,-0.17,-0.16,0.06,0.02,-0.01,
22:16:32:178,-0.08,-0.17,-0.16,0.06,0.02,-0.01,
22:16:32:179,-0.08,-0.17,-0.16,0.06,0.02,-0.02,
22:16:32:179,-0.10,0.26,-0.14,0.06,0.02,-0.02,
22:16:32:180,-0.10,0.26,-0.14,0.07,0.01,-0.01,
22:16:32:180,-0.10,0.26,-0.13,0.07,0.01,-0.01,
22:16:32:181,-0.10,0.26,-0.13,0.07,-0.01,-0.01,
22:16:32:182,-0.02,-0.18,-0.04,0.07,-0.01,-0.01,
22:16:32:184,-0.02,-0.18,-0.04,0.06,-0.01,-0.01,
22:16:32:184,-0.02,-0.18,-0.04,0.06,-0.01,-0.01,
22:16:32:187,-0.02,-0.18,-0.04,0.06,0.01,-0.00,
22:16:32:187,-0.23,0.20,-0.39,0.06,0.01,-0.00,
22:16:32:189,-0.23,0.20,-0.39,0.06,0.02,0.00,
22:16:32:191,-0.23,0.20,-0.39,0.06,0.02,0.00,
22:16:32:192,-0.23,0.20,-0.39,0.05,0.01,0.01,
22:16:32:193,0.08,0.15,-0.24,0.05,0.01,0.01,
22:16:32:195,0.08,0.15,-0.24,0.05,-0.00,0.01,
22:16:32:196,0.08,0.15,-0.24,0.05,-0.00,0.01,
22:16:32:196,0.08,0.15,-0.24,0.04,-0.00,0.01,
22:16:32:197,-0.12,-0.02,-0.18,0.04,-0.00,0.01,
22:16:32:199,-0.12,-0.02,-0.18,0.03,0.00,0.01,
22:16:32:200,-0.12,-0.02,-0.18,0.03,0.00,0.01,
22:16:32:210,-0.12,-0.02,-0.18,0.02,0.00,0.01,
22:16:32:210,-0.05,0.12,-0.28,0.02,0.00,0.01,
22:16:32:211,-0.05,0.12,-0.28,0.01,-0.00,0.01,
22:16:32:211,-0.05,0.12,-0.28,0.01,-0.00,0.01,
22:16:32:212,-0.05,0.12,-0.28,0.00,-0.01,0.01,
22:16:32:213,0.05,-0.03,-0.19,0.00,-0.01,0.01,
22:16:32:213,0.05,-0.03,-0.19,-0.01,-0.02,0.01,
22:16:32:214,0.05,-0.03,-0.19,-0.01,-0.02,0.01,
22:16:32:214,0.05,-0.03,-0.19,-0.01,-0.01,0.01,
22:16:32:214,-0.12,-0.06,-0.38,-0.01,-0.01,0.01,
22:16:32:215,-0.12,-0.06,-0.38,-0.02,-0.00,0.01,
22:16:32:215,-0.12,-0.06,-0.38,-0.02,-0.00,0.01,
22:16:32:220,-0.12,-0.06,-0.38,-0.03,0.01,0.00,
22:16:32:221,-0.07,-0.02,-0.48,-0.03,0.01,0.00,
22:16:32:221,-0.07,-0.02,-0.48,-0.03,-0.00,0.00,
22:16:32:221,-0.07,-0.02,-0.48,-0.03,-0.00,0.00,
22:16:32:222,-0.07,-0.02,-0.48,-0.04,-0.02,-0.00,
22:16:32:222,0.01,-0.15,-0.06,-0.04,-0.02,-0.00,
22:16:32:230,0.01,-0.15,-0.06,-0.04,-0.01,-0.00,
22:16:32:231,0.01,-0.15,-0.06,-0.04,-0.01,-0.00,
22:16:32:231,0.01,-0.15,-0.06,-0.03,-0.00,-0.00,
22:16:32:232,-0.18,-0.05,0.02,-0.03,-0.00,-0.00,
