
time,ax,ay,az,wx,wy,wz,
22:11:01:745,-0.05,-0.01,0.21,-0.21,-0.05,0.07,
22:11:01:745,-0.05,-0.01,0.21,-0.21,-0.05,0.07,
22:11:01:746,-0.05,-0.01,0.21,-0.21,-0.05,0.07,
22:11:01:746,0.14,-0.31,0.46,-0.21,-0.05,0.07,
22:11:01:746,0.14,-0.31,0.46,-0.19,-0.04,0.07,
22:11:01:746,0.13,-0.31,0.45,-0.19,-0.04,0.07,
22:11:01:747,0.13,-0.31,0.45,-0.18,-0.05,0.06,
22:11:01:747,0.28,-0.49,0.63,-0.18,-0.05,0.06,
22:11:01:747,0.28,-0.49,0.63,-0.15,-0.06,0.04,
22:11:01:748,0.28,-0.49,0.62,-0.15,-0.06,0.04,
22:11:01:749,0.28,-0.49,0.62,-0.12,-0.06,0.03,
22:11:01:750,0.29,-0.60,0.92,-0.12,-0.06,0.03,
22:11:01:752,0.29,-0.60,0.92,-0.09,-0.06,0.01,
22:11:01:752,0.29,-0.60,0.92,-0.09,-0.06,0.01,
22:11:01:755,0.29,-0.60,0.92,-0.05,-0.06,-0.00,
22:11:01:755,0.30,-0.50,1.11,-0.05,-0.06,-0.00,
22:11:01:757,0.30,-0.50,1.11,-0.01,-0.04,-0.01,
22:11:01:757,0.30,-0.50,1.11,-0.01,-0.04,-0.01,
22:11:01:759,0.30,-0.50,1.11,0.02,-0.02,-0.02,
22:11:01:760,0.26,-0.30,0.78,0.02,-0.02,-0.02,
22:11:01:761,0.26,-0.30,0.78,0.05,0.01,-0.03,
22:11:01:762,0.26,-0.30,0.78,0.05,0.01,-0.03,
22:11:01:764,0.26,-0.30,0.78,0.08,0.03,-0.03,
22:11:01:765,0.20,-0.18,0.47,0.08,0.03,-0.03,
22:11:01:767,0.20,-0.18,0.47,0.10,0.05,-0.03,
22:11:01:768,0.20,-0.18,0.47,0.10,0.05,-0.03,
22:11:01:769,0.20,-0.18,0.47,0.11,0.06,-0.02,
22:11:01:770,0.06,-0.03,0.46,0.11,0.06,-0.02,
22:11:01:772,0.06,-0.03,0.46,0.12,0.06,-0.02,
22:11:01:773,0.06,-0.03,0.46,0.12,0.06,-0.02,
22:11:01:774,0.06,-0.03,0.46,0.13,0.05,-0.01,
22:11:01:775,0.02,0.05,0.48,0.13,0.05,-0.01,
22:11:01:777,0.02,0.05,0.48,0.13,0.04,-0.01,
22:11:01:777,0.02,0.05,0.48,0.13,0.04,-0.01,
22:11:01:779,0.02,0.05,0.48,0.12,0.03,-0.01,
22:11:01:780,-0.08,-0.06,0.25,0.12,0.03,-0.01,
22:11:01:782,-0.08,-0.06,0.25,0.10,0.02,0.00,
22:11:01:782,-0.08,-0.06,0.25,0.10,0.02,0.00,
22:11:01:784,-0.08,-0.06,0.25,0.08,0.02,0.00,
22:11:01:785,0.04,-0.24,-0.07,0.08,0.02,0.00,
22:11:01:788,0.04,-0.24,-0.07,0.06,0.01,0.01,
22:11:01:788,0.04,-0.24,-0.07,0.06,0.01,0.01,
22:11:01:789,0.04,-0.24,-0.07,0.03,-0.00,0.01,
22:11:01:790,0.17,-0.38,-0.23,0.03,-0.00,0.01,
22:11:01:792,0.17,-0.38,-0.23,0.01,-0.01,0.01,
22:11:01:793,0.17,-0.38,-0.23,0.01,-0.01,0.01,
22:11:01:795,0.17,-0.38,-0.23,-0.02,-0.01,0.00,
22:11:01:795,0.16,-0.31,0.01,-0.02,-0.01,0.00,
22:11:01:797,0.16,-0.31,0.01,-0.04,-0.01,0.00,
22:11:01:797,0.16,-0.31,0.01,-0.04,-0.01,0.00,
22:11:01:799,0.16,-0.31,0.01,-0.05,-0.01,0.00,
22:11:01:800,0.20,-0.32,0.53,-0.05,-0.01,0.00,
22:11:01:802,0.20,-0.32,0.53,-0.06,-0.01,-0.00,
22:11:01:802,0.20,-0.32,0.53,-0.06,-0.01,-0.00,
22:11:01:805,0.20,-0.32,0.53,-0.07,-0.00,-0.01,
22:11:01:806,0.23,-0.25,0.56,-0.07,-0.00,-0.01,
22:11:01:807,0.23,-0.25,0.56,-0.07,-0.01,-0.01,
22:11:01:807,0.23,-0.25,0.56,-0.07,-0.01,-0.01,
22:11:01:809,0.23,-0.25,0.56,-0.07,-0.01,-0.01,
22:11:01:809,0.21,-0.20,0.21,-0.07,-0.01,-0.01,
22:11:01:812,0.21,-0.20,0.21,-0.07,-0.01,-0.02,
22:11:01:812,0.21,-0.19,0.20,-0.07,-0.01,-0.02,
22:11:01:814,0.21,-0.19,0.20,-0.06,-0.00,-0.02,
22:11:01:815,0.07,-0.07,0.16,-0.06,-0.00,-0.02,
22:11:01:817,0.07,-0.07,0.16,-0.04,-0.00,-0.01,
22:11:01:817,0.07,-0.07,0.16,-0.04,-0.00,-0.01,
22:11:01:830,0.07,-0.07,0.16,-0.02,0.00,-0.01,
22:11:01:831,0.01,0.09,0.58,-0.02,0.00,-0.01,
22:11:01:832,0.01,0.09,0.58,-0.00,-0.00,-0.01,
22:11:01:832,0.01,0.09,0.58,-0.00,-0.00,-0.01,
22:11:01:833,0.01,0.09,0.58,0.02,-0.01,-0.01,
22:11:01:833,0.11,-0.06,0.91,0.02,-0.01,-0.01,
22:11:01:833,0.11,-0.06,0.91,0.03,-0.01,-0.01,
22:11:01:834,0.11,-0.06,0.91,0.03,-0.01,-0.01,
22:11:01:834,0.11,-0.06,0.91,0.05,-0.01,0.00,
22:11:01:834,0.13,-0.34,0.60,0.05,-0.01,0.00,
22:11:01:835,0.13,-0.34,0.60,0.05,-0.01,0.01,
22:11:01:835,0.13,-0.34,0.60,0.05,-0.01,0.01,
22:11:01:835,0.13,-0.34,0.60,0.05,0.01,0.01,
22:11:01:836,0.11,-0.52,0.08,0.05,0.01,0.01,
22:11:01:837,0.11,-0.52,0.08,0.05,0.01,0.01,
22:11:01:838,0.11,-0.52,0.08,0.05,0.01,0.01,
22:11:01:839,0.11,-0.52,0.08,0.04,0.01,0.02,
22:11:01:840,0.13,-0.48,0.04,0.04,0.01,0.02,
22:11:01:842,0.13,-0.48,0.04,0.04,0.01,0.01,
22:11:01:842,0.13,-0.48,0.04,0.04,0.01,0.01,
22:11:01:844,0.13,-0.48,0.04,0.04,0.01,0.01,
22:11:01:845,0.06,-0.39,0.57,0.04,0.01,0.01,
22:11:01:847,0.06,-0.39,0.57,0.03,0.00,0.01,
22:11:01:848,0.06,-0.39,0.58,0.03,0.00,0.01,
22:11:01:849,0.06,-0.39,0.58,0.03,-0.01,0.01,
22:11:01:850,0.08,-0.24,0.82,0.03,-0.01,0.01,
22:11:01:852,0.08,-0.24,0.82,0.03,-0.01,0.00,
22:11:01:852,0.08,-0.24,0.82,0.03,-0.01,0.00,
22:11:01:854,0.08,-0.24,0.82,0.02,-0.01,-0.00,
22:11:01:855,0.15,-0.06,0.39,0.02,-0.01,-0.00,
22:11:01:857,0.15,-0.06,0.39,0.01,-0.01,0.00,
22:11:01:858,0.15,-0.06,0.39,0.01,-0.01,0.00,
22:11:01:859,0.15,-0.06,0.39,0.00,-0.01,-0.00,
22:11:01:860,0.12,-0.01,-0.09,0.00,-0.01,-0.00,
22:11:01:862,0.12,-0.01,-0.09,-0.00,-0.00,0.00,
22:11:01:862,0.12,-0.01,-0.09,-0.00,-0.00,0.00,
22:11:01:864,0.12,-0.01,-0.09,-0.01,0.01,0.00,
22:11:01:865,0.09,0.09,0.02,-0.01,0.01,0.00,
22:11:01:867,0.09,0.09,0.02,-0.01,0.00,0.01,
22:11:01:868,0.09,0.09,0.02,-0.01,0.00,0.01,
22:11:01:869,0.09,0.09,0.02,-0.02,-0.01,0.00,
22:11:01:870,0.17,0.06,0.38,-0.02,-0.01,0.00,
22:11:01:872,0.17,0.06,0.38,-0.02,-0.01,0.00,
22:11:01:872,0.17,0.06,0.38,-0.02,-0.01,0.00,
22:11:01:875,0.17,0.06,0.38,-0.03,-0.01,0.00,
22:11:01:876,0.14,-0.21,0.42,-0.03,-0.01,0.00,
22:11:01:877,0.14,-0.21,0.42,-0.03,-0.02,0.00,
22:11:01:877,0.14,-0.21,0.42,-0.03,-0.02,0.00,
22:11:01:880,0.14,-0.21,0.42,-0.03,-0.02,0.00,
22:11:01:880,0.21,-0.29,0.04,-0.03,-0.02,0.00,
22:11:01:882,0.21,-0.29,0.04,-0.04,-0.01,0.00,
22:11:01:882,0.21,-0.29,0.04,-0.04,-0.01,0.00,
22:11:01:884,0.21,-0.29,0.04,-0.04,-0.00,-0.00,
22:11:01:885,0.17,-0.52,-0.02,-0.04,-0.00,-0.00,
22:11:01:888,0.17,-0.52,-0.02,-0.04,0.00,-0.00,
22:11:01:889,0.17,-0.52,-0.02,-0.04,0.00,-0.00,
22:11:01:890,0.17,-0.52,-0.02,-0.04,-0.00,-0.01,
22:11:01:891,0.16,-0.30,0.40,-0.04,-0.00,-0.01,
22:11:01:892,0.16,-0.30,0.40,-0.03,-0.00,-0.01,
22:11:01:893,0.16,-0.30,0.40,-0.03,-0.00,-0.01,
22:11:01:895,0.16,-0.30,0.40,-0.01,-0.00,-0.01,
22:11:01:896,0.01,-0.29,0.74,-0.01,-0.00,-0.01,
22:11:01:897,0.01,-0.29,0.74,-0.00,0.01,-0.02,
22:11:01:897,0.01,-0.29,0.74,-0.00,0.01,-0.02,
22:11:01:899,0.01,-0.29,0.74,0.01,0.01,-0.02,
22:11:01:900,0.04,-0.03,0.54,0.01,0.01,-0.02,
22:11:01:902,0.04,-0.03,0.54,0.03,0.00,-0.02,
22:11:01:902,0.04,-0.03,0.54,0.03,0.00,-0.02,
22:11:01:907,0.04,-0.03,0.54,0.04,0.00,-0.02,
22:11:01:908,0.01,0.03,0.11,0.04,0.00,-0.02,
22:11:01:909,0.01,0.03,0.11,0.06,0.01,-0.02,
22:11:01:909,0.01,0.03,0.11,0.06,0.01,-0.02,
22:11:01:910,0.01,0.03,0.11,0.07,0.01,-0.02,
22:11:01:911,-0.09,0.20,0.12,0.07,0.01,-0.02,
22:11:01:913,-0.09,0.20,0.12,0.08,0.02,-0.01,
22:11:01:914,-0.08,0.20,0.12,0.08,0.02,-0.01,
22:11:01:915,-0.08,0.20,0.12,0.08,0.02,-0.01,
22:11:01:916,-0.07,0.12,0.27,0.08,0.02,-0.01,
22:11:01:916,-0.07,0.12,0.27,0.09,0.02,-0.01,
22:11:01:917,-0.07,0.12,0.27,0.09,0.02,-0.01,
22:11:01:920,-0.07,0.12,0.27,0.09,0.02,-0.01,
22:11:01:921,-0.06,0.28,0.19,0.09,0.02,-0.01,
22:11:01:922,-0.06,0.28,0.19,0.09,0.01,-0.01,
22:11:01:923,-0.06,0.28,0.19,0.09,0.01,-0.01,
22:11:01:930,-0.06,0.28,0.19,0.09,0.01,0.00,
22:11:01:931,-0.01,0.02,0.00,0.09,0.01,0.00,
22:11:01:932,-0.01,0.02,0.00,0.07,0.01,0.00,
22:11:01:933,-0.01,0.02,0.00,0.07,0.01,0.00,
22:11:01:933,-0.01,0.02,0.00,0.05,0.01,0.01,
22:11:01:933,-0.01,-0.46,-0.46,0.05,0.01,0.01,
22:11:01:934,-0.01,-0.46,-0.46,0.03,0.01,0.01,
22:11:01:934,-0.01,-0.46,-0.46,0.03,0.01,0.01,
22:11:01:934,-0.01,-0.46,-0.46,0.02,-0.00,0.01,
22:11:01:935,0.09,0.09,-0.63,0.02,-0.00,0.01,
22:11:01:947,0.09,0.09,-0.63,0.01,-0.00,0.01,
22:11:01:947,0.09,0.09,-0.63,0.01,-0.00,0.01,
22:11:01:948,0.09,0.09,-0.63,0.00,0.00,0.01,
22:11:01:948,-0.18,0.05,-0.13,0.00,0.00,0.01,
22:11:01:949,-0.18,0.05,-0.13,-0.01,0.01,0.00,
22:11:01:949,-0.18,0.05,-0.13,-0.01,0.01,0.00,
22:11:01:950,-0.18,0.05,-0.13,-0.01,0.01,0.00,
22:11:01:950,-0.09,0.16,0.31,-0.01,0.01,0.00,
22:11:01:950,-0.09,0.16,0.31,-0.01,-0.00,-0.00,
22:11:01:951,-0.09,0.16,0.31,-0.01,-0.00,-0.00,
22:11:01:951,-0.09,0.16,0.31,-0.00,-0.02,-0.00,
22:11:01:951,0.07,0.47,0.01,-0.00,-0.02,-0.00,
22:11:01:952,0.07,0.47,0.01,-0.00,-0.03,-0.00,
22:11:01:952,0.07,0.47,0.01,-0.00,-0.03,-0.00,
22:11:01:954,0.07,0.47,0.01,-0.00,-0.02,-0.00,
22:11:01:955,-0.15,0.34,-0.34,-0.00,-0.02,-0.00,
22:11:01:957,-0.15,0.34,-0.34,-0.00,-0.00,0.00,
22:11:01:958,-0.15,0.34,-0.34,-0.00,-0.00,0.00,
22:11:01:959,-0.15,0.34,-0.34,-0.00,0.01,0.00,
22:11:01:960,-0.04,0.30,-0.28,-0.00,0.01,0.00,
22:11:01:962,-0.04,0.30,-0.28,-0.00,0.00,0.01,
22:11:01:962,-0.04,0.30,-0.28,-0.00,0.00,0.01,
22:11:01:964,-0.04,0.30,-0.28,-0.00,-0.00,0.00,
22:11:01:965,0.03,0.15,-0.22,-0.00,-0.00,0.00,
22:11:01:967,0.03,0.15,-0.22,-0.00,-0.00,0.00,
22:11:01:967,0.03,0.15,-0.22,-0.00,-0.00,0.00,
22:11:01:969,0.03,0.15,-0.22,-0.00,-0.00,0.00,
22:11:01:970,-0.05,-0.00,-0.29,-0.00,-0.00,0.00,
22:11:01:972,-0.05,-0.00,-0.29,-0.00,-0.00,-0.00,
22:11:01:973,-0.05,-0.00,-0.29,-0.00,-0.00,-0.00,
22:11:01:974,-0.05,-0.00,-0.29,-0.00,-0.01,-0.01,
22:11:01:975,0.04,-0.04,-0.43,-0.00,-0.01,-0.01,
22:11:01:977,0.04,-0.04,-0.43,-0.01,-0.01,-0.00,
22:11:01:977,0.04,-0.04,-0.43,-0.01,-0.01,-0.00,
22:11:01:979,0.04,-0.04,-0.43,-0.01,0.00,-0.01,
22:11:01:980,-0.15,-0.25,-0.57,-0.01,0.00,-0.01,
22:11:01:982,-0.15,-0.25,-0.57,-0.01,0.02,-0.01,
22:11:01:982,-0.15,-0.25,-0.57,-0.01,0.02,-0.01,
22:11:01:984,-0.15,-0.25,-0.57,-0.01,0.02,-0.01,
22:11:01:985,-0.19,0.01,-0.42,-0.01,0.02,-0.01,
22:11:01:988,-0.19,0.01,-0.42,-0.00,0.02,-0.01,
22:11:01:989,-0.19,0.01,-0.42,-0.00,0.02,-0.01,
22:11:01:990,-0.19,0.01,-0.42,0.01,0.01,-0.02,
22:11:01:991,-0.19,0.16,-0.06,0.01,0.01,-0.02,
22:11:01:992,-0.19,0.16,-0.06,0.01,-0.00,-0.02,
22:11:01:992,-0.19,0.16,-0.06,0.01,-0.00,-0.02,
22:11:01:995,-0.19,0.16,-0.06,0.02,-0.01,-0.02,
22:11:01:995,-0.17,0.29,-0.06,0.02,-0.01,-0.02,
22:11:01:997,-0.17,0.29,-0.06,0.03,-0.01,-0.02,
22:11:01:997,-0.17,0.29,-0.06,0.03,-0.01,-0.02,
22:11:01:999,-0.17,0.29,-0.06,0.03,-0.01,-0.02,
22:11:02:000,-0.06,0.24,-0.35,0.03,-0.01,-0.02,
22:11:02:002,-0.06,0.24,-0.35,0.04,-0.01,-0.01,
22:11:02:003,-0.06,0.24,-0.35,0.04,-0.01,-0.01,
22:11:02:005,-0.06,0.24,-0.35,0.04,0.00,-0.01,
22:11:02:005,-0.11,0.26,-0.56,0.04,0.00,-0.01,
22:11:02:010,-0.11,0.26,-0.56,0.04,0.01,-0.00,
22:11:02:010,-0.11,0.26,-0.56,0.03,0.01,-0.00,
22:11:02:011,-0.11,0.26,-0.56,0.03,0.01,-0.00,
22:11:02:012,-0.10,0.26,-0.56,0.03,0.01,-0.00,
22:11:02:012,-0.10,0.26,-0.56,0.03,0.01,0.00,
22:11:02:013,-0.01,0.17,-0.41,0.03,0.01,0.00,
22:11:02:014,-0.01,0.17,-0.41,0.03,0.01,-0.00,
22:11:02:015,-0.02,0.01,-0.30,0.03,0.01,-0.00,
22:11:02:017,-0.02,0.01,-0.30,0.02,0.01,-0.00,
22:11:02:017,-0.02,0.01,-0.30,0.02,0.01,-0.00,
22:11:02:022,-0.02,0.01,-0.30,0.02,0.01,-0.01,
22:11:02:023,-0.06,0.01,-0.49,0.02,0.01,-0.01,
22:11:02:023,-0.06,0.01,-0.49,0.01,0.01,-0.01,
22:11:02:023,-0.06,0.01,-0.49,0.01,0.01,-0.01,
22:11:02:024,-0.06,0.01,-0.49,0.00,0.00,-0.01,
22:11:02:025,-0.06,-0.07,-0.63,0.00,0.00,-0.01,
22:11:02:027,-0.06,-0.07,-0.63,-0.00,0.01,-0.01,
22:11:02:028,-0.06,-0.07,-0.63,-0.00,0.01,-0.01,
22:11:02:032,-0.06,-0.07,-0.63,-0.01,0.01,-0.01,
22:11:02:033,-0.14,-0.11,-0.45,-0.01,0.01,-0.01,
22:11:02:034,-0.14,-0.11,-0.45,-0.01,0.01,-0.01,
22:11:02:034,-0.14,-0.11,-0.45,-0.01,0.01,-0.01,
22:11:02:035,-0.14,-0.11,-0.45,-0.01,0.01,-0.01,
22:11:02:035,-0.14,0.01,-0.17,-0.01,0.01,-0.01,
22:11:02:047,-0.14,0.01,-0.17,-0.01,-0.00,-0.01,
22:11:02:048,-0.14,0.01,-0.17,-0.01,-0.00,-0.01,
22:11:02:049,-0.14,0.01,-0.17,-0.00,0.00,-0.01,
22:11:02:050,-0.27,0.07,-0.18,-0.00,0.00,-0.01,
22:11:02:050,-0.27,0.07,-0.18,0.00,0.01,-0.01,
22:11:02:051,-0.27,0.07,-0.18,0.00,0.01,-0.01,
22:11:02:051,-0.27,0.07,-0.18,0.01,0.01,-0.00,
22:11:02:052,-0.26,0.13,-0.30,0.01,0.01,-0.00,
22:11:02:052,-0.26,0.13,-0.30,0.01,-0.00,0.00,
22:11:02:053,-0.26,0.13,-0.29,0.01,-0.00,0.00,
22:11:02:053,-0.26,0.13,-0.29,0.02,-0.01,-0.00,
22:11:02:054,-0.12,0.09,-0.25,0.02,-0.01,-0.00,
22:11:02:054,-0.12,0.09,-0.25,0.03,-0.02,0.00,
22:11:02:055,-0.12,0.09,-0.25,0.03,-0.02,0.00,
22:11:02:056,-0.12,0.09,-0.25,0.03,-0.02,0.00,
22:11:02:057,-0.09,0.16,-0.29,0.03,-0.02,0.00,
22:11:02:057,-0.09,0.16,-0.29,0.04,-0.02,0.01,
22:11:02:058,-0.09,0.16,-0.29,0.04,-0.02,0.01,
22:11:02:066,-0.09,0.16,-0.29,0.04,-0.01,0.00,
22:11:02:067,-0.05,0.10,-0.30,0.04,-0.01,0.00,
22:11:02:067,-0.05,0.10,-0.30,0.05,-0.01,0.01,
22:11:02:068,-0.05,0.10,-0.30,0.05,-0.01,0.01,
22:11:02:068,-0.05,0.10,-0.30,0.05,0.00,0.00,
22:11:02:069,0.03,-0.11,-0.41,0.05,0.00,0.00,
22:11:02:069,0.03,-0.11,-0.41,0.04,0.01,0.00,
22:11:02:070,0.03,-0.11,-0.41,0.04,0.01,0.00,
22:11:02:070,0.03,-0.11,-0.41,0.04,0.02,0.00,
22:11:02:071,-0.00,-0.14,-0.64,0.04,0.02,0.00,
22:11:02:073,-0.00,-0.14,-0.64,0.03,0.02,-0.00,
22:11:02:073,-0.00,-0.14,-0.64,0.03,0.02,-0.00,
22:11:02:074,-0.00,-0.14,-0.64,0.03,0.02,-0.01,
22:11:02:075,-0.10,-0.19,-0.52,0.03,0.02,-0.01,
22:11:02:077,-0.10,-0.19,-0.52,0.03,0.02,-0.01,
22:11:02:077,-0.09,-0.19,-0.52,0.03,0.02,-0.01,
22:11:02:079,-0.09,-0.19,-0.52,0.02,0.02,-0.01,
22:11:02:080,-0.11,-0.13,-0.19,0.02,0.02,-0.01,
22:11:02:082,-0.11,-0.13,-0.19,0.02,0.01,-0.02,
22:11:02:082,-0.11,-0.13,-0.19,0.02,0.01,-0.02,
22:11:02:084,-0.11,-0.13,-0.19,0.02,0.00,-0.02,
22:11:02:085,-0.10,-0.09,-0.17,0.02,0.00,-0.02,
22:11:02:087,-0.10,-0.09,-0.17,0.02,-0.00,-0.02,
22:11:02:088,-0.10,-0.09,-0.17,0.02,-0.00,-0.02,
22:11:02:090,-0.10,-0.09,-0.17,0.02,0.00,-0.02,
22:11:02:090,-0.16,0.09,-0.43,0.02,0.00,-0.02,
22:11:02:092,-0.16,0.09,-0.43,0.02,0.01,-0.01,
22:11:02:092,-0.16,0.09,-0.43,0.02,0.01,-0.01,
22:11:02:094,-0.16,0.09,-0.43,0.02,0.01,-0.01,
22:11:02:095,-0.18,0.17,-0.47,0.02,0.01,-0.01,
22:11:02:097,-0.18,0.17,-0.47,0.02,0.01,-0.01,
22:11:02:097,-0.18,0.17,-0.47,0.02,0.01,-0.01,
