
time,ax,ay,az,wx,wy,wz,
22:35:29:934,-0.04,0.01,-0.49,-0.11,-0.03,-0.00,
22:35:29:935,-0.11,-0.08,0.02,-0.11,-0.03,-0.00,
22:35:29:935,-0.11,-0.08,0.02,-0.09,-0.03,0.00,
22:35:29:936,-0.11,-0.08,0.02,-0.09,-0.03,0.00,
22:35:29:936,-0.11,-0.08,0.02,-0.07,-0.02,0.01,
22:35:29:937,-0.02,-0.19,0.38,-0.07,-0.02,0.01,
22:35:29:937,-0.02,-0.19,0.38,-0.04,-0.01,0.01,
22:35:29:937,-0.02,-0.19,0.38,-0.04,-0.01,0.01,
22:35:29:938,-0.02,-0.19,0.38,-0.00,0.00,0.00,
22:35:29:938,0.09,-0.20,0.47,-0.00,0.00,0.00,
22:35:29:938,0.09,-0.20,0.47,0.03,0.01,0.00,
22:35:29:939,0.09,-0.20,0.47,0.03,0.01,0.00,
22:35:29:939,0.09,-0.20,0.47,0.06,0.01,-0.01,
22:35:29:939,0.08,-0.15,0.29,0.06,0.01,-0.01,
22:35:29:942,0.08,-0.15,0.29,0.07,0.01,-0.01,
22:35:29:943,0.08,-0.15,0.29,0.07,0.01,-0.01,
22:35:29:944,0.08,-0.15,0.29,0.07,0.00,-0.01,
22:35:29:944,-0.02,0.08,-0.06,0.07,0.00,-0.01,
22:35:29:947,-0.02,0.08,-0.06,0.06,-0.00,-0.01,
22:35:29:947,-0.02,0.08,-0.06,0.06,-0.00,-0.01,
22:35:29:953,-0.02,0.08,-0.06,0.04,-0.01,-0.00,
22:35:29:953,-0.03,0.16,-0.33,0.04,-0.01,-0.00,
22:35:29:954,-0.03,0.16,-0.33,0.02,-0.01,0.00,
22:35:29:954,-0.03,0.16,-0.33,0.02,-0.01,0.00,
22:35:29:955,-0.03,0.16,-0.33,0.00,-0.01,0.01,
22:35:29:955,0.02,0.21,-0.40,0.00,-0.01,0.01,
22:35:29:956,0.02,0.21,-0.40,-0.01,-0.01,0.01,
22:35:29:957,0.02,0.21,-0.40,-0.01,-0.01,0.01,
22:35:29:959,0.02,0.21,-0.40,-0.03,-0.00,0.00,
22:35:29:960,0.11,0.15,-0.24,-0.03,-0.00,0.00,
22:35:29:961,0.11,0.15,-0.24,-0.03,0.00,0.00,
22:35:29:962,0.11,0.15,-0.24,-0.03,0.00,0.00,
22:35:29:964,0.11,0.15,-0.24,-0.03,0.01,0.00,
22:35:29:965,0.11,-0.02,-0.07,-0.03,0.01,0.00,
22:35:29:967,0.11,-0.02,-0.07,-0.03,0.00,-0.00,
22:35:29:968,0.11,-0.02,-0.08,-0.03,0.00,-0.00,
22:35:29:969,0.11,-0.02,-0.08,-0.02,0.00,-0.00,
22:35:29:970,0.05,-0.13,0.12,-0.02,0.00,-0.00,
22:35:29:972,0.05,-0.13,0.12,-0.01,0.00,-0.00,
22:35:29:972,0.05,-0.13,0.11,-0.01,0.00,-0.00,
22:35:29:974,0.05,-0.13,0.11,0.00,0.00,-0.00,
22:35:29:975,-0.04,-0.17,0.07,0.00,0.00,-0.00,
22:35:29:977,-0.04,-0.17,0.07,0.01,0.00,-0.00,
22:35:29:977,-0.04,-0.17,0.07,0.01,0.00,-0.00,
22:35:29:979,-0.04,-0.17,0.07,0.02,0.00,-0.00,
22:35:29:981,-0.06,-0.13,0.02,0.02,0.00,-0.00,
22:35:29:982,-0.06,-0.13,0.02,0.02,0.00,-0.00,
22:35:29:983,-0.06,-0.13,0.02,0.02,0.00,-0.00,
22:35:29:995,-0.06,-0.13,0.02,0.02,-0.00,0.00,
22:35:29:997,-0.07,-0.07,-0.18,0.02,-0.00,0.00,
22:35:29:997,-0.07,-0.07,-0.18,0.02,-0.00,0.00,
22:35:29:998,-0.07,-0.07,-0.18,0.02,-0.00,0.00,
22:35:29:999,-0.07,-0.07,-0.18,0.01,0.00,0.00,
22:35:29:999,-0.10,0.01,-0.20,0.01,0.00,0.00,
