
time,ax,ay,az,wx,wy,wz,
22:33:45:602,0.16,0.26,-0.56,0.02,-0.01,0.01,
22:33:45:604,0.16,0.26,-0.56,0.01,-0.01,0.01,
22:33:45:605,0.16,0.26,-0.56,0.01,-0.01,0.01,
22:33:45:607,0.16,0.26,-0.56,-0.00,-0.00,0.00,
22:33:45:608,0.18,0.16,-0.67,-0.00,-0.00,0.00,
22:33:45:609,0.18,0.16,-0.67,-0.01,0.01,0.00,
22:33:45:610,0.18,0.16,-0.67,-0.01,0.01,0.00,
22:33:45:612,0.18,0.16,-0.67,-0.02,0.02,0.00,
22:33:45:612,0.08,-0.13,-0.36,-0.02,0.02,0.00,
22:33:45:614,0.08,-0.13,-0.36,-0.03,0.03,-0.00,
22:33:45:615,0.08,-0.13,-0.36,-0.03,0.03,-0.00,
22:33:45:621,0.08,-0.13,-0.36,-0.03,0.03,-0.01,
22:33:45:622,0.03,-0.20,-0.05,-0.03,0.03,-0.01,
22:33:45:623,0.03,-0.20,-0.05,-0.02,0.02,-0.00,
22:33:45:624,0.03,-0.19,-0.05,-0.02,0.02,-0.00,
22:33:45:625,0.03,-0.19,-0.05,-0.02,0.00,-0.00,
22:33:45:626,-0.12,-0.25,0.02,-0.02,0.00,-0.00,
22:33:45:627,-0.12,-0.25,0.02,-0.01,-0.00,0.00,
22:33:45:628,-0.12,-0.25,0.02,-0.01,-0.00,0.00,
22:33:45:629,-0.12,-0.25,0.02,-0.00,-0.00,0.00,
22:33:45:630,-0.14,-0.18,0.11,-0.00,-0.00,0.00,
22:33:45:630,-0.14,-0.18,0.11,0.01,-0.00,0.01,
22:33:45:631,-0.14,-0.18,0.11,0.01,-0.00,0.01,
22:33:45:632,-0.14,-0.18,0.11,0.01,-0.00,0.00,
22:33:45:633,-0.04,0.04,0.06,0.01,-0.00,0.00,
22:33:45:643,-0.04,0.04,0.06,0.02,0.00,0.00,
22:33:45:645,-0.04,0.04,0.06,0.02,0.00,0.00,
22:33:45:645,-0.04,0.04,0.06,0.03,0.01,-0.00,
22:33:45:647,0.01,0.38,-0.01,0.03,0.01,-0.00,
22:33:45:648,0.01,0.38,-0.01,0.03,0.01,-0.01,
22:33:45:649,0.01,0.38,-0.01,0.03,0.01,-0.01,
22:33:45:649,0.01,0.38,-0.01,0.03,0.00,-0.01,
22:33:45:650,-0.16,0.40,-0.42,0.03,0.00,-0.01,
22:33:45:650,-0.16,0.40,-0.42,0.03,-0.00,-0.00,
22:33:45:651,-0.16,0.40,-0.42,0.03,-0.00,-0.00,
22:33:45:653,-0.16,0.40,-0.42,0.03,-0.02,0.00,
22:33:45:654,0.11,0.57,-0.38,0.03,-0.02,0.00,
22:33:45:655,0.11,0.57,-0.38,0.02,-0.02,0.01,
22:33:45:657,0.11,0.57,-0.38,0.02,-0.02,0.01,
22:33:45:658,0.11,0.57,-0.38,0.01,-0.01,0.01,
22:33:45:660,-0.01,0.29,-0.71,0.01,-0.01,0.01,
22:33:45:661,-0.01,0.29,-0.71,-0.00,0.01,0.01,
22:33:45:661,-0.01,0.29,-0.70,-0.00,0.01,0.01,
22:33:45:662,-0.01,0.29,-0.70,-0.01,0.03,0.00,
22:33:45:662,-0.04,0.02,-0.36,-0.01,0.03,0.00,
22:33:45:663,-0.04,0.02,-0.36,-0.02,0.04,0.00,
22:33:45:663,-0.04,0.02,-0.36,-0.02,0.04,0.00,
22:33:45:663,-0.04,0.02,-0.36,-0.03,0.03,-0.00,
22:33:45:664,0.00,-0.05,-0.11,-0.03,0.03,-0.00,
22:33:45:665,0.00,-0.05,-0.11,-0.03,0.00,-0.00,
22:33:45:666,0.00,-0.05,-0.11,-0.03,0.00,-0.00,
22:33:45:667,0.00,-0.05,-0.11,-0.02,-0.01,0.00,
22:33:45:667,-0.05,-0.14,-0.04,-0.02,-0.01,0.00,
22:33:45:669,-0.05,-0.14,-0.04,-0.01,-0.02,0.01,
22:33:45:670,-0.05,-0.14,-0.04,-0.01,-0.02,0.01,
22:33:45:672,-0.05,-0.14,-0.04,-0.00,-0.01,0.01,
22:33:45:672,-0.10,-0.33,-0.16,-0.00,-0.01,0.01,
22:33:45:674,-0.10,-0.33,-0.16,0.00,-0.01,0.01,
22:33:45:675,-0.10,-0.33,-0.16,0.00,-0.01,0.01,
22:33:45:677,-0.10,-0.33,-0.16,0.01,-0.00,0.01,
22:33:45:677,0.00,-0.41,-0.20,0.01,-0.00,0.01,
22:33:45:679,0.00,-0.41,-0.20,0.01,0.00,0.00,
22:33:45:680,0.00,-0.41,-0.20,0.01,0.00,0.00,
22:33:45:694,0.00,-0.41,-0.20,0.02,0.01,-0.00,
22:33:45:696,0.06,0.17,-0.09,0.02,0.01,-0.00,
22:33:45:697,0.06,0.17,-0.09,0.03,0.03,-0.01,
22:33:45:698,0.06,0.17,-0.09,0.03,0.03,-0.01,
22:33:45:699,0.06,0.17,-0.09,0.02,0.04,-0.01,
22:33:45:699,-0.02,0.53,0.08,0.02,0.04,-0.01,
22:33:45:700,-0.02,0.53,0.08,0.02,0.03,-0.01,
22:33:45:700,-0.02,0.52,0.08,0.02,0.03,-0.01,
22:33:45:701,-0.02,0.52,0.08,0.02,0.01,-0.01,
22:33:45:701,-0.24,0.50,-0.32,0.02,0.01,-0.01,
22:33:45:702,-0.24,0.50,-0.32,0.02,-0.02,-0.00,
22:33:45:703,-0.24,0.50,-0.32,0.02,-0.02,-0.00,
22:33:45:703,-0.24,0.50,-0.32,0.02,-0.05,0.01,
22:33:45:704,0.08,0.39,-0.58,0.02,-0.05,0.01,
22:33:45:704,0.08,0.39,-0.58,0.01,-0.06,0.02,
22:33:45:705,0.08,0.39,-0.58,0.01,-0.06,0.02,
22:33:45:706,0.08,0.39,-0.58,0.01,-0.04,0.02,
22:33:45:706,0.18,0.15,-0.63,0.01,-0.04,0.02,
22:33:45:707,0.18,0.15,-0.63,-0.01,0.00,0.01,
22:33:45:707,0.18,0.15,-0.63,-0.01,0.00,0.01,
22:33:45:708,0.18,0.15,-0.63,-0.02,0.03,0.00,
22:33:45:708,0.24,-0.21,-0.50,-0.02,0.03,0.00,
22:33:45:716,0.24,-0.21,-0.50,-0.02,0.04,-0.00,
22:33:45:717,0.24,-0.21,-0.50,-0.02,0.04,-0.00,
22:33:45:718,0.24,-0.21,-0.50,-0.02,0.04,-0.01,
22:33:45:719,0.08,-0.26,-0.14,-0.02,0.04,-0.01,
22:33:45:720,0.08,-0.26,-0.14,-0.02,0.03,-0.01,
22:33:45:721,0.08,-0.26,-0.14,-0.02,0.03,-0.01,
22:33:45:722,0.08,-0.26,-0.14,-0.02,0.02,-0.01,
22:33:45:722,-0.25,-0.13,-0.01,-0.02,0.02,-0.01,
22:33:45:723,-0.25,-0.13,-0.01,-0.01,0.02,-0.01,
22:33:45:724,-0.25,-0.13,-0.01,-0.01,0.02,-0.01,
22:33:45:725,-0.25,-0.13,-0.01,-0.00,-0.00,-0.00,
22:33:45:725,-0.21,-0.17,0.14,-0.00,-0.00,-0.00,
22:33:45:726,-0.21,-0.17,0.14,0.00,-0.02,0.00,
22:33:45:727,-0.21,-0.17,0.14,0.00,-0.02,0.00,
22:33:45:727,-0.21,-0.17,0.14,0.01,-0.03,0.01,
22:33:45:728,-0.04,0.02,0.06,0.01,-0.03,0.01,
22:33:45:729,-0.04,0.02,0.06,0.01,-0.02,0.01,
22:33:45:730,-0.04,0.02,0.06,0.01,-0.02,0.01,
22:33:45:732,-0.04,0.02,0.06,0.02,-0.00,0.00,
22:33:45:733,-0.00,0.24,-0.11,0.02,-0.00,0.00,
22:33:45:734,-0.00,0.24,-0.11,0.02,0.00,-0.00,
22:33:45:735,-0.00,0.24,-0.11,0.02,0.00,-0.00,
22:33:45:737,-0.00,0.24,-0.11,0.02,0.01,-0.01,
22:33:45:737,0.09,0.47,-0.16,0.02,0.01,-0.01,
22:33:45:739,0.09,0.47,-0.16,0.03,-0.00,-0.01,
22:33:45:741,0.09,0.47,-0.16,0.03,-0.00,-0.01,
22:33:45:747,0.09,0.47,-0.16,0.03,-0.01,-0.01,
22:33:45:747,0.04,0.43,-0.44,0.03,-0.01,-0.01,
22:33:45:747,0.04,0.43,-0.44,0.02,-0.01,-0.00,
22:33:45:748,0.04,0.43,-0.44,0.02,-0.01,-0.00,
22:33:45:748,0.04,0.43,-0.44,0.02,-0.01,0.00,
22:33:45:748,-0.02,0.20,-0.56,0.02,-0.01,0.00,
22:33:45:749,-0.02,0.20,-0.56,0.01,-0.00,0.00,
22:33:45:749,-0.02,0.20,-0.56,0.01,-0.00,0.00,
22:33:45:757,-0.02,0.20,-0.56,-0.00,0.00,0.00,
22:33:45:758,0.08,0.05,-0.42,-0.00,0.00,0.00,
22:33:45:759,0.08,0.05,-0.42,-0.01,0.01,0.00,
