
time,ax,ay,az,wx,wy,wz,
22:05:56:521,0.14,0.81,-0.18,0.16,0.16,-0.06,
22:05:56:521,0.14,0.81,-0.18,0.16,0.16,-0.06,
22:05:56:522,0.14,0.81,-0.18,0.08,0.12,-0.06,
22:05:56:523,-0.31,0.17,-0.74,0.08,0.12,-0.06,
22:05:56:523,-0.31,0.17,-0.74,0.01,0.09,-0.05,
22:05:56:524,-0.31,0.17,-0.74,0.01,0.09,-0.05,
22:05:56:524,-0.31,0.17,-0.74,-0.07,0.04,-0.03,
22:05:56:525,-0.43,-0.19,-1.32,-0.07,0.04,-0.03,
22:05:56:525,-0.43,-0.19,-1.32,-0.13,0.01,-0.02,
22:05:56:526,-0.43,-0.19,-1.33,-0.13,0.01,-0.02,
22:05:56:527,-0.43,-0.19,-1.33,-0.18,-0.02,0.00,
22:05:56:527,-0.65,-0.53,-0.96,-0.18,-0.02,0.00,
22:05:56:528,-0.65,-0.53,-0.96,-0.22,-0.04,0.02,
22:05:56:529,-0.65,-0.52,-0.97,-0.22,-0.04,0.02,
22:05:56:529,-0.65,-0.52,-0.97,-0.25,-0.07,0.04,
22:05:56:530,-0.53,-0.53,0.23,-0.25,-0.07,0.04,
22:05:56:530,-0.53,-0.53,0.23,-0.26,-0.09,0.05,
22:05:56:531,-0.53,-0.53,0.22,-0.26,-0.09,0.05,
22:05:56:532,-0.53,-0.53,0.22,-0.26,-0.12,0.05,
22:05:56:532,-0.19,-0.37,0.98,-0.26,-0.12,0.05,
22:05:56:533,-0.19,-0.37,0.98,-0.24,-0.13,0.06,
22:05:56:534,-0.19,-0.36,0.97,-0.24,-0.13,0.06,
22:05:56:535,-0.19,-0.36,0.97,-0.22,-0.14,0.05,
22:05:56:535,0.20,-0.14,0.57,-0.22,-0.14,0.05,
22:05:56:536,0.20,-0.14,0.57,-0.19,-0.13,0.05,
22:05:56:536,0.20,-0.14,0.57,-0.19,-0.13,0.05,
22:05:56:542,0.20,-0.14,0.57,-0.16,-0.10,0.04,
22:05:56:542,0.25,-0.13,-0.12,-0.16,-0.10,0.04,
22:05:56:543,0.25,-0.13,-0.12,-0.12,-0.06,0.02,
22:05:56:544,0.25,-0.13,-0.12,-0.12,-0.06,0.02,
22:05:56:544,0.25,-0.13,-0.12,-0.08,-0.02,0.01,
22:05:56:545,0.04,0.13,-0.03,-0.08,-0.02,0.01,
22:05:56:546,0.04,0.13,-0.03,-0.04,0.01,-0.00,
22:05:56:547,0.04,0.13,-0.03,-0.04,0.01,-0.00,
22:05:56:559,0.04,0.13,-0.03,0.01,0.02,-0.02,
22:05:56:560,0.06,0.18,0.75,0.01,0.02,-0.02,
22:05:56:561,0.06,0.18,0.75,0.05,0.02,-0.02,
22:05:56:561,0.06,0.18,0.75,0.05,0.02,-0.02,
22:05:56:562,0.06,0.18,0.75,0.08,0.02,-0.03,
22:05:56:562,-0.02,-0.02,0.82,0.08,0.02,-0.03,
22:05:56:563,-0.02,-0.02,0.82,0.11,0.02,-0.03,
22:05:56:564,-0.02,-0.02,0.82,0.11,0.02,-0.03,
22:05:56:566,-0.02,-0.02,0.82,0.13,0.03,-0.02,
22:05:56:567,-0.10,-0.14,0.18,0.13,0.03,-0.02,
22:05:56:567,-0.10,-0.14,0.18,0.14,0.04,-0.01,
22:05:56:568,-0.10,-0.14,0.19,0.14,0.04,-0.01,
22:05:56:568,-0.10,-0.14,0.19,0.15,0.04,-0.01,
22:05:56:569,-0.14,-0.37,-0.06,0.15,0.04,-0.01,
22:05:56:569,-0.14,-0.37,-0.06,0.15,0.05,0.01,
22:05:56:570,-0.14,-0.38,-0.05,0.15,0.05,0.01,
22:05:56:570,-0.14,-0.38,-0.05,0.14,0.05,0.01,
22:05:56:571,-0.23,-0.40,0.21,0.14,0.05,0.01,
22:05:56:571,-0.23,-0.40,0.21,0.12,0.05,0.02,
22:05:56:572,-0.23,-0.41,0.21,0.12,0.05,0.02,
22:05:56:583,-0.23,-0.41,0.21,0.10,0.05,0.02,
22:05:56:584,-0.28,-0.39,0.27,0.10,0.05,0.02,
22:05:56:586,-0.28,-0.39,0.27,0.09,0.04,0.02,
22:05:56:587,-0.28,-0.39,0.27,0.09,0.04,0.02,
22:05:56:589,-0.28,-0.39,0.27,0.07,0.02,0.01,
22:05:56:590,-0.05,0.00,-0.03,0.07,0.02,0.01,
22:05:56:592,-0.05,0.00,-0.03,0.05,0.00,0.01,
22:05:56:594,-0.05,0.00,-0.03,0.05,0.00,0.01,
22:05:56:595,-0.05,0.00,-0.03,0.03,-0.02,0.00,
22:05:56:597,0.09,0.25,-0.52,0.03,-0.02,0.00,
22:05:56:599,0.09,0.25,-0.52,0.01,-0.02,-0.00,
22:05:56:599,0.08,0.25,-0.52,0.01,-0.02,-0.00,
22:05:56:600,0.08,0.25,-0.52,0.00,-0.02,-0.01,
22:05:56:600,0.06,0.38,-0.58,0.00,-0.02,-0.01,
22:05:56:601,0.06,0.38,-0.58,-0.01,-0.01,-0.01,
22:05:56:602,0.06,0.38,-0.59,-0.01,-0.01,-0.01,
22:05:56:602,0.06,0.38,-0.59,-0.02,-0.00,-0.01,
22:05:56:603,0.10,0.33,-0.44,-0.02,-0.00,-0.01,
22:05:56:603,0.10,0.33,-0.44,-0.03,0.01,-0.01,
22:05:56:604,0.10,0.33,-0.44,-0.03,0.01,-0.01,
22:05:56:604,0.10,0.33,-0.44,-0.04,0.01,-0.00,
22:05:56:605,0.00,0.00,-0.41,-0.04,0.01,-0.00,
22:05:56:605,0.00,0.00,-0.41,-0.05,0.02,-0.00,
22:05:56:605,0.00,0.00,-0.41,-0.05,0.02,-0.00,
22:05:56:606,0.00,0.00,-0.41,-0.06,0.03,-0.00,
22:05:56:606,-0.12,-0.26,-0.41,-0.06,0.03,-0.00,
22:05:56:607,-0.12,-0.26,-0.41,-0.07,0.03,-0.00,
22:05:56:607,-0.12,-0.25,-0.42,-0.07,0.03,-0.00,
22:05:56:610,-0.12,-0.25,-0.42,-0.07,0.01,-0.00,
22:05:56:611,-0.17,-0.39,-0.17,-0.07,0.01,-0.00,
22:05:56:612,-0.17,-0.39,-0.17,-0.07,-0.00,-0.01,
22:05:56:612,-0.17,-0.39,-0.17,-0.07,-0.00,-0.01,
22:05:56:613,-0.17,-0.39,-0.17,-0.06,-0.02,-0.01,
22:05:56:614,-0.24,-0.48,0.29,-0.06,-0.02,-0.01,
22:05:56:616,-0.24,-0.48,0.29,-0.06,-0.03,-0.00,
22:05:56:617,-0.24,-0.48,0.29,-0.06,-0.03,-0.00,
22:05:56:619,-0.24,-0.48,0.29,-0.04,-0.05,0.00,
22:05:56:620,-0.07,-0.29,0.54,-0.04,-0.05,0.00,
22:05:56:621,-0.07,-0.29,0.54,-0.03,-0.05,0.00,
22:05:56:623,-0.07,-0.29,0.54,-0.03,-0.05,0.00,
22:05:56:623,-0.07,-0.29,0.54,-0.02,-0.05,0.01,
22:05:56:624,-0.04,-0.21,0.20,-0.02,-0.05,0.01,
22:05:56:626,-0.04,-0.21,0.20,-0.01,-0.03,0.01,
22:05:56:626,-0.04,-0.21,0.20,-0.01,-0.03,0.01,
22:05:56:628,-0.04,-0.21,0.20,0.01,-0.01,0.02,
22:05:56:629,-0.03,0.01,-0.11,0.01,-0.01,0.02,
22:05:56:635,-0.03,0.01,-0.11,0.02,0.01,0.02,
22:05:56:636,-0.03,0.01,-0.11,0.02,0.01,0.02,
22:05:56:636,-0.03,0.01,-0.11,0.03,0.02,0.01,
22:05:56:637,-0.11,0.13,-0.14,0.03,0.02,0.01,
22:05:56:637,-0.11,0.13,-0.14,0.05,0.03,0.01,
22:05:56:638,-0.11,0.13,-0.14,0.05,0.03,0.01,
22:05:56:639,-0.11,0.13,-0.14,0.06,0.03,0.00,
22:05:56:639,-0.06,0.20,0.10,0.06,0.03,0.00,
22:05:56:652,-0.06,0.20,0.10,0.07,0.01,-0.00,
22:05:56:653,-0.06,0.20,0.10,0.07,0.01,-0.00,
22:05:56:653,-0.06,0.20,0.10,0.07,-0.00,-0.01,
22:05:56:654,0.04,0.06,0.07,0.07,-0.00,-0.01,
22:05:56:655,0.04,0.06,0.07,0.07,-0.01,-0.01,
22:05:56:655,0.04,0.06,0.07,0.07,-0.01,-0.01,
22:05:56:656,0.04,0.06,0.07,0.07,-0.01,-0.01,
22:05:56:656,0.15,-0.06,-0.40,0.07,-0.01,-0.01,
22:05:56:657,0.15,-0.06,-0.40,0.06,-0.01,-0.00,
22:05:56:657,0.14,-0.06,-0.40,0.06,-0.01,-0.00,
22:05:56:657,0.14,-0.06,-0.40,0.05,0.01,0.00,
22:05:56:658,0.01,-0.39,-0.73,0.05,0.01,0.00,
22:05:56:658,0.01,-0.39,-0.73,0.03,0.03,0.01,
22:05:56:658,0.01,-0.39,-0.73,0.03,0.03,0.01,
22:05:56:659,0.01,-0.39,-0.73,0.02,0.03,0.01,
22:05:56:660,0.06,-0.16,-0.24,0.02,0.03,0.01,
22:05:56:664,0.06,-0.16,-0.24,0.01,0.04,0.01,
22:05:56:664,0.06,-0.16,-0.24,0.01,0.04,0.01,
22:05:56:666,0.06,-0.16,-0.24,0.01,0.03,0.01,
22:05:56:667,0.01,0.11,0.19,0.01,0.03,0.01,
22:05:56:667,0.01,0.11,0.19,0.00,-0.00,0.00,
22:05:56:668,0.01,0.11,0.19,0.00,-0.00,0.00,
22:05:56:669,0.01,0.11,0.19,-0.01,-0.03,-0.00,
22:05:56:670,0.25,-0.39,0.32,-0.01,-0.03,-0.00,
22:05:56:671,0.25,-0.39,0.32,-0.02,-0.03,-0.00,
22:05:56:672,0.25,-0.39,0.32,-0.02,-0.03,-0.00,
22:05:56:674,0.25,-0.39,0.32,-0.03,-0.02,0.00,
22:05:56:675,0.06,-0.23,-0.51,-0.03,-0.02,0.00,
22:05:56:676,0.06,-0.23,-0.51,-0.04,0.01,-0.00,
22:05:56:677,0.06,-0.23,-0.51,-0.04,0.01,-0.00,
22:05:56:678,0.06,-0.23,-0.51,-0.04,0.02,-0.00,
